time,gt_x,gt_y,linear_x,linear_y,bayesian_x,bayesian_y,particle_x,particle_y,error_linear,error_bayesian,error_particle
9.566565,1.0,0.7,0.13373822535501795,-0.2799475311048936,16.387549126760774,-34.345482504385565,16.36283093162483,-34.54946170976444,4.370719790675708,513.714104830012,509.50547256685485
9.610096,1.0,0.7,0.13451184231030186,-0.28164430630160125,16.584329944631026,-34.6954669071632,16.52407251200985,-34.89050807073437,4.394710204595991,518.7431083419754,514.5627688657091
9.663042,1.0,0.7,0.13527971783133405,-0.2833468176194787,16.705006017829074,-34.99982125723432,16.68607278807267,-35.23317401562889,4.418785346911794,523.8473192287394,519.6451163988877
9.704939,1.0,0.7,0.13608766390553734,-0.2849980749735919,16.94987986731631,-35.3928480549166,16.848799107074615,-35.57752142328731,4.442797109934541,528.9838103171901,524.7523949299549
9.748414,1.0,0.7,0.13685553269404482,-0.2866949174628074,17.05412967321085,-35.70193756044777,17.01233453167173,-35.92357793485673,4.466908937616394,534.1772631741517,529.8848058462165
9.79021,1.0,0.7,0.13761762864822305,-0.2883746882006848,17.262084742073036,-36.06665992119279,17.176615434541553,-36.27133444539022,4.491017609241586,539.3600064944325,535.0423610676849
9.833444,1.0,0.7,0.13837396831349857,-0.2900544729934032,17.401921491192326,-36.412018633355686,17.34170694887045,-36.62083044780862,4.515077073344361,544.5762900437071,540.2248761197175
9.884614,1.0,0.7,0.13918183879975557,-0.29170006993789954,17.573823167330357,-36.75096337332479,17.507598130225716,-36.97195388575476,4.539123778310191,549.7937858788213,545.4323444079762
9.927789,1.0,0.7,0.13994962536928796,-0.29335702666465063,17.729788896809872,-37.13232612135541,17.674228270306887,-37.32468662343293,4.563251206202641,555.0133810589818,550.665008914451
9.978596,1.0,0.7,0.1407345703767863,-0.29504819535665233,17.911836666533468,-37.42176655413593,17.84175745341599,-37.67909319107444,4.587376160424432,560.3280049886423,555.9226962384796
10.022624,1.0,0.7,0.14151951281071476,-0.29673367325890704,18.05732283935939,-37.84254792289194,18.01001252571795,-38.03521678572086,4.611504023117841,565.6023559074791,561.2052746032737
10.065516,1.0,0.7,0.1422929869151074,-0.2984077774725723,18.211669584182513,-38.18519953330382,18.179106142929303,-38.39298850415936,4.635657637947012,570.9636759663448,566.5129782429241
10.109438,1.0,0.7,0.1430721645854498,-0.3000875846167107,18.431818242477373,-38.5131671484084,18.34910556198803,-38.75238518799093,4.659815308344093,576.2776604390733,571.8457516596109
10.151947,1.0,0.7,0.14387426666479253,-0.3017959181694697,18.563312580945976,-38.86808501283381,18.519752817964545,-39.113527529726476,4.683973052495977,581.6892044311328,577.2034410772709
10.193893,1.0,0.7,0.14463626612334643,-0.3034872072331698,18.72172064479859,-39.264568678072514,18.691171075376605,-39.47635210021472,4.708204377908601,587.0354530631641,582.58630841824
10.236805,1.0,0.7,0.14542116860487422,-0.30514998215398126,18.965439140710497,-39.663978645287024,18.863385339725316,-39.84086096327858,4.732428972153113,592.5206549292276,587.9942458058628
10.281062,1.0,0.7,0.14624047523408282,-0.3068070450037547,19.071648194072303,-39.958211779489794,19.03644401272734,-40.207069798802,4.7565831556247815,597.9245425705427,593.4271198216978
10.32273,1.0,0.7,0.14702542005602842,-0.308492605810258,19.303392613330406,-40.30341382412922,19.21031869725949,-40.57500136168538,4.780780377148613,603.4675136220678,598.8850459633621
10.367626,1.0,0.7,0.14780461586635188,-0.310166786409058,19.445648227198678,-40.695922188294986,19.384938518527825,-40.944600865781965,4.804990309310186,608.94148605621,604.3680384689243
10.409303,1.0,0.7,0.14858954829691284,-0.3118809126104527,19.632432505501804,-41.045077502161114,19.56039586765198,-41.31595141380248,4.829188294180041,614.4543935431651,609.8760687948111
10.450956,1.0,0.7,0.14937447862943234,-0.31354372656553003,19.796248709504795,-41.45781575652092,19.736664245498815,-41.688868939490135,4.853417024140348,620.0228641137561,615.4090998660679
10.496093,1.0,0.7,0.1501594069405125,-0.31522934857558893,19.994956315930565,-41.83830374873261,19.913674973424595,-42.063533488330314,4.877642074601155,625.5778324340404,620.9671166179302
10.545264,1.0,0.7,0.1509672750579618,-0.31689216303817663,20.162013229214057,-42.23245707653206,20.091518908774493,-42.43992520735437,4.901888644039136,631.1949772511927,626.5501893956139
10.590491,1.0,0.7,0.151729286468417,-0.3185892110951717,20.328551185256288,-42.61307582351894,20.27003358490719,-42.81788854912486,4.926169331166533,636.8349041380258,632.158392447482
10.631924,1.0,0.7,0.15253140373468246,-0.3202634648786701,20.522163117605146,-42.95594508032887,20.44937645627436,-43.197640969622505,4.950507319464153,642.5202558781215,637.7917496246348
10.676809,1.0,0.7,0.15333928957483553,-0.32192629390148636,20.718984974691118,-43.31061280170409,20.629519741591235,-43.57901127604509,4.974733234806466,648.1992841646178,643.4499891902184
10.718302,1.0,0.7,0.15411278617714708,-0.3236176584247624,20.897679831077063,-43.700757260662826,20.810408023254272,-43.962065768523814,4.999000609503448,653.909274105357,649.1332233758
10.763192,1.0,0.7,0.15491493410749207,-0.325291919417884,21.07294617670798,-44.11864445951117,20.992071364535818,-44.34676203383912,5.02329489467398,659.6294911490334,654.8416386729369
10.811735,1.0,0.7,0.15572284995931823,-0.3269433524656221,21.274182647239574,-44.47211413065076,21.174518299349852,-44.73316308665039,5.047535396732044,665.4449518164507,660.5751077487467
10.856642,1.0,0.7,0.1564906479199225,-0.3286061576283128,21.408972547643774,-44.84140018282364,21.357796813645933,-45.12120574014178,5.071803257962682,671.1669764082372,666.3335244014745
10.898139,1.0,0.7,0.1572928160119122,-0.33028037463779536,21.613610263387457,-45.22125430236549,21.54189576957351,-45.51084756654683,5.096097100189567,676.9460211929094,672.1169563571068
10.943423,1.0,0.7,0.15808352923135005,-0.33196029416354156,21.763948098616428,-45.58417190810989,21.726854623375885,-45.90217779848785,5.120384358922588,682.8192484769816,677.9253619964306
10.992351,1.0,0.7,0.15885704662192715,-0.3336459236911754,21.95996079484756,-46.00900814589301,21.9125323595591,-46.29517765017944,5.144699203375727,688.6969535861475,683.7588736658915
11.037601,1.0,0.7,0.15963054499178958,-0.3353087385058014,22.15222640174018,-46.411803071259214,22.098989357031492,-46.68985861792675,5.169027428541044,694.5345359923745,689.617468181835
11.079149,1.0,0.7,0.16042122498493377,-0.3369886677076445,22.36165022723995,-46.8331331825333,22.286271441891444,-47.08626361487968,5.193268360480286,700.4452524807606,695.501035211473
11.120693,1.0,0.7,0.16127500897448901,-0.3386629030867187,22.52312466215303,-47.20365551628472,22.474410743073445,-47.48438961816728,5.217694013425075,706.3822408806873,701.4097879562299
11.158607,1.0,0.7,0.16203137665217196,-0.3403542687402171,22.759322990535637,-47.640070078994746,22.663251723811474,-47.88429997477419,5.242039602612248,712.3382707099058,707.34357564878
11.207279,1.0,0.7,0.1628049024300597,-0.34206848921379507,22.932080116558264,-48.02108309929533,22.852973732283765,-48.28585620470709,5.266538390748576,718.2905670668755,713.3026055064856
11.252484,1.0,0.7,0.1636070857607513,-0.3437028347219138,23.13695842305381,-48.43137837888228,23.043518990422896,-48.689014190722894,5.2908449617363935,724.3330591594292,719.2865867892733
11.30139,1.0,0.7,0.1644035614145058,-0.3453713879282406,23.34962742787401,-48.829465190104926,23.234836207153776,-49.09396279710746,5.315204530553487,730.3193321076418,725.295648915888
11.346335,1.0,0.7,0.16515989362635225,-0.3470513384593235,23.443281412727476,-49.2204525216901,23.42686442656804,-49.50056926060033,5.339539774524036,736.4154725113167,731.3297531626959
11.388199,1.0,0.7,0.16597354091942304,-0.34868562879646375,23.708190099283936,-49.63642092215055,23.619757995699672,-49.90883263388574,5.363812939197554,742.4835707106254,737.3887945258173
11.433165,1.0,0.7,0.16672411409564294,-0.35035413058604875,23.903863436694383,-50.042028643411456,23.81334128897524,-50.318747788453564,5.388197866142618,748.5738460992767,743.4729919251031
11.482136,1.0,0.7,0.1675893791352368,-0.3519940895532153,24.119499379145466,-50.501480323022896,24.007814741304987,-50.73032957652644,5.412526414234307,754.7563504060338,749.5822748306209
11.52441,1.0,0.7,0.16837443172665106,-0.3536568175285045,24.277256512397138,-50.86769561951523,24.203078953102793,-51.143574474213814,5.436888803911407,760.8938799506523,755.7164399013026
11.569635,1.0,0.7,0.16913652450922576,-0.3553252605271634,24.456139565025822,-51.290808761256294,24.399251085931642,-51.55862862569817,5.461278333466324,767.0216684620017,761.8757146785357
11.611193,1.0,0.7,0.16993873932279666,-0.3570051058018872,24.650777462376578,-51.715152625530514,24.596123452961464,-51.97533640734364,5.485675270834619,773.2749944293092,768.0600288235663
11.656165,1.0,0.7,0.17071801707526849,-0.3586450172426102,24.880689518138762,-52.110611282584394,24.793863366221622,-52.393684477163475,5.510073658276359,779.4836158075278,774.2693067372546
11.7063,1.0,0.7,0.17150303252159255,-0.36033053680937954,25.079181659489862,-52.53155427412396,24.992323903420164,-52.81369620887668,5.534463144648189,785.6885106320157,780.5035433835609
11.74945,1.0,0.7,0.17226508823448036,-0.3620218025942749,25.266459748300402,-52.99257909353319,25.191584876795304,-53.23545255753317,5.558812245350371,791.9920755483704,786.7628426881489
