sample_idx,time_s,dt_s,step_event,zupt_stationary,zupt_confidence,gt_pos_x_m,gt_pos_y_m,kf_pos_x_m,kf_pos_y_m,kf_pos_z_m,kf_vel_x_mps,kf_vel_y_mps,bayes_pos_x_m,bayes_pos_y_m,bayes_pos_z_m,particle_pos_x_m,particle_pos_y_m,particle_pos_z_m,kf_error_2d_m,bayes_error_2d_m,particle_error_2d_m
507,23.42024,0.04859,1,False,0.0,5.380738,1.053756,0.9403211572725092,0.5002810712413742,0.0,-0.023216685615178652,-0.011880508444855787,0.977150187179502,0.5073391732152065,0.008658378802640197,1.0263258001775926,0.33769832563489627,1.387029543493568e-05,4.474777785984723,4.437359234253496,4.4128952173124825
508,23.458404,0.038164,0,False,0.0,5.380738,1.053756,0.9409178372396225,0.4987755230044511,0.0,-0.02216995718796989,-0.012623267851599134,0.9651810657006038,0.4236496623106548,0.012932421168032176,1.0255302692641137,0.33751748926311725,-4.918146711660005e-05,4.474372180261695,4.460288896118251,4.413709548908289
509,23.499866,0.041462,0,False,0.0,5.380738,1.053756,0.940313776439799,0.4981789866267959,0.0,-0.021948055441732586,-0.012674774161296335,0.8975314047298867,0.5295933822049763,0.03433472556073345,1.0244621221350643,0.3372399267921076,-2.2677147327867306e-05,4.475045597864775,4.513744324368314,4.414808581040992
510,23.541575,0.041709,0,False,0.0,5.380738,1.053756,0.9381374048852397,0.49762080456887536,0.0,-0.022833931871434635,-0.012695520463457004,0.9729851963877817,0.4419426913921718,0.037087101371501736,1.023247644987596,0.337007997307749,4.2155611081599377e-05,4.4772744391327235,4.450011269911688,4.416044598211102
511,23.586479,0.044904,0,False,0.0,5.380738,1.053756,0.9360312089269293,0.4972652345643137,0.0,-0.023593311769063662,-0.012544812554688888,0.9245601144787418,0.5136419733372563,0.019896601902610837,1.021884174591337,0.3367491054695826,-1.670624031538886e-05,4.479408491154415,4.488790985243861,4.417432009446652
512,23.635108,0.048629,0,False,0.0,5.380738,1.053756,0.9346985687558028,0.496749369250845,0.0,-0.023723879221509488,-0.012478460826292288,0.9453145198652392,0.4313455718168026,0.008594794254435633,1.0204016745674929,0.33646897646875384,-7.029760430276099e-06,4.48079490837025,4.47888113140346,4.418940319240867
513,23.680811,0.045703,0,False,0.0,5.380738,1.053756,0.9332142144124075,0.4964018799143698,0.0,-0.024005885514132193,-0.012321413625595665,0.9092676235029997,0.5068312180290981,-0.002654491254532571,1.018935888454895,0.3362699976824237,-5.858240045780751e-05,4.48231094844432,4.504794561911137,4.420418964736373
514,23.722325,0.041514,0,False,0.0,5.380738,1.053756,0.9335136803513241,0.4963055987150556,0.0,-0.023094455350815085,-0.01202940775791483,0.9395026632017522,0.4409497336716822,0.009251413548459876,1.017761255109864,0.33616402090669834,1.7888130871803783e-06,4.482025780734351,4.483313823153216,4.421595224001307
515,23.774802,0.052478,0,False,0.0,5.380738,1.053756,0.9323983203527063,0.49531833499069444,0.0,-0.023026111366790898,-0.012281288777097334,0.916488340125866,0.5170151477058593,-0.022071697528046656,1.0162940357502668,0.3358341185379621,-8.345692917833311e-06,4.483255349768251,4.4964003122728915,4.423096533533709
516,23.816353,0.041551,0,False,0.0,5.380738,1.053756,0.9285318518808339,0.4956503255819821,0.0,-0.025079851069664216,-0.011686781086892301,0.9443285870301157,0.40216086958327174,0.018015566122995662,1.0147297806792595,0.335801476955163,2.1865538930555432e-06,4.487050426412399,4.484005429687902,4.424645349441783
517,23.861215,0.044862,0,False,0.0,5.380738,1.053756,0.9272489873562708,0.49521758144913947,0.0,-0.02519116530105513,-0.01162217399311063,0.9207451617823138,0.49469128916793326,0.002879623178500055,1.013101267302566,0.3359643428284631,-2.4469066600425186e-05,4.488377162264298,4.494895935152536,4.4262258744796315
518,23.902582,0.041368,0,False,0.0,5.380738,1.053756,0.9324326615944807,0.49796258720588443,0.0,-0.020807622907942882,-0.009350909997619672,0.9547511285149146,0.4028726578351769,0.013183339971434121,1.0123670365713,0.3362842811908414,2.481147395704175e-05,4.482892671188144,4.473590159107781,4.426898523957598
519,23.947567,0.044985,0,False,0.0,5.380738,1.053756,0.9338094673380245,0.5007585190423038,0.0,-0.01917879447277429,-0.007085613374014619,0.9128619473513967,0.49150209676457046,0.01941779059719102,1.0116299920814973,0.33683032569531296,3.174536509654932e-05,4.4811806020901175,4.503115129944419,4.427537375035339
520,23.995963,0.048396,0,False,0.0,5.380738,1.053756,0.9322724427597983,0.501498023015044,0.0,-0.019608772095515925,-0.006321192107173804,0.9522315196961167,0.41553158277711966,0.03276316762944737,1.0106039847241952,0.33739681150272144,5.285993883870311e-05,4.4826147154418585,4.474259721208971,4.428458173948932
521,24.041002,0.045039,0,False,0.0,5.380738,1.053756,0.935698929941241,0.5032693713349888,0.0,-0.01656500572624913,-0.004869070452291959,0.943445877699252,0.5168907055719462,0.010889522653599425,1.0101925163165377,0.33811940590850126,-9.157450759705571e-06,4.4789963008120255,4.46965163329242,4.428747403019141
522,24.082395,0.041393,0,False,0.0,5.380738,1.053756,0.935715743215919,0.5055369179538596,0.0,-0.01606995899619392,-0.0031290905836766562,0.9750910195824574,0.43628406344767934,0.027020175123508294,1.0096200516484777,0.33901010365970524,1.6693962656404973e-05,4.478701488738154,4.448707330055764,4.4291685240839636
523,24.127347,0.044953,0,False,0.0,5.380738,1.053756,0.9362739835347371,0.5064720464614982,0.0,-0.015167238506190863,-0.0023707640361004343,0.9203919102180086,0.4957279263151177,-0.023510778735496524,1.009139840644827,0.33994067021921426,9.361910647535223e-05,4.478033063684911,4.495117637131865,4.429492385353833
524,24.168885,0.041537,0,False,0.0,5.380738,1.053756,0.9372130214484545,0.5067932655095827,0.0,-0.014063335376718094,-0.0020754872509477305,0.9368614461630608,0.4174344145649622,0.0179153501979903,1.0087461227377454,0.34079004769291865,3.104448657330934e-06,4.477061811940143,4.489203045734536,4.429744171393679
525,24.213816,0.044932,0,False,0.0,5.380738,1.053756,0.9357324860416424,0.505947840972807,0.0,-0.014660692687598368,-0.0026049374765128907,0.9159082505485583,0.5219182060002598,0.011850746046901783,1.0081271822006503,0.3415121914519292,2.1465116847973804e-05,4.478634590834239,4.496393680574815,4.430238888226115
526,24.256147,0.042331,0,False,0.0,5.380738,1.053756,0.9340257285879413,0.5069726757596387,0.0,-0.015424284643289213,-0.0018069334631701313,0.9369398789364356,0.4575182733581764,-0.004760724724721623,1.007224325206327,0.3426059496802037,-3.576344315776941e-05,4.480203346768307,4.483619204107222,4.430954328096499
527,24.297699,0.041552,0,False,0.0,5.380738,1.053756,0.9327741203322482,0.507267836691746,0.0,-0.01585293749078175,-0.0015470579446716553,0.9388673205602032,0.49707904600550284,-0.013159056035247743,1.0064156892670817,0.3434024783140299,4.95600801464422e-05,4.481409598269837,4.476617513701115,4.4316247363633385
528,24.342712,0.045013,0,False,0.0,5.380738,1.053756,0.9310421266534764,0.5071534138533388,0.0,-0.016568394518778645,-0.0015785206884188399,0.9483815616562217,0.4437786408968024,0.0032055841136689246,1.005431567426876,0.3441701611095288,2.5827407165525493e-05,4.483142620133704,4.4741318683232905,4.432473174388047
529,24.391251,0.048539,0,False,0.0,5.380738,1.053756,0.9278605917455712,0.5079332080894642,0.0,-0.018244481983643052,-0.0009747214998062532,0.9441068673812124,0.4908802396388831,0.0025048519788438283,1.004057031384938,0.3450513897367194,-5.612705378902507e-07,4.486205493856884,4.472194643407683,4.433689042506895
530,24.436231,0.04498,0,False,0.0,5.380738,1.053756,0.9259199064616808,0.5080278514598441,0.0,-0.019034585801625474,-0.0008770305603261124,0.9513745099792246,0.4106591019441957,-0.03302915206532184,1.0026877646428538,0.3458690583376066,7.875173672474905e-06,4.488120258930842,4.4758054634912385,4.434910121466601
531,24.4776,0.041369,0,False,0.0,5.380738,1.053756,0.9247642682824149,0.5079610304784994,0.0,-0.019293845195156343,-0.0008985341644430964,0.9465298612044495,0.5175458837914931,-0.016293782485050676,1.0013918267689461,0.3466001602169608,5.826079556705697e-05,4.489275447832547,4.466511290356831,4.436072845066088
532,24.522654,0.045054,0,False,0.0,5.380738,1.053756,0.92297657843551,0.5078187171419447,0.0,-0.019941051537772102,-0.0009702934583514729,0.9440069681214194,0.47056077898833737,-0.02316532808253487,0.9999277560063454,0.3473612831044903,5.789811639105021e-06,4.4910671792351415,4.474896525624388,4.437396972318077
533,24.571068,0.048414,0,False,0.0,5.380738,1.053756,0.9183879551867173,0.5064480214556936,0.0,-0.02250279971899944,-0.001906217415830802,0.8882431608936335,0.523812583524608,-0.015540784291325273,0.9978905857600243,0.34794908904385685,1.0343917831739241e-05,4.495788467646511,4.523643432462704,4.4393146827031185
