timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
0.00044,0.00044,2.218683,0.063763,0.082792,0.994771,1.000244,-0.164133,1.047115,-0.039104,0,-0.1637236773967743,1.0445036888122559,-0.03900648280978203,-1.720576e-05,-1.7162852436304093e-05
0.143872,0.143432,2.220382,0.071279,0.09736,0.967476,0.974972,-0.15894,1.044977,-0.032385,0,-0.1613302379846573,1.0447404384613037,-0.035693515092134476,-0.00466225108,-0.005136755109131337
0.19251,0.048638,2.220909,0.069582,0.099545,0.971619,0.979181,-0.163827,1.048947,-0.029636,0,-0.16216711699962616,1.0461504459381104,-0.033663131296634674,-0.006103686848,-0.006774062489137054
0.238776,0.046266,2.222368,0.070309,0.093475,0.969182,0.976215,-0.15894,1.053529,-0.029025,0,-0.1613500565290451,1.0480185747146606,-0.03248881548643112,-0.007446557498,-0.008277190026432277
0.288785,0.050009,2.224289,0.075886,0.093475,0.986241,0.993563,-0.164438,1.052918,-0.026582,0,-0.16198144853115082,1.0490204095840454,-0.031281035393476486,-0.008775896736,-0.009841523325424642
0.334043,0.045258,2.225904,0.077098,0.092261,0.988678,0.995962,-0.165965,1.044366,-0.024749,0,-0.16266821324825287,1.048218011856079,-0.030154915526509285,-0.009895986978000001,-0.0112062744923234
0.375436,0.041393,2.226647,0.072006,0.091533,0.978443,0.985349,-0.163217,1.039479,-0.023527,0,-0.16275043785572052,1.0469086170196533,-0.029161835089325905,-0.010869840089,-0.012413370332175867
0.413359,0.037924,2.22695,0.066673,0.084735,0.976981,0.982912,-0.163217,1.041312,-0.027498,0,-0.16281259059906006,1.0461630821228027,-0.02894020639359951,-0.011912674241000001,-0.013510898719446735
0.461694,0.048335,2.226489,0.061096,0.079636,0.977955,0.983093,-0.165355,1.049864,-0.031163,0,-0.16311901807785034,1.0466091632843018,-0.0292081106454134,-0.013418937846000002,-0.014922672747492791
0.499746,0.038052,2.225801,0.059399,0.084492,0.981855,0.987272,-0.164744,1.04742,-0.031163,0,-0.16329875588417053,1.046698808670044,-0.029424341395497322,-0.014604752322000002,-0.016042327786274256
