model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,10,0.7,4.259989497486048,0.10062760021537542,10.062760021537542,2704.4065395650773,4.630762569764858,1.2406663237188278
discrete_bayes,10,1.0,3.8617067179096214,0.031658400082960725,3.1658400082960725,53.3,4.633383517234084,1.821939718957974
