timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.009318,0.009318,1.939112,0.046065,0.087648,0.995502,1.000414,0
0.14068,0.131362,1.93909,0.041943,0.083521,0.995502,0.999879,0
0.17464,0.03396,1.939498,0.041458,0.07478,0.995014,0.998681,0
0.201312,0.026671,1.940071,0.044125,0.067982,0.994283,0.997581,0
0.234186,0.032874,1.94063,0.04558,0.075994,0.993796,0.997739,0
0.26213,0.027945,1.941277,0.046307,0.083035,0.993796,0.998333,0
0.290309,0.028179,1.942152,0.043398,0.086191,0.993308,0.997985,0
0.317025,0.026715,1.942993,0.041943,0.079879,0.993796,0.997883,0
0.351,0.033975,1.943687,0.044368,0.073566,0.993552,0.997259,0
0.377641,0.026642,1.944132,0.04461,0.073566,0.995258,0.99897,0
0.411895,0.034253,1.944413,0.046307,0.081578,0.99209,0.996515,0
0.440976,0.029081,1.944429,0.045822,0.084249,0.993796,0.998412,0
0.465348,0.024372,1.944442,0.045337,0.084249,0.995014,0.999603,0
0.49916,0.033812,1.944504,0.041701,0.075508,0.995989,0.999717,0
0.525824,0.026665,1.944511,0.043883,0.073566,0.993796,0.997481,0
0.559539,0.033715,1.944457,0.044125,0.07648,0.994039,0.997953,0
0.586255,0.026716,1.944239,0.04461,0.081336,0.994527,0.998844,0
0.612953,0.026698,1.943912,0.046307,0.084006,0.993796,0.998414,0
0.646621,0.033668,1.943518,0.043155,0.079879,0.995989,1.000119,0
0.673301,0.02668,1.943152,0.04267,0.075023,0.994527,0.998265,0
0.699948,0.026647,1.942854,0.04461,0.074052,0.993552,0.997306,0
0.733774,0.033826,1.942814,0.045095,0.077936,0.994527,0.998595,0
0.760519,0.026745,1.942848,0.045822,0.082549,0.994283,0.998756,0
0.794215,0.033696,1.942735,0.046792,0.082792,0.995502,1.000034,0
0.820856,0.026641,1.942635,0.043883,0.080122,0.995258,0.999442,0
0.847513,0.026657,1.942597,0.042428,0.076965,0.993796,0.997674,0
0.87442,0.026907,1.942636,0.04364,0.075751,0.994039,0.997876,0
0.908106,0.033686,1.942777,0.043155,0.07915,0.997207,1.001274,0
0.934779,0.026673,1.942853,0.044852,0.082792,0.994527,0.998974,0
0.968425,0.033646,1.942796,0.045337,0.081093,0.995014,0.999342,0
0.995089,0.026664,1.94252,0.044852,0.077694,0.994039,0.998079,0
1.021806,0.026717,1.942085,0.044368,0.077208,0.995502,0.999476,0
1.055504,0.033698,1.941552,0.04267,0.076722,0.995745,0.999608,0
1.082216,0.026711,1.941196,0.041701,0.080122,0.996476,1.000562,0
1.10886,0.026644,1.941019,0.044368,0.082064,0.993552,0.997922,0
1.14261,0.03375,1.941015,0.04558,0.079636,0.993796,0.998023,0
1.169456,0.026846,1.940995,0.044125,0.079636,0.994039,0.9982,0
1.203177,0.033721,1.940827,0.04364,0.076237,0.995014,0.998884,0
1.231396,0.028219,1.940535,0.04267,0.079636,0.993308,0.997409,0
1.263825,0.032429,1.940176,0.041943,0.079879,0.993552,0.99764,0
1.289575,0.02575,1.940094,0.045337,0.080607,0.993552,0.997847,0
1.323885,0.03431,1.940046,0.043398,0.079879,0.991115,0.995275,0
1.350668,0.026783,1.939933,0.046065,0.076965,0.992821,0.996865,0
1.377532,0.026863,1.939794,0.04364,0.078179,0.993552,0.997578,0
1.404193,0.026661,1.939665,0.04364,0.078422,0.994283,0.998325,0
1.430943,0.02675,1.939594,0.04364,0.079879,0.992821,0.996985,0
1.464709,0.033766,1.939534,0.04364,0.080364,0.993308,0.997509,0
1.4914,0.026691,1.93933,0.043398,0.078422,0.991846,0.995888,0
1.52512,0.03372,1.939143,0.045095,0.078665,0.993065,0.997196,0
1.551792,0.026672,1.939113,0.043883,0.078422,0.994283,0.998336,0
1.578517,0.026725,1.939141,0.04267,0.078179,0.992577,0.996565,0
1.612301,0.033784,1.939187,0.043155,0.07915,0.994039,0.998119,0
1.63908,0.026779,1.939193,0.04267,0.078908,0.994039,0.998079,0
1.665736,0.026656,1.939197,0.045095,0.079393,0.993065,0.997253,0
1.699484,0.033748,1.939226,0.04655,0.078908,0.993308,0.997524,0
1.72668,0.027196,1.939242,0.045337,0.079879,0.994283,0.998516,0
1.760583,0.033903,1.939288,0.044368,0.079393,0.993552,0.997706,0
