timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.006443,0.006443,2.266533,0.012365,0.067254,0.991846,0.994201,0
0.150426,0.143984,2.266745,0.013819,0.063369,0.996476,0.998585,0
0.178879,0.028453,2.266824,0.002182,0.062883,0.991115,0.99311,0
0.219218,0.040339,2.266675,0.001455,0.058513,0.989897,0.991626,0
0.25085,0.031632,2.266539,0.00097,0.059727,0.993308,0.995103,0
0.283691,0.032841,2.266507,0.003152,0.061912,0.991359,0.993295,0
0.317971,0.03428,2.266422,0.012607,0.06264,0.991846,0.993902,0
0.354998,0.037026,2.266254,0.008728,0.064097,0.993065,0.995169,0
0.391572,0.036574,2.266145,0.002909,0.063369,0.993065,0.995089,0
0.429585,0.038014,2.266047,0.000727,0.060941,0.993065,0.994933,0
0.465635,0.036049,2.266072,0.001455,0.059727,0.993308,0.995103,0
0.50132,0.035685,2.266168,0.006788,0.060213,0.992577,0.994425,0
0.537409,0.036089,2.26616,0.009698,0.12431,0.993065,1.000862,0
0.570979,0.033571,2.266248,0.007758,0.062398,0.992577,0.994567,0
0.596231,0.025252,2.266825,0.003879,0.123339,0.992577,1.000219,0
0.706921,0.11069,2.26691,0.007273,0.061669,0.993065,0.995004,0
0.752264,0.045343,2.266806,0.008486,0.05997,0.992821,0.994667,0
0.784568,0.032304,2.266972,0.004364,0.060455,0.991602,0.993453,0
0.816899,0.032331,2.267357,0.003637,0.061184,0.994283,0.99617,0
0.847389,0.03049,2.26793,0.003879,0.062883,0.992334,0.994332,0
0.873905,0.026516,2.268711,0.007031,0.06264,0.994283,0.996279,0
0.911628,0.037723,2.269517,0.007758,0.062883,0.994771,0.996786,0
0.950371,0.038744,2.270193,0.006788,0.061427,0.993065,0.994986,0
0.980998,0.030626,2.270528,0.002909,0.059727,0.993308,0.995107,0
1.013816,0.032819,2.270722,0.003152,0.060941,0.992577,0.994451,0
1.049193,0.035377,2.271321,0.006304,0.061669,0.993308,0.995241,0
1.090813,0.04162,2.271765,0.006788,0.063126,0.993796,0.995822,0
1.119266,0.028453,2.272656,0.006304,0.061427,0.995745,0.997658,0
1.15457,0.035304,2.273552,0.003152,0.061912,0.992577,0.994511,0
1.189632,0.035062,2.274527,0.005091,0.060213,0.994283,0.996118,0
1.226222,0.036591,2.275221,0.003637,0.061184,0.993796,0.995684,0
1.261511,0.035288,2.27562,0.006546,0.124067,0.993308,1.001048,0
1.298744,0.037234,2.275866,0.007273,0.061912,0.995258,0.997208,0
1.336448,0.037704,2.276182,0.004849,0.062398,0.993308,0.995278,0
1.372047,0.035599,2.27658,0.002909,0.061427,0.994283,0.996183,0
1.409372,0.037324,2.276912,0.004364,0.061669,0.995014,0.996933,0
1.446435,0.037063,2.277021,0.007516,0.061912,0.994527,0.99648,0
