timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.003021,0.003021,1.943197,0.020365,-0.123266,0.980636,0.988563,0
0.175632,0.172611,1.942777,0.019638,-0.123266,0.982098,0.989999,0
0.23158,0.055947,1.942404,0.018911,-0.123266,0.981124,0.989017,0
0.260513,0.028934,1.942128,0.020123,-0.123749,0.980636,0.988618,0
0.300678,0.040165,1.941481,0.021093,-0.123508,0.980392,0.988366,0
0.333512,0.032834,1.940944,0.019881,-0.123749,0.982586,0.990547,0
0.366644,0.033132,1.940579,0.019881,-0.122784,0.982342,0.990185,0
0.400366,0.033722,1.940354,0.02085,-0.123025,0.982342,0.990235,0
0.438232,0.037866,1.940103,0.02085,-0.123266,0.979905,0.987848,0
0.478123,0.039891,1.939747,0.020365,-0.121819,0.979174,0.986933,0
0.516737,0.038614,1.939423,0.019638,-0.123508,0.981367,0.989304,0
0.549751,0.033014,1.939106,0.019396,-0.123266,0.981855,0.989752,0
0.580595,0.030844,1.938833,0.020365,-0.122543,0.98088,0.988715,0
0.621384,0.040789,1.938607,0.021335,-0.123508,0.981855,0.989822,0
0.654547,0.033163,1.938517,0.020123,-0.184538,0.981124,0.99853,0
0.695558,0.041011,1.938235,0.02085,-0.123749,0.981124,0.989117,0
0.74825,0.052692,1.938016,0.021578,-0.12399,0.982829,0.990855,0
0.797504,0.049254,1.937919,0.020123,-0.124231,0.980149,0.988195,0
0.825826,0.028322,1.938002,0.019396,-0.122302,0.983073,0.990841,0
0.862381,0.036555,1.937683,0.020365,-0.062478,0.980392,0.982592,0
0.907306,0.044925,1.937719,0.020123,-0.062236,0.981611,0.983788,0
0.944751,0.037445,1.937895,0.020608,-0.123025,0.982829,0.990714,0
0.98072,0.035969,1.937759,0.021578,-0.123025,0.981367,0.989284,0
1.067575,0.086855,1.937899,0.019881,-0.123266,0.982586,0.990487,0
1.10717,0.039596,1.938068,0.020123,-0.12206,0.982829,0.990584,0
1.140378,0.033208,1.938172,0.021578,-0.123025,0.982586,0.990493,0
1.169079,0.028701,1.938003,0.019881,-0.124714,0.983804,0.991877,0
1.206696,0.037617,1.937764,0.02085,-0.122784,0.982829,0.990689,0
1.244945,0.038249,1.937493,0.019881,-0.12399,0.982342,0.990336,0
1.284629,0.039685,1.937351,0.019881,-0.123025,0.983561,0.991424,0
1.334236,0.049607,1.937292,0.020365,-0.121578,0.982829,0.99053,0
1.362801,0.028565,1.937253,0.021093,-0.123025,0.983561,0.991449,0
1.401082,0.038281,1.937195,0.020365,-0.123266,0.984048,0.991947,0
1.437463,0.036381,1.937448,0.02182,-0.122543,0.981611,0.989471,0
1.472842,0.035379,1.937468,0.019638,-0.124231,0.984048,0.992053,0
1.508414,0.035572,1.937373,0.021335,-0.121578,0.982586,0.990309,0
1.54135,0.032936,1.937215,0.02182,-0.123266,0.985754,0.993671,0
1.576035,0.034685,1.937093,0.019638,-0.123749,0.985023,0.99296,0
1.611423,0.035388,1.936925,0.021335,-0.062236,0.983804,0.986002,0
1.652357,0.040934,1.936602,0.021578,-0.121819,0.984779,0.99252,0
1.693496,0.041139,1.936293,0.022305,-0.123025,0.984535,0.992443,0
1.736969,0.043473,1.936153,0.020365,-0.123266,0.984535,0.992431,0
1.776104,0.039135,1.93587,0.020365,-0.061995,0.984292,0.986452,0
1.810499,0.034395,1.935697,0.02085,-0.123508,0.984779,0.992713,0
1.853027,0.042528,1.935188,0.022305,-0.063442,0.984048,0.986343,0
1.892614,0.039587,1.934904,0.020123,-0.123266,0.985023,0.992909,0
1.92172,0.029106,1.934488,0.02085,-0.061754,0.984048,0.986204,0
1.966461,0.044742,1.934231,0.020608,-0.062236,0.984048,0.986229,0
2.001822,0.03536,1.934336,0.020608,-0.122302,0.984779,0.992558,0
2.029624,0.027802,1.934562,0.021093,-0.123508,0.98551,0.993443,0
2.058732,0.029108,1.935039,0.021093,-0.184779,0.98551,1.002905,0
2.093194,0.034462,1.935332,0.02085,-0.121337,0.985023,0.992687,0
2.129153,0.035959,1.935696,0.02085,-0.123266,0.984048,0.991957,0
2.154449,0.025296,1.93604,0.021335,-0.122302,0.985754,0.993541,0
2.196842,0.042393,1.936239,0.020123,-0.122784,0.985754,0.993575,0
2.231295,0.034453,1.936972,0.021335,-0.18502,0.982586,1.000081,0
2.273162,0.041867,1.937411,0.020608,-0.123508,0.983804,0.991741,0
2.307417,0.034255,1.937909,0.020365,-0.123266,0.982829,0.990739,0
2.34673,0.039314,1.938285,0.02182,-0.122784,0.983073,0.990951,0
2.378677,0.031946,1.938996,0.02085,-0.18502,0.984535,1.001986,0
2.410891,0.032214,1.939822,0.019881,-0.123025,0.984535,0.992391,0
2.446138,0.035247,1.940097,0.020608,-0.123025,0.983317,0.991197,0
2.484041,0.037903,1.940043,0.021093,-0.122543,0.982098,0.989939,0
2.525524,0.041484,1.939871,0.021335,-0.12399,0.984535,0.992541,0
2.571334,0.045809,1.939631,0.021093,-0.123508,0.983317,0.991267,0
2.612647,0.041314,1.939367,0.021335,-0.12399,0.984048,0.992058,0
2.64744,0.034792,1.938905,0.021335,-0.062478,0.983073,0.985287,0
2.681819,0.03438,1.938734,0.020123,-0.122543,0.984535,0.992336,0
