model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,7,1.0,2.791558906458273,0.0711495999712497,10.164228567321386,2716.144201216362,4.496537591793842,3.1715290093400688
discrete_bayes,7,1.0,2.616783906111287,0.02260180003941059,3.228828577058656,43.42857142857143,4.574394245513556,3.2462919249930424
