timestamp,dt,accel_raw_x_g,accel_raw_y_g,accel_raw_z_g,accel_raw_x_mps2,accel_raw_y_mps2,accel_raw_z_mps2,accel_filt_x_mps2,accel_filt_y_mps2,accel_filt_z_mps2,accel_lin_x_mps2,accel_lin_y_mps2,accel_lin_z_mps2,gyro_x,gyro_y,gyro_z,step_state,step_count,velocity_x,velocity_y,velocity_z,pos_x,pos_y,pos_z
1769098463.3757572,2.04172420501709,0.021092794835567474,0.05754183977842331,1.02157723903656,0.20692031733691693,0.5644854482263327,10.021672714948656,0.20621060555283727,0.564447687493903,10.024795971644052,0.0007854556448278205,0.0012554445465474684,0.009429222384900626,-0.0010868795216083527,0.001699021551758051,-0.004659444559365511,INITIALIZING,0,0.0016036838020122674,0.0025632715187426706,0.019251871577740578,0.003274280035762281,0.005233493503847828,0.03930701219215349
1769098463.418553,0.04286026954650879,0.020850349217653275,0.05754183977842331,1.0218209028244019,0.20454192582517863,0.5644854482263327,10.024063056707382,0.20589394976749117,0.5644548531316131,10.024656890578335,0.00046879985948172775,0.001262610184257662,0.009290141319183931,-0.0004904288798570633,-0.00014931010082364082,-0.004203841555863619,INITIALIZING,0,0.0016237766903530197,0.002617387331572121,0.01965004953880596,0.003343875542394149,0.005345675430386626,0.04014921861198897
1769098463.4709463,0.05224013328552246,0.020365456119179726,0.058513008058071136,1.0223082304000854,0.19978512452915312,0.5740126090496779,10.028843740224838,0.2047347130240196,0.5662685736773932,10.025451405032465,-0.0006904368839898423,0.0030763307300377685,0.010084655773313855,-0.00014854967594146729,0.0016170856542885303,-0.004338787868618965,INITIALIZING,0,0.0015877081755081496,0.0027780952589396427,0.02017687330054249,0.0034268176291012086,0.005490803496993511,0.041203261162494405
1769098463.51978,0.048830509185791016,0.022305024787783623,0.05632787570357323,1.0220645666122437,0.21881229316815734,0.5525764606520533,10.02645339846611,0.20740613470094585,0.5636702998857112,10.025641547581921,0.001980984792936402,0.0004780569383556754,0.010274798322770451,-0.00046913139522075653,0.0009676353074610233,-0.004514659289270639,INITIALIZING,0,0.001684440671636543,0.0028014390226593507,0.020678596934424684,0.003509069724790477,0.0056275991909229125,0.0422130075800501
1769098463.5748963,0.05508017539978027,0.021335240453481674,0.057056255638599396,1.0220645666122437,0.20929870884865523,0.55972186781466,10.02645339846611,0.20776527764679414,0.5629210285680217,10.025795607869858,0.0023401277387846975,-0.0002712143793337507,0.010428858610707081,0.0019438527524471283,0.0021416274830698967,-0.0031629842706024647,INITIALIZING,0,0.0018133353179466954,0.002786500487074705,0.021253020295921937,0.003608948552161597,0.00578108012650256,0.043383627665724574
1769098463.6300402,0.0552060604095459,0.021335240453481674,0.05827021971344948,1.0220645666122437,0.20929870884865523,0.5716308553889394,10.02645339846611,0.20805626809478195,0.5645738424702293,10.025920433020183,0.002631118186772502,0.0013815995228738664,0.010553683761031607,-0.0002230331301689148,0.000889236107468605,-0.0015459684655070305,INITIALIZING,0,0.001958588987510313,0.0028627731537962794,0.02183564759917669,0.003717074534123563,0.005939122554169864,0.04458908774616628
1769098463.6788857,0.048803091049194336,0.020365456119179726,0.05754183977842331,1.0203588008880615,0.19978512452915312,0.5644854482263327,10.009719836711884,0.20648670059895127,0.5645570684013309,10.022846138737075,0.001061550690941826,0.0013648254539754268,0.007479389477923704,-0.00021559931337833405,0.0023812809959053993,-0.004792685154825449,INITIALIZING,0,0.002010395942533682,0.0029293808546929003,0.022200664924860187,0.0038151880703519653,0.006082085394739208,0.04567254881784689
1769098463.7296512,0.05076003074645996,0.022547468543052673,0.057784635573625565,1.0203588008880615,0.22119066640734675,0.5668672749772669,10.009719836711884,0.20927698789230312,0.5649954630587893,10.020355235655087,0.003851837984293671,0.0018032201114338564,0.004988486395935965,0.0004224684089422226,0.0008508851751685143,-0.0022608283907175064,INITIALIZING,0,0.002205915357046811,0.003020912362991918,0.022453880647696194,0.00392716040169975,0.0062354269991670395,0.04681230848990129
1769098463.772852,0.043244123458862305,0.021092794835567474,0.057056255638599396,1.0213334560394287,0.20692031733691693,0.55972186781466,10.019281203746797,0.20882977603184327,0.5639947231229298,10.020151422777296,0.003404626123833826,0.0008024801755742716,0.004784673518145155,-0.0016785655170679092,0.001407981850206852,-0.003676875028759241,INITIALIZING,0,0.002353145429477149,0.0030556149147777413,0.022660789660025212,0.0040289201131687175,0.00636756438778443,0.04779225447563473
1769098463.8237464,0.050829172134399414,0.022789916023612022,0.05729904770851135,1.0203588008880615,0.22356907619163396,0.5621036580204964,10.009719836711884,0.2116267685224869,0.5636358665399521,10.018171880494139,0.006201618614477461,0.0004436235925966425,0.0028051312349877122,0.001314764842391014,0.0010607531294226646,-0.002638281788676977,INITIALIZING,0,0.002668368569544319,0.003078163934728717,0.02280337215842798,0.004164551078508107,0.006524024912280655,0.04895133100432024
1769098463.8768415,0.05311942100524902,0.020607901737093925,0.057784635573625565,1.0193839073181152,0.20216351604089142,0.5668672749772669,10.00015613079071,0.20983098135205566,0.5642490723933772,10.014753134957544,0.004405831444046215,0.001056829446021701,-0.0006136143016064466,0.001306271180510521,0.0010153031907975674,-0.0031408495269715786,INITIALIZING,0,0.0029024037848987745,0.003134302103002688,0.02277077732200611,0.0043187250870853735,0.006690517225247693,0.05016090151150466
1769098463.9268622,0.05004167556762695,0.020850349217653275,0.05681345984339714,1.0206023454666138,0.20454192582517863,0.5573400410637259,10.012109009027482,0.20882730760697316,0.5629379851275534,10.014251374338619,0.0034021576989637092,-0.00025425781980203954,-0.0011153749205323749,-0.0007787980139255524,-0.00025506457313895226,-0.002740910043939948,INITIALIZING,0,0.0030726534567002205,0.003121578615673622,0.022714962092096558,0.004472485814497313,0.0068467262495920745,0.0512975962750483
