timestamp,accel_raw_x,accel_raw_y,accel_raw_z,accel_filt_x,accel_filt_y,accel_filt_z,gyro_x,gyro_y,gyro_z,step_state,step_count,velocity_x,velocity_y,velocity_z,pos_x,pos_y,pos_z
1768827043.14641,0.023517252877354622,-0.07429756969213486,0.9928209781646729,0.0261766324550985,-0.07457814327216722,0.9918436152038443,0.005508244037628174,0.0025956504978239536,-0.0019368333742022514,INITIALIZING,0,0.009664569352297082,-0.03233050157109696,0.435119384127313,0.0019843764209964893,-0.0077038946449737265,0.10449562039322052
1768827043.1802266,0.022547468543052673,-0.07502125203609467,0.9920898675918579,0.02573833514323051,-0.0748362969742562,0.9920762208005846,0.0062457360327243805,0.0025444640778005123,-0.000976425944827497,INITIALIZING,0,0.010527250414782212,-0.0348388167292817,0.46837116064913586,0.0023372220701938086,-0.008871599831206264,0.12019418552020628
1768827043.2198336,0.02424459159374237,-0.07309144735336304,0.9916024804115295,0.025918569525462648,-0.07452784324676964,0.9921438333382927,0.0030850376933813095,0.004271543584764004,-0.001223991857841611,INITIALIZING,0,0.011558665505222717,-0.03780461089115416,0.5078529738945502,0.002797192749352192,-0.010376013341491293,0.14040391277715747
1768827043.2638195,0.022062579169869423,-0.07478003203868866,0.9916024804115295,0.025500616815693194,-0.07472487190271984,0.9922027384361771,0.006906287744641304,0.0035588531754910946,0.07510292530059814,INITIALIZING,0,0.012696315498627033,-0.04113828515643513,0.5521177635267368,0.0033636089795032707,-0.012211301098455736,0.16503534716850332
1768827043.313968,0.02303236350417137,-0.07429756969213486,0.9947705268859863,0.02541142653587088,-0.0747646811692614,0.9930657734074009,0.005250303074717522,0.004936682991683483,-0.0014935069484636188,STATIONARY,0,0.0,0.0,0.0,0.004053709745009336,-0.014428824273669445,0.19477144710810218
1768827043.3768919,0.02303236350417137,-0.07405634969472885,0.9945268034934998,0.02537077840725502,-0.07474866958761459,0.9937791868801051,0.004250112920999527,0.00121396966278553,-0.0032303815241903067,STATIONARY,0,0.0,0.0,0.0,0.004156032343577371,-0.014730292284974963,0.19877944667248776
1768827043.4463136,0.022547468543052673,-0.07236777245998383,0.9969637989997864,0.02516686650675176,-0.07427771003296416,0.9950102434556939,0.0044037047773599625,0.0020542172715067863,-0.002252094214782119,STATIONARY,0,0.0,0.0,0.0,0.004275696194989564,-0.015083469223162243,0.20351053855850182
1768827043.506457,0.022062579169869423,-0.07357389479875565,0.9976949095726013,0.024771877222416815,-0.07417295796091677,0.996156192883972,0.004531990736722946,0.0022910945117473602,-0.004935241304337978,STATIONARY,0,0.0,0.0,0.0,0.004387257245084533,-0.015417509837221226,0.20799676420619617
1768827043.5945919,0.022789916023612022,-0.07285021990537643,0.9986696839332581,0.024706971859307123,-0.07391200219412043,0.9974191736476362,0.0035204123705625534,0.0022399649024009705,-0.0032793423160910606,STATIONARY,0,0.0,0.0,0.0,0.004574464802670419,-0.015977549549325062,0.21555432360486315
1768827043.6586192,0.02375970035791397,-0.07453880459070206,0.9986696839332581,0.02475382069118274,-0.07409142606916334,0.9982513817653926,0.0003798920661211014,0.002470649778842926,-0.0034652906470000744,STATIONARY,0,0.0,0.0,0.0,0.004658764916561657,-0.016229870826671124,0.21895390810637336
1768827043.716835,0.022062579169869423,-0.07309144735336304,1.0600812435150146,0.024385870321857732,-0.07390443887809188,1.0125363890284542,0.003128785640001297,0.00277608260512352,0.07319829612970352,STATIONARY,0,0.0,0.0,0.0,0.004741575982832114,-0.016480840150498333,0.22239234261399593
1768827043.7768834,0.021820131689310074,-0.07429756969213486,0.9989133477210999,0.024046408507752314,-0.0740088755003978,1.011170816229745,0.003650333732366562,0.004775554873049259,0.0729413777589798,STATIONARY,0,0.0,0.0,0.0,0.004828113308051658,-0.01674718055331757,0.22603130673407962
1768827043.848327,0.023274807259440422,-0.07333267480134964,0.999400794506073,0.024082057049302615,-0.07390443194994707,1.0103176597190127,0.002647954970598221,0.0025899913161993027,-0.005394897889345884,STATIONARY,0,0.0,0.0,0.0,0.004950773398420285,-0.017123607047244718,0.2311772813984716
1768827043.916655,0.023517252877354622,-0.07574492692947388,0.9991570711135864,0.024143725606591834,-0.07428155107430685,1.0094431067658705,0.005252297967672348,0.0034449389204382896,-0.08031009137630463,STATIONARY,0,0.0,0.0,0.0,0.005075692640291596,-0.017507938579023476,0.23640012354239429
1768827043.985057,0.023274807259440422,-0.07429756969213486,0.999400794506073,0.024145678138064963,-0.07433047812692858,1.008737044268656,0.0015039239078760147,0.0015030857175588608,-0.0013572575990110636,STATIONARY,0,0.0,0.0,0.0,0.005182771046123969,-0.017837570617398168,0.2408735516228451
1768827044.047062,0.022789916023612022,-0.07333267480134964,0.999400794506073,0.024046183761843976,-0.07419555512837077,1.0079922953093758,0.006258584558963776,0.001463080756366253,-0.0024980749003589153,STATIONARY,0,0.0,0.0,0.0,0.005277878962222417,-0.018131030265794604,0.2448603816163132
1768827044.1429684,0.022789916023612022,-0.07405634969472885,1.0001319646835327,0.024015188347886685,-0.07421891092307636,1.0078753788864212,0.0022167470306158066,0.0002131173387169838,-0.0008376092882826924,STATIONARY,0,0.0,0.0,0.0,0.005493417899994947,-0.01879715309569952,0.25390617319726416
1768827044.2212725,0.02303236350417137,-0.07429756969213486,1.0001319646835327,0.023987318549610115,-0.07426849273648718,1.0074695389016,0.0009366162121295929,0.001081676222383976,-0.0021017352119088173,STATIONARY,0,0.0,0.0,0.0,0.005635625141719923,-0.019237448974427446,0.2598788901540521
1768827044.2845132,0.021820131689310074,-0.07357389479875565,1.0015939474105835,0.023743322520279834,-0.07418726248598531,1.0072062215151345,0.0029721632599830627,0.00253197830170393,-0.0005099975969642401,STATIONARY,0,0.0,0.0,0.0,0.0057319687864178966,-0.019538479769589334,0.2639658463186899
1768827044.3334608,0.02400214597582817,-0.07405634969472885,1.000862956047058,0.0238496681414145,-0.07418705162315392,1.0067514933366608,0.0025828927755355835,0.0027529317885637283,-0.0007731099613010883,STATIONARY,0,0.0,0.0,0.0,0.005787268013297077,-0.019710494179805898,0.26630015885129504
1768827044.4007688,0.023274807259440422,-0.07429756969213486,1.000375509262085,0.023862395503568508,-0.07422850751322373,1.0064683502079173,0.0016413293778896332,0.0018208399415016174,-0.003149735741317272,STATIONARY,0,0.0,0.0,0.0,0.005896747723832906,-0.020051051585907018,0.27091779514970266
1768827044.4650347,0.021335240453481674,-0.07357389479875565,1.000375509262085,0.023601803659835847,-0.07416369811642697,1.0061882955430992,0.0036836694926023483,0.0017601493746042252,-0.0024794829078018665,STATIONARY,0,0.0,0.0,0.0,0.0059933865335172285,-0.02035471869588961,0.27503768533271666
1768827044.5255597,0.023274807259440422,-0.07453880459070206,1.0015939474105835,0.02362589146249234,-0.07423290951633373,1.0060757264384133,0.0026498958468437195,0.0010706018656492233,-0.002391792368143797,STATIONARY,0,0.0,0.0,0.0,0.00608206255561427,-0.02063334010304576,0.2788138303933415
1768827044.5855143,0.022547468543052673,-0.07478003203868866,1.0001319646835327,0.023554565852649856,-0.07432353593863504,1.0057859023209448,0.0031571239233016968,-0.0007618311792612076,-0.000850951240863651,STATIONARY,0,0.0,0.0,0.0,0.006165516384851829,-0.02089666839851747,0.28237732994866843
1768827044.642628,0.022547468543052673,-0.07357389479875565,1.0013504028320312,0.023489443262383974,-0.07425635677445994,1.0056606158023507,-0.0014273598790168762,0.0013303272426128387,-0.002619336824864149,STATIONARY,0,0.0,0.0,0.0,0.00624209088299014,-0.021138740685632484,0.28565573702253255
1768827044.6897933,0.021577686071395874,-0.07502125203609467,1.002325177192688,0.023313604081771636,-0.07436034982141641,1.0056009011998477,0.00307423435151577,0.0018966784700751305,-0.0007504241657443345,STATIONARY,0,0.0,0.0,0.0,0.006293736884606048,-0.021303469173495893,0.28788341771858306
1768827044.751431,0.023274807259440422,-0.07357389479875565,1.0032999515533447,0.023356842477456063,-0.07429810136863103,1.0057528045357553,0.0017958041280508041,0.001237909309566021,-0.001621262519620359,STATIONARY,0,0.0,0.0,0.0,0.006382472796395802,-0.021585738053613423,0.2917044133104197
1768827044.8168218,0.02303236350417137,-0.07405634969472885,1.0011066198349,0.023371856668759818,-0.07429482094315491,1.0056698878376573,0.0032122116535902023,-4.5495107769966125e-06,-0.0015722712269052863,STATIONARY,0,0.0,0.0,0.0,0.006482838156886408,-0.02190478102021315,0.2960230441431292
1768827044.871848,0.022062579169869423,-0.07478003203868866,1.004762053489685,0.023276206936290983,-0.07436383935324745,1.0059107254950745,0.0013134423643350601,0.0014870045706629753,0.0014377037296071649,STATIONARY,0,0.0,0.0,0.0,0.006575223413647144,-0.022199937460915364,0.3000155898748114
1768827044.9351263,0.02424459159374237,-0.07429756969213486,1.0025688409805298,0.0234168125528177,-0.07438016863962359,1.0059544128860312,0.0051735565066337585,0.0008469372987747192,-0.0012069219956174493,STATIONARY,0,0.0,0.0,0.0,0.00664652818436063,-0.02242642690556186,0.3030787458272823
1768827044.9854028,0.022305024787783623,-0.07429756969213486,1.002325177192688,0.023344228882929068,-0.07439065079503145,1.0059007820604595,0.0011426489800214767,0.002019905485212803,-0.0014720404287800193,STATIONARY,0,0.0,0.0,0.0,0.006716719180611616,-0.022650103340420707,0.30610326972038465
1768827045.038399,0.022789916023612022,-0.07453880459070206,1.002325177192688,0.023326717733728377,-0.07442306379280272,1.0058543353329257,0.0001834779977798462,0.0010769180953502655,-0.0020488097798079252,STATIONARY,0,0.0,0.0,0.0,0.006776627720520527,-0.022841239407580635,0.3086865420555111
1768827045.0947232,0.023274807259440422,-0.07381512224674225,1.0032999515533447,0.02335741492735729,-0.07438762018930771,1.005927557989448,0.0037557203322649,0.002206890843808651,-0.00013330148067325354,STATIONARY,0,0.0,0.0,0.0,0.006844308945385188,-0.023056787457946547,0.31160135131251077
1768827045.1549811,0.02375970035791397,-0.07381512224674225,1.0059806108474731,0.02343139698665445,-0.07435616165740735,1.0062541443670288,0.0006628762930631638,0.0003264890983700752,0.0022432536352425814,STATIONARY,0,0.0,0.0,0.0,0.006929412286584875,-0.023326850647069824,0.3152560881525908
1768827045.2176998,0.021577686071395874,-0.07333267480134964,1.0042747259140015,0.023308282017720772,-0.0742849580664596,1.0064137424369932,0.0012161433696746826,0.0015117563307285309,0.0003061233146581799,STATIONARY,0,0.0,0.0,0.0,0.007020978506078244,-0.023618677937051892,0.31920976871862594
1768827045.2946968,0.022789916023612022,-0.07309144735336304,1.0057368278503418,0.023305719482314136,-0.07419991116069431,1.0067583715785242,-0.00032084062695503235,0.0020468253642320633,0.0009268008288927376,STATIONARY,0,0.0,0.0,0.0,0.007161219946451792,-0.024065173589102526,0.32526790583151116
1768827045.3699846,0.022789916023612022,-0.07357389479875565,1.0052495002746582,0.023300919729514244,-0.07416061030536673,1.0070157568378786,0.0005604680627584457,0.00048215314745903015,-0.0020919423550367355,STATIONARY,0,0.0,0.0,0.0,0.0072919704891362645,-0.02448131767937018,0.3309186637512335
1768827045.4205878,0.022305024787783623,-0.07453880459070206,1.0064680576324463,0.0232428461350727,-0.07420142670356296,1.0072457624422602,0.00020110979676246643,-0.0007199728861451149,-0.0008815831388346851,STATIONARY,0,0.0,0.0,0.0,0.007370898064709545,-0.024733289347545248,0.3343390480524515
1768827045.4828002,0.022547468543052673,-0.07381512224674225,1.0035436153411865,0.023214606594437522,-0.07418133138185169,1.007240211047939,0.00012879446148872375,0.0007752394303679466,-0.0005518997786566615,STATIONARY,0,0.0,0.0,0.0,0.007440444005671809,-0.024955520573898254,0.3373565218988161
1768827045.538015,0.023517252877354622,-0.07333267480134964,1.0028126239776611,0.023263306986500604,-0.07412276735200561,1.0071562583811213,-0.0002212226390838623,0.0019354559481143951,-0.0005234103300608695,STATIONARY,0,0.0,0.0,0.0,0.0075111125036225225,-0.025180688243987292,0.3404160275840033
1768827045.5949357,0.023517252877354622,-0.07236777245998383,1.0064680576324463,0.023309021192145687,-0.0739931011826747,1.0073744264207933,0.001582898199558258,-0.0005112616345286369,-0.000205665230168961,STATIONARY,0,0.0,0.0,0.0,0.007587309031817299,-0.025422569590012427,0.34370910596995174
1768827045.663749,0.022789916023612022,-0.07357389479875565,1.0057368278503418,0.023300539295422605,-0.07396599336057336,1.0075753795897104,0.002741429954767227,0.0009719459339976311,-0.00012310442980378866,STATIONARY,0,0.0,0.0,0.0,0.007699433603942396,-0.02577850149580275,0.3485576614856806
1768827045.7289362,0.022062579169869423,-0.07502125203609467,1.0054932832717896,0.02323476105640368,-0.07405073483094751,1.0077195334342908,0.0021201148629188538,0.0008941264823079109,0.00043112679850310087,STATIONARY,0,0.0,0.0,0.0,0.007796543445462973,-0.026087997044582395,0.352769432114672
1768827045.795156,0.022305024787783623,-0.07453880459070206,1.0064680576324463,0.023191194053321193,-0.0740940340990631,1.0079271861377184,0.0020292606204748154,0.0005539320409297943,0.0010123085230588913,STATIONARY,0,0.0,0.0,0.0,0.00789528332584542,-0.026403463167075848,0.3570608286492632
1768827045.8574595,0.02424459159374237,-0.07381512224674225,1.0059806108474731,0.023292047956215374,-0.07408064605988536,1.0080688065978143,0.0022821109741926193,0.0005203280597925186,0.0015791658079251647,STATIONARY,0,0.0,0.0,0.0,0.007988465513012872,-0.02669983026367527,0.3610937095874549
1768827045.9087243,0.022062579169869423,-0.07405634969472885,1.0074427127838135,0.023224205487849127,-0.0740846199597178,1.008274829910634,0.002526532858610153,0.0007982365787029266,-0.07532990723848343,STATIONARY,0,0.0,0.0,0.0,0.00806953066025868,-0.026958426004607135,0.3646131388137297
1768827045.967238,0.021820131689310074,-0.07285021990537643,1.0079301595687866,0.023146327035170496,-0.07400347462451852,1.0085022530743253,0.0003755539655685425,0.001967780292034149,0.0015844852896407247,STATIONARY,0,0.0,0.0,0.0,0.008139561217874392,-0.02718232781786591,0.3676644209904734
1768827046.0242794,0.022547468543052673,-0.07381512224674225,1.006711721420288,0.023123258183596933,-0.0739943208867577,1.008624871393534,0.00030751898884773254,0.001041671261191368,0.002407335676252842,STATIONARY,0,0.0,0.0,0.0,0.008215383924571723,-0.027424960134009174,0.3709717692535982
1768827046.0842562,0.023274807259440422,-0.07526247948408127,1.0069553852081299,0.023151835712343985,-0.07408437612362442,1.0087785949618011,0.0008928198367357254,-0.001080002635717392,0.000739800394512713,STATIONARY,0,0.0,0.0,0.0,0.008302707269877203,-0.02770438918829082,0.37477664773835956
1768827046.1422925,0.022547468543052673,-0.07405634969472885,1.0074427127838135,0.023129357519475712,-0.07408822527061255,1.008933743134706,-0.00032803975045681,-0.00018348358571529388,0.0019213863415643573,STATIONARY,0,0.0,0.0,0.0,0.008363822482977068,-0.027900154145090488,0.37744257569002876
1768827046.1932032,0.02448703721165657,-0.07357389479875565,1.0071990489959717,0.023232815277638617,-0.07405969773164801,1.0090413661306918,0.0011339206248521805,0.0004131365567445755,0.002553837141022086,STATIONARY,0,0.0,0.0,0.0,0.008429139773709711,-0.028108367344847025,0.38027941864191406
1768827046.247771,0.022789916023612022,-0.07550370693206787,1.0054932832717896,0.023222372297880163,-0.07415669791741523,1.0090475700055834,0.0014216601848602295,0.001590469852089882,0.0015930526424199343,STATIONARY,0,0.0,0.0,0.0,0.008497255986596982,-0.028325884890322808,0.38323917220241305
1768827046.2998827,0.02375970035791397,-0.07357389479875565,1.0064680576324463,0.023272503600998234,-0.07412653120733503,1.0091046834860125,0.001990014687180519,0.0015677399933338165,0.0015399546828120947,STATIONARY,0,0.0,0.0,0.0,0.008558524322378781,-0.028521034036380143,0.38589579074448327
1768827046.3541465,0.022547468543052673,-0.07574492692947388,1.006224274635315,0.02324576984068671,-0.074232423504972,1.0091624694056585,0.0010379292070865631,0.0012353742495179176,-0.07450224459171295,STATIONARY,0,0.0,0.0,0.0,0.008638179136041169,-0.02877540160099599,0.38935382414180647
1768827046.418059,0.023274807259440422,-0.07333267480134964,1.0071990489959717,0.023267475277472874,-0.07418653245688482,1.009289946771198,0.00103866308927536,0.0017897486686706543,0.003870918182656169,STATIONARY,0,0.0,0.0,0.0,0.008720587408726123,-0.029038153959098943,0.39292850683341035
1768827046.4850738,0.023274807259440422,-0.07453880459070206,1.006711721420288,0.023288847697769476,-0.07421619400859442,1.0094005945356455,-0.0005024988204240799,-0.001267850399017334,0.003141297958791256,STATIONARY,0,0.0,0.0,0.0,0.008841300894082941,-0.02942284003566912,0.39816055031915626
1768827046.5453846,0.022547468543052673,-0.07381512224674225,1.006224274635315,0.023263446290519452,-0.07420029605829423,1.0094495242233847,-0.0011570081114768982,-0.0012356862425804138,0.002726202132180333,STATIONARY,0,0.0,0.0,0.0,0.00891245364195534,-0.029649786417196636,0.40124801666399657
1768827046.6059983,0.022547468543052673,-0.07502125203609467,1.0064680576324463,0.02323916753557409,-0.07425652383218813,1.0095164351214347,-0.0002882033586502075,-0.0012348759919404984,0.0014442320680245757,STATIONARY,0,0.0,0.0,0.0,0.009004705849280798,-0.02994456153000343,0.4052554803276032
1768827046.6567116,0.02400214597582817,-0.07453880459070206,1.0079301595687866,0.023297423474264042,-0.07427963836626535,1.009606573534151,-0.00030887871980667114,0.0005677025765180588,0.004684245679527521,STATIONARY,0,0.0,0.0,0.0,0.009058354539601101,-0.030115610715773608,0.40758037563067007
1768827046.7224152,0.023274807259440422,-0.07502125203609467,1.0054932832717896,0.02331558830768518,-0.07433189510249189,1.0096190508538252,-0.00029353611171245575,0.0005285926163196564,0.0024411610793322325,STATIONARY,0,0.0,0.0,0.0,0.00915993260507504,-0.03043944942865027,0.4119789414613063
1768827046.7815146,0.022789916023612022,-0.07333267480134964,1.0059806108474731,0.023303246364677205,-0.07428496403101285,1.009629634933065,0.0005818158388137817,0.00081632100045681,0.0032405045349150896,STATIONARY,0,0.0,0.0,0.0,0.009242568780694009,-0.03070287304085653,0.4155592122320308
1768827046.8397222,0.023517252877354622,-0.07357389479875565,1.0084174871444702,0.023331738295118375,-0.07425354800405273,1.009770762556963,0.0017686672508716583,-0.0006821015849709511,0.002526849741116166,STATIONARY,0,0.0,0.0,0.0,0.009327091051409279,-0.0309718662211581,0.4192172387654015
1768827046.9023888,0.023274807259440422,-0.07405634969472885,1.004762053489685,0.023346650168271064,-0.07425068952238184,1.0097201604142023,-7.694028317928314e-05,-0.0003792550414800644,0.0009411309147253633,STATIONARY,0,0.0,0.0,0.0,0.009424196975956162,-0.03128069775811724,0.42341697658662875
1768827046.973726,0.022062579169869423,-0.07622738927602768,1.0052495002746582,0.023296338123247877,-0.07436841815408657,1.009716917453059,0.00025115907192230225,-0.0006820550188422203,0.07894215732812881,STATIONARY,0,0.0,0.0,0.0,0.009528631112391439,-0.03161408069095805,0.4279433924447962
1768827047.0285506,0.02375970035791397,-0.07381512224674225,1.0064680576324463,0.023335841349607984,-0.07434738912291634,1.009732565354936,-6.760656833648682e-05,0.0011020982638001442,0.00012071477249264717,STATIONARY,0,0.0,0.0,0.0,0.009611356370794888,-0.03187764123221611,0.43152288144354045
1768827047.0902424,0.023517252877354622,-0.07502125203609467,1.0054932832717896,0.023362291085557655,-0.07439301743705187,1.0097072461820813,0.0020014122128486633,-0.00041594449430704117,0.0019083929946646094,STATIONARY,0,0.0,0.0,0.0,0.00971011871238785,-0.032192132160068276,0.4357913434531578
1768827047.1557589,0.021820131689310074,-0.07381512224674225,1.0071990489959717,0.02329793756412788,-0.07437284053983365,1.0097819784806605,-0.00014720484614372253,0.000188424251973629,0.0006587282987311482,STATIONARY,0,0.0,0.0,0.0,0.009789199706269701,-0.03244457846058383,0.43921888128745884
1768827047.2186732,0.02400214597582817,-0.07526247948408127,1.0057368278503418,0.02335057635370106,-0.07442942818966361,1.0097655620688155,0.0023004747927188873,-0.0003831256181001663,0.0012272767489776015,STATIONARY,0,0.0,0.0,0.0,0.009879009828203038,-0.032730846170634716,0.4431026041934723
1768827047.2695205,0.022062579169869423,-0.07478003203868866,1.006711721420288,0.023296748594657146,-0.07445626745761465,1.0097656013892127,0.002243984490633011,0.000775323249399662,-0.00030503200832754374,STATIONARY,0,0.0,0.0,0.0,0.009946505098989694,-0.03294656064741659,0.446028094092627
1768827047.328867,0.023274807259440422,-0.07309144735336304,1.006224274635315,0.02330957240390708,-0.07439652218086523,1.0097642104920939,0.002779880538582802,0.0019557252526283264,0.0011813963064923882,STATIONARY,0,0.0,0.0,0.0,0.010020620735246287,-0.03318311348850553,0.44923876289568115
1768827047.3866158,0.023274807259440422,-0.07453880459070206,1.0052495002746582,0.02332136813675071,-0.07441251319327995,1.0097074301392472,-0.0005756914615631104,-0.0007515903562307358,0.0011268779635429382,STATIONARY,0,0.0,0.0,0.0,0.010111399008195526,-0.033472763709448336,0.4531690424639546
1768827047.4527867,0.022547468543052673,-0.07453880459070206,1.0064680576324463,0.02329772294570331,-0.07442909931791067,1.0097366175823301,0.002120954915881157,0.001360415481030941,0.07648967951536179,STATIONARY,0,0.0,0.0,0.0,0.01020008843874806,-0.033756099314838944,0.45701289303382053
1768827047.5063527,0.02303236350417137,-0.07333267480134964,1.0064680576324463,0.02329632742875094,-0.07438316316564522,1.0097349759245964,0.0005840938538312912,0.0013352595269680023,-0.0007485242676921189,STATIONARY,0,0.0,0.0,0.0,0.010274429671274617,-0.033993464455154304,0.4602350722749471
1768827047.5654185,0.02400214597582817,-0.07429756969213486,1.0050058364868164,0.023343938972005877,-0.07438671203533419,1.0096583723672128,0.00029460713267326355,-0.0010914532467722893,-0.0013039857149124146,STATIONARY,0,0.0,0.0,0.0,0.01034694286297839,-0.03422453162494515,0.46337137036065495
1768827047.6204603,0.022062579169869423,-0.07381512224674225,1.0045183897018433,0.02329401638593741,-0.07436638638143563,1.0095583470407703,-0.0003309529274702072,-0.00047971028834581375,0.00022583286045119166,STATIONARY,0,0.0,0.0,0.0,0.010418223515834624,-0.03445209584075071,0.46646066062650066
1768827047.681901,0.022789916023612022,-0.07333267480134964,1.006224274635315,0.023282387476817278,-0.07432427851485356,1.0095606053623822,0.00026553496718406677,-0.0001482805237174034,0.0005186049384064972,STATIONARY,0,0.0,0.0,0.0,0.010508528262430681,-0.034740375345758585,0.47037641517406964
1768827047.769807,0.021577686071395874,-0.07550370693206787,1.0040310621261597,0.023216649980683814,-0.07439206038595637,1.009542459860807,0.0011929124593734741,0.0010629063472151756,0.00020606702310033143,STATIONARY,0,0.0,0.0,0.0,0.010733272024011396,-0.03546051160558891,0.4801490727320436
1768827047.8372967,0.022547468543052673,-0.07405634969472885,1.0042747259140015,0.023195743315138115,-0.07438409624152457,1.0094360415762693,0.0011733397841453552,-0.0010493816807866096,-0.07637712359428406,STATIONARY,0,0.0,0.0,0.0,0.010815070511942415,-0.03572282294935608,0.4837087923212031
1768827047.8953848,0.023274807259440422,-0.07429756969213486,1.004762053489685,0.023208940998717405,-0.07438713729375736,1.0093435639243213,-4.173070192337036e-05,0.00017165206372737885,0.00026177585823461413,STATIONARY,0,0.0,0.0,0.0,0.01089728595942551,-0.03598633224863564,0.48728429508872734
1768827047.945263,0.02303236350417137,-0.07405634969472885,1.0050058364868164,0.023208706763038548,-0.07437760719248304,1.009254678190669,0.0011457167565822601,0.001372174359858036,0.0017545472364872694,STATIONARY,0,0.0,0.0,0.0,0.010951140589615896,-0.03615892172424469,0.4896262195232433
1768827047.9973848,0.021577686071395874,-0.07526247948408127,1.0064680576324463,0.023140832924885328,-0.07442508901249327,1.0092431463592146,-0.0003636851906776428,-0.0001346813514828682,0.00204178923740983,STATIONARY,0,0.0,0.0,0.0,0.01100652944062222,-0.03633706225098486,0.4920418982693065
1768827048.05915,0.022305024787783623,-0.07502125203609467,1.0042747259140015,0.023110450337437506,-0.07446084342352927,1.0091507515560805,-0.0003616567701101303,-0.0016115009784698486,0.002670226851478219,STATIONARY,0,0.0,0.0,0.0,0.01109534493653211,-0.036623221829788756,0.49592015348020124
1768827048.111627,0.022547468543052673,-0.07453880459070206,1.0028126239776611,0.02309115376932654,-0.07447200475044946,1.0089777154394082,-0.000619618222117424,-9.666848927736282e-05,0.0028764777816832066,STATIONARY,0,0.0,0.0,0.0,0.011172474931694047,-0.036871976197954286,0.4992903811911145
1768827048.1685452,0.02375970035791397,-0.07236777245998383,1.0015939474105835,0.023128104166762736,-0.07438425817705903,1.0087576166396865,0.0029793884605169296,0.00021694693714380264,0.003991893492639065,STATIONARY,0,0.0,0.0,0.0,0.011236324893468565,-0.03707732947753941,0.5020752672672832
