model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,10,1.0,4.222193129325944,0.07675819983705878,7.675819983705878,2586.4693716473075,4.254884057482571,1.6392763579284289
discrete_bayes,10,1.0,3.818490864149384,0.03272700007073581,3.272700007073581,60.6,3.7849366344907907,2.0532212952246023
