step_idx,timestamp,dt,heading_change_rad,heading_rad,step_length_m,x_m,y_m,var_x,var_y,neff,map_probability,walkable
0,6.070995,0.033526,0.0,-1.8325957145940461,0.47,4.8242118478405835,5.718134453365165,0.034663082226129585,0.021211941329992007,9.0,0.00025354950090332234,1.0
1,6.915816,0.02658,-0.09581099999999987,-1.8325957145940461,0.47,4.614764681412056,5.304574325590518,0.04821106113462254,0.030139426680861867,25.0,0.00025354969573988654,1.0
