model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,5,1.0,1.8158813842406294,0.053427099948748946,10.68541998974979,2953.8608327100033,3.9771393078337227,4.139769699504466
discrete_bayes,5,1.0,1.6423820734589407,0.016824499936774373,3.3648999873548746,39.0,4.107677799549865,4.240777950346001
