model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,2,1.0,0.46913521664455377,0.019725299905985594,9.862649952992797,2998.761581907147,4.506601399552807,5.359593228417597
discrete_bayes,2,1.0,0.46357318171991135,0.011084100231528282,5.542050115764141,17.0,4.614764681412056,5.304574325590518
