timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.001008,0.001008,1.961747,0.064491,0.109742,1.000863,1.008925,-0.030831,-0.026757,-0.019707,0
0.143247,0.142239,1.962262,0.080492,0.121639,0.975762,0.986604,-0.033532,0.045875,0.040913,0
0.181236,0.037989,1.964173,0.060127,0.104158,0.936527,0.944218,0.016281,0.028888,0.033018,0
0.230251,0.049015,1.96584,0.053338,0.119697,0.999157,1.007714,-0.035678,0.016151,0.085274,0
0.272499,0.042248,1.96755,0.062309,0.109257,0.992821,1.000756,-0.008432,-0.011126,-0.000824,0
0.311255,0.038757,1.966634,0.05746,0.109742,0.998426,1.006081,-0.020256,-0.022856,0.006575,0
0.352762,0.041507,1.966398,0.064248,0.1061,0.994283,1.00199,-0.010845,-0.018858,-0.001228,0
0.397704,0.044941,1.96535,0.061096,0.106586,0.985997,0.993622,-0.016473,0.015004,0.011449,0
0.439499,0.041795,1.963823,0.056732,0.108285,1.000619,1.008059,-0.007115,0.007785,0.002644,0
0.484428,0.044929,1.962695,0.067158,0.106343,0.988191,0.996163,0.006646,0.035521,-0.002127,0
0.526294,0.041866,1.962513,0.063278,0.110713,1.002813,1.010888,-0.003092,-0.02008,-1.4e-05,0
0.571263,0.044968,1.962507,0.061096,0.110713,0.999644,1.007611,0.001796,-0.048824,0.006137,0
0.612793,0.04153,1.962219,0.059157,0.114113,0.987947,0.996273,0.003398,-0.017011,0.001793,0
0.650763,0.03797,1.961105,0.052853,0.108285,0.995502,1.002768,-0.010407,-0.009546,0.004477,0
0.699495,0.048732,1.960289,0.062793,0.109499,0.987947,0.995978,0.006744,-0.001942,-0.012462,0
0.737606,0.038111,1.959072,0.065703,0.107557,0.994771,1.002723,0.020319,0.014677,-0.041651,0
0.779154,0.041548,1.958437,0.05746,0.1078,1.000863,1.00829,-0.002823,-0.009284,-0.004628,0
0.824269,0.045115,1.957901,0.062551,0.108771,0.992821,1.000718,0.002392,-0.009185,-0.00527,0
0.865911,0.041642,1.956852,0.058187,0.106829,0.999157,1.006535,-0.012427,0.00134,0.002354,0
