timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.000356,0.000356,1.979503,0.007273,0.094204,0.986729,0.991242,0.0,0.0,0.0,0
0.14962,0.149264,1.981339,0.007273,0.084006,0.994283,0.997852,0.0,0.0,0.0,0
0.191347,0.041727,1.983069,0.003637,0.082549,1.003787,1.007182,0.0,0.0,0.0,0
0.236928,0.04558,1.98394,-0.000494,0.076722,0.993308,0.996267,0.0,0.0,0.0,0
0.287305,0.050377,1.982326,0.002182,0.079636,0.994283,0.99747,0.0,0.0,0.0,0
0.332312,0.045008,1.980379,0.011153,0.088134,1.053501,1.05724,0.0,0.0,0.0,0
0.374039,0.041727,1.979662,0.013092,0.086434,0.99867,1.002489,0.0,0.0,0.0,0
0.41998,0.045941,1.978955,0.00994,0.081578,0.981611,0.985045,0.0,0.0,0.0,0
0.469601,0.049621,1.977518,0.010183,0.089105,0.981611,0.985699,0.0,0.0,0.0,0
0.513434,0.043833,1.975042,0.002909,0.079879,0.997939,1.001135,0.0,0.0,0.0,0
0.567586,0.054152,1.974426,0.016486,0.082792,0.981124,0.984749,0.0,0.0,0.0,0
0.611977,0.04439,1.973175,0.004122,0.067739,0.999401,1.001702,0.0,0.0,0.0,0
0.655885,0.043909,1.971764,0.019396,0.090562,0.998426,1.002712,0.0,0.0,0.0,0
0.706924,0.051039,1.972949,0.01188,0.087648,0.994283,0.99821,0.0,0.0,0.0,0
0.750646,0.043722,1.971894,-0.001728,0.078422,0.993308,0.996401,0.0,0.0,0.0,0
0.794292,0.043646,1.970443,0.003637,0.078422,0.99014,0.993248,0.0,0.0,0.0,0
0.837776,0.043484,1.969824,0.015517,0.09129,0.995989,1.000284,0.0,0.0,0.0,0
0.881531,0.043754,1.969167,0.01091,0.084492,0.988191,0.991856,0.0,0.0,0.0,0
0.925045,0.043514,1.968037,0.001455,0.081093,0.999401,1.002686,0.0,0.0,0.0,0
0.96861,0.043565,1.96646,0.003879,0.082549,0.985754,0.989212,0.0,0.0,0.0,0
1.012736,0.044126,1.964014,0.011637,0.081578,0.995989,0.999392,0.0,0.0,0.0,0
1.063941,0.051205,1.9623,0.015274,0.082307,0.991846,0.995373,0.0,0.0,0.0,0
1.107986,0.044045,1.960801,0.008001,0.082549,0.988678,0.992151,0.0,0.0,0.0,0
1.159276,0.05129,1.959491,0.009698,0.086434,0.989165,0.992982,0.0,0.0,0.0,0
1.203291,0.044015,1.958955,0.000485,0.082064,0.999157,1.002522,0.0,0.0,0.0,0
1.246831,0.04354,1.95865,0.008001,0.077208,0.995502,0.998523,0.0,0.0,0.0,0
1.291266,0.044436,1.958716,0.003152,0.08085,0.993796,0.997084,0.0,0.0,0.0,0
1.342069,0.050802,1.958818,0.005819,0.075994,1.05277,1.055526,0.0,0.0,0.0,0
1.385588,0.043519,1.959041,0.011637,0.081578,0.991359,0.994778,0.0,0.0,0.0,0
1.429355,0.043767,1.95847,0.007273,0.087648,1.001107,1.004962,0.0,0.0,0.0,0
1.472825,0.043469,1.958909,0.001455,0.088619,1.000376,1.004294,0.0,0.0,0.0,0
1.516961,0.044137,1.959428,-0.002222,0.082792,0.989409,0.99287,0.0,0.0,0.0,0
1.560545,0.043584,1.959227,0.008486,0.071138,1.002569,1.005125,0.0,0.0,0.0,0
1.604529,0.043984,1.957436,0.002424,0.089833,0.986485,0.99057,0.0,0.0,0.0,0
1.655189,0.05066,1.955582,0.034185,0.074295,0.996233,0.999584,0.0,0.0,0.0,0
1.699418,0.04423,1.953256,0.02279,0.077451,0.97893,0.982254,0.0,0.0,0.0,0
1.743102,0.043684,1.951321,0.014062,0.080607,0.999644,1.002988,0.0,0.0,0.0,0
1.786958,0.043856,1.949485,0.011153,0.077208,0.993065,0.996124,0.0,0.0,0.0,0
1.837728,0.05077,1.946601,0.003879,0.06871,0.99867,1.001038,0.0,0.0,0.0,0
1.888468,0.05074,1.945402,0.025457,0.08692,0.991115,0.995245,0.0,0.0,0.0,0
1.932143,0.043675,1.943956,0.017941,0.075023,0.999401,1.002373,0.0,0.0,0.0,0
1.975694,0.043551,1.942712,0.015032,0.08085,1.000132,1.003507,0.0,0.0,0.0,0
2.019773,0.044079,1.941527,0.005091,0.08085,0.986485,0.989806,0.0,0.0,0.0,0
2.063481,0.043708,1.938986,0.007031,0.084249,1.056182,1.05956,0.0,0.0,0.0,0
2.116577,0.053096,1.937151,0.024972,0.081093,0.99209,0.995712,0.0,0.0,0.0,0
2.160326,0.043749,1.935947,0.013335,0.079636,0.984048,0.987355,0.0,0.0,0.0,0
2.204772,0.044446,1.935616,0.008486,0.080122,0.998426,1.001672,0.0,0.0,0.0,0
2.255429,0.050656,1.935705,0.010425,0.089833,1.058132,1.061989,0.0,0.0,0.0,0
2.30013,0.044702,1.937454,0.024487,0.110713,0.988922,0.995401,0.0,0.0,0.0,0
2.343799,0.043669,1.941803,0.026669,0.084735,0.995745,0.9997,0.0,0.0,0.0,0
2.394434,0.050635,1.944447,-0.034804,0.06434,1.04351,1.046071,0.0,0.0,0.0,0
2.444506,0.050071,1.943562,0.020365,0.09299,0.993065,0.997617,0.0,0.0,0.0,0
2.488,0.043494,1.941659,0.000727,0.084006,0.979905,0.9835,0.0,0.0,0.0,0
2.532232,0.044232,1.93992,0.009455,0.073566,0.992577,0.995345,0.0,0.0,0.0,0
2.576011,0.043779,1.938791,0.010183,0.085706,1.000619,1.004335,0.0,0.0,0.0,0
2.619816,0.043805,1.938553,0.015517,0.084006,1.006712,1.01033,0.0,0.0,0.0,0
2.663141,0.043326,1.935347,0.027154,0.072838,0.98088,0.983955,0.0,0.0,0.0,0
2.707501,0.04436,1.934752,0.00994,0.073323,0.983804,0.986583,0.0,0.0,0.0,0
2.75838,0.050879,1.934108,0.002909,0.075751,0.999888,1.002758,0.0,0.0,0.0,0
2.801987,0.043607,1.932326,0.025214,0.035691,1.002813,1.003764,0.0,0.0,0.0,0
2.845947,0.04396,1.929221,0.015032,0.064826,0.977955,0.980217,0.0,0.0,0.0,0
2.890147,0.0442,1.923931,0.032003,0.082792,0.989897,0.993868,0.0,0.0,0.0,0
2.94099,0.050843,1.922129,0.049701,0.090319,0.984779,0.99016,0.0,0.0,0.0,0
2.995457,0.054467,1.924729,0.04364,0.091776,0.971863,0.977162,0.0,0.0,0.0,0
3.039513,0.044056,1.926137,0.015759,0.081093,0.985997,0.989452,0.0,0.0,0.0,0
3.090603,0.05109,1.92308,-0.002468,0.071624,1.019384,1.0219,0.0,0.0,0.0,0
3.141469,0.050865,1.918401,0.012607,0.082549,0.994283,0.997784,0.0,0.0,0.0,0
3.185838,0.044369,1.913901,0.036852,0.094446,1.021333,1.026353,0.0,0.0,0.0,0
3.237082,0.051244,1.910357,0.048247,0.06604,0.966989,0.970442,0.0,0.0,0.0,0
3.28081,0.043728,1.910731,0.045337,0.050744,1.002813,1.005119,0.0,0.0,0.0,0
3.325239,0.044429,1.910101,0.033215,0.096389,0.951149,0.956597,0.0,0.0,0.0,0
3.376344,0.051105,1.910384,0.040731,0.087405,0.985997,0.990702,0.0,0.0,0.0,0
3.419678,0.043334,1.912495,0.029821,0.090804,0.995745,1.000322,0.0,0.0,0.0,0
3.462999,0.043321,1.913543,0.007516,0.062883,1.03035,1.032295,0.0,0.0,0.0,0
3.514454,0.051455,1.916203,-0.013823,0.09736,1.006224,1.011018,0.0,0.0,0.0,0
3.558447,0.043993,1.922313,-0.005924,1.33196,1.508727,2.012563,0.0,0.0,0.0,1
3.606978,0.048531,1.910048,-0.009133,-0.069473,1.003787,1.00623,0.0,0.0,0.0,0
3.646693,0.039715,1.909845,0.105706,0.096146,0.982829,0.993162,0.0,0.0,0.0,0
3.693318,0.046625,1.925663,0.135042,0.211472,1.001107,1.032071,0.0,0.0,0.0,0
3.749332,0.056015,1.955135,-0.062696,0.077694,0.982098,0.98716,0.0,0.0,0.0,0
3.803205,0.053873,1.97963,0.048004,0.076722,0.965527,0.969759,0.0,0.0,0.0,0
3.853726,0.050521,2.010292,0.015274,0.120182,0.975518,0.983012,0.0,0.0,0.0,0
3.899755,0.046029,2.040645,0.063521,0.156844,0.967233,0.981924,0.0,0.0,0.0,0
3.957769,0.058013,2.063287,0.045822,0.157087,0.906065,0.920722,0.0,0.0,0.0,0
4.00605,0.048281,2.087312,0.119526,0.179181,1.039611,1.061689,0.0,0.0,0.0,0
4.054348,0.048298,2.126631,0.048004,0.096389,1.111989,1.11719,0.0,0.0,0.0,0
4.099344,0.044995,2.157473,-0.005184,0.070895,0.987703,0.990258,0.0,0.0,0.0,0
4.152645,0.053301,2.163593,0.111283,0.100516,0.944813,0.956639,0.0,0.0,0.0,0
4.200463,0.047819,2.167535,0.117101,0.102944,0.894611,0.908097,0.0,0.0,0.0,0
4.247971,0.047507,2.178884,0.094069,0.103187,0.908502,0.919169,0.0,0.0,0.0,0
4.297794,0.049823,2.19187,0.037094,0.016267,0.974787,0.975629,0.0,0.0,0.0,0
4.343135,0.045342,2.197244,0.038306,0.03909,1.115644,1.116986,0.0,0.0,0.0,0
4.395398,0.052263,2.201587,0.042428,0.04783,1.149762,1.151538,0.0,0.0,0.0,0
4.438101,0.042703,2.20596,0.036609,0.061912,1.137577,1.139848,0.0,0.0,0.0,0
4.48155,0.043449,2.208118,-0.039494,0.01214,1.114913,1.115678,0.0,0.0,0.0,0
4.532702,0.051152,2.216944,-0.097747,0.024522,1.189484,1.193746,0.0,0.0,0.0,1
4.575387,0.042685,2.224409,-0.184139,0.048073,1.214829,1.229645,0.0,0.0,0.0,0
4.623054,0.047667,2.220199,-0.098487,0.041275,1.031325,1.036839,0.0,0.0,0.0,0
4.676988,0.053934,2.213444,-0.099722,-0.032324,0.850989,0.857422,0.0,0.0,0.0,0
4.71706,0.040072,2.201093,-0.082937,-0.063442,0.822477,0.829079,0.0,0.0,0.0,0
4.759616,0.042555,2.18797,-0.003703,-0.061271,0.8293,0.831569,0.0,0.0,0.0,0
4.803234,0.043618,2.183693,-0.002962,-0.020504,0.876334,0.876579,0.0,0.0,0.0,0
4.853822,0.050588,2.187126,-0.000741,0.002671,0.897048,0.897052,0.0,0.0,0.0,0
4.892098,0.038276,2.189724,-0.055044,-0.001447,0.891199,0.892899,0.0,0.0,0.0,0
4.940488,0.04839,2.183096,-0.0195,0.009469,0.919712,0.919967,0.0,0.0,0.0,0
4.97844,0.037952,2.170141,0.030306,-0.04125,0.899972,0.901427,0.0,0.0,0.0,0
5.01986,0.04142,2.160554,0.090675,-0.018574,0.92483,0.92945,0.0,0.0,0.0,0
5.064804,0.044943,2.156162,0.118798,-0.035219,1.005981,1.013583,0.0,0.0,0.0,0
5.106208,0.041404,2.161609,0.066673,0.021609,1.165846,1.16795,0.0,0.0,0.0,0
5.144493,0.038285,2.16269,0.042428,-0.00386,1.16414,1.164919,0.0,0.0,0.0,0
5.193036,0.048543,2.145669,0.009698,0.052929,1.142207,1.143474,0.0,0.0,0.0,0
5.23106,0.038025,2.112198,-0.001234,-0.038837,1.069585,1.070291,0.0,0.0,0.0,0
5.279472,0.048412,2.090075,-0.023449,-0.072368,1.065199,1.067912,0.0,0.0,0.0,0
5.327181,0.047709,2.083095,0.147407,0.114355,1.172182,1.186936,0.0,0.0,0.0,1
5.368675,0.041494,2.111202,-0.035791,0.14349,1.026207,1.036809,0.0,0.0,0.0,0
5.422047,0.053372,2.112424,-0.156247,0.013111,0.752536,0.768697,0.0,0.0,0.0,0
5.463453,0.041406,2.101251,-0.044677,-0.039802,0.795914,0.79816,0.0,0.0,0.0,0
5.508382,0.044929,2.10267,-0.020241,-0.041008,0.856838,0.858058,0.0,0.0,0.0,0
5.550181,0.0418,2.109652,-0.042949,0.000728,0.982098,0.983037,0.0,0.0,0.0,0
5.595115,0.044934,2.099171,-0.011108,0.048316,0.931897,0.933215,0.0,0.0,0.0,0
5.636815,0.0417,2.080368,0.00897,0.000971,0.834418,0.834467,0.0,0.0,0.0,0
5.674908,0.038093,2.057354,0.050186,-0.018333,0.78909,0.790897,0.0,0.0,0.0,0
5.723673,0.048765,2.039942,0.101827,-0.000965,0.906552,0.912254,0.0,0.0,0.0,0
5.761687,0.038014,2.02947,0.073946,0.024036,1.045703,1.04859,0.0,0.0,0.0,0
5.803287,0.0416,2.003403,0.054065,0.045159,1.021821,1.024246,0.0,0.0,0.0,0
5.848407,0.04512,1.977028,0.078068,0.000243,0.999888,1.002931,0.0,0.0,0.0,0
5.88986,0.041454,1.95349,0.061096,-0.036666,1.037418,1.039862,0.0,0.0,0.0,0
5.934952,0.045092,1.93267,0.006061,-0.005066,1.092493,1.092521,0.0,0.0,0.0,0
5.976813,0.04186,1.903192,-0.016291,-0.024846,1.164627,1.165006,0.0,0.0,0.0,0
6.021829,0.045017,1.854104,-0.055044,-0.045109,1.17072,1.172881,0.0,0.0,0.0,0
6.063352,0.041523,1.819715,-0.03357,-0.118924,1.19314,1.199522,0.0,0.0,0.0,1
6.101334,0.037982,1.795605,-0.130329,-0.029912,1.177787,1.185353,0.0,0.0,0.0,0
6.150586,0.049252,1.766968,-0.074544,-0.072609,0.977224,0.982749,0.0,0.0,0.0,0
6.195765,0.045179,1.751274,-0.042456,-0.105657,0.913132,0.920204,0.0,0.0,0.0,0
6.23743,0.041665,1.746723,-0.076519,-0.117718,0.910939,0.921695,0.0,0.0,0.0,0
6.275427,0.037997,1.753809,-0.042456,0.029621,0.880477,0.881997,0.0,0.0,0.0,0
6.323895,0.048468,1.758809,-0.102437,0.023794,0.824914,0.83159,0.0,0.0,0.0,0
6.362573,0.038678,1.765858,-0.047886,0.01044,0.933115,0.934401,0.0,0.0,0.0,0
6.404453,0.04188,1.777345,-0.032829,-0.018574,0.897535,0.898328,0.0,0.0,0.0,0
6.446172,0.041719,1.794332,-0.0195,-0.035219,0.882914,0.883831,0.0,0.0,0.0,0
6.484298,0.038125,1.81203,0.020365,-0.077675,0.93214,0.935593,0.0,0.0,0.0,0
6.532847,0.048549,1.826873,0.03273,-0.082982,0.951636,0.955808,0.0,0.0,0.0,0
6.570943,0.038096,1.837309,0.065945,-0.072609,0.999157,1.00396,0.0,0.0,0.0,0
6.620912,0.049969,1.842798,0.111283,-0.039802,1.097367,1.103713,0.0,0.0,0.0,0
6.666191,0.045279,1.845836,0.029094,-0.072127,1.091762,1.094528,0.0,0.0,0.0,0
6.707937,0.041746,1.843812,0.014547,-0.095043,1.102728,1.106912,0.0,0.0,0.0,0
6.753278,0.04534,1.84368,-0.006665,-0.059583,1.126123,1.127718,0.0,0.0,0.0,0
6.795288,0.042011,1.849973,0.00097,-0.082499,1.13977,1.142752,0.0,0.0,0.0,0
6.841817,0.046529,1.877169,-0.173279,-0.03932,1.149762,1.16341,0.0,0.0,0.0,0
6.884332,0.042515,1.890822,-0.159209,0.124553,1.039123,1.058602,0.0,0.0,0.0,0
6.93383,0.049498,1.895353,-0.025671,0.005584,0.88462,0.88501,0.0,0.0,0.0,0
6.976848,0.043017,1.914779,-0.040481,0.030592,0.87609,0.877558,0.0,0.0,0.0,0
7.015579,0.038731,1.938663,-0.033816,0.067254,0.891199,0.894373,0.0,0.0,0.0,0
7.061399,0.045821,1.959383,-0.028386,-0.000482,0.85367,0.854142,0.0,0.0,0.0,0
7.10076,0.039361,1.977258,-0.009627,-0.019781,0.863662,0.863942,0.0,0.0,0.0,0
7.143262,0.042502,1.995619,0.040731,0.02695,0.928241,0.929525,0.0,0.0,0.0,0
7.188995,0.045732,2.012106,0.093099,-0.0,0.920199,0.924897,0.0,0.0,0.0,0
7.237932,0.048937,2.023461,0.012365,-0.036908,0.948956,0.949753,0.0,0.0,0.0,0
7.283158,0.045226,2.019881,0.081219,-0.025811,0.96504,0.968795,0.0,0.0,0.0,0
7.324816,0.041658,2.015156,0.127527,-0.02557,0.978443,0.98705,0.0,0.0,0.0,0
7.362956,0.03814,2.009033,0.122678,-0.0275,0.976737,0.984795,0.0,0.0,0.0,0
7.412927,0.049971,2.005895,0.085099,-0.044144,1.036199,1.040624,0.0,0.0,0.0,0
7.45818,0.045253,2.0024,0.009213,0.001457,1.095174,1.095213,0.0,0.0,0.0,0
7.499807,0.041627,1.990469,-0.081209,-0.03353,1.222627,1.22578,0.0,0.0,0.0,1
7.54486,0.045053,1.973604,-0.090342,-0.032083,1.215316,1.219092,0.0,0.0,0.0,0
7.586404,0.041544,1.966248,-0.0975,-0.028465,1.172669,1.17706,0.0,0.0,0.0,0
7.632468,0.046064,1.96386,-0.083924,0.085463,1.013535,1.020589,0.0,0.0,0.0,0
7.681079,0.048611,1.962206,-0.076272,0.017238,0.922393,0.925701,0.0,0.0,0.0,0
7.719395,0.038316,1.981216,-0.066646,0.000486,0.939695,0.942056,0.0,0.0,0.0,0
7.767894,0.048499,1.999409,-0.124158,0.042731,0.947981,0.957031,0.0,0.0,0.0,0
7.805879,0.037985,2.011329,-0.127367,-0.000965,0.921174,0.929938,0.0,0.0,0.0,0
7.847556,0.041677,2.031123,-0.111076,-0.005548,0.885107,0.892067,0.0,0.0,0.0,0
7.892575,0.045019,2.049509,-0.076766,0.005827,0.924586,0.927786,0.0,0.0,0.0,0
7.934063,0.041488,2.074948,-0.05307,0.001457,0.958947,0.960416,0.0,0.0,0.0,0
7.972024,0.037961,2.099225,-0.053563,0.017724,0.950174,0.951848,0.0,0.0,0.0,0
8.020527,0.048502,2.123389,0.045095,0.010683,0.946275,0.947409,0.0,0.0,0.0,0
8.058646,0.03812,2.158795,0.05746,0.015782,0.968451,0.970283,0.0,0.0,0.0,0
8.107512,0.048865,2.188904,0.080492,0.002914,0.950418,0.953825,0.0,0.0,0.0,0
8.145958,0.038447,2.221257,0.10013,0.010683,0.971132,0.976339,0.0,0.0,0.0,0
8.194672,0.048714,2.249362,0.085099,-0.014474,0.951392,0.9553,0.0,0.0,0.0,0
8.232893,0.038221,2.277375,0.067885,-0.005307,0.968939,0.971328,0.0,0.0,0.0,0
8.281504,0.048611,2.29766,-0.011354,0.055114,1.13514,1.136534,0.0,0.0,0.0,0
8.3195,0.037996,2.31883,0.106434,-0.033772,1.155854,1.161235,0.0,0.0,0.0,0
8.36101,0.04151,2.356614,-0.01481,-0.049693,1.067392,1.068651,0.0,0.0,0.0,0
8.409291,0.048282,2.385342,-0.09207,-0.037872,1.021821,1.026659,0.0,0.0,0.0,0
8.448147,0.038856,2.410969,-0.097253,0.015539,1.003787,1.008607,0.0,0.0,0.0,0
8.493476,0.045329,2.426037,-0.112804,0.017238,0.988922,0.995484,0.0,0.0,0.0,0
8.535032,0.041555,2.451376,-0.049614,0.101245,1.000376,1.006709,0.0,0.0,0.0,0
8.580225,0.045194,2.478878,-0.030854,0.113627,0.937258,0.944625,0.0,0.0,0.0,0
8.623391,0.043166,2.501931,-0.122924,0.066768,0.930191,0.94065,0.0,0.0,0.0,0
8.665092,0.041701,2.515194,-0.048627,0.115812,0.911914,0.920523,0.0,0.0,0.0,0
8.70791,0.042818,2.522935,0.02182,0.073081,0.883645,0.88693,0.0,0.0,0.0,0
8.754394,0.046484,2.531055,0.082189,0.03909,0.931897,0.93633,0.0,0.0,0.0,0
8.805054,0.05066,2.545407,0.072491,0.039575,0.993552,0.996979,0.0,0.0,0.0,0
8.856197,0.051143,2.549987,0.058429,0.043217,1.005737,1.008359,0.0,0.0,0.0,0
8.900017,0.04382,2.549903,0.086068,0.030106,1.092006,1.095806,0.0,0.0,0.0,0
8.943336,0.043318,2.55544,0.186198,0.027436,1.117106,1.13285,0.0,0.0,0.0,0
8.987034,0.043698,2.548918,0.111525,0.039575,1.004275,1.011223,0.0,0.0,0.0,0
9.031239,0.044205,2.540005,0.098675,0.050501,0.97235,0.978648,0.0,0.0,0.0,0
9.082338,0.0511,2.534303,0.081704,0.040304,1.024014,1.028059,0.0,0.0,0.0,0
9.126285,0.043947,2.52491,0.024245,0.036904,1.034249,1.035192,0.0,0.0,0.0,0
9.169923,0.043638,2.516214,0.026669,-0.05307,1.076165,1.077803,0.0,0.0,0.0,0
9.213475,0.043553,2.522538,-0.042456,0.053172,1.20435,1.20627,0.0,0.0,0.0,1
9.257147,0.043671,2.520649,-0.07257,0.0522,1.089812,1.093472,0.0,0.0,0.0,0
9.300926,0.043779,2.510475,-0.040234,-0.062236,0.886813,0.889904,0.0,0.0,0.0,0
9.355339,0.054413,2.508723,0.019881,-0.053793,0.899729,0.901555,0.0,0.0,0.0,0
9.398987,0.043648,2.51033,0.010425,0.007527,0.976493,0.976578,0.0,0.0,0.0,0
9.451045,0.052057,2.526403,0.006546,0.002428,0.988922,0.988946,0.0,0.0,0.0,0
9.494829,0.043784,2.541711,-0.028633,0.009712,0.956023,0.956501,0.0,0.0,0.0,0
9.538105,0.043276,2.548107,-0.007899,0.040061,0.922636,0.923539,0.0,0.0,0.0,0
9.581611,0.043506,2.557554,0.060369,0.007527,0.923611,0.925612,0.0,0.0,0.0,0
9.634796,0.053185,2.572341,0.080977,0.014082,0.899241,0.90299,0.0,0.0,0.0,0
9.686016,0.05122,2.591016,0.116859,-0.005066,0.931653,0.938967,0.0,0.0,0.0,0
9.729796,0.043779,2.608483,0.088493,-0.007719,0.991846,0.995816,0.0,0.0,0.0,0
9.773351,0.043555,2.624039,0.099645,-0.006996,0.999157,1.004138,0.0,0.0,0.0,0
9.816973,0.043622,2.63205,0.12389,-0.000482,1.018653,1.026159,0.0,0.0,0.0,0
9.860837,0.043864,2.642209,0.138679,-0.012061,1.087619,1.096491,0.0,0.0,0.0,0
9.904463,0.043626,2.649684,0.101827,0.025493,1.108333,1.113293,0.0,0.0,0.0,0
9.955217,0.050754,2.650204,0.072006,0.098088,1.122711,1.129286,0.0,0.0,0.0,0
10.005995,0.050778,2.656534,0.089705,0.05827,1.053745,1.059161,0.0,0.0,0.0,0
10.049584,0.043588,2.680687,0.003637,0.04346,0.976006,0.97698,0.0,0.0,0.0,0
10.093267,0.043683,2.708198,-0.061956,0.087405,0.999157,1.004885,0.0,0.0,0.0,0
10.137268,0.044001,2.729202,-0.050601,0.086191,1.019384,1.024272,0.0,0.0,0.0,0
10.181118,0.04385,2.751657,-0.023203,0.074052,0.957241,0.960382,0.0,0.0,0.0,0
10.232059,0.050941,2.785067,-0.03431,0.026464,0.96114,0.962117,0.0,0.0,0.0,0
10.2829,0.050841,2.812715,-0.026411,0.073809,1.000863,1.003928,0.0,0.0,0.0,0
10.326595,0.043695,2.82994,-0.06319,0.057785,0.95846,0.962277,0.0,0.0,0.0,0
10.370459,0.043864,2.832538,0.016244,0.024522,0.892418,0.892902,0.0,0.0,0.0,0
10.413862,0.043403,2.834348,0.079522,-0.01568,0.892662,0.896334,0.0,0.0,0.0,0
10.458134,0.044272,2.838018,0.094796,0.020637,0.916544,0.921664,0.0,0.0,0.0,0
10.501665,0.043531,2.839074,0.078552,0.003156,0.959435,0.96265,0.0,0.0,0.0,0
10.55584,0.054175,2.823751,0.041216,0.029621,1.008417,1.009694,0.0,0.0,0.0,0
10.609212,0.053372,2.798123,0.123163,-0.026535,0.974787,0.982895,0.0,0.0,0.0,0
10.657938,0.048727,2.783187,0.104979,-0.046557,1.010123,1.01663,0.0,0.0,0.0,0
10.702259,0.04432,2.768706,0.085341,0.025736,1.105165,1.108754,0.0,0.0,0.0,0
10.745026,0.042767,2.746045,0.025942,0.038604,1.153905,1.154842,0.0,0.0,0.0,0
10.791392,0.046366,2.728159,-0.000987,-0.027017,1.113938,1.114266,0.0,0.0,0.0,0
10.835165,0.043773,2.716618,-0.060968,0.015539,1.062762,1.064623,0.0,0.0,0.0,0
10.878765,0.0436,2.693647,-0.076519,0.01481,1.012317,1.015313,0.0,0.0,0.0,0
10.922645,0.04388,2.666342,-0.032829,0.006555,0.914351,0.914963,0.0,0.0,0.0,0
10.970306,0.047661,2.647197,0.004606,-0.026294,0.934577,0.934959,0.0,0.0,0.0,0
11.014545,0.044239,2.633554,-0.037519,-0.010855,0.966014,0.966804,0.0,0.0,0.0,0
11.058703,0.044158,2.626372,-0.076025,-0.031842,0.985997,0.989437,0.0,0.0,0.0,0
11.102563,0.04386,2.617135,-0.110336,-0.037631,0.969913,0.976894,0.0,0.0,0.0,0
11.147177,0.044614,2.60271,-0.042456,-0.009408,0.9453,0.9463,0.0,0.0,0.0,0
11.19635,0.049174,2.592329,0.024245,0.020152,0.952124,0.952645,0.0,0.0,0.0,0
11.243198,0.046848,2.580932,-0.013329,-0.02943,0.937258,0.937815,0.0,0.0,0.0,0
11.293447,0.050249,2.581513,0.060611,-0.045592,0.986485,0.989396,0.0,0.0,0.0,0
11.344589,0.051142,2.58114,-0.001728,-0.060789,0.995014,0.996871,0.0,0.0,0.0,0
11.389473,0.044884,2.578318,-0.006418,-0.036425,0.983317,0.984012,0.0,0.0,0.0,0
11.432401,0.042928,2.575059,0.026669,-0.011338,0.9743,0.974731,0.0,0.0,0.0,0
11.486755,0.054353,2.580367,0.088735,0.002185,0.969913,0.973967,0.0,0.0,0.0,0
11.537333,0.050578,2.594426,0.036852,-0.00796,1.035712,1.036398,0.0,0.0,0.0,0
11.580408,0.043076,2.612333,-0.066892,0.029378,1.137577,1.13992,0.0,0.0,0.0,0
11.635339,0.054931,2.618232,-0.034804,0.021366,0.996233,0.997069,0.0,0.0,0.0,0
11.678732,0.043393,2.620042,-0.027152,-0.011579,0.893149,0.893637,0.0,0.0,0.0,0
11.72221,0.043478,2.620792,-0.021722,-0.006996,0.910451,0.910737,0.0,0.0,0.0,0
11.765429,0.043219,2.622554,-0.000494,0.02088,0.974544,0.974767,0.0,0.0,0.0,0
11.809085,0.043655,2.619977,-0.01481,0.024522,0.986485,0.986901,0.0,0.0,0.0,0
11.853607,0.044522,2.621529,-0.007405,0.042974,1.012073,1.013012,0.0,0.0,0.0,0
11.904565,0.050959,2.632603,-0.003456,0.094204,1.05277,1.056982,0.0,0.0,0.0,0
11.948051,0.043486,2.632357,-0.010861,0.084006,1.010367,1.013912,0.0,0.0,0.0,0
11.991329,0.043278,2.625581,0.022305,0.050986,0.972838,0.974428,0.0,0.0,0.0,0
12.042112,0.050783,2.617822,-0.000987,0.038847,1.000376,1.00113,0.0,0.0,0.0,0
12.085747,0.043636,2.607996,0.053096,0.015782,0.986972,0.988525,0.0,0.0,0.0,0
12.130326,0.044578,2.604205,0.099645,0.008255,0.971132,0.976266,0.0,0.0,0.0,0
12.182063,0.051738,2.590396,0.038064,0.03302,1.064955,1.066147,0.0,0.0,0.0,0
12.232554,0.050491,2.581998,0.002667,0.046616,0.993552,0.994649,0.0,0.0,0.0,0
12.275858,0.043303,2.575646,0.043883,-0.011096,0.905821,0.906951,0.0,0.0,0.0,0
12.319361,0.043503,2.571287,0.058672,0.030106,0.976493,0.978717,0.0,0.0,0.0,0
12.363987,0.044626,2.567603,0.058914,0.083035,0.999157,1.004331,0.0,0.0,0.0,0
