timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.000894,0.000894,1.956807,0.037094,0.108771,0.974544,0.981296,-0.081971,0.515662,-0.021695,0
0.143215,0.142321,1.958379,0.038791,0.113627,0.963334,0.970787,-0.101214,0.55659,-0.015586,0
0.19172,0.048504,1.959422,0.030548,0.108285,0.978687,0.985133,-0.098159,0.55323,-0.020778,0
0.231454,0.039735,1.961022,0.048974,0.114598,0.976006,0.98393,-0.085942,0.523603,-0.007034,0
0.273447,0.041993,1.962432,0.063278,0.119454,0.980636,0.989909,-0.096632,0.609735,-0.033301,0
0.322008,0.048561,1.963279,0.011395,0.115084,0.978443,0.985254,-0.107017,0.602405,-0.024138,0
0.360675,0.038667,1.964637,0.03467,0.116298,0.987703,0.995131,-0.097854,0.572167,-0.013448,0
0.409149,0.048474,1.965211,0.029821,0.102701,0.96114,0.967072,-0.096327,0.625618,-0.021084,0
0.458098,0.048949,1.965703,0.026911,0.111927,0.982342,0.989064,-0.104573,0.619815,-0.012837,0
0.498056,0.039958,1.967745,0.040004,0.114598,0.979905,0.987394,-0.099076,0.621036,-0.005201,0
0.550019,0.051963,1.969742,0.034427,0.109499,0.967964,0.974746,-0.097549,0.632643,-0.008867,0
0.591555,0.041537,1.970647,0.039034,0.103187,0.971619,0.977863,-0.077695,0.642722,-0.010699,0
0.629522,0.037967,1.970945,0.028851,0.104886,0.962115,0.968245,-0.071587,0.649747,-0.017724,0
0.671232,0.041709,1.971293,0.032003,0.131594,0.971376,0.980771,-0.08411,0.662575,-0.022306,0
0.716332,0.045101,1.970609,0.018426,0.125524,0.992821,1.000894,-0.099992,0.619204,-0.013753,0
0.757815,0.041483,1.969988,0.030791,0.174082,0.962846,0.978941,-0.093272,0.62348,-0.017724,0
0.802815,0.045001,1.969717,0.026184,0.123096,0.982586,0.990612,-0.093272,0.607903,-0.008561,0
0.844661,0.041845,1.969875,0.012122,0.125038,0.976006,0.984057,-0.113736,0.60271,-0.015281,0
0.889675,0.045014,1.969668,0.030548,0.101245,0.969426,0.975177,-0.09144,0.616455,-0.02933,0
