timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.000494,0.000494,1.778007,-0.0,0.098331,0.983804,0.988706,0
0.135529,0.135035,1.779486,-0.020981,0.165827,0.982829,0.996942,0
0.162345,0.026816,1.777538,-0.008639,0.113627,0.989409,0.99595,0
0.196671,0.034326,1.776581,-0.002962,0.095175,0.994283,0.998832,0
0.235279,0.038608,1.776685,-0.006418,0.132565,0.983073,0.991992,0
0.263814,0.028535,1.776318,-0.019253,0.173839,0.986972,1.00235,0
0.29072,0.026906,1.775872,-0.00469,0.13038,0.988678,0.997249,0
0.324745,0.034025,1.775046,-0.013082,0.138149,0.987216,0.996921,0
0.351715,0.02697,1.774088,-0.011848,0.133536,0.985266,0.994345,0
0.38581,0.034095,1.773123,-0.006171,0.119697,0.990628,0.997852,0
0.412724,0.026914,1.771816,-0.007899,0.134507,0.982342,0.991539,0
0.446611,0.033887,1.770173,0.001212,0.123824,0.997451,1.005108,0
0.473407,0.026796,1.76406,0.024487,0.174325,0.977955,0.993673,0
0.507266,0.033859,1.759682,-0.021228,0.108528,0.98088,0.987094,0
0.534474,0.027209,1.754334,-0.027892,0.12868,0.991846,1.000548,0
0.568454,0.033979,1.75056,-0.017525,0.11824,0.990871,0.998055,0
0.595591,0.027138,1.750019,-0.008392,0.106586,0.985997,0.991777,0
0.629873,0.034282,1.747326,0.008728,0.170926,0.994283,1.008906,0
0.65653,0.026657,1.747891,-0.009627,0.1078,0.988678,0.994584,0
0.690462,0.033931,1.749206,0.040973,0.124795,0.955292,0.964279,0
0.71709,0.026628,1.746365,-0.039,0.140091,0.989897,1.000521,0
0.750755,0.033666,1.747076,-0.012835,0.131594,0.982586,0.991441,0
0.777481,0.026726,1.746952,-0.010367,0.126738,0.991602,0.999723,0
0.80427,0.026789,1.747089,-0.01407,0.137663,0.985023,0.994695,0
0.838015,0.033744,1.747609,-0.011848,0.072352,0.988434,0.99115,0
0.864653,0.026638,1.747829,-0.003209,0.160729,0.98551,0.998536,0
0.891265,0.026612,1.745521,-0.031595,0.158786,0.986485,0.999682,0
0.924901,0.033636,1.744334,-0.008886,0.128437,0.987703,0.996059,0
0.95157,0.026669,1.742197,-0.000987,0.147861,0.993796,1.004736,0
0.978257,0.026687,1.738945,-0.010367,0.138635,0.995745,1.005403,0
1.011946,0.033689,1.73614,-0.000247,0.127223,0.993796,1.001906,0
1.039624,0.027678,1.733851,-0.006171,0.115812,0.950661,0.95771,0
1.066798,0.027174,1.730588,-0.013823,0.179667,1.056913,1.072165,0
1.093532,0.026735,1.729166,-0.019994,0.134993,0.987216,0.996603,0
1.127213,0.033681,1.730295,-0.001975,0.123581,0.984048,0.991779,0
1.15386,0.026647,1.729192,0.008243,0.158301,0.984292,0.996974,0
1.180749,0.026888,1.730219,-0.068867,0.068953,0.992821,0.997592,0
1.214402,0.033653,1.736358,-0.044924,0.062883,0.998426,1.001413,0
