model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,29,0.3793103448275862,13.41762980661564,0.5088298989994655,17.545858586188466,2821.237189847196,7.216201778940067,-5.380331196555892
discrete_bayes,29,0.7586206896551724,9.823674719090704,0.15618501999961154,5.385690344814191,30.137931034482758,5.075000000978676,0.10049862603711415
