timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.000957,0.000957,1.896801,0.078552,0.053172,0.979174,0.983758,,,,0
0.13221,0.131253,1.896708,0.075401,0.040304,0.987703,0.991397,,,,0
0.159188,0.026978,1.896474,0.062551,0.037633,0.994039,0.996716,,,,0
0.186103,0.026915,1.895895,0.072006,0.032534,1.000863,1.003977,,,,0
0.217617,0.031514,1.895964,0.078068,0.045159,0.994771,0.998851,,,,0
0.246887,0.02927,1.897121,0.069824,0.057542,1.006955,1.011012,,,,0
0.287673,0.040786,1.897627,0.065703,0.036904,0.999157,1.001995,,,,0
0.318142,0.030469,1.89825,0.075401,0.046616,0.989653,0.993615,,,,0
0.352859,0.034717,1.898663,0.075401,0.042731,0.987703,0.991498,,,,0
0.386574,0.033715,1.899154,0.063036,0.04953,1.016703,1.019859,,,,0
0.422158,0.035584,1.89956,0.077098,0.044674,0.994771,0.998753,,,,0
0.456381,0.034223,1.89933,0.065218,0.053414,1.000376,1.003921,,,,0
0.492958,0.036577,1.89808,0.06546,0.046859,0.999644,1.002881,,,,0
0.532891,0.039934,1.897503,0.066915,0.054871,1.000376,1.004111,,,,0
0.571151,0.03826,1.897184,0.093342,0.048316,0.985997,0.991584,,,,0
0.61412,0.042969,1.896289,0.084614,0.034477,0.994771,0.998958,,,,0
0.651816,0.037696,1.896336,0.099645,0.055842,0.988434,0.995013,,,,0
0.680932,0.029116,1.896617,0.096009,0.048073,1.006224,1.011937,,,,0
0.716218,0.035286,1.896525,0.104494,0.052686,0.99014,0.997032,,,,0
0.745245,0.029027,1.896693,0.088735,0.056328,1.001107,1.006609,,,,0
0.776545,0.031299,1.897103,0.07928,0.043217,0.995989,1.000074,,,,0
0.812233,0.035688,1.896775,0.08025,0.056813,0.936283,0.941432,,,,0
0.840435,0.028202,1.897534,0.086311,0.048316,0.99209,0.997009,,,,0
0.873234,0.032799,1.898025,0.071279,0.04953,1.057644,1.0612,,,,0
0.901622,0.028388,1.898213,0.083886,0.042974,0.992821,0.997285,,,,0
0.933502,0.03188,1.898624,0.087765,0.047345,0.988678,0.993694,,,,0
0.961829,0.028327,1.899231,0.084614,0.045645,0.994771,0.999405,,,,0
0.993778,0.03195,1.899657,0.079522,0.052443,1.004518,1.009025,,,,0
1.022097,0.028319,1.899458,0.07831,0.042489,0.998182,1.002151,,,,0
1.05549,0.033393,1.899045,0.074673,0.050744,0.995014,0.999102,,,,0
1.083943,0.028453,1.898631,0.082917,0.048801,0.996233,1.000868,,,,0
1.115444,0.031502,1.897694,0.073704,0.052929,0.999157,1.003269,,,,0
1.142709,0.027265,1.896699,0.083159,0.0539,0.987947,0.992905,,,,0
1.169989,0.02728,1.897026,0.075886,0.053657,0.999401,1.003713,,,,0
