timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.000318,0.000318,1.86985,0.036124,0.113384,0.917519,0.925203,-0.183986,1.202275,-0.027803,0
0.142803,0.142485,1.873917,0.056732,0.123824,0.978687,0.988119,-0.191316,1.200442,-0.021084,0
0.184686,0.041883,1.878929,0.019881,0.082792,0.998426,1.00205,-0.188567,1.192195,-0.02933,0
0.230119,0.045432,1.882755,0.031518,0.084492,0.946519,0.950805,-0.183986,1.196777,-0.028109,0
0.278932,0.048813,1.885918,0.029094,0.094689,0.976981,0.98199,-0.184902,1.194944,-0.028414,0
0.316895,0.037963,1.888959,0.062793,0.088134,0.952611,0.958738,-0.181237,1.198609,-0.026276,0
0.365382,0.048488,1.891389,0.04364,0.101245,0.994283,1.000377,-0.183986,1.198915,-0.026582,0
0.403319,0.037936,1.893121,0.022305,0.066282,0.97893,0.981425,-0.180626,1.188836,-0.034217,0
0.444766,0.041447,1.894471,0.037094,0.086677,0.95651,0.961145,-0.177877,1.193112,-0.031774,0
0.489715,0.044949,1.895923,0.056732,0.109014,0.989409,0.997012,-0.187346,1.194944,-0.029941,0
0.531391,0.041676,1.896626,0.031276,0.07478,0.955048,0.958482,-0.180321,1.19189,-0.033912,0
0.569351,0.037961,1.89706,0.040004,0.099302,0.962602,0.968537,-0.185819,1.198915,-0.02933,0
0.618017,0.048666,1.897204,0.041216,0.097845,0.978199,0.983944,-0.183375,1.195861,-0.031163,0
0.656023,0.038006,1.897258,0.040731,0.109742,0.9743,0.981307,-0.185513,1.194028,-0.028414,0
0.704834,0.04881,1.896932,0.054065,0.1078,0.97625,0.98367,-0.185819,1.193417,-0.026276,0
0.743124,0.03829,1.896375,0.044852,0.09566,0.974544,0.980254,-0.185208,1.193722,-0.025665,0
0.791669,0.048545,1.895838,0.04558,0.096874,0.971619,0.9775,-0.182459,1.189752,-0.026276,0
0.829763,0.038094,1.895653,0.037337,0.099545,0.970401,0.976207,-0.187957,1.191584,-0.024444,0
0.871445,0.041682,1.895364,0.043155,0.090562,0.955779,0.961029,-0.183986,1.194028,-0.025665,0
0.916534,0.045089,1.894557,0.040488,0.08959,0.956754,0.961792,-0.182764,1.196777,-0.024444,0
0.9581,0.041567,1.893405,0.038306,0.086434,0.971132,0.975723,-0.186735,1.196777,-0.028109,0
1.003131,0.045031,1.892385,0.041943,0.087891,0.978199,0.983035,-0.183986,1.189141,-0.02536,0
