timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event
0.001077,0.001077,2.035897,-0.051342,0.065554,0.918493,0.92226,-0.035025,0.089684,0.01511,0
0.144815,0.143738,2.036331,-0.046652,0.057785,0.9163,0.919305,-0.037981,0.089885,0.016062,0
0.186861,0.042046,2.035469,-0.055291,0.058999,0.914838,0.918404,-0.034609,0.078562,0.019457,0
0.229792,0.042931,2.035654,-0.037272,0.064097,0.916056,0.919052,0.019648,0.087589,0.039547,0
0.27159,0.041798,2.03567,-0.048627,0.05997,0.898023,0.901336,-0.002684,0.181897,0.005883,0
0.316575,0.044985,2.034769,-0.045665,0.065311,0.923855,0.927286,-0.062549,0.156852,0.022071,0
0.358093,0.041518,2.034419,-0.054057,0.005341,0.930678,0.932262,-0.059396,0.092954,0.018697,0
0.396017,0.037924,2.033874,-0.056279,0.044674,0.90509,0.907938,-0.099548,0.084078,0.012685,0
0.444753,0.048737,2.033101,-0.047639,0.046616,0.897535,0.900007,-0.013274,0.121834,0.004429,0
0.482769,0.038016,2.031985,-0.049614,0.053172,0.902409,0.905335,0.0227,0.153915,-0.003857,0
0.52417,0.041401,2.030703,-0.046405,0.058756,0.912888,0.915954,-0.009949,0.139642,-0.000334,0
0.569579,0.045408,2.030061,-0.033323,0.065797,0.914838,0.917806,-0.054932,0.142829,0.011812,0
0.612378,0.042799,2.029285,-0.042703,0.048073,0.902653,0.90494,-0.03569,0.177954,-0.022702,0
0.653811,0.041434,2.028776,-0.045665,0.054386,0.923124,0.925851,-0.07509,0.125725,0.001122,0
0.698345,0.044533,2.028698,-0.041962,0.055357,0.906552,0.90921,-0.030202,0.130361,-0.025634,0
0.744373,0.046028,2.027075,-0.039987,0.0539,0.901191,0.903687,-0.010349,0.166096,-0.017998,0
0.793118,0.048745,2.02588,-0.031595,0.0539,0.909964,0.912106,-0.000269,0.15785,-0.012195,0
0.831108,0.03799,2.024523,-0.047639,0.057785,0.915569,0.918627,-0.05036,0.130055,-0.01922,0
