step_idx,timestamp,dt,heading_change_rad,heading_rad,step_length_m,x_m,y_m,var_x,var_y,neff,map_probability,walkable
0,2.321245,0.034143,0.0,-1.5707963267948966,0.5,5.298656676983638,5.492936607079182,0.035048184516670536,0.015253929064599384,9.0,0.00022765875204017806,1.0
1,4.477456,0.026663,0.16902799999999996,-1.3089969389957472,0.5,5.018427133307553,5.1116087656126545,0.03658379972322127,0.0338187475629288,19.0,0.00015322863933039108,1.0
2,5.060386,0.034531,0.12738300000000002,-1.3089969389957472,0.5,4.932341281083089,4.705528533771116,0.0172533184110811,0.025260019205784356,19.0,0.0001823429931820245,1.0
3,6.019033,0.027894,-0.09201300000000012,-1.3089969389957472,0.5,4.724986157635873,4.25927433939311,0.016977268982310056,0.033768330854034447,24.0,0.00022730070687167973,1.0
4,6.663439,0.03359,0.12058899999999984,-1.3089969389957472,0.5,4.739900433587331,3.7912780583328916,0.015926954711198146,0.033318655653786645,26.0,0.0002273733703298485,1.0
5,7.280975,0.02709,-0.13980499999999996,-1.5707963267948946,0.5,4.623667016742285,3.336445222334418,0.02918548666306297,0.03724103314417078,36.0,0.0002506380494809036,1.0
6,7.870485,0.026617,0.040071999999999885,-1.5707963267948966,0.5,4.541318150345628,2.890982637270048,0.04115590874984656,0.041265713301005154,48.0,0.0002534220929736396,1.0
7,8.516418,0.026517,-0.006901000000000046,-1.5707963267948966,0.5,4.474701536156765,2.450876647734504,0.0519347010420193,0.04353720305414334,60.0,0.00025353272913502536,1.0
8,9.107451,0.033712,0.15711399999999998,-1.3089969389957472,0.5,4.423798706535851,2.0199986737605613,0.06042932040608295,0.047584881798337794,68.0,0.00025354969573988654,1.0
9,9.766193,0.03353,-0.0442020000000003,-1.3089969389957472,0.5,4.4113556685669355,1.5859587237019264,0.05696498822744962,0.05243396800268651,71.0,0.00025354969573988654,1.0
10,10.566429,0.033468,-0.2476849999999997,-1.5707963267948966,0.5,4.413934293753253,1.145740231925829,0.052363295360527265,0.05200236140046209,70.0,0.00025354969573988654,1.0
11,11.334849,0.033592,-1.187725,-2.6179938779914944,0.5,4.164132415426111,0.8648605769486376,0.024809231674748636,0.06333741395398229,60.0,0.00024379323255209505,1.0
12,12.213,0.02796,1.0327029999999997,-1.5707963267948966,0.5,4.253913092822697,0.4303215952933378,0.032916599395989024,0.05652987613454728,53.0,0.00025286023618545746,1.0
13,12.7515,0.031535,0.5589699999999995,-1.0471975511965979,0.5,4.496928148351309,0.17732432534422865,0.04298332257035959,0.05121039835977089,45.0,0.00024377691881354973,1.0
14,13.472941,0.03179,0.4420170000000003,-0.5235987755982991,0.5,4.761301866406472,0.19785418927434753,0.021300278952375,0.06126188734950076,33.0,0.00018912822758695712,1.0
15,14.15347,0.033838,-0.250664,-0.7853981633974483,0.5,4.669812454090877,0.3307843794766671,0.03641573244115016,0.0826800687283025,31.0,0.00024367053987531953,1.0
16,14.814928,0.033581,-0.17677600000000027,-1.0471975511965979,0.5,4.667127660212309,0.09216684652515615,0.03794676869769162,0.02759544111163335,24.0,0.00018912822758695712,1.0
17,15.633471,0.027093,0.3999900000000003,-0.7853981633974483,0.5,4.79774237251332,0.13492276812007603,0.018190500093238148,0.0297079581290046,21.0,0.00017639014045137184,1.0
18,16.581033,0.02665,1.398347307179586,0.5235987755982987,0.5,4.8542967103698,0.5300665131886143,0.008027270145367388,0.03129617783836604,26.0,0.00010148647973313177,0.0
19,17.303821,0.026661,-0.8840493071795859,-0.2617993877991496,0.5,4.993610157827763,0.25753614450889595,0.013723154170950373,0.03797519151418069,21.0,2.6105146000664817e-05,0.0
20,17.962795,0.026479,-1.0934149999999998,-1.3089969389957472,0.5,4.698677487896013,0.09189372189359728,0.01657960532058569,0.022127955778167986,16.0,0.00018912822758695712,1.0
21,18.601024,0.0278,-0.4412950000000002,-1.8325957145940461,0.5,4.4947523418370405,0.09140691565844003,0.03859238772082227,0.015150978331550585,16.0,0.00019668386687618419,1.0
22,19.183458,0.03513,0.6882989999999998,-1.0471975511965979,0.5,4.694497666662581,0.08911626402104818,0.03757431390652256,0.014095757087166884,12.0,0.00018912822758695712,1.0
23,19.808274,0.032843,0.33762500000000006,-0.7853981633974483,0.5,4.775427018949249,0.07870286029430726,0.024274544386278206,0.01480212216176763,11.0,0.00015259226065489522,1.0
24,20.436613,0.027761,0.37778699999999965,-0.5235987755982991,0.5,4.8901398405219725,0.07906302104111218,0.012041761322592402,0.01478060112992488,10.0,7.873047924688999e-05,0.0
25,21.172893,0.031519,0.1574930000000001,-0.2617993877991496,0.5,5.075000000549607,0.09084121406586294,2.049581617103194e-10,0.013957012312342752,9.0,2.258776794657799e-06,0.0
26,22.547528,0.031493,0.7517443071795862,0.5235987755982987,0.5,5.5266058883476,0.31142339800995616,0.02301167723914888,0.0415600792829813,15.0,2.535496957396329e-16,0.0
27,23.786916,0.027856,-1.6170823071795866,-1.0471975511965979,0.5,5.697902449362774,-0.008044631067851943,0.028135102190881438,0.01487462451335845,12.0,2.535496957396329e-16,0.0
28,27.499494,0.026763,-0.338276,-1.3089969389957472,0.5,5.075000000978676,0.10049862603711415,5.467575409293782e-10,0.01307488891083202,9.0,2.6110495666168137e-06,0.0
