t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_deg,yaw_rad,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable
0.000721,0.000721,-0.062449,-0.019298,1.018897,1.020991,-0.001728,-0.000907,-0.000119,0.001955,51.668,0.901784,0.018892,MOVE,0,0,0.901784,1.000000,0.250000,1
0.147546,0.146825,0.000970,-0.019539,1.019384,1.019572,-0.002853,-0.000862,-0.000689,0.003059,51.641,0.901308,0.034617,MOVE,0,0,0.901308,1.000000,0.250000,1
0.191664,0.044118,-0.001481,-0.019539,1.017922,1.018110,-0.000099,-0.001424,-0.000670,0.001577,51.623,0.900983,0.047455,MOVE,0,0,0.900983,1.000000,0.250000,1
0.236532,0.044868,-0.000494,-0.020022,1.018653,1.018850,0.000502,-0.001079,-0.001222,0.001706,51.569,0.900044,0.059674,MOVE,0,0,0.900044,1.000000,0.250000,1
0.283818,0.047286,-0.000987,-0.018333,1.022308,1.022473,0.001108,-0.000454,-0.002388,0.002671,51.517,0.899133,0.073932,MOVE,0,0,0.899133,1.000000,0.250000,1
0.327479,0.043661,-0.000741,-0.018574,1.020846,1.021015,0.000502,-0.000447,0.001609,0.001744,51.494,0.898734,0.085453,MOVE,0,0,0.898734,1.000000,0.250000,1
0.378504,0.051025,-0.000987,-0.019781,1.017434,1.017627,-0.001925,-0.000435,0.000383,0.002011,51.492,0.898712,0.092772,MOVE,0,0,0.898712,1.000000,0.250000,1
0.415932,0.037428,0.001697,-0.023158,1.018165,1.018430,-0.001840,0.001979,-0.001067,0.002905,51.502,0.898878,0.100082,MOVE,0,0,0.898878,1.000000,0.250000,1
0.459736,0.043804,-0.001481,-0.017368,1.019871,1.020020,0.000349,-0.000212,-0.001034,0.001112,51.505,0.898931,0.108092,MOVE,0,0,0.898931,1.000000,0.250000,1
0.510248,0.050512,0.000242,-0.020987,1.018653,1.018869,-0.002341,-0.001382,-0.000993,0.002894,51.488,0.898638,0.114265,MOVE,0,0,0.898638,1.000000,0.250000,1
0.561406,0.051157,-0.000987,-0.017127,1.020359,1.020503,0.001253,-0.000713,-0.000068,0.001443,51.462,0.898188,0.121291,MOVE,0,0,0.898188,1.000000,0.250000,1
0.604309,0.042903,-0.000987,-0.018574,1.017922,1.018092,0.001236,0.000219,0.000536,0.001365,51.450,0.897967,0.125444,MOVE,0,0,0.897967,1.000000,0.250000,1
0.647123,0.042814,0.000242,-0.020022,1.019628,1.019824,0.000929,0.000788,-0.000672,0.001392,51.449,0.897948,0.130742,MOVE,0,0,0.897948,1.000000,0.250000,1
0.697422,0.050299,-0.000247,-0.019781,1.018653,1.018845,-0.001179,0.002331,-0.002745,0.003789,51.452,0.898004,0.134628,MOVE,0,0,0.898004,1.000000,0.250000,1
0.742306,0.044884,-0.000494,-0.019781,1.019871,1.020063,0.000091,-0.002510,0.001540,0.002946,51.467,0.898266,0.139222,MOVE,0,0,0.898266,1.000000,0.250000,1
0.790377,0.048072,-0.000987,-0.019298,1.019628,1.019811,-0.000815,-0.001299,-0.000213,0.001548,51.495,0.898755,0.143129,MOVE,0,0,0.898755,1.000000,0.250000,1
0.833789,0.043411,-0.000000,-0.020504,1.019140,1.019346,0.000451,-0.001550,-0.001989,0.002562,51.521,0.899206,0.146228,MOVE,0,0,0.899206,1.000000,0.250000,1
0.877225,0.043436,-0.000247,-0.019057,1.018165,1.018344,-0.000742,-0.001228,-0.000188,0.001447,51.526,0.899301,0.148115,MOVE,0,0,0.899301,1.000000,0.250000,1
0.931380,0.054155,-0.001481,-0.020504,1.019628,1.019835,-0.001356,0.001226,-0.001120,0.002144,51.521,0.899209,0.151155,MOVE,0,0,0.899209,1.000000,0.250000,1
0.974143,0.042763,-0.000000,-0.019781,1.017434,1.017627,-0.000073,-0.002394,-0.000224,0.002405,51.486,0.898595,0.151903,MOVE,0,0,0.898595,1.000000,0.250000,1
1.017643,0.043500,-0.000494,-0.019539,1.017922,1.018109,0.001152,-0.001734,-0.001424,0.002522,51.455,0.898055,0.153011,MOVE,0,0,0.898055,1.000000,0.250000,1
1.069665,0.052022,-0.000247,-0.019539,1.017191,1.017378,0.000254,-0.001098,-0.000482,0.001226,51.451,0.897992,0.153351,MOVE,0,0,0.897992,1.000000,0.250000,1
1.120148,0.050483,-0.000741,-0.019298,1.019871,1.020054,0.000287,0.000428,0.000152,0.000537,51.443,0.897852,0.156064,MOVE,0,0,0.897852,1.000000,0.250000,1
1.171097,0.050949,-0.000494,-0.018816,1.017678,1.017852,-0.000028,0.000717,0.000185,0.000741,51.438,0.897765,0.156525,MOVE,0,0,0.897765,1.000000,0.250000,1
1.214556,0.043459,-0.000494,-0.020504,1.019871,1.020078,0.002381,-0.001110,-0.001576,0.003063,51.411,0.897283,0.158942,MOVE,0,0,0.897283,1.000000,0.250000,1
1.265549,0.050993,-0.000247,-0.019781,1.017191,1.017383,-0.000420,-0.000509,-0.000582,0.000880,51.360,0.896397,0.158693,MOVE,0,0,0.896397,1.000000,0.250000,1
1.309595,0.044045,0.000242,-0.019057,1.019871,1.020049,-0.001285,-0.000174,-0.001444,0.001941,51.312,0.895570,0.160868,MOVE,0,0,0.895570,1.000000,0.250000,1
1.352430,0.042835,-0.000741,-0.019781,1.019384,1.019576,-0.001862,0.001351,-0.000526,0.002360,51.277,0.894956,0.162400,MOVE,0,0,0.894956,1.000000,0.250000,1
1.395099,0.042669,-0.000494,-0.020263,1.017678,1.017880,-0.000954,0.001319,-0.001997,0.002576,51.269,0.894813,0.162252,MOVE,0,0,0.894813,1.000000,0.250000,1
1.444092,0.048992,-0.000247,-0.019781,1.019140,1.019332,-0.001267,0.002515,-0.000462,0.002854,51.285,0.895099,0.163425,MOVE,0,0,0.895099,1.000000,0.250000,1
1.497527,0.053435,-0.000247,-0.020022,1.018165,1.018362,0.000578,0.000078,-0.001094,0.001240,51.283,0.895060,0.163609,MOVE,0,0,0.895060,1.000000,0.250000,1
1.540622,0.043096,-0.001728,-0.018816,1.020602,1.020777,-0.001518,-0.002619,-0.003227,0.004425,51.281,0.895017,0.165948,MOVE,0,0,0.895017,1.000000,0.250000,1
1.583991,0.043368,0.000970,-0.020022,1.019384,1.019581,0.000029,0.000499,0.000141,0.000519,51.303,0.895404,0.166976,MOVE,0,0,0.895404,1.000000,0.250000,1
1.627141,0.043150,-0.000987,-0.018816,1.018409,1.018583,-0.002370,-0.000061,0.000449,0.002413,51.327,0.895827,0.167003,MOVE,0,0,0.895827,1.000000,0.250000,1
1.669822,0.042681,-0.000494,-0.019057,1.019384,1.019562,-0.001978,-0.001530,-0.001640,0.002990,51.352,0.896266,0.167909,MOVE,0,0,0.896266,1.000000,0.250000,1
1.712867,0.043046,-0.000987,-0.019539,1.019384,1.019572,-0.001029,0.001524,-0.000712,0.001972,51.370,0.896573,0.168732,MOVE,0,0,0.896573,1.000000,0.250000,1
1.763509,0.050642,-0.001728,-0.019298,1.021090,1.021274,-0.000972,-0.001219,0.000789,0.001748,51.365,0.896493,0.171005,MOVE,0,0,0.896493,1.000000,0.250000,1
1.806590,0.043081,-0.000247,-0.020263,1.019384,1.019585,-0.002456,0.000623,0.001361,0.002876,51.371,0.896586,0.171532,MOVE,0,0,0.896586,1.000000,0.250000,1
1.856680,0.050091,-0.000494,-0.018816,1.019384,1.019558,0.004548,-0.001495,-0.001059,0.004903,51.388,0.896898,0.171980,MOVE,0,0,0.896898,1.000000,0.250000,1
1.899578,0.042897,-0.000247,-0.020745,1.019628,1.019839,-0.000587,0.000941,-0.000441,0.001194,51.420,0.897443,0.172637,MOVE,0,0,0.897443,1.000000,0.250000,1
1.942588,0.043010,-0.000247,-0.019057,1.017922,1.018100,0.000028,-0.001783,-0.001630,0.002416,51.450,0.897971,0.171663,MOVE,0,0,0.897971,1.000000,0.250000,1
1.985952,0.043364,-0.000987,-0.018816,1.020359,1.020533,0.000282,-0.000258,-0.000964,0.001037,51.464,0.898212,0.172977,MOVE,0,0,0.898212,1.000000,0.250000,1
2.028771,0.042819,-0.000247,-0.020022,1.020359,1.020555,0.001475,-0.001447,-0.000040,0.002066,51.451,0.897990,0.174179,MOVE,0,0,0.897990,1.000000,0.250000,1
2.071198,0.042427,-0.000247,-0.019539,1.020115,1.020302,-0.002162,-0.001430,-0.001239,0.002873,51.441,0.897817,0.175033,MOVE,0,0,0.897817,1.000000,0.250000,1
2.125503,0.054305,-0.000000,-0.020263,1.019140,1.019342,0.000538,0.000983,-0.000267,0.001152,51.432,0.897657,0.174937,MOVE,0,0,0.897657,1.000000,0.250000,1
2.181632,0.056129,-0.000247,-0.019057,1.017434,1.017613,0.000531,-0.000817,0.001863,0.002103,51.451,0.897988,0.173295,MOVE,0,0,0.897988,1.000000,0.250000,1
2.224397,0.042765,0.000242,-0.020022,1.019628,1.019824,-0.001552,-0.000551,0.000649,0.001770,51.460,0.898144,0.173807,MOVE,0,0,0.898144,1.000000,0.250000,1
2.267446,0.043049,-0.000494,-0.018816,1.019871,1.020045,0.000542,0.000397,0.000652,0.000936,51.467,0.898265,0.174467,MOVE,0,0,0.898265,1.000000,0.250000,1
2.310562,0.043117,-0.000494,-0.020504,1.019628,1.019834,-0.001287,-0.001109,-0.001132,0.002041,51.475,0.898409,0.174871,MOVE,0,0,0.898409,1.000000,0.250000,1
2.353707,0.043145,-0.000741,-0.019781,1.021090,1.021282,0.002351,0.000107,-0.000515,0.002409,51.488,0.898627,0.176537,MOVE,0,0,0.898627,1.000000,0.250000,1
2.396663,0.042955,0.000242,-0.020504,1.017434,1.017641,0.002024,-0.001390,0.000096,0.002457,51.511,0.899028,0.174760,MOVE,0,0,0.899028,1.000000,0.250000,1
2.441873,0.045210,-0.000494,-0.019781,1.017922,1.018114,-0.000779,-0.001046,-0.001065,0.001684,51.528,0.899330,0.173587,MOVE,0,0,0.899330,1.000000,0.250000,1
2.491845,0.049973,-0.000741,-0.019057,1.020602,1.020781,0.001902,0.001353,0.000464,0.002380,51.521,0.899218,0.174931,MOVE,0,0,0.899218,1.000000,0.250000,1
2.545473,0.053628,-0.001728,-0.018574,1.018897,1.019067,-0.000840,-0.002258,-0.000425,0.002446,51.509,0.898996,0.174598,MOVE,0,0,0.898996,1.000000,0.250000,1
2.588943,0.043469,0.000242,-0.018816,1.018165,1.018339,-0.000558,0.000456,0.000532,0.000896,51.486,0.898603,0.173644,MOVE,0,0,0.898603,1.000000,0.250000,1
2.631791,0.042848,-0.000247,-0.019057,1.019871,1.020049,-0.000876,-0.001373,0.000506,0.001706,51.485,0.898583,0.174324,MOVE,0,0,0.898583,1.000000,0.250000,1
2.674142,0.042351,-0.001234,-0.019298,1.019140,1.019324,-0.000858,-0.000419,0.000190,0.000974,51.488,0.898633,0.174283,MOVE,0,0,0.898633,1.000000,0.250000,1
2.722837,0.048695,-0.000247,-0.020263,1.019140,1.019342,0.000040,0.001373,0.000181,0.001386,51.509,0.899005,0.174262,MOVE,0,0,0.899005,1.000000,0.250000,1
2.768372,0.045534,0.000242,-0.020022,1.018897,1.019093,0.000954,-0.001107,-0.001290,0.001949,51.525,0.899273,0.174020,MOVE,0,0,0.899273,1.000000,0.250000,1
2.809797,0.041425,-0.001234,-0.019539,1.020359,1.020547,0.002148,0.001005,-0.000360,0.002399,51.529,0.899353,0.175110,MOVE,0,0,0.899353,1.000000,0.250000,1
2.854918,0.045121,0.000727,-0.018816,1.020602,1.020776,-0.001502,0.000995,0.000284,0.001824,51.540,0.899535,0.176297,MOVE,0,0,0.899535,1.000000,0.250000,1
2.903517,0.048600,-0.000494,-0.018816,1.021333,1.021507,0.002712,0.002492,-0.000636,0.003738,51.561,0.899903,0.178024,MOVE,0,0,0.899903,1.000000,0.250000,1
2.948672,0.045154,-0.001234,-0.020022,1.019871,1.020069,-0.000606,0.001523,-0.000315,0.001669,51.602,0.900623,0.178283,MOVE,0,0,0.900623,1.000000,0.250000,1
2.990118,0.041446,-0.000494,-0.018816,1.020846,1.021020,-0.001847,0.000306,-0.000324,0.001900,51.648,0.901425,0.179372,MOVE,0,0,0.901425,1.000000,0.250000,1
3.035156,0.045038,-0.000247,-0.019539,1.019871,1.020059,-0.000864,-0.000905,-0.000878,0.001529,51.672,0.901850,0.179488,MOVE,0,0,0.901850,1.000000,0.250000,1
3.083926,0.048770,-0.000247,-0.019298,1.018897,1.019079,-0.001482,-0.001176,-0.000285,0.001913,51.692,0.902193,0.178710,MOVE,0,0,0.902193,1.000000,0.250000,1
3.128953,0.045027,0.000242,-0.020022,1.017434,1.017631,-0.001729,-0.000216,-0.000871,0.001948,51.695,0.902244,0.176708,MOVE,0,0,0.902244,1.000000,0.250000,1
3.170514,0.041561,0.000970,-0.020022,1.020115,1.020312,0.002241,-0.000181,0.000088,0.002250,51.684,0.902061,0.177318,MOVE,0,0,0.902061,1.000000,0.250000,1
3.215440,0.044926,-0.000741,-0.020022,1.021090,1.021286,0.001234,-0.001393,0.000374,0.001898,51.698,0.902302,0.178744,MOVE,0,0,0.902302,1.000000,0.250000,1
3.264221,0.048780,-0.000494,-0.019781,1.019140,1.019332,-0.000859,0.001909,0.000361,0.002124,51.736,0.902965,0.178268,MOVE,0,0,0.902965,1.000000,0.250000,1
3.309174,0.044953,-0.001234,-0.019781,1.019871,1.020064,0.000365,0.001259,0.000393,0.001368,51.788,0.903878,0.178499,MOVE,0,0,0.903878,1.000000,0.250000,1
3.350740,0.041567,-0.000247,-0.019298,1.019628,1.019810,-0.001426,-0.002337,-0.002029,0.003408,51.842,0.904811,0.178478,MOVE,0,0,0.904811,1.000000,0.250000,1
3.395698,0.044958,-0.000247,-0.018816,1.020846,1.021019,0.000382,-0.000470,0.000399,0.000725,51.894,0.905727,0.179548,MOVE,0,0,0.905727,1.000000,0.250000,1
3.444193,0.048496,-0.000000,-0.019298,1.020846,1.021028,0.000668,-0.000181,0.000369,0.000784,51.942,0.906554,0.180519,MOVE,0,0,0.906554,1.000000,0.250000,1
3.482110,0.037916,-0.000494,-0.019298,1.020115,1.020298,0.000670,-0.001644,-0.000245,0.001792,51.962,0.906912,0.180735,MOVE,0,0,0.906912,1.000000,0.250000,1
3.530584,0.048474,-0.000987,-0.020263,1.022552,1.022753,-0.000254,-0.000121,0.000638,0.000698,51.967,0.907000,0.183139,MOVE,0,0,0.907000,1.000000,0.250000,1
3.575848,0.045264,-0.000741,-0.019298,1.020602,1.020785,-0.001423,0.001326,-0.000259,0.001962,51.999,0.907552,0.183532,MOVE,0,0,0.907552,1.000000,0.250000,1
3.617245,0.041397,-0.000494,-0.020022,1.017434,1.017631,-0.000817,-0.000781,0.000069,0.001132,52.054,0.908511,0.181047,MOVE,0,0,0.908511,1.000000,0.250000,1
3.662413,0.045168,-0.000247,-0.019781,1.019871,1.020063,0.000405,0.001605,-0.000330,0.001688,52.116,0.909593,0.180999,MOVE,0,0,0.909593,1.000000,0.250000,1
3.710878,0.048465,-0.000000,-0.019298,1.021821,1.022003,-0.001127,0.000685,-0.000264,0.001345,52.169,0.910517,0.182702,MOVE,0,0,0.910517,1.000000,0.250000,1
3.756197,0.045318,-0.000494,-0.019057,1.020115,1.020293,0.001552,0.000390,-0.000280,0.001625,52.225,0.911505,0.182696,MOVE,0,0,0.911505,1.000000,0.250000,1
3.797623,0.041426,0.000485,-0.019057,1.019140,1.019319,0.000018,0.000381,-0.000872,0.000951,52.277,0.912412,0.181813,MOVE,0,0,0.912412,1.000000,0.250000,1
3.842669,0.045045,-0.000741,-0.019298,1.020602,1.020785,0.000864,0.000667,0.001569,0.001911,52.329,0.913306,0.182338,MOVE,0,0,0.913306,1.000000,0.250000,1
3.891347,0.048679,-0.001234,-0.018816,1.018653,1.018827,0.000551,-0.000006,0.000325,0.000640,52.375,0.914115,0.181049,MOVE,0,0,0.914115,1.000000,0.250000,1
3.936453,0.045105,-0.000741,-0.019539,1.020602,1.020790,0.000269,0.001200,0.000940,0.001548,52.406,0.914652,0.181655,MOVE,0,0,0.914652,1.000000,0.250000,1
3.977869,0.041416,-0.000494,-0.019781,1.020602,1.020794,0.000530,-0.000916,0.000027,0.001059,52.400,0.914548,0.182204,MOVE,0,0,0.914548,1.000000,0.250000,1
4.022820,0.044952,-0.000247,-0.020022,1.020602,1.020799,0.000294,0.000315,0.001532,0.001592,52.375,0.914110,0.182702,MOVE,0,0,0.914110,1.000000,0.250000,1
4.071574,0.048753,-0.001728,-0.019781,1.022065,1.022257,0.000875,-0.001787,0.000580,0.002073,52.337,0.913449,0.184464,MOVE,0,0,0.913449,1.000000,0.250000,1
4.116536,0.044963,0.000485,-0.018816,1.019628,1.019801,-0.000930,-0.000542,0.000241,0.001103,52.297,0.912760,0.183839,MOVE,0,0,0.912760,1.000000,0.250000,1
4.158145,0.041609,-0.000987,-0.019298,1.021333,1.021516,0.000288,0.000325,-0.000351,0.000558,52.262,0.912146,0.184819,MOVE,0,0,0.912146,1.000000,0.250000,1
4.203204,0.045059,-0.000494,-0.018574,1.022308,1.022477,-0.000057,-0.002364,-0.000969,0.002556,52.235,0.911678,0.186567,MOVE,0,0,0.911678,1.000000,0.250000,1
4.251948,0.048744,-0.000741,-0.019298,1.021333,1.021516,-0.000019,-0.000249,-0.000066,0.000259,52.221,0.911433,0.187274,MOVE,0,0,0.911433,1.000000,0.250000,1
4.296963,0.045015,-0.000741,-0.019781,1.020359,1.020551,-0.000653,0.000098,-0.000683,0.000950,52.200,0.911053,0.187043,MOVE,0,0,0.911053,1.000000,0.250000,1
4.338496,0.041532,-0.000247,-0.019057,1.020846,1.021024,-0.001542,0.000133,0.001993,0.002524,52.186,0.910825,0.187260,MOVE,0,0,0.910825,1.000000,0.250000,1
4.383415,0.044919,-0.000247,-0.018816,1.019628,1.019801,-0.000325,0.001353,-0.000453,0.001463,52.195,0.910980,0.186355,MOVE,0,0,0.910980,1.000000,0.250000,1
4.432041,0.048626,-0.001728,-0.019298,1.019628,1.019812,-0.000294,0.001641,-0.000731,0.001820,52.203,0.911109,0.185550,MOVE,0,0,0.911109,1.000000,0.250000,1
4.476928,0.044887,-0.000247,-0.018816,1.018897,1.019070,-0.000555,0.000684,0.000502,0.001013,52.193,0.910935,0.184158,MOVE,0,0,0.910935,1.000000,0.250000,1
4.518307,0.041379,0.000242,-0.020022,1.019628,1.019824,0.001595,-0.000831,0.000166,0.001806,52.178,0.910673,0.183584,MOVE,0,0,0.910673,1.000000,0.250000,1
4.563465,0.045158,-0.001234,-0.019298,1.021577,1.021760,-0.001136,0.002218,0.000148,0.002496,52.192,0.910915,0.184810,MOVE,0,0,0.910915,1.000000,0.250000,1
4.604891,0.041426,-0.000000,-0.019781,1.018653,1.018845,-0.001150,-0.000780,-0.000160,0.001399,52.208,0.911203,0.183289,MOVE,0,0,0.911203,1.000000,0.250000,1
4.650194,0.045302,-0.000987,-0.019539,1.018409,1.018597,0.000023,0.001320,-0.000777,0.001532,52.229,0.911569,0.181698,MOVE,0,0,0.911569,1.000000,0.250000,1
4.698609,0.048416,-0.000247,-0.019298,1.019140,1.019323,-0.001179,0.000068,-0.001034,0.001570,52.260,0.912114,0.180919,MOVE,0,0,0.912114,1.000000,0.250000,1
4.743896,0.045287,0.000727,-0.019298,1.019384,1.019567,0.002158,0.001261,0.000484,0.002545,52.280,0.912450,0.180437,MOVE,0,0,0.912450,1.000000,0.250000,1
4.785348,0.041452,-0.000741,-0.019539,1.017191,1.017379,0.001475,-0.001189,-0.000451,0.001948,52.281,0.912474,0.178034,MOVE,0,0,0.912474,1.000000,0.250000,1
4.830472,0.045123,-0.000247,-0.019298,1.019871,1.020054,0.000216,-0.001455,-0.000704,0.001631,52.260,0.912106,0.178279,MOVE,0,0,0.912106,1.000000,0.250000,1
4.879168,0.048696,0.000727,-0.019057,1.020115,1.020293,0.002623,0.001900,0.001067,0.003410,52.227,0.911535,0.178715,MOVE,0,0,0.911535,1.000000,0.250000,1
4.924133,0.044965,-0.001234,-0.019539,1.020115,1.020303,-0.000390,-0.000556,-0.001403,0.001559,52.114,0.909557,0.179116,MOVE,0,0,0.909557,1.000000,0.250000,1
4.965687,0.041554,-0.001234,-0.019298,1.020115,1.020298,-0.000360,-0.001160,0.000202,0.001231,52.088,0.909110,0.179473,MOVE,0,0,0.909110,1.000000,0.250000,1
5.010564,0.044877,-0.001234,-0.019781,1.019628,1.019820,-0.001859,-0.001743,0.000743,0.002654,52.053,0.908505,0.179364,MOVE,0,0,0.908505,1.000000,0.250000,1
5.059259,0.048695,-0.000987,-0.020987,1.020115,1.020331,0.002687,-0.000500,0.001001,0.002911,52.023,0.907980,0.179726,MOVE,0,0,0.907980,1.000000,0.250000,1
5.104382,0.045123,-0.000741,-0.020504,1.019140,1.019347,-0.000714,0.000966,0.001212,0.001706,52.020,0.907920,0.179165,MOVE,0,0,0.907920,1.000000,0.250000,1
5.146969,0.042588,-0.000741,-0.020263,1.019628,1.019829,0.001098,-0.000588,0.000530,0.001354,52.028,0.908056,0.179095,MOVE,0,0,0.908056,1.000000,0.250000,1
5.189369,0.042400,-0.001481,-0.019539,1.020359,1.020547,-0.000398,-0.000609,-0.000977,0.001218,52.018,0.907887,0.179678,MOVE,0,0,0.907887,1.000000,0.250000,1
5.232792,0.043423,-0.000987,-0.018816,1.019384,1.019558,0.001719,0.000282,-0.000353,0.001778,52.022,0.907959,0.179312,MOVE,0,0,0.907959,1.000000,0.250000,1
5.276451,0.043659,-0.000494,-0.019298,1.020359,1.020541,-0.002490,-0.000953,-0.000095,0.002668,52.012,0.907778,0.179868,MOVE,0,0,0.907778,1.000000,0.250000,1
5.328513,0.052062,-0.000494,-0.019781,1.019871,1.020063,0.001998,-0.000941,0.000790,0.002345,51.987,0.907340,0.179938,MOVE,0,0,0.907340,1.000000,0.250000,1
5.371971,0.043459,-0.000494,-0.019539,1.019871,1.020059,-0.000133,0.000012,0.001387,0.001393,51.941,0.906534,0.179997,MOVE,0,0,0.906534,1.000000,0.250000,1
5.415156,0.043184,-0.001975,-0.019057,1.019628,1.019808,0.001070,0.000342,-0.000469,0.001217,51.907,0.905957,0.179824,MOVE,0,0,0.905957,1.000000,0.250000,1
5.458074,0.042918,-0.000247,-0.019539,1.020846,1.021033,0.000121,-0.000280,0.000114,0.000326,51.889,0.905641,0.180772,MOVE,0,0,0.905641,1.000000,0.250000,1
5.501050,0.042975,-0.001481,-0.019781,1.022552,1.022744,0.001326,0.002121,0.000985,0.002688,51.896,0.905750,0.183164,MOVE,0,0,0.905750,1.000000,0.250000,1
5.551759,0.050710,-0.000494,-0.020022,1.020846,1.021042,-0.001353,0.000329,0.000045,0.001393,51.916,0.906098,0.183786,MOVE,0,0,0.906098,1.000000,0.250000,1
5.595269,0.043509,-0.000741,-0.020263,1.019384,1.019586,0.000811,-0.000553,0.000618,0.001161,51.937,0.906475,0.183035,MOVE,0,0,0.906475,1.000000,0.250000,1
5.638926,0.043658,-0.000741,-0.019057,1.019384,1.019562,0.000426,-0.000826,-0.000603,0.001109,51.946,0.906624,0.182337,MOVE,0,0,0.906624,1.000000,0.250000,1
5.689334,0.050408,-0.000247,-0.020022,1.019140,1.019337,-0.001036,0.001912,0.000628,0.002264,51.958,0.906830,0.181507,MOVE,0,0,0.906830,1.000000,0.250000,1
5.732711,0.043377,-0.000494,-0.019298,1.020359,1.020541,-0.000119,-0.000200,0.000592,0.000636,51.935,0.906434,0.181843,MOVE,0,0,0.906434,1.000000,0.250000,1
5.781119,0.048408,-0.000247,-0.019539,1.020602,1.020789,0.000232,0.001267,-0.000023,0.001288,51.901,0.905838,0.182369,MOVE,0,0,0.905838,1.000000,0.250000,1
5.824492,0.043374,-0.001234,-0.019781,1.019384,1.019577,0.001127,-0.000528,-0.000593,0.001378,51.895,0.905733,0.181751,MOVE,0,0,0.905733,1.000000,0.250000,1
5.874954,0.050462,-0.000247,-0.019781,1.020115,1.020307,-0.001287,0.001916,0.000573,0.002378,51.915,0.906093,0.181852,MOVE,0,0,0.906093,1.000000,0.250000,1
5.918199,0.043245,-0.000247,-0.020263,1.021090,1.021291,0.001419,0.000104,-0.000717,0.001593,51.947,0.906651,0.182829,MOVE,0,0,0.906651,1.000000,0.250000,1
5.962133,0.043934,-0.000741,-0.019298,1.019140,1.019323,0.000798,0.000709,-0.000386,0.001136,51.970,0.907049,0.181937,MOVE,0,0,0.907049,1.000000,0.250000,1
6.012667,0.050534,-0.000987,-0.018574,1.019871,1.020041,-0.000112,-0.000222,-0.000066,0.000257,51.974,0.907116,0.181780,MOVE,0,0,0.907116,1.000000,0.250000,1
6.057003,0.044336,-0.000494,-0.018574,1.021090,1.021259,-0.000691,-0.000516,-0.000688,0.001104,51.965,0.906962,0.182735,MOVE,0,0,0.906962,1.000000,0.250000,1
6.100679,0.043675,-0.000741,-0.019298,1.020602,1.020785,-0.000927,-0.000531,0.001127,0.001553,51.957,0.906821,0.183168,MOVE,0,0,0.906821,1.000000,0.250000,1
6.144307,0.043628,-0.000494,-0.020263,1.018409,1.018611,0.002386,0.001898,0.000236,0.003058,51.960,0.906874,0.181601,MOVE,0,0,0.906874,1.000000,0.250000,1
6.187692,0.043385,0.000242,-0.019057,1.019628,1.019806,0.001423,0.001824,0.000215,0.002323,51.957,0.906822,0.181266,MOVE,0,0,0.906822,1.000000,0.250000,1
6.231047,0.043355,-0.000987,-0.019057,1.019871,1.020050,0.000151,-0.000028,0.000524,0.000546,51.938,0.906486,0.181184,MOVE,0,0,0.906486,1.000000,0.250000,1
6.281838,0.050791,-0.000741,-0.019781,1.019140,1.019332,-0.001303,0.001705,0.001374,0.002548,51.917,0.906114,0.180465,MOVE,0,0,0.906114,1.000000,0.250000,1
6.325263,0.043426,-0.000741,-0.019539,1.021577,1.021764,0.000544,-0.000716,-0.001667,0.001894,51.920,0.906177,0.182006,MOVE,0,0,0.906177,1.000000,0.250000,1
6.368690,0.043427,-0.000987,-0.020022,1.020602,1.020799,0.001718,0.000250,0.001664,0.002405,51.931,0.906367,0.182525,MOVE,0,0,0.906367,1.000000,0.250000,1
6.419129,0.050439,-0.000247,-0.018574,1.019140,1.019310,0.001743,0.001714,0.001346,0.002791,51.961,0.906884,0.181651,MOVE,0,0,0.906884,1.000000,0.250000,1
6.462570,0.043442,-0.000000,-0.019781,1.020602,1.020794,-0.000110,-0.001909,-0.001383,0.002360,51.977,0.907166,0.182201,MOVE,0,0,0.907166,1.000000,0.250000,1
6.505856,0.043286,-0.001975,-0.019781,1.020115,1.020309,0.000461,0.000547,-0.000184,0.000739,51.993,0.907442,0.182258,MOVE,0,0,0.907442,1.000000,0.250000,1
6.549287,0.043431,-0.000494,-0.019057,1.019384,1.019562,0.001084,0.000555,0.000126,0.001225,52.017,0.907872,0.181638,MOVE,0,0,0.907872,1.000000,0.250000,1
6.599950,0.050663,0.000242,-0.019298,1.018897,1.019079,-0.001087,0.001153,0.000735,0.001747,52.029,0.908083,0.180646,MOVE,0,0,0.908083,1.000000,0.250000,1
6.643529,0.043579,-0.000494,-0.020263,1.019628,1.019829,0.000729,-0.000090,-0.000478,0.000876,52.037,0.908221,0.180428,MOVE,0,0,0.908221,1.000000,0.250000,1
6.694012,0.050483,-0.000247,-0.019057,1.019140,1.019318,-0.001099,0.000825,0.001923,0.002364,52.045,0.908350,0.179771,MOVE,0,0,0.908350,1.000000,0.250000,1
6.737403,0.043391,-0.000987,-0.020504,1.019140,1.019347,-0.000789,0.002346,-0.000199,0.002483,52.049,0.908429,0.179207,MOVE,0,0,0.908429,1.000000,0.250000,1
6.780974,0.043571,-0.000987,-0.019298,1.018897,1.019080,0.000436,-0.000994,0.000652,0.001266,52.054,0.908519,0.178458,MOVE,0,0,0.908519,1.000000,0.250000,1
