t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,state,step,heading_rad,pos_x_m,pos_y_m,walkable
14.436738,0.031315,0.000485,-0.037390,1.083720,1.084365,-0.134872,-0.174069,0.119047,MOVE,0,-0.009325,2.399873,0.233630,1
14.468050,0.031312,-0.014316,-0.028706,1.047896,1.048387,-0.078666,0.088901,0.127588,MOVE,0,-0.005330,2.399873,0.233630,1
14.501512,0.033462,-0.081703,-0.125196,1.069585,1.079983,-0.204504,0.047973,0.095517,MOVE,0,-0.002134,2.399873,0.233630,1
14.532829,0.031317,-0.022709,-0.110723,1.044485,1.050582,-0.075917,-0.294722,0.027406,MOVE,0,-0.001276,2.399873,0.233630,1
14.564142,0.031314,-0.027152,-0.082017,0.969913,0.973754,-0.477256,0.123720,0.243041,MOVE,0,0.006335,2.399873,0.233630,1
14.595454,0.031312,0.014789,-0.139429,1.117837,1.126596,-0.147999,-0.105354,0.149274,MOVE,0,0.011009,2.399873,0.233630,1
14.626771,0.031317,-0.049614,-0.153178,1.054476,1.066698,-0.128146,-0.172244,-0.084688,MOVE,0,0.008357,2.399873,0.233630,1
14.658084,0.031313,-0.025424,-0.079122,1.080308,1.083500,-0.262522,-0.083049,-0.053832,MOVE,0,0.006671,2.399873,0.233630,1
14.689413,0.031329,-0.061709,-0.183573,0.980880,0.999816,-0.464107,-0.269363,-0.044058,MOVE,0,0.005291,2.399873,0.233630,1
14.720728,0.031315,-0.035791,-0.098661,1.033031,1.038349,-0.227397,-0.048841,-0.034285,MOVE,0,0.004217,2.399873,0.233630,1
14.752040,0.031312,-0.002715,-0.141117,1.107602,1.116559,-0.238393,0.022936,-0.101785,MOVE,0,0.001030,2.399873,0.233630,1
14.783351,0.031312,-0.068373,-0.063442,0.996233,1.000590,-0.378892,-0.201862,-0.009239,MOVE,0,0.000741,2.399873,0.233630,1
14.814665,0.031314,0.030063,-0.030153,0.998182,0.999090,-0.122012,0.026599,0.131249,MOVE,0,0.004851,2.399873,0.233630,1
14.845977,0.031312,0.008243,-0.100109,1.008661,1.013650,-0.237771,-0.031128,0.133387,MOVE,0,0.009027,2.399873,0.233630,1
14.879403,0.033426,0.029821,-0.055000,0.969670,0.971686,-0.200814,0.011633,0.272053,MOVE,0,0.018121,2.399873,0.233630,1
14.910719,0.031316,0.069340,-0.041491,0.966258,0.969631,0.003826,-0.147192,0.302291,MOVE,0,0.027588,2.399873,0.233630,1
14.942034,0.031315,0.003152,-0.164516,1.001838,1.015261,-0.049625,0.009189,0.125140,MOVE,0,0.031506,2.399873,0.233630,1
14.973348,0.031314,0.067400,-0.053552,1.091518,1.094908,-0.152556,-0.084578,0.327337,MOVE,0,0.041757,2.399873,0.233630,1
15.004669,0.031321,0.076855,-0.092631,1.104921,1.111458,0.431431,-0.531732,0.252811,MOVE,0,0.049675,2.399873,0.233630,1
15.035994,0.031325,-0.034557,-0.067302,0.965040,0.968001,0.344994,-0.643520,0.200888,MOVE,0,0.055968,2.399873,0.233630,1
15.067307,0.031313,-0.005430,-0.036908,1.011098,1.011786,0.020625,-0.270892,0.281522,MOVE,0,0.064783,2.399873,0.233630,1
15.098619,0.031312,0.049701,-0.087083,1.023039,1.027941,0.196554,-0.068391,0.316036,MOVE,0,0.074679,2.399873,0.233630,1
15.129943,0.031323,0.054793,-0.097696,1.063249,1.069133,0.208160,-0.121230,0.187754,MOVE,0,0.080560,2.399873,0.233630,1
15.161255,0.031312,0.009455,-0.076710,0.980149,0.983191,0.085987,-0.045789,0.034732,MOVE,0,0.081647,2.399873,0.233630,1
15.192567,0.031312,0.045337,-0.049451,1.006955,1.009188,0.306510,-0.113595,0.045728,MOVE,0,0.083079,2.399873,0.233630,1
15.223880,0.031313,0.030063,-0.097214,1.013291,1.018388,0.056360,-0.130699,-0.091106,MOVE,0,0.080226,2.399873,0.233630,1
15.257299,0.033418,0.053338,-0.186226,0.974787,0.993849,-0.150723,0.131362,-0.124704,MOVE,0,0.076059,2.399873,0.233630,1
15.288610,0.031311,0.024245,-0.097696,0.899241,0.904858,-0.309853,-0.485306,0.090932,MOVE,0,0.078906,2.399873,0.233630,1
15.319925,0.031315,-0.037766,-0.197805,0.792746,0.817924,-0.458599,-0.471256,0.191419,MOVE,0,0.084901,2.399873,0.233630,1
15.351238,0.031313,0.128496,-0.221445,0.883157,0.919520,-0.613759,0.138387,0.174315,MOVE,0,0.090359,2.399873,0.233630,1
15.382560,0.031322,0.057460,-0.178748,0.904846,0.924121,-0.612232,-0.058617,0.112312,MOVE,0,0.093877,2.399873,0.233630,1
15.413875,0.031315,0.071279,-0.156556,0.922393,0.938296,-0.395985,-0.061671,0.221352,MOVE,0,0.100808,2.399873,0.233630,1
15.445189,0.031314,0.065460,-0.162586,0.924586,0.941052,-0.056645,-0.074493,0.094589,MOVE,0,0.103770,2.399873,0.233630,1
15.476503,0.031314,0.077583,-0.192257,0.985266,1.006842,0.061557,0.157941,-0.072483,MOVE,0,0.101500,2.399873,0.233630,1
15.507818,0.031315,0.126314,-0.169341,1.024258,1.045818,0.102171,-0.081816,-0.072782,MOVE,0,0.099221,2.399873,0.233630,1
15.539131,0.031313,0.110070,-0.161380,0.965527,0.985089,0.094230,-0.318527,-0.236494,MOVE,0,0.091816,2.399873,0.233630,1
15.570446,0.031315,0.146195,-0.085876,0.936040,0.951272,0.025202,0.041273,-0.313157,MOVE,0,0.082009,2.399873,0.233630,1
15.601759,0.031313,0.121950,-0.103727,0.985754,0.998670,-0.096352,0.012256,-0.140271,MOVE,0,0.077617,2.399873,0.233630,1
15.635299,0.033540,0.156135,-0.070197,0.977712,0.992586,-0.022126,-0.145021,0.034135,MOVE,0,0.078762,2.399873,0.233630,1
15.666613,0.031314,0.116616,-0.106622,0.959191,0.972119,-0.017845,-0.117203,0.005116,MOVE,0,0.078922,2.399873,0.233630,1
15.697930,0.031317,0.125345,-0.121095,0.935552,0.951648,0.011476,-0.182538,0.006950,MOVE,0,0.079140,2.399873,0.233630,1
15.729245,0.031315,0.124375,-0.123025,0.908502,0.925192,0.094859,-0.197809,0.035660,MOVE,0,0.080257,2.399873,0.233630,1
15.760577,0.031332,0.104979,-0.153661,0.910451,0.929276,0.013916,-0.172434,-0.108488,MOVE,0,0.076857,2.399873,0.233630,1
15.791912,0.031335,0.123647,-0.056929,0.852452,0.863252,0.067977,-0.097908,0.113256,MOVE,0,0.080406,2.399873,0.233630,1
15.823455,0.031543,0.115404,-0.033530,0.969182,0.976605,0.082638,0.205081,0.194501,MOVE,0,0.086541,2.399873,0.233630,1
15.854793,0.031338,0.109343,-0.065613,0.993308,1.001460,0.046597,0.098485,0.267499,MOVE,0,0.094924,2.399873,0.233630,1
15.886128,0.031335,0.105706,-0.078157,0.976006,0.984820,0.001698,-0.023688,0.276662,MOVE,0,0.103594,2.399873,0.233630,1
15.917465,0.031337,0.069582,-0.038355,0.965527,0.968790,0.158080,0.009299,0.218324,MOVE,0,0.110435,2.399873,0.233630,1
15.948800,0.031334,0.076855,-0.088047,0.984292,0.991206,0.246655,0.040147,0.155711,MOVE,0,0.115314,2.399873,0.233630,1
15.980136,0.031336,0.071764,-0.139429,0.978687,0.991170,0.197786,-0.029491,0.134941,MOVE,0,0.119543,2.399873,0.233630,1
16.011475,0.031339,0.069097,-0.081052,0.952855,0.958789,0.221610,-0.009638,0.211605,MOVE,0,0.126174,2.399873,0.233630,1
16.042816,0.031341,0.096009,-0.164999,0.995258,1.013400,0.181904,0.017240,0.038730,MOVE,0,0.127388,2.399873,0.233630,1
16.074178,0.031363,0.065460,-0.184297,0.966745,0.986330,0.157774,-0.075612,-0.192177,MOVE,0,0.121361,2.399873,0.233630,1
16.105679,0.031501,0.046550,-0.119889,0.954317,0.962944,0.183431,-0.180375,-0.231272,MOVE,0,0.114076,2.399873,0.233630,1
16.137012,0.031333,0.035397,-0.222169,0.961628,0.987593,0.262538,-0.089051,-0.402620,MOVE,0,0.101460,2.399873,0.233630,1
16.168445,0.031433,0.063278,-0.169823,0.997207,1.013542,0.197786,0.140635,-0.436523,MOVE,0,0.087739,2.399873,0.233630,1
16.199808,0.031363,0.081219,-0.160415,0.997939,1.014007,0.239325,0.143994,-0.473786,MOVE,0,0.072880,2.399873,0.233630,1
16.231147,0.031339,0.047519,-0.207213,0.936771,0.960591,0.342561,-0.009944,-0.438967,MOVE,0,0.059123,2.399873,0.233630,1
16.262485,0.031338,0.045337,-0.194187,0.980392,1.000467,0.286362,0.201721,-0.511965,MOVE,0,0.043079,2.399873,0.233630,1
16.293819,0.031335,0.070309,-0.188397,1.086401,1.104854,0.212141,0.263113,-0.454849,MOVE,0,0.028827,2.399873,0.233630,1
16.325153,0.031334,0.093584,-0.251116,1.101022,1.133167,0.245739,0.110702,-0.497304,MOVE,0,0.013244,2.399873,0.233630,1
16.356490,0.031337,0.082432,-0.205524,1.055451,1.078430,0.151055,0.023349,-0.476229,MOVE,0,-0.001679,2.399873,0.233630,1
16.387830,0.031339,0.064248,-0.217827,0.918250,0.945917,0.092717,0.198972,-0.476535,MOVE,0,-0.016614,2.399873,0.233630,1
16.419165,0.031336,0.081462,-0.142565,0.992090,1.005586,0.091190,0.540751,-0.421251,MOVE,0,-0.029814,2.399873,0.233630,1
16.450761,0.031596,0.075886,-0.210831,1.122224,1.144376,-0.110395,0.625662,-0.347948,MOVE,0,-0.040807,2.399873,0.233630,1
16.482097,0.031336,0.068612,-0.162586,1.062762,1.077314,-0.097567,0.361768,-0.272506,MOVE,0,-0.049347,2.399873,0.233630,1
16.513436,0.031339,0.067400,-0.122060,1.067392,1.076461,-0.195917,0.355354,-0.269451,MOVE,0,-0.057791,2.399873,0.233630,1
16.544978,0.031542,0.013819,-0.120130,1.042779,1.049767,-0.267693,-0.048123,-0.367801,MOVE,0,-0.069392,2.399873,0.233630,1
16.576312,0.031334,0.041701,-0.092390,0.971863,0.977135,0.013610,-0.201450,-0.225469,MOVE,0,-0.076457,2.399873,0.233630,1
16.607650,0.031338,-0.036779,-0.192016,0.945787,0.965783,-0.033732,-0.209697,0.011547,MOVE,0,-0.076095,2.399873,0.233630,1
16.638982,0.031332,-0.058994,-0.183332,0.964308,0.983352,0.007202,0.158633,-0.079462,MOVE,0,-0.078585,2.399873,0.233630,1
16.670321,0.031339,-0.050848,-0.143288,0.976981,0.988741,0.232611,0.380377,0.015528,MOVE,0,-0.078098,2.399873,0.233630,1
16.701662,0.031341,-0.092317,-0.223134,1.029619,1.057557,-0.132076,0.831196,0.080585,MOVE,0,-0.075573,2.399873,0.233630,1
16.733001,0.031338,-0.086639,-0.148836,1.048140,1.062194,-0.258525,0.804623,-0.059608,MOVE,0,-0.077441,2.399873,0.233630,1
16.764333,0.031332,-0.099722,-0.172235,1.039854,1.058729,-0.072822,0.484224,-0.109699,MOVE,0,-0.080878,2.399873,0.233630,1
16.795920,0.031587,-0.140943,-0.156073,0.935065,0.958421,-0.198965,0.425886,-0.145435,MOVE,0,-0.085472,2.399873,0.233630,1
16.827367,0.031447,-0.116260,-0.087083,0.899972,0.911620,-0.274102,0.406644,-0.124360,MOVE,0,-0.089382,2.399873,0.233630,1
16.858706,0.031339,-0.103918,-0.125437,0.991602,1.004893,-0.011735,0.636024,-0.128942,MOVE,0,-0.093423,2.399873,0.233630,1
16.890063,0.031356,0.085099,-0.034495,1.098342,1.102173,0.192599,0.479337,-0.245006,MOVE,0,-0.101106,2.399873,0.233630,1
16.921459,0.031397,-0.085405,-0.139429,1.072022,1.084420,0.163278,0.165963,-0.102369,MOVE,0,-0.104320,2.399873,0.233630,1
16.952795,0.031335,-0.059734,-0.117477,1.000376,1.009019,0.143730,0.301270,-0.326862,MOVE,0,-0.114562,2.399873,0.233630,1
16.984125,0.031330,0.026669,-0.005548,1.040098,1.040455,0.181604,0.288747,-0.100231,MOVE,0,-0.117702,2.399873,0.233630,1
17.015460,0.031335,-0.048873,0.519333,1.011342,1.137940,-0.255165,0.187954,0.428778,MOVE,0,-0.104267,2.399873,0.233630,1
17.046791,0.031331,-0.277937,-0.437584,0.995745,1.122603,0.483066,0.001946,-0.815860,MOVE,0,-0.129828,2.399873,0.233630,1
17.078124,0.031332,-0.012589,0.043460,1.051064,1.052038,0.398155,0.334868,-0.533640,MOVE,0,-0.146549,2.399873,0.233630,1
17.109468,0.031344,-0.057760,-0.140635,1.117837,1.128129,0.367307,0.014163,-0.410856,MOVE,0,-0.159427,2.399873,0.233630,1
17.140826,0.031358,-0.056772,-0.093113,1.065930,1.071494,-0.204158,-0.133361,-0.234010,MOVE,0,-0.166765,2.399873,0.233630,1
17.172155,0.031329,-0.063930,0.030349,1.010611,1.013086,-0.193773,0.253928,-0.018375,MOVE,0,-0.167340,2.399873,0.233630,1
17.203485,0.031330,-0.035297,-0.059824,1.057888,1.060166,0.034996,0.060894,-0.229429,MOVE,0,-0.174528,2.399873,0.233630,1
17.234814,0.031329,-0.067139,-0.073815,0.941401,0.946674,-0.126578,-0.124809,0.041184,MOVE,0,-0.173238,2.399873,0.233630,1
17.266296,0.031482,-0.072323,0.007041,0.940670,0.943472,-0.095118,-0.113202,0.116932,MOVE,0,-0.169557,2.399873,0.233630,1
17.297630,0.031333,-0.052576,-0.047280,1.067392,1.069732,0.068594,0.222468,0.103798,MOVE,0,-0.166304,2.399873,0.233630,1
17.328962,0.031332,-0.127861,-0.064407,1.052527,1.062219,0.082033,-0.006301,0.069895,MOVE,0,-0.164114,2.399873,0.233630,1
17.360292,0.031330,-0.137981,-0.004583,0.951636,0.961598,-0.134214,-0.027681,0.203369,MOVE,0,-0.157743,2.399873,0.233630,1
17.391629,0.031337,-0.005184,-0.040767,1.072510,1.073297,-0.053885,0.341587,0.111434,MOVE,0,-0.154251,2.399873,0.233630,1
17.422961,0.031332,-0.020734,-0.028706,1.064955,1.065544,-0.007764,0.031876,-0.154585,MOVE,0,-0.159094,2.399873,0.233630,1
17.454292,0.031331,-0.022709,0.002671,1.017922,1.018178,-0.075867,0.101202,0.006696,MOVE,0,-0.158884,2.399873,0.233630,1
17.485624,0.031332,-0.078247,-0.076469,1.090543,1.096018,-0.062123,-0.144061,-0.380287,MOVE,0,-0.170800,2.399873,0.233630,1
17.517052,0.031428,-0.048380,-0.046074,1.070560,1.072643,-0.390463,-0.652606,-0.210161,MOVE,0,-0.177405,2.399873,0.233630,1
17.548976,0.031924,-0.079728,0.060455,0.969670,0.974818,-0.075562,-0.094886,-0.000939,MOVE,0,-0.177435,2.399873,0.233630,1
17.580311,0.031334,-0.005430,-0.008684,1.000619,1.000672,0.312337,-0.243937,-0.206495,MOVE,0,-0.183905,2.399873,0.233630,1
17.611670,0.031359,-0.037519,-0.028947,1.030107,1.031196,0.214599,-0.255238,-0.154877,MOVE,0,-0.188762,2.399873,0.233630,1
17.643001,0.031331,-0.036532,-0.017609,1.128073,1.128801,0.204520,-0.368859,-0.164957,MOVE,0,-0.193930,2.399873,0.233630,1
17.674331,0.031330,-0.093798,-0.000724,1.004031,1.008403,0.196884,-0.590298,-0.030566,MOVE,0,-0.194888,2.399873,0.233630,1
17.705668,0.031337,-0.199196,-0.150043,1.146594,1.173401,0.244226,-1.495600,-1.164027,MOVE,0,-0.231365,2.399873,0.233630,1
17.737002,0.031334,-0.101943,-0.010855,1.088350,1.093168,0.412214,-0.138257,-0.914794,MOVE,0,-0.260029,2.399873,0.233630,1
17.768336,0.031334,-0.135760,0.021609,1.136846,1.145127,0.382587,-0.513023,-0.783763,MOVE,0,-0.284587,2.399873,0.233630,1
17.799671,0.031336,-0.145386,-0.022434,0.929216,0.940788,0.331580,-0.161776,-0.331417,MOVE,0,-0.294972,2.399873,0.233630,1
17.831007,0.031336,-0.203886,-0.068267,0.950661,0.974673,-0.083809,0.174811,-0.208633,MOVE,0,-0.301510,2.399873,0.233630,1
17.862342,0.031335,-0.147361,-0.039561,0.948712,0.960903,-0.429558,-0.449493,-0.198860,MOVE,0,-0.307741,2.399873,0.233630,1
17.893676,0.031334,-0.085652,-0.023399,0.820527,0.825317,-0.194681,-0.463543,-0.147547,MOVE,0,-0.312364,2.399873,0.233630,1
17.925010,0.031334,-0.064177,-0.022675,0.905821,0.908375,-0.080754,-0.049377,0.342672,MOVE,0,-0.301627,2.399873,0.233630,1
17.956341,0.031331,-0.013823,-0.043903,1.051308,1.052315,-0.076173,-0.122986,0.325874,MOVE,0,-0.291417,2.399873,0.233630,1
17.987669,0.031328,0.002182,-0.103727,1.007686,1.013013,-0.069148,-0.119015,0.516158,MOVE,0,-0.275247,2.399873,0.233630,1
18.019003,0.031334,-0.114532,-0.204318,1.005006,1.031940,-0.347702,-0.536542,0.606261,MOVE,0,-0.256250,2.399873,0.233630,1
18.050342,0.031338,0.006304,-0.011820,0.915325,0.915423,-0.328460,-0.301359,0.975529,MOVE,0,-0.225679,2.399873,0.233630,1
18.081675,0.031333,-0.015304,-0.240985,0.949930,0.980141,-0.115268,0.089595,0.954759,MOVE,0,-0.195763,2.399873,0.233630,1
18.113013,0.031338,0.040246,-0.316247,1.157316,1.200422,-0.319603,0.193442,0.664904,MOVE,0,-0.174926,2.399873,0.233630,1
18.144347,0.031334,0.222565,0.123581,1.113207,1.141945,-0.209341,-0.223779,0.638026,MOVE,0,-0.154935,2.399873,0.233630,1
18.175683,0.031337,0.253114,-0.001447,1.165846,1.193007,0.393888,-0.603126,0.870155,MOVE,0,-0.127667,2.399873,0.233630,1
18.207019,0.031335,0.173349,-0.161380,0.917519,0.947594,0.301647,-0.537152,0.823729,MOVE,0,-0.101855,2.399873,0.233630,1
18.238395,0.031376,0.068855,-0.097696,0.879258,0.887345,0.163592,-0.094581,0.864046,MOVE,0,-0.074744,2.399873,0.233630,1
18.269765,0.031370,0.093342,-0.010373,0.929460,0.934193,0.341048,0.216044,1.085179,MOVE,0,-0.040702,2.399873,0.233630,1
18.301101,0.031336,0.068612,-0.150525,0.945056,0.959425,0.476355,0.326000,0.920245,MOVE,0,-0.011865,2.399873,0.233630,1
18.332434,0.031333,0.076855,-0.156797,0.959922,0.975675,0.372508,0.202911,0.645967,MOVE,0,0.008375,2.399873,0.233630,1
18.363763,0.031329,0.072491,-0.136293,0.986485,0.998490,-0.005923,0.230400,0.797462,MOVE,0,0.033358,2.399873,0.233630,1
18.395096,0.031333,0.078310,-0.098420,0.975762,0.983835,-0.157723,0.295457,0.939488,MOVE,0,0.062795,2.399873,0.233630,1
18.428315,0.033219,0.025942,-0.157521,0.962359,0.975510,-0.300055,0.242617,0.873209,MOVE,0,0.091803,2.399873,0.233630,1
18.459642,0.031327,-0.003703,-0.240985,0.910939,0.942283,-0.294252,0.119528,0.461180,MOVE,0,0.106250,2.399873,0.233630,1
18.490972,0.031330,0.040004,-0.183573,0.925073,0.943960,-0.228889,-0.045101,0.179571,MOVE,0,0.111876,2.399873,0.233630,1
18.522302,0.031330,0.066915,-0.184297,1.021577,1.040223,-0.256378,0.035228,0.084887,MOVE,0,0.114536,2.399873,0.233630,1
18.553640,0.031338,0.056005,-0.235678,1.021090,1.049431,-0.156807,-0.160249,-0.470084,MOVE,0,0.099804,2.399873,0.233630,1
18.584979,0.031339,0.075886,-0.083947,0.990140,0.996586,-0.131456,0.017208,-0.472833,MOVE,0,0.084986,2.399873,0.233630,1
18.616347,0.031368,0.113950,-0.079605,1.120031,1.128623,0.068602,0.287516,-0.445344,MOVE,0,0.071016,2.399873,0.233630,1
18.647674,0.031327,0.106191,-0.013267,1.115888,1.121008,0.144350,-0.216143,-0.149380,MOVE,0,0.066337,2.399873,0.233630,1
18.679009,0.031335,0.097463,-0.100832,0.980392,0.990371,0.072878,-0.343508,0.024106,MOVE,0,0.067092,2.399873,0.233630,1
18.710346,0.031337,0.123890,-0.065131,0.904846,0.915608,-0.039518,-0.138246,0.010666,MOVE,0,0.067426,2.399873,0.233630,1
18.741682,0.031336,0.113950,-0.037631,0.962602,0.970054,-0.012334,0.112820,0.346948,MOVE,0,0.078298,2.399873,0.233630,1
18.773018,0.031336,0.094796,-0.125437,0.984292,0.996770,0.075325,0.052650,0.380851,MOVE,0,0.090233,2.399873,0.233630,1
18.804354,0.031336,0.053581,-0.159933,1.005006,1.019061,0.148323,-0.097318,0.268146,MOVE,0,0.098635,2.399873,0.233630,1
18.835693,0.031339,0.026427,-0.150284,1.096879,1.107442,0.063719,0.030048,0.199729,MOVE,0,0.104895,2.399873,0.233630,1
18.867026,0.031333,0.057217,-0.209867,1.115157,1.136174,-0.028217,0.009889,-0.075771,MOVE,0,0.102521,2.399873,0.233630,1
18.898357,0.031331,0.031760,-0.138222,1.040829,1.050447,-0.082584,-0.093042,-0.223295,MOVE,0,0.095525,2.399873,0.233630,1
18.929695,0.031338,0.071037,-0.057412,0.998426,1.002595,-0.209949,-0.075938,-0.181756,MOVE,0,0.089829,2.399873,0.233630,1
18.961029,0.031333,0.063036,-0.077916,0.992090,0.997139,-0.108536,-0.207565,0.104436,MOVE,0,0.093101,2.399873,0.233630,1
18.992359,0.031330,0.047762,-0.095043,0.977712,0.983481,-0.121357,0.234395,0.039374,MOVE,0,0.094335,2.399873,0.233630,1
19.023694,0.031335,0.077098,-0.085876,1.062518,1.068768,-0.203824,0.426207,0.036320,MOVE,0,0.095473,2.399873,0.233630,1
19.055026,0.031332,0.092129,-0.078881,1.079333,1.086126,-0.203213,0.376116,-0.003081,MOVE,0,0.095376,2.399873,0.233630,1
19.086390,0.031364,0.040004,-0.043662,1.074216,1.075847,-0.104253,0.003794,0.079691,MOVE,0,0.097876,2.399873,0.233630,1
19.117728,0.031338,-0.002222,-0.112411,0.949443,0.956077,0.057316,-0.144940,-0.117303,MOVE,0,0.094200,2.399873,0.233630,1
19.149082,0.031354,0.015032,-0.047280,0.960897,0.962177,-0.085620,0.065809,-0.110869,MOVE,0,0.090723,2.399873,0.233630,1
19.180414,0.031332,0.012850,-0.036184,0.974056,0.974813,-0.068808,0.146117,0.068114,MOVE,0,0.092858,2.399873,0.233630,1
19.211751,0.031337,0.035640,-0.013509,0.983804,0.984542,-0.083163,0.262181,0.145694,MOVE,0,0.097423,2.399873,0.233630,1
19.243089,0.031338,0.024002,-0.059100,1.000376,1.002407,-0.101794,0.216977,0.200366,MOVE,0,0.103702,2.399873,0.233630,1
19.274424,0.031335,0.011395,-0.010373,0.975762,0.975884,-0.047118,0.134805,0.111476,MOVE,0,0.107195,2.399873,0.233630,1
19.305761,0.031337,0.024245,-0.042938,1.013535,1.014734,-0.045285,0.169318,0.086736,MOVE,0,0.109913,2.399873,0.233630,1
19.337095,0.031333,0.008001,-0.095767,1.079821,1.084089,-0.068804,0.236514,0.073602,MOVE,0,0.112220,2.399873,0.233630,1
19.368433,0.031339,-0.002468,0.010926,0.983804,0.983868,0.058867,0.262170,-0.000007,MOVE,0,0.112219,2.399873,0.233630,1
19.399774,0.031340,0.015274,-0.032565,1.042779,1.043399,0.072001,0.232848,0.077267,MOVE,0,0.114641,2.399873,0.233630,1
19.431938,0.032164,-0.021722,-0.049693,1.039367,1.040781,-0.051089,0.120755,0.058025,MOVE,0,0.116507,2.399873,0.233630,1
19.467535,0.035597,-0.068620,-0.065372,0.998182,1.002672,-0.102994,0.113710,0.013428,MOVE,0,0.116985,2.399873,0.233630,1
19.499046,0.031511,-0.071336,-0.017127,0.975031,0.977787,-0.074573,0.097205,0.021060,MOVE,0,0.117649,2.399873,0.233630,1
19.534251,0.035206,-0.077753,-0.066820,0.972350,0.977740,-0.049215,-0.020699,0.015866,MOVE,0,0.118207,2.399873,0.233630,1
19.565588,0.031337,-0.053070,-0.081052,0.951149,0.956070,0.005154,-0.246099,0.047323,MOVE,0,0.119690,2.399873,0.233630,1
19.596921,0.031333,-0.068373,-0.171512,0.915325,0.933762,0.132825,-0.126369,-0.063854,MOVE,0,0.117690,2.399873,0.233630,1
19.628251,0.031330,-0.049367,-0.137981,0.950905,0.962131,0.184748,0.118893,-0.102950,MOVE,0,0.114464,2.399873,0.233630,1
19.659587,0.031336,0.013092,-0.166446,1.025964,1.039460,0.398856,0.055363,-0.123108,MOVE,0,0.110606,2.399873,0.233630,1
19.690924,0.031337,-0.012835,-0.214932,1.037174,1.059288,0.600136,0.086212,-0.309422,MOVE,0,0.100910,2.399873,0.233630,1
19.722266,0.031342,0.027154,-0.172959,1.053258,1.067710,0.517059,0.292684,-0.224512,MOVE,0,0.093873,2.399873,0.233630,1
19.753599,0.031333,0.022547,-0.162104,1.018653,1.031717,0.517975,0.236790,-0.249863,MOVE,0,0.086045,2.399873,0.233630,1
19.784933,0.031334,-0.078247,-0.248463,1.037905,1.070095,0.352431,0.288408,-0.018039,MOVE,0,0.085479,2.399873,0.233630,1
19.816272,0.031340,-0.067139,-0.175854,1.077627,1.093944,0.137406,0.090183,0.110242,MOVE,0,0.088934,2.399873,0.233630,1
19.847608,0.031336,-0.081456,-0.210349,1.053989,1.077856,0.097089,-0.109570,0.124598,MOVE,0,0.092839,2.399873,0.233630,1
19.879040,0.031432,-0.034063,-0.270897,0.998426,1.035084,-0.034858,-0.078111,0.168275,MOVE,0,0.098128,2.399873,0.233630,1
19.910389,0.031348,-0.039987,-0.127609,1.001350,1.010240,-0.087996,0.058107,0.127336,MOVE,0,0.102120,2.399873,0.233630,1
19.941750,0.031362,-0.047639,-0.120613,1.008905,1.017205,0.039981,0.106660,-0.061121,MOVE,0,0.100203,2.399873,0.233630,1
19.973094,0.031343,-0.037766,-0.098903,1.031569,1.036987,0.187505,-0.069269,-0.406566,MOVE,0,0.087460,2.399873,0.233630,1
20.004427,0.031334,-0.076272,-0.093354,0.986729,0.994065,0.300210,-0.146238,-0.879986,MOVE,0,0.059886,2.399873,0.233630,1
20.035764,0.031337,0.066188,-0.039320,0.927754,0.930943,0.109925,-0.012764,-1.127387,MOVE,0,0.024557,2.399873,0.233630,1
20.067103,0.031338,-0.023203,0.033263,1.031081,1.031879,-0.099296,0.236469,-0.949014,MOVE,0,-0.005183,2.399873,0.233630,1
20.098440,0.031338,0.005334,-0.027017,1.074459,1.074812,0.185978,-0.306895,-0.662213,MOVE,0,-0.025935,2.399873,0.233630,1
20.129780,0.031339,-0.059487,-0.136293,0.956023,0.967519,0.098013,-0.669139,-0.373579,MOVE,0,-0.037643,2.399873,0.233630,1
20.161155,0.031375,0.010183,-0.162827,1.019628,1.032597,-0.085246,-0.507870,-0.324099,MOVE,0,-0.047812,2.399873,0.233630,1
20.192484,0.031329,-0.027399,-0.155832,0.914838,0.928419,0.443152,-0.411048,-0.958788,MOVE,0,-0.077850,2.399873,0.233630,1
20.223820,0.031337,-0.204874,-0.058618,1.006224,1.028541,0.112674,0.615511,-0.619452,MOVE,0,-0.097261,2.399873,0.233630,1
20.255154,0.031333,0.052368,-0.054758,0.980392,0.983316,-0.134421,0.262125,-0.497585,MOVE,0,-0.112852,2.399873,0.233630,1
20.286493,0.031339,-0.048873,-0.005307,1.082014,1.083130,-0.132588,-0.640428,-0.118543,MOVE,0,-0.116567,2.399873,0.233630,1
20.317837,0.031344,-0.000247,-0.045350,1.068123,1.069086,-0.157328,-0.526807,0.280047,MOVE,0,-0.107790,2.399873,0.233630,1
20.349175,0.031338,-0.115519,-0.148595,0.900947,0.920397,-0.443519,-0.346907,0.190250,MOVE,0,-0.101827,2.399873,0.233630,1
20.380509,0.031334,-0.024437,-0.160656,0.951636,0.965411,-0.520793,0.048323,0.112059,MOVE,0,-0.098316,2.399873,0.233630,1
20.411850,0.031342,-0.026165,-0.185503,0.960166,0.978271,-0.210474,0.000981,0.014015,MOVE,0,-0.097877,2.399873,0.233630,1
20.443183,0.031332,0.043640,-0.075262,0.896317,0.900529,-0.015913,-0.099812,0.226902,MOVE,0,-0.090768,2.399873,0.233630,1
