t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_rate_used,gyro_bias,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable,sf_yaw_deg
34.719531,0.043454,0.035640,-0.000241,1.018165,1.018789,0.010494,0.012575,-0.005470,0.017268,0.012575,0.000000,0.155071,MOVE,0,22,0.068066,10.324478,2.665323,0,50.688
34.769997,0.050466,0.034427,-0.001447,1.018897,1.019479,0.015072,0.010129,-0.005469,0.018965,0.010129,0.000000,0.157095,MOVE,0,22,0.068577,10.324478,2.665323,0,50.685
34.813555,0.043558,0.032973,-0.001689,1.021821,1.022354,0.015679,0.010432,-0.005474,0.019612,0.010432,0.000000,0.161504,MOVE,0,22,0.069032,10.324478,2.665323,0,50.759
34.857161,0.043606,0.034185,-0.000482,1.019628,1.020201,0.014148,0.011651,-0.082740,0.084746,0.011651,0.000000,0.163534,MOVE,0,22,0.069540,10.324478,2.665323,0,50.707
34.908820,0.051659,0.032730,-0.001689,1.019140,1.019667,0.012618,0.010733,-0.006381,0.017751,0.010733,0.000000,0.164881,MOVE,0,22,0.070094,10.324478,2.665323,0,50.712
34.956228,0.047407,0.032003,0.000243,1.018897,1.019399,0.013836,0.008287,-0.003631,0.016531,0.008287,0.000000,0.165852,MOVE,0,22,0.070487,10.324478,2.665323,0,50.714
35.000187,0.043959,0.033942,-0.000482,1.019140,1.019705,0.013832,0.009506,0.072722,0.074634,0.009506,0.000000,0.167002,MOVE,0,22,0.070905,10.324478,2.665323,0,50.797
35.051244,0.051057,0.033215,-0.000724,1.017678,1.018220,0.013523,0.009504,-0.004856,0.017227,0.009504,0.000000,0.166700,MOVE,0,22,0.071390,10.324478,2.665323,0,50.822
35.095214,0.043971,0.032003,-0.001447,1.018897,1.019400,0.013825,0.008890,-0.005771,0.017421,0.008890,0.000000,0.167490,MOVE,0,22,0.071781,10.324478,2.665323,0,50.844
35.138549,0.043334,0.036124,-0.002171,1.021821,1.022462,0.015656,0.008889,-0.005771,0.018905,0.008889,0.000000,0.170956,MOVE,0,22,0.072166,10.324478,2.665323,0,50.880
35.181852,0.043303,0.032003,-0.000241,1.022065,1.022566,0.014126,0.009498,-0.005464,0.017878,0.009498,0.000000,0.174170,MOVE,0,22,0.072577,10.324478,2.665323,0,50.885
35.232561,0.050710,0.033458,-0.001689,1.016216,1.016768,0.014124,0.009496,-0.005158,0.017784,0.009496,0.000000,0.171844,MOVE,0,22,0.073059,10.324478,2.665323,0,50.912
35.276760,0.044198,0.035640,-0.000724,1.016947,1.017571,0.015038,0.010411,-0.005469,0.019090,0.010411,0.000000,0.170474,MOVE,0,22,0.073519,10.324478,2.665323,0,51.003
35.320220,0.043460,0.030306,-0.000965,1.020359,1.020809,0.016564,0.008883,-0.004553,0.019339,0.008883,0.000000,0.172155,MOVE,0,22,0.073905,10.324478,2.665323,0,51.004
35.371485,0.051265,0.029336,0.001214,1.018897,1.019320,0.014422,0.010102,-0.003024,0.017866,0.010102,0.000000,0.172327,MOVE,0,22,0.074423,10.324478,2.665323,0,51.008
35.423298,0.051812,0.036609,-0.000965,1.021090,1.021746,0.011367,0.010407,-0.005773,0.016457,0.010407,0.000000,0.174666,MOVE,0,22,0.074962,10.324478,2.665323,0,51.045
35.466746,0.043448,0.033942,-0.000724,1.019384,1.019949,0.012890,0.010709,-0.004855,0.017448,0.010709,0.000000,0.175153,MOVE,0,22,0.075428,10.324478,2.665323,0,51.005
35.517762,0.051016,0.031033,-0.000241,1.020359,1.020831,0.015027,0.009487,-0.006382,0.018882,0.009487,0.000000,0.176386,MOVE,0,22,0.075912,10.324478,2.665323,0,50.999
35.561502,0.043739,0.033700,-0.000241,1.022308,1.022864,0.015024,0.008874,0.071804,0.073893,0.008874,0.000000,0.179324,MOVE,0,22,0.076300,10.324478,2.665323,0,51.064
35.612557,0.051055,0.031518,-0.000241,1.019140,1.019628,0.013493,0.009788,-0.004859,0.017363,0.009788,0.000000,0.179057,MOVE,0,22,0.076799,10.324478,2.665323,0,51.037
35.655979,0.043422,0.032488,-0.002895,1.020115,1.020636,0.012881,0.008260,-0.003942,0.015802,0.008260,0.000000,0.179724,MOVE,0,22,0.077158,10.324478,2.665323,0,51.022
35.706517,0.050537,0.030791,-0.001689,1.018653,1.019119,0.011656,0.008868,-0.004552,0.015337,0.008868,0.000000,0.178959,MOVE,0,22,0.077606,10.324478,2.665323,0,51.014
35.749980,0.043464,0.035155,-0.000724,1.018897,1.019503,0.011655,0.010089,-0.005162,0.016257,0.010089,0.000000,0.178616,MOVE,0,22,0.078045,10.324478,2.665323,0,50.973
35.793417,0.043437,0.032730,-0.000482,1.018409,1.018935,0.011957,0.009781,0.071801,0.073444,0.009781,0.000000,0.177796,MOVE,0,22,0.078470,10.324478,2.665323,0,51.012
35.843920,0.050503,0.034912,-0.001930,1.016947,1.017548,0.015314,0.011917,-0.004250,0.019864,0.011917,0.000000,0.175809,MOVE,0,22,0.079071,10.324478,2.665323,0,51.005
35.887153,0.043233,0.032488,0.000728,1.021090,1.021607,0.012869,0.007946,-0.004250,0.015710,0.007946,0.000000,0.177674,MOVE,0,22,0.079415,10.324478,2.665323,0,50.999
35.935274,0.048121,0.033458,0.061184,1.021333,1.023711,0.014395,0.009777,0.072414,0.074476,0.009777,0.000000,0.181247,MOVE,0,22,0.079885,10.324478,2.665323,0,51.034
35.978414,0.043140,0.035155,-0.000241,1.021333,1.021938,0.010116,0.011607,0.072714,0.074327,0.011607,0.000000,0.182867,MOVE,0,22,0.080386,10.324478,2.665323,0,51.071
36.021650,0.043236,0.030063,-0.061271,1.018409,1.020693,0.011642,0.009468,-0.004865,0.015775,0.009468,0.000000,0.183204,MOVE,0,22,0.080796,10.324478,2.665323,0,51.049
36.065737,0.044087,0.034912,-0.001930,1.019871,1.020471,0.015914,0.011298,-0.005475,0.020270,0.011298,0.000000,0.183307,MOVE,0,22,0.081294,10.324478,2.665323,0,51.022
36.109072,0.043334,0.032973,-0.000965,1.019628,1.020161,0.013469,0.009464,-0.005779,0.017446,0.009464,0.000000,0.183122,MOVE,0,22,0.081704,10.324478,2.665323,0,51.009
36.151792,0.042720,0.032730,-0.001206,1.021333,1.021858,0.011023,0.009768,-0.003946,0.015247,0.009768,0.000000,0.184482,MOVE,0,22,0.082121,10.324478,2.665323,0,50.987
36.194717,0.042926,0.036367,0.000243,1.022796,1.023442,0.011936,0.011598,-0.003640,0.017036,0.011598,0.000000,0.187132,MOVE,0,22,0.082619,10.324478,2.665323,0,50.973
36.237896,0.043179,0.031760,-0.001689,1.023527,1.024021,0.012238,0.010374,-0.002417,0.016224,0.010374,0.000000,0.190037,MOVE,0,22,0.083067,10.324478,2.665323,0,50.953
36.281191,0.043295,0.032730,-0.000241,1.020359,1.020884,0.014067,0.009760,-0.004554,0.017717,0.009760,0.000000,0.189829,MOVE,0,22,0.083489,10.324478,2.665323,0,50.936
36.324422,0.043231,0.031760,-0.001206,1.017678,1.018174,0.014980,0.008841,-0.004858,0.018060,0.008841,0.000000,0.187203,MOVE,0,22,0.083872,10.324478,2.665323,0,50.901
36.367987,0.043565,0.032973,-0.000965,1.020846,1.021379,0.011313,0.013422,-0.004247,0.018060,0.013422,0.000000,0.187723,MOVE,0,22,0.084456,10.324478,2.665323,0,50.936
36.411477,0.043490,0.034427,-0.000965,1.022552,1.023132,0.013753,0.010976,-0.006689,0.018824,0.010976,0.000000,0.189770,MOVE,0,22,0.084934,10.324478,2.665323,0,50.880
36.454258,0.042781,0.028851,-0.000241,1.024989,1.025395,0.015277,0.009446,-0.003023,0.018214,0.009446,0.000000,0.193648,MOVE,0,22,0.085338,10.324478,2.665323,0,50.828
36.497071,0.042813,0.035882,-0.000965,1.023039,1.023669,0.014662,0.011581,-0.004854,0.019305,0.011581,0.000000,0.195585,MOVE,0,22,0.085834,10.324478,2.665323,0,50.791
36.540549,0.043478,0.032003,-0.001206,1.019384,1.019887,0.014964,0.008219,-0.004242,0.017592,0.008219,0.000000,0.193925,MOVE,0,22,0.086191,10.324478,2.665323,0,50.754
36.583609,0.043060,0.032245,-0.000965,1.018897,1.019407,0.016182,0.008522,0.072416,0.074690,0.008522,0.000000,0.191999,MOVE,0,22,0.086558,10.324478,2.665323,0,50.791
36.634267,0.050658,0.035640,-0.003377,1.020602,1.021230,0.012514,0.009131,-0.003024,0.015784,0.009131,0.000000,0.191906,MOVE,0,22,0.087020,10.324478,2.665323,0,50.790
36.677809,0.043542,0.031518,0.000486,1.019140,1.019628,0.014343,0.009129,-0.003940,0.017452,0.009129,0.000000,0.190380,MOVE,0,22,0.087418,10.324478,2.665323,0,50.788
36.721274,0.043466,0.034670,-0.001689,1.021090,1.021680,0.015256,0.009737,-0.003938,0.018522,0.009737,0.000000,0.190854,MOVE,0,22,0.087841,10.324478,2.665323,0,50.778
36.768317,0.047043,0.032973,-0.061271,1.019628,1.021999,0.013422,0.011263,-0.002411,0.017687,0.011263,0.000000,0.191568,MOVE,0,22,0.088371,10.324478,2.665323,0,50.793
36.811571,0.043254,0.031760,-0.000241,1.020359,1.020853,0.012808,0.011566,-0.004853,0.017927,0.011566,0.000000,0.191179,MOVE,0,22,0.088871,10.324478,2.665323,0,50.820
36.854402,0.042831,0.034185,-0.000241,1.019140,1.019713,0.014332,0.009426,-0.082120,0.083892,0.009426,0.000000,0.189803,MOVE,0,22,0.089275,10.324478,2.665323,0,50.766
36.897554,0.043152,0.031760,-0.000482,1.020359,1.020853,0.013412,0.010034,-0.003928,0.017204,0.010034,0.000000,0.189590,MOVE,0,22,0.089708,10.324478,2.665323,0,50.780
36.941075,0.043521,0.033215,-0.000482,1.023527,1.024066,0.014325,0.010948,-0.004232,0.018520,0.010948,0.000000,0.192290,MOVE,0,22,0.090185,10.324478,2.665323,0,50.719
36.984298,0.043223,0.032003,-0.001206,1.018409,1.018913,0.014932,0.009113,-0.003614,0.017863,0.009113,0.000000,0.190083,MOVE,0,22,0.090578,10.324478,2.665323,0,50.722
37.034890,0.050592,0.033458,-0.000724,1.019871,1.020420,0.012180,0.009722,-0.004223,0.016146,0.009722,0.000000,0.189453,MOVE,0,22,0.091070,10.324478,2.665323,0,50.739
37.078412,0.043522,0.032730,-0.002412,1.020359,1.020886,0.014927,0.010942,-0.002696,0.018703,0.010942,0.000000,0.189305,MOVE,0,22,0.091546,10.324478,2.665323,0,50.785
37.122414,0.044003,0.032245,-0.001930,1.021090,1.021601,0.011870,0.010940,-0.003917,0.016611,0.010940,0.000000,0.189815,MOVE,0,22,0.092028,10.324478,2.665323,0,50.813
37.165905,0.043491,0.034185,-0.000482,1.021821,1.022393,0.012478,0.009105,-0.005137,0.016279,0.009105,0.000000,0.190987,MOVE,0,22,0.092424,10.324478,2.665323,0,50.828
37.208862,0.042956,0.031760,-0.000000,1.021821,1.022314,0.014612,0.009408,-0.005441,0.018211,0.009408,0.000000,0.191971,MOVE,0,22,0.092828,10.324478,2.665323,0,50.816
37.259029,0.050168,0.032488,-0.001206,1.022552,1.023069,0.013387,0.008489,-0.002691,0.016079,0.008489,0.000000,0.193536,MOVE,0,22,0.093254,10.324478,2.665323,0,50.781
37.309571,0.050542,0.034912,0.061669,1.022065,1.024518,0.011859,0.010627,-0.002691,0.016149,0.010627,0.000000,0.196249,MOVE,0,22,0.093791,10.324478,2.665323,0,50.714
37.353083,0.043512,0.030548,-0.000724,1.020602,1.021060,0.012161,0.008486,-0.003606,0.015262,0.008486,0.000000,0.195578,MOVE,0,22,0.094160,10.324478,2.665323,0,50.690
37.396494,0.043411,0.035397,-0.000241,1.016947,1.017563,0.013380,0.007873,-0.005743,0.016553,0.007873,0.000000,0.191826,MOVE,0,22,0.094502,10.324478,2.665323,0,50.616
37.440028,0.043533,0.032003,-0.002171,1.019628,1.020132,0.011544,0.008481,-0.004819,0.015114,0.008481,0.000000,0.190763,MOVE,0,22,0.094871,10.324478,2.665323,0,50.602
37.483133,0.043105,0.032488,-0.001447,1.018653,1.019172,0.014901,0.006647,-0.004818,0.017012,0.006647,0.000000,0.188941,MOVE,0,22,0.095158,10.324478,2.665323,0,50.584
37.526309,0.043175,0.033942,-0.001689,1.021090,1.021655,0.013065,0.010920,-0.004206,0.017539,0.010920,0.000000,0.189537,MOVE,0,22,0.095629,10.324478,2.665323,0,50.574
37.569511,0.043203,0.032245,0.000728,1.021577,1.022086,0.012451,0.011223,-0.006343,0.017922,0.011223,0.000000,0.190460,MOVE,0,22,0.096114,10.324478,2.665323,0,50.580
37.613127,0.043616,0.033700,0.000243,1.021090,1.021646,0.014585,0.010304,-0.005731,0.018755,0.010304,0.000000,0.190896,MOVE,0,22,0.096563,10.324478,2.665323,0,50.584
37.663131,0.050003,0.032730,-0.002895,1.022065,1.022593,0.013971,0.010912,-0.004813,0.018369,0.010912,0.000000,0.192139,MOVE,0,22,0.097109,10.324478,2.665323,0,50.595
37.706595,0.043464,0.031276,-0.000241,1.019628,1.020107,0.010913,0.009993,-0.003285,0.015158,0.009993,0.000000,0.191022,MOVE,0,22,0.097543,10.324478,2.665323,0,50.609
37.749844,0.043249,0.034427,-0.000000,1.019871,1.020452,0.013964,0.011518,-0.004811,0.018730,0.011518,0.000000,0.190327,MOVE,0,22,0.098042,10.324478,2.665323,0,50.622
37.793167,0.043322,0.032730,-0.000724,1.023283,1.023807,0.013961,0.010600,-0.005726,0.018440,0.010600,0.000000,0.192720,MOVE,0,22,0.098501,10.324478,2.665323,0,50.646
37.836767,0.043600,0.032245,0.000486,1.016947,1.017458,0.014263,0.008459,-0.003892,0.017033,0.008459,0.000000,0.189160,MOVE,0,22,0.098870,10.324478,2.665323,0,50.696
37.879977,0.043210,0.034185,-0.000724,1.018653,1.019226,0.015176,0.009984,-0.003891,0.018578,0.009984,0.000000,0.187548,MOVE,0,22,0.099301,10.324478,2.665323,0,50.731
37.923439,0.043462,0.032245,-0.000000,1.021333,1.021842,0.014256,0.009066,-0.003890,0.017336,0.009066,0.000000,0.188451,MOVE,0,22,0.099695,10.324478,2.665323,0,50.740
37.973640,0.050202,0.033700,-0.000724,1.023283,1.023838,0.016390,0.006925,-0.004805,0.018430,0.006925,0.000000,0.191061,MOVE,0,22,0.100043,10.324478,2.665323,0,50.668
38.023920,0.050279,0.031518,-0.001447,1.017191,1.017680,0.015165,0.008144,-0.005714,0.018137,0.008144,0.000000,0.187866,MOVE,0,22,0.100452,10.324478,2.665323,0,50.669
38.067254,0.043334,0.032003,-0.000241,1.018897,1.019399,0.016079,0.009059,-0.003880,0.018858,0.009059,0.000000,0.186539,MOVE,0,22,0.100845,10.324478,2.665323,0,50.669
38.110722,0.043468,0.033942,-0.000482,1.019140,1.019705,0.012411,0.010890,-0.006316,0.017678,0.010890,0.000000,0.185620,MOVE,0,22,0.101318,10.324478,2.665323,0,50.654
38.161006,0.050284,0.030791,0.060698,1.020115,1.022383,0.014243,0.007835,-0.004184,0.016785,0.007835,0.000000,0.187203,MOVE,0,22,0.101712,10.324478,2.665323,0,50.623
38.211578,0.050572,0.033215,-0.001689,1.020359,1.020901,0.015461,0.009054,-0.003878,0.018332,0.009054,0.000000,0.187293,MOVE,0,22,0.102170,10.324478,2.665323,0,50.633
38.254776,0.043198,0.029336,-0.000965,1.022308,1.022730,0.012098,0.005997,-0.004488,0.014229,0.005997,0.000000,0.189020,MOVE,0,22,0.102429,10.324478,2.665323,0,50.641
38.298039,0.043263,0.036609,-0.006996,1.025233,1.025910,0.009651,0.020662,-0.003569,0.023082,0.020662,0.000000,0.193437,MOVE,0,22,0.103323,10.324478,2.665323,0,50.643
38.342207,0.044168,0.038064,0.007769,1.050577,1.051295,0.005983,-0.057531,-0.009983,0.058696,-0.057531,0.000000,0.220259,MOVE,0,22,0.100782,10.324478,2.665323,0,50.621
38.385448,0.043241,0.021335,-0.003618,1.013779,1.014010,0.011479,0.011801,-0.017310,0.023889,0.011801,0.000000,0.210842,MOVE,0,22,0.101292,10.324478,2.665323,0,50.613
38.436355,0.050907,-0.018019,-0.037149,1.015241,1.016080,-0.004709,-0.021798,-0.080529,0.083559,-0.021798,0.000000,0.204230,MOVE,0,22,0.100183,10.324478,2.665323,0,50.563
38.479546,0.043191,-0.034557,-0.001689,1.090300,1.090849,-0.022424,-0.093575,-0.130009,0.161745,-0.093575,0.000000,0.265571,MOVE,0,22,0.096141,10.324478,2.665323,0,50.329
38.523167,0.043622,0.189593,-0.005066,0.995502,1.013407,0.011173,-0.000418,-0.117171,0.117703,-0.000418,0.000000,0.251080,MOVE,0,22,0.096123,10.324478,2.665323,0,49.975
38.566905,0.043737,0.162681,-0.000965,0.993308,1.006542,0.020640,0.124197,-0.104334,0.163513,0.124197,0.000000,0.231860,MOVE,0,22,0.101555,10.324478,2.665323,0,49.695
38.610493,0.043588,-0.027152,0.011168,1.052770,1.053180,0.044769,0.119005,-0.087840,0.154539,0.119005,0.000000,0.256536,MOVE,0,22,0.106742,10.324478,2.665323,0,49.687
38.653520,0.043027,-0.006171,0.148589,0.986485,0.997632,0.005979,-0.036766,-0.059130,0.069884,-0.036766,0.000000,0.228751,MOVE,0,22,0.105160,10.324478,2.665323,0,49.503
38.704127,0.050607,0.088250,-0.002412,1.057888,1.061565,0.029496,0.018516,-0.058514,0.068094,0.018516,0.000000,0.261285,MOVE,0,22,0.106097,10.324478,2.665323,0,49.318
38.747303,0.043176,0.082189,-0.041250,1.187535,1.191090,0.049350,0.062804,-0.031941,0.086023,0.062804,0.000000,0.407137,MOVE,0,22,0.108809,10.324478,2.665323,0,49.300
38.790424,0.043121,0.028366,0.004856,1.047896,1.048291,-0.004407,0.024624,-0.000482,0.025020,0.024624,0.000000,0.409886,MOVE,0,22,0.109871,10.324478,2.665323,0,49.345
38.833934,0.043509,0.037094,0.001942,1.017434,1.018112,0.022467,0.009352,-0.009338,0.026066,0.009352,0.000000,0.385198,MOVE,0,22,0.110278,10.324478,2.665323,0,49.360
38.884135,0.050201,0.041943,0.004856,0.963090,0.964015,0.015440,0.011183,-0.006589,0.020171,0.011183,0.000000,0.314292,MOVE,0,22,0.110839,10.324478,2.665323,0,49.375
38.927918,0.043783,0.040004,-0.002895,1.028888,1.029670,0.007801,0.018510,-0.002923,0.020299,0.018510,0.000000,0.309565,MOVE,0,22,0.111649,10.324478,2.665323,0,49.408
38.971327,0.043409,0.027639,-0.000241,1.013779,1.014156,0.016656,0.002320,-0.007503,0.018414,0.002320,0.000000,0.291349,MOVE,0,22,0.111750,10.324478,2.665323,0,49.440
39.021554,0.050226,0.030548,-0.005307,1.024745,1.025214,0.011460,0.010564,-0.019716,0.025132,0.010564,0.000000,0.284907,MOVE,0,22,0.112281,10.324478,2.665323,0,49.431
39.071461,0.049907,0.054793,-0.006996,1.014266,1.015769,0.013595,0.015448,-0.018795,0.027869,0.015448,0.000000,0.270608,MOVE,0,22,0.113052,10.324478,2.665323,0,49.388
39.122137,0.050676,0.033215,-0.057171,1.013535,1.015690,0.019091,0.009338,0.072225,0.075287,0.009338,0.000000,0.257668,MOVE,0,22,0.113525,10.324478,2.665323,0,49.461
39.165327,0.043190,0.037579,-0.059583,1.025964,1.028379,0.010843,0.011781,-0.004132,0.016536,0.011781,0.000000,0.257443,MOVE,0,22,0.114034,10.324478,2.665323,0,49.459
39.208607,0.043280,0.038549,-0.003136,1.020115,1.020848,0.014505,0.012084,-0.002909,0.019101,0.012084,0.000000,0.250462,MOVE,0,22,0.114557,10.324478,2.665323,0,49.382
39.251765,0.043158,0.048004,0.000243,1.010367,1.011507,0.014500,0.023075,0.071923,0.076913,0.023075,0.000000,0.235772,MOVE,0,22,0.115553,10.324478,2.665323,0,49.444
39.302230,0.050465,0.018668,0.039332,1.010855,1.011792,0.012357,0.004441,-0.003824,0.013676,0.004441,0.000000,0.222807,MOVE,0,22,0.115777,10.324478,2.665323,0,49.461
39.347601,0.045371,0.048974,-0.007719,1.014754,1.015964,0.016018,0.007798,-0.005350,0.018601,0.007798,0.000000,0.214894,MOVE,0,22,0.116130,10.324478,2.665323,0,49.484
39.389033,0.041431,0.021578,0.002185,1.025476,1.025706,0.014182,0.013903,-0.082617,0.084970,0.013903,0.000000,0.216540,MOVE,0,22,0.116706,10.324478,2.665323,0,49.443
39.434125,0.045092,0.039034,0.001700,1.017922,1.018671,0.014179,0.014206,-0.002904,0.020280,0.014206,0.000000,0.211690,MOVE,0,22,0.117347,10.324478,2.665323,0,49.510
39.482985,0.048861,0.031276,-0.058135,1.027182,1.029301,0.011428,0.012067,-0.083233,0.084876,0.012067,0.000000,0.216892,MOVE,0,22,0.117937,10.324478,2.665323,0,49.453
39.527988,0.045003,0.034427,-0.002171,1.018165,1.018750,0.013869,0.008401,-0.005346,0.017074,0.008401,0.000000,0.212077,MOVE,0,22,0.118315,10.324478,2.665323,0,49.522
39.569623,0.041634,0.035640,0.001214,1.018409,1.019033,0.013561,0.011148,-0.082308,0.084160,0.011148,0.000000,0.208000,MOVE,0,22,0.118779,10.324478,2.665323,0,49.423
39.619477,0.049854,0.033700,0.007041,1.021333,1.021914,0.014169,0.011451,-0.005338,0.018983,0.011451,0.000000,0.206922,MOVE,0,22,0.119350,10.324478,2.665323,0,49.393
39.657412,0.037936,0.028366,-0.008202,1.022552,1.022978,0.014166,0.007172,-0.005947,0.016955,0.007172,0.000000,0.206910,MOVE,0,22,0.119622,10.324478,2.665323,0,49.390
39.700058,0.042646,0.032488,-0.000000,1.016460,1.016979,0.013552,0.011445,-0.004114,0.018209,0.011445,0.000000,0.201500,MOVE,0,22,0.120110,10.324478,2.665323,0,49.406
39.748612,0.048554,0.031760,-0.001930,1.020846,1.021342,0.013548,0.007472,-0.003807,0.015934,0.007472,0.000000,0.200558,MOVE,0,22,0.120473,10.324478,2.665323,0,49.447
39.786523,0.037911,0.028366,-0.000241,1.017678,1.018073,0.014156,0.008081,-0.003806,0.016739,0.008081,0.000000,0.196768,MOVE,0,22,0.120779,10.324478,2.665323,0,49.478
39.835021,0.048497,0.040488,-0.002171,1.022308,1.023112,0.014764,0.011438,-0.004110,0.019123,0.011438,0.000000,0.197892,MOVE,0,22,0.121334,10.324478,2.665323,0,49.500
39.879928,0.044907,0.039034,0.008983,1.021577,1.022362,0.015982,0.008992,-0.005025,0.019014,0.008992,0.000000,0.198229,MOVE,0,22,0.121738,10.324478,2.665323,0,49.576
39.922667,0.042739,0.032245,-0.003377,1.023527,1.024040,0.010176,0.011129,-0.005337,0.015996,0.011129,0.000000,0.200042,MOVE,0,22,0.122213,10.324478,2.665323,0,49.566
39.964307,0.041641,0.032730,0.001214,1.019628,1.020153,0.012923,0.011127,-0.003198,0.017350,0.011127,0.000000,0.198176,MOVE,0,22,0.122677,10.324478,2.665323,0,49.588
