model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,4,1.0,1.4022307023748373,0.04080879990942776,10.20219997735694,2981.3750333615367,4.2920806117642725,4.448865029958771
discrete_bayes,4,1.0,1.2762499588372602,0.014566299971193075,3.641574992798269,30.5,4.569034388181762,4.471477985246569
