model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,6,1.0,2.3396831489212215,0.04858869989402592,8.09811664900432,2795.793633047502,4.257087944046923,3.505008598571207
discrete_bayes,6,1.0,2.122265490464799,0.018799500074237585,3.133250012372931,39.333333333333336,4.444783357196221,3.6354837559172166
