model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,5,0.4,1.8104672299806834,0.042898999992758036,8.579799998551607,2871.2370624432915,5.056118942318183,3.757989185482959
discrete_bayes,5,1.0,1.5857608666537406,0.014763099839910865,2.952619967982173,22.0,4.809332994766492,4.140499641430738
