timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.000417,0.000417,1.813618,-0.008639,0.081093,0.989653,0.993007,0
0.136738,0.136321,1.813646,-0.017772,0.079636,1.060081,1.063217,0
0.166645,0.029906,1.813245,-0.017772,0.078179,0.999157,1.002369,0
0.198279,0.031635,1.813054,-0.010861,0.083763,0.995258,0.998836,0
0.231135,0.032856,1.814354,-0.016044,0.08522,0.990871,0.994659,0
0.266689,0.035554,1.815299,-0.005924,0.077451,0.991115,0.994154,0
0.291938,0.025249,1.815904,-0.014563,0.08085,0.991359,0.994757,0
0.325671,0.033733,1.81609,-0.001975,0.080122,0.99209,0.995322,0
0.358656,0.032985,1.816373,-0.012095,0.070167,1.004762,1.007282,0
0.384431,0.025774,1.81596,-0.01876,0.061184,0.937014,0.939197,0
0.41586,0.03143,1.81519,-0.017278,0.070895,0.976493,0.979216,0
0.449194,0.033333,1.814668,-0.016044,0.099059,0.987703,0.992788,0
0.480135,0.030941,1.814142,-0.021722,0.104401,0.999644,1.005316,0
0.507533,0.027398,1.81509,-0.011354,0.078665,0.999157,1.002313,0
0.554592,0.047059,1.816727,-0.01012,0.070895,0.988678,0.991268,0
0.590872,0.03628,1.817414,-0.015304,0.072109,0.985266,0.98802,0
0.619509,0.028637,1.817621,-0.015797,0.071867,0.983804,0.986552,0
0.650328,0.030819,1.817883,-0.010614,0.071867,0.982586,0.985268,0
0.685761,0.035433,1.817834,-0.004443,0.069681,1.056913,1.059217,0
0.716155,0.030394,1.817593,-0.010861,0.083763,0.995745,0.999321,0
0.742795,0.02664,1.81696,-0.008146,0.07041,1.000132,1.00264,0
0.772118,0.029324,1.817041,-0.022215,0.076722,0.993065,0.996272,0
0.801679,0.029561,1.817204,-0.001481,0.077208,0.982342,0.985373,0
0.829339,0.02766,1.816963,-0.016785,0.070167,0.984292,0.986932,0
0.856946,0.027607,1.816621,-0.008146,0.080122,0.983073,0.986366,0
0.888542,0.031595,1.817259,-0.017032,0.066282,0.989165,0.99153,0
0.91762,0.029078,1.817683,-0.021968,0.079636,0.978199,0.981681,0
0.949026,0.031407,1.817422,-0.012342,0.073809,0.990871,0.993693,0
0.976876,0.02785,1.817046,-0.019747,0.076237,1.004518,1.007601,0
1.005281,0.028405,1.816708,-0.00543,0.085706,0.997695,1.001384,0
1.037663,0.032382,1.817074,0.000485,0.07478,0.992821,0.995633,0
1.06587,0.028208,1.8172,-0.009627,0.075023,0.985997,0.988894,0
1.09739,0.031519,1.816714,-0.006171,0.073566,0.984292,0.987056,0
1.125129,0.027739,1.81739,-0.013329,0.08522,0.936771,0.940734,0
1.16129,0.036161,1.818031,-0.015797,0.077208,0.985266,0.988413,0
1.196049,0.034759,1.819088,-0.00469,0.081093,0.990384,0.99371,0
1.228902,0.032852,1.819236,-0.017032,0.075508,0.994039,0.997049,0
1.260389,0.031487,1.819883,-0.013329,0.06871,0.989165,0.991639,0
1.290753,0.030364,1.820703,-0.005924,0.070895,0.993308,0.995853,0
1.327315,0.036562,1.82124,-0.007899,0.071867,0.985754,0.988402,0
1.359299,0.031984,1.821628,-0.015304,0.063126,0.990871,0.992998,0
1.394217,0.034918,1.822309,-0.011354,0.075994,0.992821,0.99579,0
1.423535,0.029318,1.822767,-0.007652,0.06871,0.983073,0.985501,0
1.454713,0.031178,1.822757,-0.011601,0.075266,0.988434,0.991364,0
1.488582,0.033869,1.823047,-0.015304,0.07478,0.990628,0.993564,0
1.518043,0.029461,1.822505,-0.00938,0.072352,0.991359,0.99404,0
1.559,0.040956,1.822169,-0.011848,0.070653,0.999157,1.001722,0
1.586146,0.027146,1.822626,-0.012342,0.068953,0.99672,0.999179,0
1.615201,0.029055,1.823407,-0.009627,0.071867,0.983317,0.985986,0
1.648443,0.033242,1.824336,-0.002468,0.071138,0.977468,0.980056,0
1.681335,0.032892,1.827084,-0.029867,0.07478,0.938477,0.941925,0
1.715545,0.034209,1.828088,-0.003209,0.070895,0.995502,0.998028,0
1.741504,0.025959,1.828943,-0.019253,0.067254,0.997207,0.999658,0
1.770186,0.028682,1.829261,-0.018513,0.072352,0.994527,0.997327,0
1.805975,0.035789,1.82955,-0.01012,0.077451,0.991602,0.994674,0
1.839344,0.033368,1.829293,-0.008886,0.072595,0.991846,0.994539,0
1.872576,0.033233,1.828698,-0.011601,0.069196,0.994771,0.997242,0
1.897505,0.024928,1.828358,-0.011108,0.073323,0.991115,0.993886,0
1.928644,0.031139,1.828211,-0.003456,0.061184,0.983804,0.985711,0
1.962873,0.034229,1.828459,-0.015797,0.068225,0.995502,0.997962,0
1.996998,0.034125,1.828881,-0.00938,0.069924,0.993308,0.995811,0
2.030381,0.033383,1.829358,-0.005924,0.068468,0.997939,1.000302,0
2.063373,0.032992,1.829536,-0.021722,0.065797,0.999888,1.002286,0
2.093186,0.029813,1.829965,-0.014316,0.061427,0.994527,0.996525,0
2.124975,0.031789,1.831182,-0.007158,0.065554,0.984779,0.986984,0
2.153137,0.028162,1.831307,-0.007899,0.070167,1.060081,1.06243,0
2.185617,0.03248,1.832127,-0.014316,0.068468,0.996476,0.998928,0
2.213553,0.027937,1.832541,-0.006418,0.062155,0.991602,0.993569,0
2.247953,0.0344,1.832818,-0.021228,0.062398,0.993308,0.995493,0
2.275219,0.027267,1.833073,-0.010614,0.063369,0.997207,0.999275,0
2.308385,0.033166,1.833382,-0.005677,0.077451,0.984535,0.987593,0
2.341943,0.033558,1.833815,-0.002222,0.06604,0.993552,0.995747,0
2.37014,0.028197,1.834119,-0.021475,0.071138,1.00135,1.004104,0
2.405289,0.035149,1.833897,-0.009627,0.063854,0.991359,0.99346,0
2.445945,0.040656,1.833727,-0.003949,0.123824,0.99014,0.997861,0
2.475144,0.029199,1.833747,-0.005184,0.073323,0.998182,1.000885,0
2.507679,0.032535,1.833539,-0.017525,0.074052,0.999157,1.002051,0
2.543019,0.03534,1.833263,-0.008886,0.070167,0.985997,0.988531,0
2.572002,0.028983,1.833063,-0.009133,0.071138,0.989653,0.992248,0
2.604436,0.032434,1.832233,-0.011601,0.070895,1.059838,1.06227,0
2.640491,0.036056,1.831066,-0.015797,0.071138,0.991602,0.994276,0
2.672778,0.032287,1.830875,-0.001234,0.070895,0.988191,0.990731,0
2.701247,0.028469,1.832373,0.00097,0.057785,0.963821,0.965552,0
2.733764,0.032517,1.832685,-0.017772,0.060941,1.011829,1.013819,0
2.762067,0.028303,1.831958,-0.022462,0.065311,0.975762,0.978203,0
2.794559,0.032492,1.830476,-0.021968,0.081578,0.988922,0.992524,0
2.823235,0.028676,1.829094,-0.007652,0.075751,0.990628,0.993549,0
2.8552,0.031966,1.827719,-0.006911,0.088619,0.984048,0.988054,0
2.882695,0.027495,1.827914,0.004849,0.085949,0.98551,0.989263,0
2.910792,0.028096,1.829031,-0.009627,0.088134,0.998913,1.00284,0
2.941962,0.03117,1.829925,-0.022709,0.067496,0.997695,1.000233,0
2.971038,0.029076,1.829299,-0.018019,0.078665,0.990628,0.993909,0
3.004361,0.033323,1.829201,-0.00938,0.07915,0.994039,0.99723,0
3.03324,0.028878,1.829642,-0.011108,0.061184,0.993552,0.995496,0
3.065168,0.031928,1.830163,-0.001234,0.071867,0.977955,0.980593,0
3.092704,0.027536,1.831065,-0.000741,0.071624,0.968451,0.971096,0
3.123953,0.031249,1.832154,-0.00543,0.073809,0.997695,1.000436,0
3.152156,0.028203,1.8326,-0.01481,0.073809,1.008174,1.010981,0
3.180135,0.027979,1.832068,-0.018266,0.078179,0.991115,0.994361,0
3.212159,0.032025,1.831798,-0.010861,0.071624,0.994771,0.997405,0
3.241149,0.02899,1.831989,-0.000247,0.083521,0.992821,0.996328,0
3.273232,0.032083,1.831655,-0.006418,0.086191,0.989897,0.993663,0
3.300477,0.027245,1.830432,-0.005184,0.077208,0.973325,0.976396,0
3.332279,0.031802,1.826289,-0.020241,0.068225,0.988191,0.99075,0
3.360702,0.028423,1.819008,-0.023696,0.060941,0.999157,1.001294,0
3.395607,0.034905,1.814167,-0.012095,0.07041,0.997207,0.999763,0
3.42385,0.028243,1.811607,-0.003456,0.094204,0.995745,1.000198,0
3.455738,0.031887,1.809018,-0.016785,0.06264,0.999401,1.001503,0
3.484438,0.0287,1.805208,-0.039247,0.071624,1.007686,1.010991,0
3.518804,0.034366,1.802931,-0.008639,0.090319,1.005737,1.009821,0
3.553705,0.034901,1.798123,-0.00938,0.114598,1.057888,1.064118,0
3.589138,0.035433,1.792145,-0.000494,0.078665,0.991359,0.994475,0
3.620225,0.031087,1.788316,-0.001481,0.046131,0.97893,0.980018,0
3.647261,0.027037,1.781073,0.007516,0.075994,0.952611,0.955667,0
3.674277,0.027015,1.77676,-0.010367,0.069439,0.954561,0.957139,0
3.701257,0.02698,1.772029,-0.012095,0.170683,1.019628,1.033886,0
3.728837,0.02758,1.768743,-0.021968,0.04953,1.03035,1.031774,0
3.759953,0.031116,1.767262,0.039034,0.078908,1.015728,1.019536,0
3.786716,0.026763,1.768988,0.010668,0.070167,0.989409,0.991952,0
3.820626,0.03391,1.767318,0.017699,0.065311,0.970645,0.973,0
3.847976,0.02735,1.768334,0.040973,0.121153,0.990628,0.998849,0
3.882355,0.03438,1.755078,0.061824,0.2156,0.973813,0.999308,0
3.909046,0.02669,1.74067,0.052853,0.132808,0.94993,0.960624,0
3.935889,0.026843,1.72793,0.036852,0.137906,0.999401,1.009544,0
3.963941,0.028053,1.716131,-0.036038,0.097845,1.14172,1.146471,0
3.996932,0.032991,1.672558,0.139891,0.01651,0.989897,0.999869,0
4.030542,0.03361,1.68152,-0.164146,-0.385238,0.922636,1.013217,0
4.064106,0.033564,1.696512,-0.00938,-0.13581,0.944082,0.953846,0
4.093178,0.029072,1.716614,-0.039247,-0.323725,0.754973,0.822388,0
4.141415,0.048237,1.753289,-0.07257,0.01481,1.22482,1.227058,1
4.206523,0.065108,1.764266,-0.034557,0.169955,1.098098,1.111709,0
4.245642,0.039119,1.76211,0.014547,0.179667,0.910208,0.927885,0
4.285556,0.039914,1.75944,0.033942,0.152959,0.855376,0.869607,0
4.328378,0.042822,1.77649,0.069582,0.225797,0.90046,0.930942,0
4.365754,0.037376,1.793927,0.087765,0.283825,1.00135,1.044491,0
4.391751,0.025997,1.820313,0.148134,0.239151,1.024745,1.062657,0
