timestamp,dt,accel_raw_x_g,accel_raw_y_g,accel_raw_z_g,accel_raw_x_mps2,accel_raw_y_mps2,accel_raw_z_mps2,accel_filt_x_mps2,accel_filt_y_mps2,accel_filt_z_mps2,accel_lin_x_mps2,accel_lin_y_mps2,accel_lin_z_mps2,gyro_x,gyro_y,gyro_z,step_state,step_count,velocity_x,velocity_y,velocity_z,pos_x,pos_y,pos_z
1769183766.517175,2.0339508056640625,0.061581265181303024,-0.0349777527153492,1.0174343585968018,0.6041122114285827,-0.34313175413757563,9.981031057834626,0.6927350738581447,-0.3771892744760096,9.971027571667355,0.07613948858580177,0.0030594168394023624,0.01232877990191028,-0.0026593171060085297,2.110842615365982e-06,-0.004820785019546747,INITIALIZING,0,0.1548639741519412,0.006222703345364635,0.02507613181434532,0.31498570499467937,0.012656672482712857,0.05100361850672589
1769183766.5673218,0.049663543701171875,0.061581265181303024,-0.0349777527153492,1.0145100355148315,0.6041122114285827,-0.34313175413757563,9.952343448400498,0.6759176213313927,-0.3707263740937776,9.967481992711427,0.05932203605904973,0.009522317221634324,0.008783200945982728,-0.0010944195091724396,-0.0015045031905174255,-0.002308179624378681,INITIALIZING,0,0.1578101166822023,0.006695615362837692,0.025512336698362306,0.322823114621013,0.012989200468891383,0.05227065155526402
1769183766.617244,0.049861907958984375,0.061338815838098526,-0.03739001601934433,1.016459584236145,0.6017337833717465,-0.3667960571497679,9.971468521356583,0.6618401796991028,-0.3699805403798925,9.968238493397577,0.045244594426759877,0.010268150935519471,0.009539701632132136,-0.0013481471687555313,0.0017984653823077679,-0.0007247021421790123,INITIALIZING,0,0.16006609848515096,0.007207604959693524,0.025988004423099852,0.3308043156910333,0.013348585403996341,0.0535664630398463
1769183766.6651769,0.048050642013549805,0.06255104392766953,-0.041973307728767395,1.0145100355148315,0.6136257409304381,-0.4117581488192082,9.952343448400498,0.6526908020682406,-0.3779084376216212,9.965222181835067,0.03609521679589767,0.0023402536937907614,0.006523390069622437,-0.0007076617330312729,-0.0006386381573975086,-0.0006652178708463907,INITIALIZING,0,0.1618004968258121,0.007320055652154751,0.026301457504050024,0.3385789334416249,0.01370031877765729,0.054830264958808
1769183766.7153409,0.050338029861450195,0.06449060887098312,-0.043420661240816116,1.0147536993026733,0.6326528730243445,-0.4259566867724061,9.954733790159226,0.6488883191513974,-0.3870262784014665,9.963231859876885,0.032292733879054514,-0.006777587086054526,0.004533068111440386,-0.00034339912235736847,-0.0006123045459389687,-0.0026946701109409332,INITIALIZING,0,0.1634260494281238,0.006978885271028359,0.0265296432220077,0.3468054787978766,0.014051622112829952,0.056165714931531045
1769183766.7666888,0.05115818977355957,0.062066156417131424,-0.03811369463801384,1.0149974822998047,0.6088689944520593,-0.3738953443989158,9.957125301361085,0.6412940813347312,-0.3845344963356894,9.962073053276354,0.024698496062388275,-0.004285805020277478,0.003374261510909804,0.0002888329327106476,1.3749580830335617e-05,-0.0037959569599479437,INITIALIZING,0,0.16468957977680498,0.00675963124446853,0.026702264332728442,0.3552306995738262,0.014397432610833755,0.05753175443764852
1769183766.8209534,0.054175376892089844,0.06303593516349792,-0.03883736953139305,1.0149974822998047,0.6183825239539147,-0.38099459510296585,9.957125301361085,0.636946286442955,-0.3838627495730746,9.961134146760946,0.020350701170612107,-0.0036140582576626445,0.0024353549955016263,-0.000626739114522934,-0.0020686155185103416,-0.0033842758275568485,INITIALIZING,0,0.1657920866827412,0.006563838276249687,0.026834200607475777,0.36421254835558975,0.014753031023308306,0.05898550736915647
1769183766.8702927,0.04929637908935547,0.06521795690059662,-0.041973307728767395,1.0149974822998047,0.6397881571948528,-0.4117581488192082,9.957125301361085,0.6374855719630452,-0.38915629956317466,9.960373411152199,0.0208899866907023,-0.00890760824776271,0.0016746193867547277,-0.0006008017808198929,6.709946319460869e-05,-0.0041673253290355206,INITIALIZING,0,0.16682188738581766,0.006124725443288507,0.026916753279595623,0.37243626335656277,0.015054957810578877,0.06031240584268207
1769183766.917982,0.0476834774017334,0.061096370220184326,-0.03714878484606743,1.0154846906661987,0.5993553918600083,-0.3644295793399215,9.96190481543541,0.6302498262859182,-0.3844640516251513,9.960664016963456,0.013654241013575263,-0.004215360309739347,0.0019652251980115665,0.0009207185357809067,-0.000571065116673708,-0.004293394275009632,INITIALIZING,0,0.1674729690786263,0.005923722405218886,0.027010462050914324,0.38042195689302466,0.015337421494022273,0.061600358599497224
1769183766.9632142,0.04521536827087402,0.060611478984355927,-0.034254077821969986,1.0159721374511719,0.5945986088365317,-0.3360325034335256,9.966686668395997,0.6234844991396358,-0.37527347438378617,9.961806900997837,0.006888913867292845,0.004975216931625781,0.0031081092323930193,-0.0012221597135066986,-0.0008523305878043175,-0.0008873753249645233,INITIALIZING,0,0.16778445385612228,0.006148678671009834,0.02715099635448308,0.3880083927642567,0.015615436264511251,0.06282800089858634
