timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,step_event
0.000292,0.000292,1.941216,-0.00469,0.027436,0.991359,0.991749,0
0.12756,0.127268,1.942028,-0.014563,0.024279,1.003544,1.003943,0
0.161075,0.033515,1.942546,-0.016044,0.023551,0.998182,0.998589,0
0.187568,0.026493,1.942549,-0.030608,0.023794,0.996964,0.997717,0
0.214858,0.02729,1.942151,-0.034804,0.016753,1.0033,1.004043,0
0.248698,0.03384,1.941992,-0.029373,0.020395,1.005493,1.006129,0
0.276067,0.027369,1.941927,-0.029867,0.02258,1.003787,1.004485,0
0.302639,0.026572,1.942223,-0.010367,0.044431,0.982586,0.983644,0
0.329132,0.026493,1.942098,-0.040728,0.027678,0.999157,1.00037,0
0.355855,0.026722,1.943077,-0.041715,0.054386,1.002325,1.004666,0
0.38967,0.033816,1.944767,-0.039247,0.024765,1.049846,1.050871,0
0.416383,0.026712,1.944822,-0.045665,0.001942,1.006468,1.007505,0
0.443166,0.026783,1.944006,-0.027152,0.016024,0.98746,0.987963,0
0.476689,0.033523,1.943295,-0.026411,0.032291,0.988191,0.989071,0
0.503267,0.026578,1.942462,-0.033076,0.034477,0.999644,1.000786,0
0.529752,0.026485,1.942127,-0.026165,0.031563,1.000376,1.001215,0
0.556375,0.026623,1.942375,-0.028386,0.018695,1.046434,1.046986,0
0.58999,0.033615,1.943132,-0.008146,0.035933,0.99209,0.992774,0
0.61648,0.02649,1.943636,-0.035051,0.008255,1.036686,1.037312,0
0.643045,0.026565,1.944109,-0.01407,0.024036,1.043023,1.043394,0
0.676654,0.033609,1.944295,-0.016291,0.017967,0.993552,0.993848,0
0.703264,0.02661,1.944346,-0.016538,0.023794,0.984779,0.985205,0
0.729759,0.026496,1.942972,-0.029373,0.01044,0.942132,0.942648,0
0.756275,0.026516,1.942578,-0.025671,0.016024,0.99014,0.990603,0
0.789747,0.033472,1.942243,-0.021475,0.018209,1.001838,1.002233,0
0.816199,0.026451,1.941846,-0.014563,0.025493,0.986972,0.987409,0
0.842705,0.026506,1.941746,-0.013329,0.030592,1.059594,1.060119,0
0.869438,0.026733,1.942306,-0.022709,0.022823,1.014754,1.015264,0
0.903091,0.033653,1.943022,-0.013329,0.021366,1.001594,1.00191,0
0.929568,0.026476,1.943787,-0.029867,0.019666,0.994771,0.995413,0
0.956044,0.026476,1.94395,-0.043937,0.013354,0.937258,0.938382,0
0.982841,0.026797,1.943498,-0.024684,0.02695,0.999157,0.999825,0
1.016447,0.033606,1.943217,-0.021722,0.029863,1.003056,1.003736,0
1.043057,0.02661,1.943399,-0.01407,0.02525,0.936771,0.937217,0
1.069671,0.026614,1.943168,-0.026165,0.018209,0.998913,0.999422,0
1.103502,0.03383,1.943174,-0.019006,0.020395,0.999644,1.000033,0
1.130042,0.02654,1.942934,-0.027152,0.017481,1.009149,1.009665,0
1.156574,0.026533,1.94209,-0.022956,0.012625,0.997451,0.997795,0
1.190088,0.033514,1.941383,-0.017278,0.018452,0.982586,0.982911,0
1.216583,0.026495,1.941589,-0.015797,0.024036,0.99672,0.997135,0
1.243176,0.026594,1.942187,-0.021475,0.024765,1.003787,1.004322,0
1.277626,0.03445,1.942314,-0.0195,0.017481,1.006712,1.007052,0
1.304496,0.026869,1.941996,-0.023203,0.015782,0.937014,0.937434,0
1.338109,0.033613,1.941808,-0.022709,0.027678,0.99867,0.999311,0
1.364845,0.026736,1.941396,-0.029127,0.021123,0.937989,0.938679,0
1.391629,0.026784,1.940902,-0.022462,0.02088,0.993065,0.993538,0
1.42544,0.033811,1.940017,-0.029373,0.015296,1.000619,1.001167,0
1.452008,0.026569,1.938478,-0.023203,0.018209,1.014754,1.015182,0
1.478962,0.026953,1.93689,-0.01876,0.018452,1.002569,1.002914,0
1.512626,0.033664,1.935539,-0.01481,0.02258,0.992577,0.992945,0
1.539196,0.02657,1.933077,-0.011848,0.02258,0.998182,0.998508,0
1.572855,0.033659,1.931216,-0.019994,0.023308,1.006712,1.00718,0
1.599502,0.026647,1.929963,-0.010861,0.02865,0.937014,0.937515,0
1.626242,0.02674,1.929727,0.004849,0.03909,0.990384,0.991167,0
1.659909,0.033666,1.929906,-0.009133,0.022337,0.988678,0.988973,0
1.686785,0.026876,1.930645,-0.005924,0.02525,0.999157,0.999494,0
1.7135,0.026715,1.931734,-0.009627,0.02525,1.006224,1.006587,0
1.74712,0.03362,1.932516,-0.008639,0.023308,1.000619,1.000928,0
1.7737,0.02658,1.933052,-0.016044,0.016267,1.000376,1.000636,0
1.80027,0.026571,1.933356,-0.009873,0.018938,0.994771,0.995,0
1.833858,0.033587,1.933111,-0.015304,0.017967,0.995258,0.995538,0
1.860466,0.026609,1.932862,-0.019994,0.018209,1.005493,1.005857,0
1.887335,0.026868,1.932449,-0.001728,0.019181,1.056913,1.057089,0
1.921032,0.033698,1.931403,-0.021475,0.019909,1.007443,1.007868,0
1.947649,0.026617,1.93021,-0.015304,0.017967,1.005981,1.006257,0
1.974254,0.026605,1.929425,-0.002468,0.029135,1.001594,1.002021,0
2.007952,0.033698,1.929353,-0.008392,0.027678,0.99014,0.990563,0
2.034911,0.02696,1.929669,-0.018266,0.028164,0.993796,0.994362,0
2.061599,0.026688,1.930198,-0.018513,0.023065,1.059838,1.06025,0
2.095352,0.033752,1.930468,-0.016785,0.018938,1.004031,1.00435,0
2.121951,0.026599,1.93068,-0.008886,0.019666,0.999157,0.99939,0
2.148565,0.026615,1.930594,-0.009627,0.021366,0.998913,0.999188,0
2.182149,0.033583,1.930508,-0.009873,0.022094,1.001107,1.001399,0
2.208774,0.026625,1.930574,-0.01012,0.026707,0.999157,0.999565,0
2.235425,0.026651,1.930668,-0.015304,0.022823,0.998913,0.999291,0
2.271639,0.036214,1.930826,-0.010614,0.025493,0.999157,0.999539,0
2.303122,0.031483,1.930978,-0.015797,0.021609,1.001594,1.001952,0
2.336788,0.033666,1.931313,-0.012835,0.024765,0.989653,0.990046,0
2.363364,0.026575,1.931689,-0.022709,0.021609,1.002569,1.003059,0
2.397198,0.033834,1.931355,-0.020241,0.020152,0.999157,0.999565,0
2.423764,0.026566,1.930879,-0.016044,0.018452,1.003544,1.003841,0
2.450285,0.026521,1.930414,-0.016291,0.019181,0.99867,0.998987,0
2.476778,0.026494,1.930134,-0.016291,0.021609,0.992334,0.992703,0
2.510901,0.034122,1.92985,-0.017278,0.020637,0.993308,0.993673,0
2.537401,0.0265,1.929406,-0.015551,0.020637,0.995258,0.995593,0
2.570897,0.033496,1.927708,-0.040728,0.013596,1.017678,1.018584,0
2.597345,0.026447,1.926233,-0.016291,0.016024,1.026695,1.026949,0
2.623861,0.026516,1.923698,-0.022956,0.010683,1.008174,1.008492,0
2.650307,0.026446,1.921643,-0.000494,0.025736,1.001838,1.002168,0
2.676799,0.026492,1.919806,-0.002715,0.016267,0.992577,0.992714,0
2.710421,0.033622,1.917703,-0.000987,0.035205,0.993065,0.993689,0
2.736906,0.026485,1.915192,-0.002468,0.022337,0.982586,0.982843,0
2.764155,0.027249,1.912699,-0.002468,0.028892,1.004275,1.004693,0
2.79082,0.026665,1.909801,0.004364,0.032291,0.999888,1.000419,0
2.817331,0.026511,1.906712,0.025214,0.051958,1.011342,1.01299,0
2.843859,0.026528,1.902864,0.007031,0.042489,0.985754,0.986694,0
2.871067,0.027208,1.899317,0.010668,0.021123,0.985754,0.986038,0
2.904708,0.033641,1.896142,0.020608,0.022823,0.988678,0.989156,0
2.931355,0.026647,1.892267,0.027396,0.051958,0.984535,0.986286,0
2.964851,0.033495,1.889217,0.045337,0.06871,0.889493,0.893295,0
3.000527,0.035676,1.889921,0.040973,-0.057653,0.879989,0.882827,0
3.027078,0.026551,1.90277,-0.047146,0.112413,0.816872,0.825917,0
3.065743,0.038665,1.909207,-0.03826,0.045159,1.085669,1.087282,0
3.102818,0.037075,1.912584,0.057945,0.071867,1.047896,1.051955,0
3.130224,0.027405,1.917976,0.040246,0.062155,0.948468,0.951354,0
3.172247,0.042024,1.921954,-0.040728,0.050015,1.05935,1.061312,0
3.209796,0.037549,1.922506,-0.013576,0.088862,0.984535,0.988631,0
3.248841,0.039044,1.926918,-0.002715,0.1061,0.928972,0.935016,0
3.280105,0.031264,1.933288,-0.006171,0.18258,0.963577,0.980742,0
3.311858,0.031753,1.942448,0.024002,0.141548,1.004031,1.014244,0
3.339509,0.027651,1.954747,0.027639,0.108285,1.012317,1.018467,0
3.366992,0.027483,1.96935,-0.013329,0.055114,1.031081,1.032639,0
3.398139,0.031148,1.979569,-0.032089,0.02695,1.014997,1.015862,0
3.425879,0.02774,1.983228,-0.043443,-0.005789,1.003787,1.004744,0
3.4598,0.033921,1.980805,-0.042703,0.038847,1.010123,1.011772,0
3.493432,0.033632,1.97785,0.016729,0.101245,0.999157,1.004413,0
3.519959,0.026527,1.979281,0.060369,0.169712,0.981367,0.997762,0
3.550963,0.031004,1.989834,0.037337,0.170198,0.977468,0.992877,0
3.584008,0.033045,2.002471,0.002909,0.064097,0.977712,0.979815,0
3.617693,0.033685,2.014717,0.004606,0.110713,1.057644,1.063433,0
3.645858,0.028165,2.028662,-0.01876,0.07915,1.029375,1.032584,0
3.679196,0.033339,2.034436,-0.045911,0.108285,1.043754,1.050359,0
3.712,0.032804,2.035238,-0.023696,0.101245,1.011586,1.016916,0
3.741553,0.029552,2.044183,-0.024437,0.032049,1.04156,1.04234,0
3.772875,0.031323,2.053644,-0.075038,0.034477,1.028644,1.031954,0
3.80115,0.028275,2.060414,-0.05776,0.056571,0.999644,1.002908,0
3.834132,0.032982,2.069197,-0.012095,0.050258,1.008905,1.010228,0
3.86126,0.027128,2.079178,-0.000741,0.035933,0.950174,0.950854,0
3.889683,0.028423,2.089802,0.029336,0.002185,0.960409,0.96086,0
3.921537,0.031853,2.102819,0.010668,-0.103968,0.966989,0.972621,0
3.949553,0.028017,2.123758,-0.084171,-0.102762,0.999157,1.007948,0
3.985574,0.036021,2.138163,-0.07257,-0.048969,1.037174,1.040862,0
4.018251,0.032677,2.156041,-0.012589,-0.002412,1.045703,1.045782,0
4.05641,0.038159,2.166458,-0.030608,-0.022916,1.019871,1.020588,0
4.081204,0.024794,2.18209,-0.050108,-0.060548,1.026695,1.029698,0
4.113399,0.032195,2.191702,-0.07257,-0.055964,0.998426,1.002623,0
4.14136,0.02796,2.204178,-0.040975,-0.080328,0.966014,0.970214,0
4.173775,0.032416,2.215263,-0.020241,-0.087324,0.94335,0.9476,0
4.203338,0.029563,2.221908,-0.026411,-0.058135,0.921661,0.923871,0
4.234021,0.030683,2.222584,-0.001728,-0.079605,0.899729,0.903245,0
4.261016,0.026995,2.22543,0.041701,-0.091425,0.891443,0.897089,0
4.289081,0.028065,2.229634,0.04558,-0.0866,0.884132,0.889532,0
4.325649,0.036567,2.231776,0.075158,-0.061995,0.910451,0.915649,0
4.351818,0.026169,2.233293,0.129466,-0.038837,0.950661,0.960222,0
4.375916,0.024098,2.239051,0.12292,-0.071403,0.957729,0.968221,0
4.410053,0.034137,2.242049,0.096736,-0.063442,1.060325,1.066617,0
4.444797,0.034744,2.240272,0.040973,-0.075504,1.061056,1.064528,0
4.471426,0.02663,2.240093,0.053581,-0.061513,1.133678,1.136609,0
4.505015,0.033588,2.23906,0.005091,-0.020022,1.212636,1.212811,1
4.531629,0.026614,2.23532,-0.070595,-0.043662,1.124417,1.127477,0
4.55824,0.026611,2.231521,-0.096266,-0.047039,1.238955,1.243579,0
4.591883,0.033643,2.23033,-0.106633,0.000971,1.206056,1.210761,0
4.618464,0.026581,2.231996,-0.195494,-0.023399,1.171451,1.187881,0
4.645084,0.02662,2.236553,-0.289291,-0.057412,1.13514,1.172829,0
4.679661,0.034577,2.236104,-0.290526,0.020637,1.089081,1.127355,0
4.706295,0.026634,2.228604,-0.249057,0.051472,0.942863,0.97656,0
4.739881,0.033585,2.222807,-0.218943,0.016024,0.901678,0.928018,0
4.766428,0.026547,2.22111,-0.197715,0.003642,0.876334,0.898368,0
4.793506,0.027078,2.228229,-0.184139,0.048073,0.911426,0.931083,0
4.827053,0.033547,2.23531,-0.094538,0.101487,0.931409,0.94168,0
