model,n_steps,walkable_ratio,path_length_m,runtime_s,runtime_ms_per_step,mean_neff,final_x_m,final_y_m
particle,10,1.0,4.1790702875120775,0.09350110008381307,9.350110008381307,2536.7580642537746,4.109594510756479,1.8488950630154297
discrete_bayes,10,0.9,3.96778574317689,0.026567599968984723,2.6567599968984723,46.8,3.8110171754869406,2.1571088621314956
