t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_rate_used,gyro_bias,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable,sf_yaw_deg
0.901839,0.048726,0.032973,-0.067061,1.006224,1.008995,0.009323,-0.008825,-0.002166,0.013018,-0.002166,0.000000,0.072591,MOVE,0,0,-0.000975,1.000000,0.700000,1,116.362
0.955428,0.053588,0.032973,-0.068026,1.006224,1.009060,0.009536,-0.007496,-0.001202,0.012189,-0.001202,0.000000,0.073486,MOVE,0,0,-0.001040,1.000000,0.700000,1,116.622
1.005486,0.050058,0.032245,-0.067302,1.004275,1.007044,0.007621,-0.008591,-0.000272,0.011488,-0.000272,0.000000,0.072477,MOVE,0,0,-0.001053,1.000000,0.700000,1,116.906
1.059115,0.053630,0.031518,-0.067784,1.005250,1.008025,0.007238,-0.007360,-0.000899,0.010362,-0.000899,0.000000,0.072452,MOVE,0,0,-0.001101,1.000000,0.700000,1,117.091
1.102797,0.043681,0.034912,-0.067543,1.008417,1.011280,0.008036,-0.008246,-0.001424,0.011602,-0.001424,0.000000,0.075358,MOVE,0,0,-0.001164,1.000000,0.700000,1,117.351
1.151148,0.048351,0.032245,-0.067543,1.006712,1.009490,0.007908,-0.009378,0.000173,0.012268,0.000173,0.000000,0.076364,MOVE,0,0,-0.001155,1.000000,0.700000,1,117.856
1.201420,0.050272,0.032973,-0.069232,1.006955,1.009871,0.005764,-0.008333,-0.002458,0.010426,-0.002458,0.000000,0.077611,MOVE,0,0,-0.001279,1.000000,0.700000,1,118.625
1.245074,0.043654,0.030791,-0.068026,1.007686,1.010449,0.002770,-0.006183,-0.001366,0.006912,-0.001366,0.000000,0.079254,MOVE,0,0,-0.001339,1.000000,0.700000,1,119.307
1.297599,0.052525,0.031760,-0.068508,1.007199,1.010026,0.006116,-0.005266,-0.000458,0.008084,-0.000458,0.000000,0.080352,MOVE,0,0,-0.001363,1.000000,0.700000,1,119.768
1.347822,0.050223,0.031518,-0.066820,1.008417,1.011120,0.007029,-0.006502,-0.000410,0.009584,-0.000410,0.000000,0.082325,MOVE,0,0,-0.001383,1.000000,0.700000,1,120.009
1.392492,0.044670,0.032245,-0.067061,1.006955,1.009701,0.004624,-0.004423,-0.000084,0.006399,-0.000084,0.000000,0.082823,MOVE,0,0,-0.001387,1.000000,0.700000,1,119.875
1.442902,0.050410,0.034185,-0.068026,1.008417,1.011287,0.006467,-0.005395,-0.000671,0.008448,-0.000671,0.000000,0.084700,MOVE,0,0,-0.001421,1.000000,0.700000,1,119.733
1.495071,0.052169,0.033458,-0.068749,1.006955,1.009854,0.004089,-0.005462,-0.000938,0.006887,-0.000938,0.000000,0.085098,MOVE,0,0,-0.001470,1.000000,0.700000,1,119.727
1.550458,0.055387,0.032488,-0.068508,1.009149,1.011993,0.005643,-0.003124,-0.002428,0.006891,-0.002428,0.000000,0.087382,MOVE,0,0,-0.001604,1.000000,0.700000,1,119.840
1.597779,0.047322,0.032973,-0.068267,1.009392,1.012235,0.006634,-0.003855,-0.000275,0.007678,-0.000275,0.000000,0.089656,MOVE,0,0,-0.001617,1.000000,0.700000,1,120.248
1.648329,0.050550,0.032730,-0.068267,1.009149,1.011985,0.000695,-0.003929,0.002121,0.004519,0.002121,0.000000,0.091476,MOVE,0,0,-0.001510,1.000000,0.700000,1,120.318
1.693583,0.045254,0.031518,-0.066578,1.009636,1.012320,0.003839,-0.004000,-0.001473,0.005736,-0.001473,0.000000,0.093416,MOVE,0,0,-0.001577,1.000000,0.700000,1,119.801
1.741671,0.048088,0.033700,-0.067784,1.009636,1.012470,0.002427,-0.003506,0.000702,0.004322,0.000702,0.000000,0.095298,MOVE,0,0,-0.001543,1.000000,0.700000,1,119.705
1.785241,0.043570,0.032245,-0.068026,1.009392,1.012196,0.005806,-0.003883,-0.001140,0.007077,-0.001140,0.000000,0.096744,MOVE,0,0,-0.001593,1.000000,0.700000,1,119.917
1.822497,0.037256,0.034185,-0.066578,1.014510,1.017267,0.004402,-0.004896,0.001865,0.006843,0.001865,0.000000,0.102610,MOVE,0,0,-0.001523,1.000000,0.700000,1,119.713
1.872563,0.050066,0.033215,-0.068508,1.011098,1.013961,0.000936,-0.004088,0.000031,0.004194,0.000031,0.000000,0.104913,MOVE,0,0,-0.001521,1.000000,0.700000,1,119.571
1.926236,0.053672,0.033458,-0.068991,1.010855,1.013758,0.005334,-0.002104,0.000665,0.005773,0.000665,0.000000,0.106805,MOVE,0,0,-0.001486,1.000000,0.700000,1,119.164
1.984780,0.058544,0.032730,-0.068508,1.010611,1.013459,0.003323,-0.001369,0.000652,0.003652,0.000652,0.000000,0.108237,MOVE,0,0,-0.001448,1.000000,0.700000,1,118.230
2.034818,0.050038,0.033458,-0.067302,1.012560,1.015346,0.000791,-0.003018,0.001225,0.003352,0.001225,0.000000,0.111225,MOVE,0,0,-0.001386,1.000000,0.700000,1,117.137
2.078573,0.043756,0.033942,-0.068267,1.013535,1.016399,0.002533,-0.001952,-0.000643,0.003262,-0.000643,0.000000,0.114861,MOVE,0,0,-0.001414,1.000000,0.700000,1,116.449
2.124855,0.046281,0.032973,-0.068026,1.014023,1.016837,0.002383,-0.001820,-0.002428,0.003858,-0.002428,0.000000,0.118528,MOVE,0,0,-0.001527,1.000000,0.700000,1,116.034
2.173066,0.048212,0.032973,-0.068026,1.012804,1.015621,0.001064,-0.003181,-0.001126,0.003539,-0.001126,0.000000,0.120734,MOVE,0,0,-0.001581,1.000000,0.700000,1,115.500
2.215641,0.042574,0.032488,-0.067302,1.014266,1.017016,0.000035,-0.003344,-0.001070,0.003511,-0.001070,0.000000,0.123975,MOVE,0,0,-0.001627,1.000000,0.700000,1,114.610
2.259076,0.043436,0.032488,-0.067061,1.013048,1.015785,0.001810,-0.001692,0.000750,0.002589,0.000750,0.000000,0.125784,MOVE,0,0,-0.001594,1.000000,0.700000,1,113.793
2.308553,0.049477,0.032003,-0.066820,1.011829,1.014538,-0.000717,-0.004010,-0.001960,0.004521,-0.001960,0.000000,0.126290,MOVE,0,0,-0.001691,1.000000,0.700000,1,113.178
2.352819,0.044266,0.031518,-0.068508,1.013535,1.016337,0.003747,-0.001449,-0.001007,0.004142,-0.001007,0.000000,0.128364,MOVE,0,0,-0.001736,1.000000,0.700000,1,112.819
2.397066,0.044246,0.033458,-0.067302,1.012560,1.015346,0.002380,-0.001077,-0.001548,0.003037,-0.001548,0.000000,0.129339,MOVE,0,0,-0.001804,1.000000,0.700000,1,112.762
2.449151,0.052085,0.034185,-0.068026,1.013291,1.016147,0.000770,-0.001013,-0.001506,0.001972,-0.001506,0.000000,0.130938,MOVE,0,0,-0.001883,1.000000,0.700000,1,112.806
2.497984,0.048834,0.032003,-0.067543,1.014510,1.017259,0.001618,-0.001669,0.000371,0.002354,0.000371,0.000000,0.133377,MOVE,0,0,-0.001865,1.000000,0.700000,1,113.032
2.544765,0.046780,0.034427,-0.068991,1.013048,1.015978,0.001813,-0.000936,-0.001375,0.002460,-0.001375,0.000000,0.134420,MOVE,0,0,-0.001929,1.000000,0.700000,1,113.139
2.600748,0.055983,0.031518,-0.067784,1.013535,1.016288,0.002659,-0.001510,-0.000140,0.003060,-0.000140,0.000000,0.135637,MOVE,0,0,-0.001937,1.000000,0.700000,1,112.971
2.651468,0.050720,0.034670,-0.066578,1.010611,1.013395,0.000975,-0.002306,-0.001009,0.002699,-0.001009,0.000000,0.134129,MOVE,0,0,-0.001988,1.000000,0.700000,1,112.575
2.700860,0.049392,0.032488,-0.067784,1.013779,1.016562,0.002113,-0.001646,-0.000944,0.002840,-0.000944,0.000000,0.135621,MOVE,0,0,-0.002034,1.000000,0.700000,1,112.081
2.750505,0.049645,0.033215,-0.067302,1.014266,1.017039,0.002264,-0.002770,0.000589,0.003626,0.000589,0.000000,0.137395,MOVE,0,0,-0.002005,1.000000,0.700000,1,111.417
2.811957,0.061452,0.034427,-0.067784,1.015485,1.018327,0.003077,-0.001106,-0.000851,0.003379,-0.000851,0.000000,0.140149,MOVE,0,0,-0.002058,1.000000,0.700000,1,110.838
2.852991,0.041034,0.031760,-0.068991,1.014023,1.016863,0.002925,-0.001672,0.000097,0.003370,0.000097,0.000000,0.141311,MOVE,0,0,-0.002054,1.000000,0.700000,1,110.336
2.896593,0.043603,0.034670,-0.068267,1.012317,1.015208,0.000427,-0.003151,-0.002275,0.003909,-0.002275,0.000000,0.140867,MOVE,0,0,-0.002153,1.000000,0.700000,1,109.700
2.947818,0.051224,0.032003,-0.068026,1.014023,1.016806,0.002178,-0.001278,0.000456,0.002566,0.000456,0.000000,0.141905,MOVE,0,0,-0.002129,1.000000,0.700000,1,109.008
2.995861,0.048043,0.033215,-0.068749,1.013535,1.016407,0.001534,-0.003091,0.000774,0.003537,0.000774,0.000000,0.142481,MOVE,0,0,-0.002092,1.000000,0.700000,1,108.330
3.041099,0.045238,0.032245,-0.068508,1.010367,1.013200,0.001468,-0.000015,-0.001317,0.001972,-0.001317,0.000000,0.140113,MOVE,0,0,-0.002152,1.000000,0.700000,1,107.504
3.084728,0.043630,0.032730,-0.067302,1.013535,1.016295,0.001370,-0.000595,-0.001242,0.001943,-0.001242,0.000000,0.140767,MOVE,0,0,-0.002206,1.000000,0.700000,1,106.715
3.128565,0.043837,0.032245,-0.069473,1.015485,1.018369,0.001633,-0.000886,-0.001195,0.002209,-0.001195,0.000000,0.143222,MOVE,0,0,-0.002258,1.000000,0.700000,1,106.105
3.182804,0.054239,0.032003,-0.068026,1.012073,1.014861,-0.001156,0.000374,-0.001767,0.002144,-0.001767,0.000000,0.142275,MOVE,0,0,-0.002354,1.000000,0.700000,1,105.838
3.231831,0.049027,0.034670,-0.068267,1.014997,1.017881,-0.000218,-0.001076,-0.000553,0.001229,-0.000553,0.000000,0.144141,MOVE,0,0,-0.002381,1.000000,0.700000,1,105.711
3.282480,0.050650,0.032973,-0.069232,1.012804,1.015703,0.001265,-0.000126,-0.000195,0.001286,-0.000195,0.000000,0.143859,MOVE,0,0,-0.002391,1.000000,0.700000,1,105.646
3.331264,0.048784,0.032973,-0.066820,1.014997,1.017729,0.000346,-0.000665,-0.000196,0.000775,-0.000196,0.000000,0.145429,MOVE,0,0,-0.002401,1.000000,0.700000,1,105.384
3.375330,0.044066,0.033215,-0.068026,1.011829,1.014657,0.001454,0.001209,0.001005,0.002142,0.001005,0.000000,0.144078,MOVE,0,0,-0.002356,1.000000,0.700000,1,105.155
3.424884,0.049554,0.032488,-0.066578,1.014754,1.017454,0.001432,-0.001779,-0.000511,0.002340,-0.000511,0.000000,0.145379,MOVE,0,0,-0.002382,1.000000,0.700000,1,104.511
3.470542,0.045658,0.035397,-0.068267,1.011829,1.014747,-0.000135,0.001282,0.000080,0.001292,0.000080,0.000000,0.144114,MOVE,0,0,-0.002378,1.000000,0.700000,1,104.158
3.513834,0.043292,0.031033,-0.067302,1.016460,1.019158,-0.000459,-0.002330,0.001237,0.002678,0.001237,0.000000,0.146944,MOVE,0,0,-0.002325,1.000000,0.700000,1,104.131
3.574882,0.061048,0.033700,-0.068508,1.013779,1.016650,-0.000762,-0.001344,-0.001217,0.001966,-0.001217,0.000000,0.147235,MOVE,0,0,-0.002399,1.000000,0.700000,1,103.847
3.620771,0.045889,0.032730,-0.068508,1.013048,1.015889,0.001054,-0.001328,0.000050,0.001696,0.000050,0.000000,0.146811,MOVE,0,0,-0.002397,1.000000,0.700000,1,103.787
3.668571,0.047800,0.032488,-0.068026,1.009149,1.011961,0.002247,0.000535,-0.000304,0.002330,-0.000304,0.000000,0.142895,MOVE,0,0,-0.002411,1.000000,0.700000,1,104.248
3.715100,0.046529,0.033215,-0.069714,1.012317,1.015258,0.000655,-0.000968,-0.002351,0.002625,-0.002351,0.000000,0.142337,MOVE,0,0,-0.002520,1.000000,0.700000,1,104.311
3.761810,0.046710,0.033700,-0.068267,1.017191,1.020036,0.001523,-0.000034,-0.003480,0.003799,-0.003480,0.000000,0.146136,MOVE,0,0,-0.002683,1.000000,0.700000,1,104.094
3.803168,0.041358,0.032245,-0.068991,1.010123,1.012990,0.000051,-0.000353,-0.001556,0.001596,-0.001556,0.000000,0.143213,MOVE,0,0,-0.002747,1.000000,0.700000,1,103.794
3.847130,0.043962,0.031760,-0.068749,1.014510,1.017333,-0.000212,0.000846,0.000008,0.000872,0.000008,0.000000,0.144491,MOVE,0,0,-0.002747,1.000000,0.700000,1,103.444
3.891530,0.044400,0.033942,-0.069232,1.011586,1.014520,0.002166,0.000263,-0.002360,0.003214,-0.002360,0.000000,0.143110,MOVE,0,0,-0.002852,1.000000,0.700000,1,103.277
3.946061,0.054531,0.033215,-0.068026,1.015241,1.018059,-0.002411,0.000585,-0.000211,0.002490,-0.000211,0.000000,0.145052,MOVE,0,0,-0.002863,1.000000,0.700000,1,103.442
3.994483,0.048422,0.031760,-0.067061,1.014023,1.016734,0.001177,-0.001806,-0.001997,0.002939,-0.001997,0.000000,0.145608,MOVE,0,0,-0.002960,1.000000,0.700000,1,103.673
4.042476,0.047993,0.033215,-0.066578,1.014997,1.017721,0.000839,0.001567,-0.001378,0.002249,-0.001378,0.000000,0.146996,MOVE,0,0,-0.003026,1.000000,0.700000,1,103.880
4.081276,0.038800,0.032003,-0.068267,1.014023,1.016822,-0.000124,-0.001423,-0.001334,0.001955,-0.001334,0.000000,0.147436,MOVE,0,0,-0.003078,1.000000,0.700000,1,104.096
4.124059,0.042783,0.034427,-0.067061,1.013779,1.016578,-0.001069,-0.000472,-0.000382,0.001229,-0.000382,0.000000,0.147612,MOVE,0,0,-0.003094,1.000000,0.700000,1,104.251
4.166701,0.042642,0.031518,-0.067061,1.015728,1.018428,0.001372,-0.000463,-0.000058,0.001449,-0.000058,0.000000,0.149436,MOVE,0,0,-0.003097,1.000000,0.700000,1,104.501
4.210105,0.043404,0.035155,-0.068026,1.014510,1.017396,0.001900,-0.000135,0.001191,0.002246,0.001191,0.000000,0.150148,MOVE,0,0,-0.003045,1.000000,0.700000,1,104.367
4.252822,0.042717,0.032003,-0.068026,1.014266,1.017049,0.000024,-0.000118,-0.001205,0.001211,-0.001205,0.000000,0.150477,MOVE,0,0,-0.003097,1.000000,0.700000,1,104.042
4.295755,0.042933,0.034912,-0.068508,1.012804,1.015719,-0.000568,0.000788,-0.002096,0.002310,-0.002096,0.000000,0.149576,MOVE,0,0,-0.003187,1.000000,0.700000,1,103.949
4.340424,0.044669,0.031518,-0.068026,1.011342,1.014117,-0.000890,-0.001008,-0.001397,0.001939,-0.001397,0.000000,0.147324,MOVE,0,0,-0.003249,1.000000,0.700000,1,103.674
4.392108,0.051684,0.033700,-0.067784,1.012317,1.015143,-0.000235,0.001159,-0.000436,0.001261,-0.000436,0.000000,0.146220,MOVE,0,0,-0.003271,1.000000,0.700000,1,103.508
4.441393,0.049284,0.034427,-0.068267,1.015728,1.018602,-0.000228,0.000552,-0.001311,0.001440,-0.001311,0.000000,0.148340,MOVE,0,0,-0.003336,1.000000,0.700000,1,103.723
4.486283,0.044890,0.032730,-0.068267,1.015241,1.018060,-0.000272,-0.000672,-0.000080,0.000729,-0.000080,0.000000,0.149760,MOVE,0,0,-0.003340,1.000000,0.700000,1,104.243
4.525971,0.039688,0.032488,-0.067302,1.015241,1.017988,-0.000269,0.000263,0.000505,0.000629,0.000505,0.000000,0.150973,MOVE,0,0,-0.003320,1.000000,0.700000,1,104.762
4.569020,0.043049,0.035155,-0.068508,1.014997,1.017914,0.002142,-0.000621,-0.001312,0.002587,-0.001312,0.000000,0.151998,MOVE,0,0,-0.003376,1.000000,0.700000,1,105.082
4.616162,0.047142,0.031518,-0.068267,1.016460,1.019237,0.001775,-0.000275,-0.000066,0.001798,-0.000066,0.000000,0.154112,MOVE,0,0,-0.003379,1.000000,0.700000,1,105.201
4.663198,0.047036,0.032730,-0.068508,1.012560,1.015403,0.002312,0.000894,-0.001279,0.002790,-0.001279,0.000000,0.152563,MOVE,0,0,-0.003439,1.000000,0.700000,1,105.023
4.706133,0.042935,0.036124,-0.068026,1.015485,1.018402,-0.000995,-0.000666,-0.001240,0.001724,-0.001240,0.000000,0.153868,MOVE,0,0,-0.003493,1.000000,0.700000,1,104.937
4.748935,0.042802,0.034185,-0.069473,1.024745,1.027666,-0.000310,-0.001589,0.000548,0.001709,0.000548,0.000000,0.163381,MOVE,0,0,-0.003469,1.000000,0.700000,1,105.192
4.794468,0.045534,0.037094,-0.067784,1.023283,1.026196,-0.001736,0.001693,0.000756,0.002540,0.000756,0.000000,0.170620,MOVE,0,0,-0.003435,1.000000,0.700000,1,105.342
4.844070,0.049602,0.028366,-0.066337,1.010855,1.013426,-0.000463,-0.001659,0.000724,0.001868,0.000724,0.000000,0.165641,MOVE,0,0,-0.003399,1.000000,0.700000,1,105.563
4.886834,0.042763,0.036609,-0.069473,1.017678,1.020703,-0.001899,-0.000407,0.000435,0.001990,0.000435,0.000000,0.167710,MOVE,0,0,-0.003380,1.000000,0.700000,1,105.891
4.929672,0.042838,0.032730,-0.082258,1.008417,1.012296,0.001493,-0.001055,0.000115,0.001832,0.000115,0.000000,0.162006,MOVE,0,0,-0.003375,1.000000,0.700000,1,106.040
4.973597,0.043925,0.029821,-0.070679,1.028401,1.031258,0.000804,-0.000532,0.001291,0.001611,0.001291,0.000000,0.173937,MOVE,0,0,-0.003319,1.000000,0.700000,1,106.217
5.023949,0.050352,0.028366,-0.068749,1.016703,1.019420,0.000804,-0.000251,-0.000810,0.001168,-0.000810,0.000000,0.174021,MOVE,0,0,-0.003359,1.000000,0.700000,1,107.224
5.067708,0.043760,0.032488,-0.068026,1.007443,1.010259,0.002290,-0.000518,-0.000220,0.002358,-0.000220,0.000000,0.165852,MOVE,0,0,-0.003369,1.000000,0.700000,1,107.876
5.110653,0.042945,0.035155,-0.068749,1.017922,1.020846,-0.001022,-0.001349,0.000387,0.001736,0.000387,0.000000,0.168029,MOVE,0,0,-0.003352,1.000000,0.700000,1,107.943
5.153196,0.042542,0.030791,-0.069473,1.014754,1.017595,0.000741,0.001356,0.001314,0.002028,0.001314,0.000000,0.167061,MOVE,0,0,-0.003296,1.000000,0.700000,1,107.745
5.196270,0.043075,0.034912,-0.067302,1.018165,1.020984,-0.001713,-0.000413,-0.000483,0.001827,-0.000483,0.000000,0.169241,MOVE,0,0,-0.003317,1.000000,0.700000,1,108.084
5.239860,0.043590,0.032003,-0.069714,1.017922,1.020808,-0.001383,0.001655,0.000091,0.002158,0.000091,0.000000,0.171044,MOVE,0,0,-0.003313,1.000000,0.700000,1,108.698
5.290644,0.050784,0.035640,-0.069956,1.012317,1.015357,-0.000158,0.001678,0.001272,0.002111,0.001272,0.000000,0.167761,MOVE,0,0,-0.003249,1.000000,0.700000,1,109.426
5.344090,0.053446,0.030306,-0.070197,1.014754,1.017630,0.000781,0.000739,-0.002054,0.002318,-0.002054,0.000000,0.166852,MOVE,0,0,-0.003358,1.000000,0.700000,1,109.871
5.392409,0.048319,0.036367,-0.068508,1.017922,1.020872,0.001348,-0.002591,0.000100,0.002923,0.000100,0.000000,0.168952,MOVE,0,0,-0.003354,1.000000,0.700000,1,110.042
5.438773,0.046364,0.030306,-0.069473,1.017434,1.020254,0.001322,-0.002788,-0.000181,0.003091,-0.000181,0.000000,0.170285,MOVE,0,0,-0.003362,1.000000,0.700000,1,109.872
5.489415,0.050642,0.034427,-0.067302,1.017678,1.020482,0.001922,0.001789,-0.002003,0.003303,-0.002003,0.000000,0.171690,MOVE,0,0,-0.003463,1.000000,0.700000,1,109.752
5.543293,0.053879,0.033700,-0.069956,1.015728,1.018692,0.000700,-0.000962,0.001314,0.001773,0.001314,0.000000,0.171344,MOVE,0,0,-0.003393,1.000000,0.700000,1,109.464
5.593053,0.049760,0.030306,-0.068026,1.016947,1.019670,0.000039,0.002048,-0.000823,0.002207,-0.000823,0.000000,0.171913,MOVE,0,0,-0.003434,1.000000,0.700000,1,109.048
5.643953,0.050899,0.032488,-0.070679,1.014997,1.017974,0.002199,-0.000696,0.000724,0.002418,0.000724,0.000000,0.170898,MOVE,0,0,-0.003397,1.000000,0.700000,1,108.603
5.695803,0.051850,0.031760,-0.068267,1.017922,1.020703,-0.001478,-0.001277,-0.001364,0.002383,-0.001364,0.000000,0.172441,MOVE,0,0,-0.003468,1.000000,0.700000,1,108.415
5.746874,0.051071,0.031760,-0.068991,1.024258,1.027070,0.002199,0.002004,0.000455,0.003010,0.000455,0.000000,0.179559,MOVE,0,0,-0.003444,1.000000,0.700000,1,108.612
5.795015,0.048141,0.026184,-0.069956,1.015241,1.017985,0.000984,-0.002189,-0.000148,0.002404,-0.000148,0.000000,0.177790,MOVE,0,0,-0.003451,1.000000,0.700000,1,108.961
5.839325,0.044310,0.038306,-0.066337,1.018409,1.021286,-0.002959,0.000623,-0.001647,0.003443,-0.001647,0.000000,0.179169,MOVE,0,0,-0.003524,1.000000,0.700000,1,109.172
5.882952,0.043627,0.027639,-0.071644,1.018653,1.021543,0.002142,0.000597,-0.002516,0.003358,-0.002516,0.000000,0.180640,MOVE,0,0,-0.003634,1.000000,0.700000,1,109.375
5.927988,0.045036,0.035640,-0.068267,1.015972,1.018887,0.000029,-0.001160,-0.001836,0.002172,-0.001836,0.000000,0.179574,MOVE,0,0,-0.003717,1.000000,0.700000,1,109.377
5.976753,0.048765,0.029821,-0.068267,1.017922,1.020644,0.001008,0.001225,-0.001745,0.002358,-0.001745,0.000000,0.180197,MOVE,0,0,-0.003802,1.000000,0.700000,1,109.259
6.020727,0.043974,0.035640,-0.074298,0.998670,1.002064,-0.001195,0.000635,0.001724,0.002192,0.001724,0.000000,0.164034,MOVE,0,0,-0.003726,1.000000,0.700000,1,108.929
6.064287,0.043560,0.033942,-0.069956,1.011342,1.014327,0.003009,0.002485,-0.000994,0.004027,-0.000994,0.000000,0.160525,MOVE,0,0,-0.003769,1.000000,0.700000,1,108.675
6.115449,0.051162,0.034185,-0.068749,1.023527,1.026402,-0.000088,-0.002338,-0.002190,0.003205,-0.002190,0.000000,0.168234,MOVE,0,0,-0.003881,1.000000,0.700000,1,108.118
6.157976,0.042526,0.029578,-0.067302,1.015485,1.018142,0.000467,0.000085,-0.001501,0.001574,-0.001501,0.000000,0.167739,MOVE,0,0,-0.003945,1.000000,0.700000,1,107.356
6.200685,0.042709,0.034912,-0.067543,1.017922,1.020757,-0.001052,-0.002277,-0.002362,0.003446,-0.002362,0.000000,0.169647,MOVE,0,0,-0.004046,1.000000,0.700000,1,106.571
6.244261,0.043576,0.030063,-0.060306,1.003787,1.006047,-0.001010,0.000168,-0.002916,0.003090,-0.002916,0.000000,0.158124,MOVE,0,0,-0.004173,1.000000,0.700000,1,106.210
6.288951,0.044689,0.030306,-0.068991,1.028157,1.030915,0.001618,0.000676,-0.004287,0.004632,-0.004287,0.000000,0.170135,MOVE,0,0,-0.004365,1.000000,0.700000,1,105.985
6.340640,0.051689,0.027881,-0.066096,1.022796,1.025308,0.002089,0.002390,-0.004095,0.005181,-0.004095,0.000000,0.175899,MOVE,0,0,-0.004576,1.000000,0.700000,1,106.084
6.394724,0.054084,0.036852,-0.067302,1.017922,1.020810,0.003797,-0.002379,-0.002186,0.004985,-0.002186,0.000000,0.177037,MOVE,0,0,-0.004695,1.000000,0.700000,1,106.575
6.439756,0.045032,0.028366,-0.062960,1.017922,1.020261,-0.001141,0.000673,0.073584,0.073595,0.073584,0.000000,0.177569,MOVE,0,0,-0.001381,1.000000,0.700000,1,107.051
6.494392,0.054636,0.029821,-0.058377,1.024014,1.026110,-0.001725,-0.002659,-0.002647,0.004129,-0.002647,0.000000,0.183311,MOVE,0,0,-0.001526,1.000000,0.700000,1,107.272
6.543446,0.049054,0.033700,-0.069232,1.013535,1.016456,-0.000783,-0.001391,-0.001054,0.001913,-0.001054,0.000000,0.179790,MOVE,0,0,-0.001577,1.000000,0.700000,1,107.522
6.588726,0.045280,0.033215,-0.070197,1.019384,1.022338,-0.001330,-0.000466,-0.000652,0.001553,-0.000652,0.000000,0.181915,MOVE,0,0,-0.001607,1.000000,0.700000,1,107.763
