t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_deg,yaw_rad,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable
36.745045,0.043285,0.029578,-0.027259,1.016460,1.017255,-0.002513,-0.001936,0.002730,0.004186,65.956,1.151152,0.153939,MOVE,0,21,1.151152,7.309869,9.725338,0
36.788505,0.043460,0.027639,-0.023399,1.016460,1.017104,-0.001291,-0.005906,0.002723,0.006630,65.889,1.149982,0.153939,MOVE,0,21,1.149982,7.309869,9.725338,0
36.837088,0.048583,0.026184,-0.022434,1.018897,1.019480,-0.003428,-0.004683,0.080289,0.080498,65.809,1.148584,0.156077,MOVE,0,21,1.148584,7.309869,9.725338,0
36.891125,0.054038,0.028124,-0.026294,1.013535,1.014266,-0.003122,0.000204,0.004840,0.005763,65.743,1.147436,0.153309,MOVE,0,21,1.147436,7.309869,9.725338,0
36.934276,0.043150,0.026911,-0.025087,1.018165,1.018830,-0.004038,-0.003765,0.001174,0.005644,65.620,1.145279,0.154925,MOVE,0,21,1.145279,7.309869,9.725338,0
36.977654,0.043378,0.024972,-0.022675,1.016460,1.017019,-0.002510,-0.004681,-0.074567,0.074756,65.454,1.142384,0.154749,MOVE,0,21,1.142384,7.309869,9.725338,0
37.028282,0.050629,0.026669,-0.023881,1.017678,1.018308,-0.004952,-0.001626,0.003317,0.006178,65.376,1.141025,0.155751,MOVE,0,21,1.141025,7.309869,9.725338,0
37.071469,0.043187,0.030063,-0.025570,1.019384,1.020148,-0.003424,-0.001625,0.003005,0.004837,65.381,1.141109,0.158309,MOVE,0,21,1.141109,7.309869,9.725338,0
37.114855,0.043386,0.025942,-0.024605,1.016703,1.017332,-0.004034,-0.003151,0.000867,0.005192,65.334,1.140299,0.158077,MOVE,0,21,1.140299,7.309869,9.725338,0
37.158045,0.043191,0.026911,-0.024605,1.017922,1.018575,-0.003728,-0.005594,0.002088,0.007039,65.327,1.140174,0.158986,MOVE,0,21,1.140174,7.309869,9.725338,0
37.208582,0.050536,0.027881,-0.024364,1.018409,1.019082,-0.001589,-0.002538,0.003919,0.004933,65.342,1.140434,0.160261,MOVE,0,21,1.140434,7.309869,9.725338,0
37.251841,0.043259,0.026911,-0.024605,1.014754,1.015409,-0.000978,-0.001927,0.002080,0.002999,65.433,1.142021,0.158103,MOVE,0,21,1.142021,7.309869,9.725338,0
37.297548,0.045707,0.029336,-0.025329,1.014754,1.015494,-0.005559,-0.002537,0.003301,0.006944,65.455,1.142399,0.156237,MOVE,0,21,1.142399,7.309869,9.725338,0
37.344418,0.046870,0.027639,-0.028465,1.022796,1.023565,-0.003115,-0.011087,0.002689,0.011826,65.479,1.142831,0.161822,MOVE,0,21,1.142831,7.309869,9.725338,0
37.388022,0.043604,0.027881,-0.020745,1.011098,1.011695,-0.004946,0.001436,0.002994,0.005958,65.514,1.143440,0.156165,MOVE,0,21,1.143440,7.309869,9.725338,0
37.431498,0.043476,0.027154,-0.023640,1.023527,1.024160,-0.001586,-0.004366,0.004215,0.006272,65.636,1.145562,0.162292,MOVE,0,21,1.145562,7.309869,9.725338,0
37.482141,0.050643,0.028609,-0.027017,1.022308,1.023065,-0.002807,-0.008029,0.003597,0.009235,65.690,1.146499,0.166822,MOVE,0,21,1.146499,7.309869,9.725338,0
37.523599,0.041458,0.027396,-0.022434,1.014266,1.014884,-0.001891,-0.001920,0.001153,0.002931,65.835,1.149037,0.163535,MOVE,0,21,1.149037,7.309869,9.725338,0
37.567033,0.043433,0.027639,-0.024123,1.018653,1.019313,-0.003112,-0.001919,0.081162,0.081245,65.996,1.151854,0.164564,MOVE,0,21,1.151854,7.309869,9.725338,0
37.617729,0.050697,0.027396,-0.027259,1.019871,1.020603,-0.003111,-0.006805,0.000833,0.007529,66.052,1.152824,0.166650,MOVE,0,21,1.152824,7.309869,9.725338,0
37.660996,0.043267,0.027154,-0.026294,1.016947,1.017649,-0.003416,-0.003139,0.002054,0.005073,66.086,1.153412,0.165870,MOVE,0,21,1.153412,7.309869,9.725338,0
37.704829,0.043833,0.024487,-0.018816,1.020602,1.021069,-0.003109,-0.005276,0.004497,0.007598,66.090,1.153480,0.168245,MOVE,0,21,1.153480,7.309869,9.725338,0
37.747975,0.043146,0.026184,-0.022675,1.016703,1.017293,-0.004330,-0.000083,0.006634,0.007922,66.040,1.152613,0.166984,MOVE,0,21,1.152613,7.309869,9.725338,0
37.791604,0.043629,0.031276,-0.036425,1.018409,1.019540,-0.000664,-0.007412,0.000531,0.007461,66.065,1.153056,0.167872,MOVE,0,21,1.153056,7.309869,9.725338,0
37.834621,0.043017,0.023760,-0.016645,1.016460,1.016873,-0.001580,-0.004968,0.001752,0.005500,66.124,1.154080,0.166271,MOVE,0,21,1.154080,7.309869,9.725338,0
37.877515,0.042894,0.023760,-0.014956,1.019384,1.019770,-0.005245,-0.000996,0.005111,0.007390,66.196,1.155337,0.167437,MOVE,0,21,1.155337,7.309869,9.725338,0
37.920365,0.042850,0.031518,-0.031842,1.020846,1.021829,-0.004022,-0.005576,0.002972,0.007490,66.266,1.156558,0.170339,MOVE,0,21,1.156558,7.309869,9.725338,0
37.963364,0.042998,0.026427,-0.024123,1.014754,1.015384,-0.001578,-0.001606,0.004803,0.005305,66.324,1.157567,0.167151,MOVE,0,21,1.157567,7.309869,9.725338,0
38.006885,0.043522,0.031033,-0.031118,1.017434,1.018383,-0.001883,-0.004658,0.003275,0.005998,66.372,1.158410,0.166981,MOVE,0,21,1.158410,7.309869,9.725338,0
38.050443,0.043557,0.027881,-0.025570,1.018409,1.019112,-0.002493,-0.002825,0.001137,0.003935,66.409,1.159051,0.167483,MOVE,0,21,1.159051,7.309869,9.725338,0
38.093928,0.043485,0.027154,-0.024846,1.017434,1.018100,-0.004019,-0.005573,-0.000085,0.006871,66.451,1.159793,0.167025,MOVE,0,21,1.159793,7.309869,9.725338,0
38.137156,0.043228,0.022305,-0.012544,1.018409,1.018731,-0.006156,-0.000686,0.004496,0.007654,66.517,1.160944,0.167180,MOVE,0,21,1.160944,7.309869,9.725338,0
38.187852,0.050696,0.031033,-0.029188,1.017191,1.018082,-0.004628,0.001148,0.003884,0.006150,66.556,1.161623,0.166736,MOVE,0,21,1.161623,7.309869,9.725338,0
38.231138,0.043285,0.030063,-0.029671,1.022065,1.022937,-0.002489,-0.006487,0.001440,0.007096,66.566,1.161801,0.170706,MOVE,0,21,1.161801,7.309869,9.725338,0
38.274523,0.043385,0.022305,-0.015197,1.017678,1.018036,-0.002489,-0.004348,0.003882,0.006338,66.588,1.162186,0.169868,MOVE,0,21,1.162186,7.309869,9.725338,0
38.322369,0.047846,0.026911,-0.018092,1.017922,1.018438,-0.003099,-0.001293,0.005714,0.006627,66.604,1.162461,0.169475,MOVE,0,21,1.162461,7.309869,9.725338,0
38.365329,0.042960,0.027154,-0.030877,1.021333,1.022161,-0.002488,-0.008622,0.003574,0.009659,66.610,1.162555,0.172472,MOVE,0,21,1.162555,7.309869,9.725338,0
38.408704,0.043375,0.034185,-0.033289,1.014997,1.016118,-0.005846,-0.002207,0.002047,0.006576,66.606,1.162499,0.169732,MOVE,0,21,1.162499,7.309869,9.725338,0
38.452090,0.043386,0.029336,-0.025811,1.018897,1.019646,-0.000653,-0.001595,0.000825,0.001911,66.607,1.162512,0.170440,MOVE,0,21,1.162512,7.309869,9.725338,0
38.495562,0.043472,0.024245,-0.016645,1.021090,1.021513,-0.001874,-0.005870,0.001130,0.006265,66.607,1.162514,0.172757,MOVE,0,21,1.162514,7.309869,9.725338,0
38.540714,0.045152,0.025699,-0.019539,1.016947,1.017459,-0.003706,-0.004037,0.003878,0.006713,66.581,1.162050,0.171195,MOVE,0,21,1.162050,7.309869,9.725338,0
38.591196,0.050483,0.028366,-0.025329,1.018409,1.019119,-0.000040,-0.000676,0.001739,0.001866,66.515,1.160906,0.171283,MOVE,0,21,1.160906,7.309869,9.725338,0
38.634575,0.043379,0.025699,-0.022675,1.023283,1.023857,-0.001872,-0.008005,0.003259,0.008844,66.519,1.160972,0.175625,MOVE,0,21,1.160972,7.309869,9.725338,0
38.677909,0.043334,0.026911,-0.022193,1.016460,1.017058,-0.002788,-0.003118,0.003258,0.005302,66.494,1.160544,0.173415,MOVE,0,21,1.160544,7.309869,9.725338,0
38.726416,0.048506,0.027881,-0.030877,1.018165,1.019015,0.000267,-0.001284,0.002341,0.002683,66.484,1.160364,0.173187,MOVE,0,21,1.160364,7.309869,9.725338,0
38.770017,0.043602,0.024245,-0.020022,1.017922,1.018407,-0.001260,-0.007392,0.002340,0.007855,66.439,1.159578,0.172435,MOVE,0,21,1.159578,7.309869,9.725338,0
38.813665,0.043648,0.026184,-0.023640,1.015485,1.016097,-0.004009,-0.004031,0.004179,0.007055,66.457,1.159895,0.169679,MOVE,0,21,1.159895,7.309869,9.725338,0
38.857051,0.043386,0.029821,-0.023158,1.020602,1.021300,-0.001870,-0.000976,0.004490,0.004961,66.402,1.158936,0.171881,MOVE,0,21,1.158936,7.309869,9.725338,0
38.908340,0.051289,0.028366,-0.029188,1.023039,1.023849,-0.003091,-0.006777,0.003573,0.008261,66.402,1.158940,0.176157,MOVE,0,21,1.158940,7.309869,9.725338,0
38.951761,0.043421,0.026427,-0.026052,1.017434,1.018111,-0.001258,-0.005250,0.001740,0.005672,66.462,1.159982,0.174841,MOVE,0,21,1.159982,7.309869,9.725338,0
38.995627,0.043866,0.026427,-0.022434,1.017678,1.018268,-0.006450,0.003303,0.002045,0.007529,66.500,1.160649,0.173799,MOVE,0,21,1.160649,7.309869,9.725338,0
39.044111,0.048484,0.025942,-0.020745,1.023039,1.023579,-0.005227,-0.006469,0.003266,0.008935,66.511,1.160828,0.177639,MOVE,0,21,1.160828,7.309869,9.725338,0
39.088019,0.043909,0.026911,-0.024605,1.016947,1.017600,-0.001561,-0.005247,0.002349,0.005957,66.454,1.159844,0.175716,MOVE,0,21,1.159844,7.309869,9.725338,0
39.131591,0.043572,0.031276,-0.029671,1.017434,1.018347,-0.003393,-0.001581,0.000828,0.003834,66.428,1.159382,0.174657,MOVE,0,21,1.159382,7.309869,9.725338,0
39.182316,0.050725,0.026911,-0.023399,1.020115,1.020738,-0.002476,-0.004634,0.001744,0.005536,66.405,1.158995,0.175856,MOVE,0,21,1.158995,7.309869,9.725338,0
39.226160,0.043844,0.025214,-0.014474,1.017922,1.018337,-0.001865,-0.004633,0.002354,0.005521,66.397,1.158842,0.174773,MOVE,0,21,1.158842,7.309869,9.725338,0
39.276858,0.050697,0.027396,-0.025570,1.018165,1.018855,-0.003086,-0.004938,0.003881,0.006997,66.406,1.159003,0.174265,MOVE,0,21,1.159003,7.309869,9.725338,0
39.320680,0.043823,0.028851,-0.027259,1.020602,1.021374,-0.000336,-0.002493,0.002346,0.003440,66.473,1.160175,0.176075,MOVE,0,21,1.160175,7.309869,9.725338,0
39.371242,0.050562,0.025457,-0.018574,1.014997,1.015487,-0.000336,0.002089,0.003262,0.003888,66.482,1.160335,0.172405,MOVE,0,21,1.160335,7.309869,9.725338,0
39.414841,0.043599,0.028609,-0.027741,1.021577,1.022354,-0.002168,-0.007378,0.003872,0.008610,66.495,1.160550,0.175284,MOVE,0,21,1.160550,7.309869,9.725338,0
39.458304,0.043463,0.026911,-0.020504,1.018653,1.019214,-0.003084,-0.007072,0.003267,0.008378,66.412,1.159110,0.175048,MOVE,0,21,1.159110,7.309869,9.725338,0
39.509259,0.050955,0.025457,-0.022193,1.015728,1.016290,-0.002166,-0.003406,0.005403,0.006745,66.400,1.158902,0.172204,MOVE,0,21,1.158902,7.309869,9.725338,0
39.552938,0.043679,0.029578,-0.031601,1.021333,1.022250,-0.002777,-0.002184,0.002959,0.004608,66.408,1.159041,0.175009,MOVE,0,21,1.159041,7.309869,9.725338,0
39.603632,0.050694,0.033700,-0.032807,1.017191,1.018277,-0.000944,-0.002793,-0.001012,0.003117,66.409,1.159060,0.173958,MOVE,0,21,1.159060,7.309869,9.725338,0
39.647145,0.043513,0.024002,-0.012785,1.016947,1.017310,-0.000027,-0.001571,0.002959,0.003350,66.419,1.159235,0.172141,MOVE,0,21,1.159235,7.309869,9.725338,0
39.698751,0.051606,0.025699,-0.015680,1.024989,1.025431,-0.005219,-0.000653,0.006928,0.008698,66.446,1.159705,0.177815,MOVE,0,21,1.159705,7.309869,9.725338,0
39.749527,0.050776,0.030791,-0.032083,1.020846,1.021814,-0.003996,-0.011342,0.003262,0.012460,66.465,1.160026,0.179666,MOVE,0,21,1.160026,7.309869,9.725338,0
39.792986,0.043460,0.028851,-0.030877,1.013535,1.014416,-0.004300,-0.000652,0.000818,0.004425,66.482,1.160332,0.174674,MOVE,0,21,1.160332,7.309869,9.725338,0
39.835891,0.042904,0.027639,-0.020504,1.021090,1.021670,-0.002162,-0.002177,0.003261,0.004477,66.517,1.160940,0.176709,MOVE,0,21,1.160940,7.309869,9.725338,0
39.878713,0.042822,0.025942,-0.019781,1.020602,1.021124,-0.003382,-0.006758,0.001428,0.007691,66.520,1.160987,0.178049,MOVE,0,21,1.160987,7.309869,9.725338,0
39.922076,0.043363,0.027881,-0.025811,1.016460,1.017169,-0.001244,-0.003092,0.002038,0.003906,66.533,1.161227,0.175697,MOVE,0,21,1.161227,7.309869,9.725338,0
39.972770,0.050694,0.028366,-0.025570,1.018165,1.018881,-0.002160,-0.001564,0.002343,0.003549,66.564,1.161768,0.175120,MOVE,0,21,1.161768,7.309869,9.725338,0
40.017329,0.044559,0.026911,-0.020987,1.018897,1.019468,-0.000021,-0.004311,0.002648,0.005059,66.591,1.162224,0.175130,MOVE,0,21,1.162224,7.309869,9.725338,0
40.061023,0.043694,0.027154,-0.023640,1.018409,1.019045,-0.003991,-0.007059,0.004479,0.009264,66.586,1.162151,0.174757,MOVE,0,21,1.162151,7.309869,9.725338,0
40.111867,0.050843,0.030548,-0.033048,1.017922,1.018916,-0.002463,-0.004920,0.003562,0.006554,66.572,1.161905,0.174306,MOVE,0,21,1.161905,7.309869,9.725338,0
40.155530,0.043663,0.029336,-0.027741,1.015972,1.016774,-0.001852,-0.001559,0.001423,0.002809,66.558,1.161651,0.171972,MOVE,0,21,1.161651,7.309869,9.725338,0
40.206336,0.050806,0.025699,-0.018574,1.020602,1.021095,-0.005211,-0.001864,0.001728,0.005798,66.574,1.161928,0.173760,MOVE,0,21,1.161928,7.309869,9.725338,0
40.249786,0.043450,0.024002,-0.019057,1.017678,1.018140,-0.003378,-0.008888,0.004171,0.010383,66.606,1.162495,0.172710,MOVE,0,21,1.162495,7.309869,9.725338,0
40.300782,0.050996,0.028124,-0.025811,1.014510,1.015228,-0.000017,-0.004306,0.002337,0.004899,66.629,1.162904,0.169144,MOVE,0,21,1.162904,7.309869,9.725338,0
40.344256,0.043474,0.029094,-0.026535,1.019384,1.020144,-0.001238,0.000887,0.003558,0.003871,66.669,1.163601,0.170359,MOVE,0,21,1.163601,7.309869,9.725338,0
40.388103,0.043847,0.027881,-0.022193,1.019871,1.020494,-0.004292,-0.006442,0.002336,0.008086,66.668,1.163572,0.171768,MOVE,0,21,1.163572,7.309869,9.725338,0
40.435198,0.047095,0.027154,-0.021469,1.016216,1.016805,-0.003681,-0.004303,0.002030,0.006015,66.658,1.163398,0.169716,MOVE,0,21,1.163398,7.309869,9.725338,0
40.478729,0.043530,0.026911,-0.022675,1.019628,1.020235,-0.002459,-0.004607,0.002334,0.005720,66.746,1.164939,0.170955,MOVE,0,21,1.164939,7.309869,9.725338,0
40.522683,0.043955,0.026911,-0.020504,1.018653,1.019214,-0.002458,-0.007660,0.004771,0.009353,66.748,1.164975,0.171153,MOVE,0,21,1.164975,7.309869,9.725338,0
40.566216,0.043532,0.032003,-0.034978,1.014997,1.016104,-0.003984,-0.004910,-0.000117,0.006324,66.768,1.165327,0.168531,MOVE,0,21,1.165327,7.309869,9.725338,0
40.616956,0.050741,0.024972,-0.015921,1.016460,1.016891,-0.002456,-0.001244,0.002326,0.003604,66.845,1.166663,0.166880,MOVE,0,21,1.166663,7.309869,9.725338,0
40.660423,0.043466,0.026911,-0.015921,1.020359,1.020838,-0.002455,-0.003686,0.004457,0.006283,66.855,1.166842,0.168946,MOVE,0,21,1.166842,7.309869,9.725338,0
40.704490,0.044067,0.023032,-0.018574,1.018897,1.019326,-0.003981,-0.007656,0.007509,0.011440,66.822,1.166265,0.169445,MOVE,0,21,1.166265,7.309869,9.725338,0
40.748187,0.043697,0.035155,-0.042215,1.015485,1.016970,-0.004591,-0.004607,-0.074036,0.074321,66.741,1.164858,0.167773,MOVE,0,21,1.164858,7.309869,9.725338,0
40.799209,0.051022,0.031760,-0.033772,1.016460,1.017516,-0.001842,-0.001552,-0.002870,0.003747,66.713,1.164362,0.166760,MOVE,0,21,1.164362,7.309869,9.725338,0
40.842285,0.043076,0.026911,-0.020745,1.020846,1.021411,-0.002453,-0.006132,-0.003480,0.007465,66.655,1.163342,0.169355,MOVE,0,21,1.163342,7.309869,9.725338,0
40.885413,0.043128,0.024972,0.000971,1.014510,1.014818,-0.002757,-0.003688,0.079591,0.079724,66.640,1.163080,0.165755,MOVE,0,21,1.163080,7.309869,9.725338,0
40.936287,0.050874,0.021335,-0.030636,1.017191,1.017876,-0.003978,0.002727,0.007507,0.008923,66.558,1.161649,0.165268,MOVE,0,21,1.161649,7.309869,9.725338,0
40.980019,0.043731,0.031518,-0.031118,1.018653,1.019615,-0.003366,-0.001548,0.005368,0.006522,66.455,1.159864,0.166395,MOVE,0,21,1.159864,7.309869,9.725338,0
41.031116,0.051097,0.028124,-0.023640,1.016460,1.017123,-0.002755,-0.006128,0.003541,0.007595,66.277,1.156754,0.165166,MOVE,0,21,1.156754,7.309869,9.725338,0
41.074712,0.043596,0.029578,-0.023640,1.008905,1.009615,-0.002449,0.003340,0.080197,0.080304,66.232,1.155963,0.157303,MOVE,0,21,1.155963,7.309869,9.725338,0
41.125487,0.050775,0.028851,-0.022193,1.021577,1.022225,-0.002448,-0.001545,0.003228,0.004336,66.115,1.153923,0.161576,MOVE,0,21,1.153923,7.309869,9.725338,0
41.168962,0.043475,0.029578,-0.028465,1.017922,1.018749,-0.002142,-0.005515,-0.074347,0.074582,65.913,1.150405,0.162292,MOVE,0,21,1.150405,7.309869,9.725338,0
41.219818,0.050856,0.024972,-0.018333,1.014510,1.014983,-0.001225,-0.001239,0.002323,0.002903,65.713,1.146908,0.159548,MOVE,0,21,1.146908,7.309869,9.725338,0
41.263403,0.043585,0.034670,-0.029188,1.024989,1.025990,-0.002141,-0.000620,0.002933,0.003684,65.581,1.144602,0.166984,MOVE,0,21,1.144602,7.309869,9.725338,0
41.311367,0.047965,0.021093,-0.016162,1.017434,1.017781,-0.002140,-0.015280,0.002321,0.015603,65.439,1.142130,0.166289,MOVE,0,21,1.142130,7.309869,9.725338,0
41.354784,0.043417,0.035882,-0.036666,1.014997,1.016293,-0.002139,0.007017,-0.000123,0.007337,65.296,1.139626,0.164324,MOVE,0,21,1.139626,7.309869,9.725338,0
41.398411,0.043627,0.024245,-0.015921,1.018409,1.018822,0.001526,-0.008558,0.001404,0.008806,65.225,1.138382,0.164831,MOVE,0,21,1.138382,7.309869,9.725338,0
41.441866,0.043455,0.024245,-0.016403,1.015485,1.015907,-0.003971,-0.003060,0.003841,0.006315,65.059,1.135491,0.162664,MOVE,0,21,1.135491,7.309869,9.725338,0
41.485342,0.043476,0.032003,-0.035219,1.014266,1.015382,-0.005191,-0.001837,0.002007,0.005861,64.902,1.132761,0.160242,MOVE,0,21,1.132761,7.309869,9.725338,0
41.536716,0.051375,0.027396,-0.021710,1.014510,1.015112,-0.002747,-0.000920,0.000479,0.002936,64.758,1.130234,0.157818,MOVE,0,21,1.130234,7.309869,9.725338,0
41.580067,0.043351,0.024002,-0.014474,1.018165,1.018551,-0.001830,-0.007027,0.004443,0.008513,64.728,1.129719,0.158732,MOVE,0,21,1.129719,7.309869,9.725338,0
41.630747,0.050679,0.027639,-0.023399,1.013779,1.014425,-0.003051,-0.001834,0.006580,0.007481,64.665,1.128625,0.155842,MOVE,0,21,1.128625,7.309869,9.725338,0
41.674063,0.043316,0.034912,-0.039079,1.016703,1.018053,-0.003356,-0.003971,0.001386,0.005380,64.588,1.127280,0.156505,MOVE,0,21,1.127280,7.309869,9.725338,0
41.717818,0.043756,0.027881,-0.024364,1.015972,1.016647,-0.002744,-0.006413,-0.000447,0.006990,64.519,1.126068,0.155837,MOVE,0,21,1.126068,7.309869,9.725338,0
41.761313,0.043495,0.024487,-0.020987,1.013535,1.014048,0.024131,-0.039089,-0.000446,0.045940,64.419,1.124317,0.152896,MOVE,0,21,1.124317,7.309869,9.725338,0
41.806754,0.045440,0.024972,-0.023881,1.014510,1.015098,0.004277,-0.012515,-0.000135,0.013227,64.256,1.121475,0.151195,MOVE,0,21,1.121475,7.309869,9.725338,0
41.853499,0.046746,0.028609,-0.022916,1.018897,1.019556,-0.005496,-0.008542,-0.074654,0.075342,64.080,1.118410,0.153676,MOVE,0,21,1.118410,7.309869,9.725338,0
41.904081,0.050582,0.027881,-0.016886,1.018653,1.019174,-0.002441,-0.010677,0.003841,0.011606,63.972,1.116527,0.155565,MOVE,0,21,1.116527,7.309869,9.725338,0
41.947388,0.043307,0.031276,-0.025087,1.016947,1.017737,-0.006716,-0.008536,0.005367,0.012115,63.876,1.114852,0.155972,MOVE,0,21,1.114852,7.309869,9.725338,0
41.990943,0.043555,0.034185,-0.026776,1.018409,1.019334,-0.003967,-0.009450,0.002312,0.010506,63.781,1.113195,0.157776,MOVE,0,21,1.113195,7.309869,9.725338,0
42.032792,0.041850,0.031518,-0.027017,1.015241,1.016089,-0.003049,-0.010670,0.001700,0.011226,63.682,1.111459,0.156479,MOVE,0,21,1.111459,7.309869,9.725338,0
42.076302,0.043509,0.032245,-0.026052,1.015485,1.016330,-0.001827,-0.015248,-0.001659,0.015446,63.581,1.109697,0.155528,MOVE,0,21,1.109697,7.309869,9.725338,0
42.120216,0.043915,0.032488,-0.020263,1.019628,1.020346,-0.003659,-0.016160,-0.002270,0.016723,63.467,1.107714,0.158287,MOVE,0,21,1.107714,7.309869,9.725338,0
42.163745,0.043529,0.025699,-0.025329,1.014023,1.014664,-0.006712,-0.017683,0.000479,0.018920,63.384,1.106253,0.155656,MOVE,0,21,1.106253,7.309869,9.725338,0
42.214872,0.051127,0.032003,-0.027500,1.018409,1.019283,-0.005794,-0.009739,0.001395,0.011418,63.334,1.105384,0.157445,MOVE,0,21,1.105384,7.309869,9.725338,0
42.258361,0.043489,0.036124,-0.024846,1.016703,1.017648,-0.004266,-0.003934,0.001700,0.006047,63.284,1.104523,0.157584,MOVE,0,21,1.104523,7.309869,9.725338,0
42.309882,0.051521,0.031518,-0.012544,1.015972,1.016538,-0.003654,-0.000879,0.005976,0.007059,63.244,1.103823,0.156710,MOVE,0,21,1.103823,7.309869,9.725338,0
42.360573,0.050691,0.035155,-0.025811,1.019384,1.020316,-0.005486,-0.005765,0.006890,0.010526,63.201,1.103061,0.159324,MOVE,0,21,1.103061,7.309869,9.725338,0
42.404217,0.043643,0.034185,-0.032324,1.017922,1.019008,0.000318,-0.010650,-0.000441,0.010664,63.145,1.102081,0.160499,MOVE,0,21,1.102081,7.309869,9.725338,0
42.454888,0.050672,0.031033,-0.019057,1.013779,1.014433,-0.001514,-0.005762,0.001391,0.006118,63.168,1.102498,0.157438,MOVE,0,21,1.102498,7.309869,9.725338,0
42.498472,0.043584,0.033458,-0.019781,1.024014,1.024751,-0.001514,0.000043,0.003522,0.003834,63.110,1.101475,0.163971,MOVE,0,21,1.101475,7.309869,9.725338,0
42.540119,0.041647,0.029094,-0.021710,1.011829,1.012480,-0.005178,0.004928,-0.059390,0.059819,62.876,1.097393,0.158806,MOVE,0,21,1.097393,7.309869,9.725338,0
42.583556,0.043437,0.045822,-0.027017,1.009149,1.010550,0.000626,0.023249,0.004760,0.023739,62.806,1.096168,0.152420,MOVE,0,21,1.096168,7.309869,9.725338,0
42.634377,0.050821,0.030306,-0.017609,1.025964,1.026562,-0.004872,0.006447,0.005064,0.009536,62.778,1.095676,0.161084,MOVE,0,21,1.095676,7.309869,9.725338,0
42.677667,0.043290,0.027639,-0.017609,1.016216,1.016744,-0.004872,0.016216,0.006895,0.018282,62.752,1.095229,0.160046,MOVE,0,21,1.095229,7.309869,9.725338,0
42.721668,0.044001,0.026911,-0.038596,1.008661,1.009758,-0.015558,-0.076938,0.002312,0.078529,62.730,1.094848,0.152823,MOVE,0,21,1.094848,7.309869,9.725338,0
42.765062,0.043394,0.035397,-0.035219,1.011586,1.012817,0.007042,0.028435,0.000479,0.029298,62.693,1.094203,0.149077,MOVE,0,21,1.094203,7.309869,9.725338,0
42.808455,0.043393,0.036124,-0.025087,1.023527,1.024471,-0.010672,0.006444,-0.003186,0.012867,62.624,1.092998,0.156193,MOVE,0,21,1.092998,7.309869,9.725338,0
42.858691,0.050236,0.023032,-0.012061,1.017678,1.018010,0.000019,-0.010354,0.000479,0.010365,62.648,1.093414,0.156783,MOVE,0,21,1.093414,7.309869,9.725338,0
42.902246,0.043555,0.026911,-0.016645,1.014754,1.015247,-0.003340,0.004308,0.004137,0.006843,62.622,1.092965,0.154827,MOVE,0,21,1.092965,7.309869,9.725338,0
42.945601,0.043355,0.029336,-0.034495,1.021090,1.022093,-0.004255,-0.004549,0.001088,0.006323,62.510,1.091007,0.159228,MOVE,0,21,1.091007,7.309869,9.725338,0
42.996571,0.050970,0.027396,-0.016645,1.016947,1.017452,-0.001200,-0.006381,0.004448,0.007870,62.485,1.090562,0.159012,MOVE,0,21,1.090562,7.309869,9.725338,0
43.037632,0.041060,0.025699,-0.021469,1.024502,1.025049,-0.009140,-0.012488,0.003530,0.015873,62.474,1.090379,0.165655,MOVE,0,21,1.090379,7.309869,9.725338,0
43.080931,0.043299,0.026669,-0.023640,1.015728,1.016353,-0.000588,-0.011266,0.005362,0.012491,62.477,1.090423,0.163807,MOVE,0,21,1.090423,7.309869,9.725338,0
43.124487,0.043556,0.034185,-0.031118,1.006955,1.008016,-0.002420,0.007365,-0.074656,0.075057,62.426,1.089538,0.154641,MOVE,0,21,1.089538,7.309869,9.725338,0
43.174973,0.050486,0.049217,-0.022193,1.006468,1.007915,0.002467,0.040352,0.006589,0.040961,62.477,1.090434,0.146300,MOVE,0,21,1.090434,7.309869,9.725338,0
43.218704,0.043730,0.034670,-0.023640,1.038880,1.039727,0.004606,-0.009436,0.005672,0.011934,62.552,1.091744,0.167425,MOVE,0,21,1.091744,7.309869,9.725338,0
43.262026,0.043323,0.018668,-0.017127,1.014510,1.014826,-0.002113,-0.016766,0.010861,0.020088,62.670,1.093801,0.164026,MOVE,0,21,1.093801,7.309869,9.725338,0
43.312736,0.050710,0.029094,-0.030877,1.001350,1.002249,-0.004861,0.010112,0.007805,0.013667,62.782,1.095752,0.149647,MOVE,0,21,1.095752,7.309869,9.725338,0
43.356004,0.043267,0.034427,-0.032324,1.028644,1.029728,-0.004249,-0.010655,0.003223,0.011915,62.869,1.097263,0.161437,MOVE,0,21,1.097263,7.309869,9.725338,0
43.399424,0.043420,0.044610,-0.050899,1.010367,1.012631,-0.004553,-0.002714,-0.005329,0.007516,62.932,1.098362,0.156662,MOVE,0,21,1.098362,7.309869,9.725338,0
43.449875,0.050452,0.021820,-0.014956,1.013535,1.013880,-0.000888,0.001257,-0.005327,0.005545,62.977,1.099165,0.153488,MOVE,0,21,1.099165,7.309869,9.725338,0
43.493153,0.043278,0.015274,0.013354,1.019384,1.019586,-0.003636,-0.005161,0.006279,0.008904,63.042,1.100286,0.155767,MOVE,0,21,1.100286,7.309869,9.725338,0
