t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_rate_used,gyro_bias,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable,sf_yaw_deg
0.569555,0.042708,0.034427,-0.002412,1.019628,1.020211,0.011589,0.006688,0.073743,0.074947,0.073743,0.000000,0.122309,MOVE,0,0,-0.002281,1.000000,0.250000,1,50.181
0.612516,0.042961,0.033700,-0.002412,1.021577,1.022136,0.006585,0.006316,-0.003637,0.009822,-0.003637,0.000000,0.130000,MOVE,0,0,-0.002437,1.000000,0.250000,1,50.172
0.656807,0.044291,0.034670,-0.003377,1.021333,1.021927,0.005692,0.006553,-0.004392,0.009728,-0.004392,0.000000,0.136735,MOVE,0,0,-0.002632,1.000000,0.250000,1,50.175
0.701408,0.044600,0.032973,-0.001930,1.017678,1.018214,0.008938,0.004726,-0.003284,0.010630,-0.003284,0.000000,0.139454,MOVE,0,0,-0.002778,1.000000,0.250000,1,50.169
0.752028,0.050620,0.034427,-0.002171,1.021090,1.021672,0.007184,0.004569,-0.002869,0.008984,-0.002869,0.000000,0.145014,MOVE,0,0,-0.002923,1.000000,0.250000,1,50.160
0.810107,0.058079,0.034185,-0.000965,1.020115,1.020688,0.006939,0.005292,-0.004275,0.009718,-0.004275,0.000000,0.149131,MOVE,0,0,-0.003172,1.000000,0.250000,1,50.167
0.854136,0.044029,0.032488,-0.001930,1.020115,1.020634,0.004798,0.004424,-0.002316,0.006925,-0.002316,0.000000,0.152789,MOVE,0,0,-0.003274,1.000000,0.250000,1,50.191
0.897544,0.043408,0.032003,-0.002895,1.019628,1.020134,0.003319,0.003349,-0.003383,0.005803,-0.003383,0.000000,0.155630,MOVE,0,0,-0.003420,1.000000,0.250000,1,50.232
0.941187,0.043643,0.034427,-0.001206,1.020359,1.020940,0.004867,0.002332,-0.002279,0.005858,-0.002279,0.000000,0.158914,MOVE,0,0,-0.003520,1.000000,0.250000,1,50.289
0.986026,0.044839,0.032488,-0.001689,1.023283,1.023800,0.005205,0.002532,-0.003628,0.006831,-0.003628,0.000000,0.164442,MOVE,0,0,-0.003683,1.000000,0.250000,1,50.352
1.037256,0.051231,0.033215,-0.002653,1.018897,1.019441,0.007054,0.003618,-0.002537,0.008324,-0.002537,0.000000,0.165495,MOVE,0,0,-0.003812,1.000000,0.250000,1,50.405
1.079847,0.042591,0.035882,-0.005307,1.025964,1.026605,0.001634,0.004039,-0.005044,0.006665,-0.005044,0.000000,0.172890,MOVE,0,0,-0.004027,1.000000,0.250000,1,50.452
1.122461,0.042614,0.032245,-0.010373,1.027913,1.028471,0.003896,0.008488,-0.001490,0.009458,-0.001490,0.000000,0.181225,MOVE,0,0,-0.004091,1.000000,0.250000,1,50.511
1.164890,0.042429,0.034185,0.004613,1.033031,1.033607,0.002028,0.002640,-0.001765,0.003768,-0.001765,0.000000,0.193349,MOVE,0,0,-0.004166,1.000000,0.250000,1,50.695
1.207382,0.042491,0.034185,0.010197,1.031081,1.031698,0.000717,0.003821,-0.001647,0.004222,-0.001647,0.000000,0.202542,MOVE,0,0,-0.004236,1.000000,0.250000,1,50.798
1.256955,0.049573,0.042428,-0.004583,1.019628,1.020520,0.006006,0.003948,0.074986,0.075329,0.074986,0.000000,0.200756,MOVE,0,0,-0.000518,1.000000,0.250000,1,50.948
1.299206,0.042251,0.033458,0.000971,1.014997,1.015549,0.002134,0.003172,-0.001299,0.004038,-0.001299,0.000000,0.194675,MOVE,0,0,-0.000573,1.000000,0.250000,1,51.003
1.341872,0.042666,0.037579,0.061427,1.022065,1.024598,0.000586,0.003984,-0.000066,0.004027,-0.000066,0.000000,0.197346,MOVE,0,0,-0.000576,1.000000,0.250000,1,51.026
1.384675,0.042803,0.030306,-0.001689,1.022065,1.022515,0.000257,0.004297,-0.000704,0.004362,-0.000704,0.000000,0.197875,MOVE,0,0,-0.000606,1.000000,0.250000,1,51.072
1.423446,0.038771,0.033942,-0.002895,1.025720,1.026286,0.007361,0.005005,-0.002755,0.009318,-0.002755,0.000000,0.201744,MOVE,0,0,-0.000713,1.000000,0.250000,1,51.123
1.465915,0.042469,0.035397,-0.002895,1.016947,1.017567,0.008532,0.002144,0.073352,0.073878,0.073352,0.000000,0.197380,MOVE,0,0,0.002402,1.000000,0.250000,1,51.241
1.513371,0.047456,0.034912,-0.002412,1.023283,1.023881,0.007518,0.003254,-0.001035,0.008257,-0.001035,0.000000,0.199135,MOVE,0,0,0.002353,1.000000,0.250000,1,51.293
1.552172,0.038802,0.033700,-0.002895,1.018897,1.019458,0.008622,0.004579,-0.004172,0.010617,-0.004172,0.000000,0.196734,MOVE,0,0,0.002191,1.000000,0.250000,1,51.388
1.593855,0.041683,0.035882,-0.003377,1.023039,1.023674,0.005858,0.002275,-0.003374,0.007133,-0.003374,0.000000,0.198367,MOVE,0,0,0.002051,1.000000,0.250000,1,51.458
1.635274,0.041419,0.032488,0.000243,1.020115,1.020632,0.006428,0.003058,-0.002026,0.007401,-0.002026,0.000000,0.197099,MOVE,0,0,0.001967,1.000000,0.250000,1,51.508
1.680346,0.045071,0.035155,0.000971,1.017434,1.018042,0.005534,0.003237,-0.003102,0.007122,-0.003102,0.000000,0.193627,MOVE,0,0,0.001827,1.000000,0.250000,1,51.534
1.728809,0.048463,0.034912,0.001457,1.020115,1.020713,0.002337,0.004343,-0.003243,0.005902,-0.003243,0.000000,0.192906,MOVE,0,0,0.001670,1.000000,0.250000,1,51.531
1.773782,0.044974,0.032488,-0.000965,1.020115,1.020633,0.003132,0.001815,-0.003678,0.005160,-0.003678,0.000000,0.192185,MOVE,0,0,0.001504,1.000000,0.250000,1,51.429
1.815456,0.041674,0.035155,-0.000000,1.022065,1.022669,0.001464,0.003181,-0.001384,0.003766,-0.001384,0.000000,0.193369,MOVE,0,0,0.001447,1.000000,0.250000,1,51.422
1.860478,0.045022,0.032730,-0.000000,1.022308,1.022832,0.002003,0.000706,-0.001065,0.002376,-0.001065,0.000000,0.194581,MOVE,0,0,0.001399,1.000000,0.250000,1,51.417
1.908955,0.048476,0.032730,-0.000724,1.022552,1.023076,0.001297,0.000336,-0.003385,0.003641,-0.003385,0.000000,0.195891,MOVE,0,0,0.001234,1.000000,0.250000,1,51.410
1.954007,0.045053,0.034912,0.000486,1.021090,1.021687,0.002760,-0.001237,-0.000880,0.003150,-0.000880,0.000000,0.195820,MOVE,0,0,0.001195,1.000000,0.250000,1,51.390
1.995696,0.041688,0.032488,-0.000724,1.018897,1.019415,0.000896,0.001432,0.000045,0.001690,0.000045,0.000000,0.193711,MOVE,0,0,0.001197,1.000000,0.250000,1,51.324
2.040702,0.045006,0.034185,-0.000482,1.022796,1.023367,0.001782,-0.000394,-0.000857,0.002016,-0.000857,0.000000,0.195370,MOVE,0,0,0.001158,1.000000,0.250000,1,51.254
2.089197,0.048496,0.032245,-0.002171,1.020846,1.021357,0.001458,0.000406,-0.000234,0.001532,-0.000234,0.000000,0.195055,MOVE,0,0,0.001147,1.000000,0.250000,1,51.185
2.127119,0.037921,0.034912,-0.000724,1.021090,1.021687,0.000460,0.001237,-0.000212,0.001337,-0.000212,0.000000,0.195067,MOVE,0,0,0.001139,1.000000,0.250000,1,51.105
2.175942,0.048823,0.034670,-0.000724,1.022552,1.023140,0.001879,0.000230,0.074893,0.074917,0.074893,0.000000,0.196387,MOVE,0,0,0.004795,1.000000,0.250000,1,51.090
2.217374,0.041432,0.035155,-0.000482,1.023039,1.023643,-0.000612,0.002015,-0.000767,0.002242,-0.000767,0.000000,0.198027,MOVE,0,0,0.004764,1.000000,0.250000,1,51.028
2.255269,0.037895,0.033700,-0.000241,1.022796,1.023351,0.001526,-0.000144,-0.002253,0.002725,-0.002253,0.000000,0.199240,MOVE,0,0,0.004678,1.000000,0.250000,1,50.894
2.296955,0.041686,0.033942,-0.001206,1.019628,1.020193,0.001775,-0.001350,-0.003079,0.003802,-0.003079,0.000000,0.197490,MOVE,0,0,0.004550,1.000000,0.250000,1,50.851
2.338385,0.041430,0.035882,-0.000241,1.024258,1.024886,-0.000695,0.000689,0.000037,0.000979,0.000037,0.000000,0.200138,MOVE,0,0,0.004551,1.000000,0.250000,1,50.740
2.383368,0.044983,0.035397,-0.001447,1.020115,1.020730,-0.002207,0.002767,-0.000722,0.003612,-0.000722,0.000000,0.198782,MOVE,0,0,0.004519,1.000000,0.250000,1,50.728
2.424762,0.041394,0.034185,-0.001689,1.022796,1.023368,-0.000661,0.003586,-0.000696,0.003712,-0.000696,0.000000,0.199935,MOVE,0,0,0.004490,1.000000,0.250000,1,50.712
2.469820,0.045058,0.033700,-0.001206,1.019871,1.020429,0.000858,-0.001282,-0.000962,0.001818,-0.000962,0.000000,0.198327,MOVE,0,0,0.004447,1.000000,0.250000,1,50.767
2.511501,0.041681,0.034670,-0.000241,1.022308,1.022896,-0.000111,0.000513,-0.003085,0.003130,-0.003085,0.000000,0.199101,MOVE,0,0,0.004318,1.000000,0.250000,1,50.764
2.556479,0.044978,0.034185,-0.000241,1.022065,1.022636,0.000450,0.001398,-0.000499,0.001552,-0.000499,0.000000,0.199563,MOVE,0,0,0.004296,1.000000,0.250000,1,50.710
2.605075,0.048596,0.034185,-0.000965,1.022552,1.023124,0.002851,0.001945,-0.076430,0.076508,-0.076430,0.000000,0.200418,MOVE,0,0,0.000582,1.000000,0.250000,1,50.651
2.650109,0.045034,0.033458,-0.001206,1.021333,1.021882,-0.000248,-0.000254,0.001994,0.002025,0.001994,0.000000,0.200070,MOVE,0,0,0.000671,1.000000,0.250000,1,50.588
2.691731,0.041621,0.032973,-0.001447,1.023039,1.023572,-0.000842,0.001230,0.003175,0.003508,0.003175,0.000000,0.201278,MOVE,0,0,0.000803,1.000000,0.250000,1,50.632
2.736632,0.044901,0.033942,-0.000482,1.021577,1.022141,0.000081,0.000569,0.002432,0.002499,0.002432,0.000000,0.201077,MOVE,0,0,0.000913,1.000000,0.250000,1,50.699
2.785135,0.048504,0.034185,-0.000482,1.022796,1.023367,0.000632,-0.000691,0.077987,0.077993,0.077987,0.000000,0.201999,MOVE,0,0,0.004695,1.000000,0.250000,1,50.802
2.830235,0.045099,0.033700,-0.000482,1.021577,1.022133,0.000015,0.000174,-0.001460,0.001471,-0.001460,0.000000,0.201719,MOVE,0,0,0.004629,1.000000,0.250000,1,50.816
2.871760,0.041525,0.033215,-0.001447,1.022308,1.022849,0.000285,0.000792,0.000664,0.001072,0.000664,0.000000,0.202111,MOVE,0,0,0.004657,1.000000,0.250000,1,50.856
2.916610,0.044850,0.034427,-0.000241,1.022065,1.022644,-0.000340,0.000467,0.001542,0.001647,0.001542,0.000000,0.202280,MOVE,0,0,0.004726,1.000000,0.250000,1,50.820
2.958146,0.041536,0.033942,-0.000482,1.023770,1.024333,0.002339,0.002226,0.002781,0.004262,0.002781,0.000000,0.203952,MOVE,0,0,0.004842,1.000000,0.250000,1,50.845
3.000021,0.041875,0.033700,-0.000482,1.022308,1.022864,0.002213,0.000694,0.002038,0.003087,0.002038,0.000000,0.204134,MOVE,0,0,0.004927,1.000000,0.250000,1,50.863
3.045029,0.045008,0.035155,-0.002412,1.021821,1.022428,0.000977,0.000389,0.000150,0.001062,0.000150,0.000000,0.203906,MOVE,0,0,0.004934,1.000000,0.250000,1,50.877
3.086556,0.041527,0.032973,-0.001206,1.022552,1.023084,-0.000248,0.000685,0.001018,0.001252,0.001018,0.000000,0.204291,MOVE,0,0,0.004976,1.000000,0.250000,1,50.896
3.131461,0.044905,0.033700,-0.001689,1.022552,1.023109,-0.000551,-0.000230,0.077865,0.077867,0.077865,0.000000,0.204660,MOVE,0,0,0.008473,1.000000,0.250000,1,50.986
3.180147,0.048686,0.034912,-0.001206,1.020846,1.021444,-0.000188,0.000347,0.001142,0.001208,0.001142,0.000000,0.203493,MOVE,0,0,0.008528,1.000000,0.250000,1,50.977
3.225132,0.044985,0.032730,-0.000241,1.021333,1.021858,0.000977,0.001536,-0.000677,0.001942,-0.000677,0.000000,0.202816,MOVE,0,0,0.008498,1.000000,0.250000,1,50.964
3.266705,0.041573,0.034427,-0.001447,1.022796,1.023376,-0.001458,0.000895,0.001103,0.002036,0.001103,0.000000,0.203572,MOVE,0,0,0.008544,1.000000,0.250000,1,50.971
3.311618,0.044913,0.033215,-0.001447,1.020602,1.021144,-0.000565,0.000230,0.001934,0.002028,0.001934,0.000000,0.202245,MOVE,0,0,0.008631,1.000000,0.250000,1,50.996
3.353047,0.041429,0.034912,-0.000965,1.021821,1.022418,0.001264,0.000789,0.000948,0.001766,0.000948,0.000000,0.202196,MOVE,0,0,0.008670,1.000000,0.250000,1,51.038
3.398113,0.045065,0.033942,-0.001206,1.020359,1.020924,-0.000258,-0.000425,-0.000870,0.001003,-0.000870,0.000000,0.200808,MOVE,0,0,0.008631,1.000000,0.250000,1,51.109
3.446542,0.048429,0.033458,-0.000482,1.019140,1.019689,0.001886,0.000782,0.075444,0.075472,0.075444,0.000000,0.198448,MOVE,0,0,0.012284,1.000000,0.250000,1,51.157
3.491739,0.045197,0.033458,-0.001206,1.022552,1.023100,-0.001750,0.001654,-0.000573,0.002476,-0.000573,0.000000,0.199393,MOVE,0,0,0.012258,1.000000,0.250000,1,51.128
3.533179,0.041440,0.034427,-0.000724,1.020115,1.020696,0.000338,0.000716,-0.000505,0.000939,-0.000505,0.000000,0.198080,MOVE,0,0,0.012237,1.000000,0.250000,1,51.113
3.578153,0.044975,0.033700,-0.001206,1.022552,1.023108,-0.002687,0.000375,-0.000069,0.002714,-0.000069,0.000000,0.199069,MOVE,0,0,0.012234,1.000000,0.250000,1,51.045
3.626615,0.048462,0.034670,-0.001447,1.023039,1.023628,0.001840,0.001232,-0.000956,0.002412,-0.000956,0.000000,0.200427,MOVE,0,0,0.012188,1.000000,0.250000,1,51.038
3.664793,0.038178,0.033458,-0.000482,1.020846,1.021394,-0.000608,0.000926,-0.000358,0.001164,-0.000358,0.000000,0.199639,MOVE,0,0,0.012174,1.000000,0.250000,1,51.049
3.706239,0.041446,0.034427,-0.001206,1.023283,1.023863,0.002070,0.000925,0.000541,0.002331,0.000541,0.000000,0.201152,MOVE,0,0,0.012197,1.000000,0.250000,1,51.068
3.747719,0.041481,0.033215,-0.000482,1.022552,1.023091,0.001397,0.001840,0.001094,0.002556,0.001094,0.000000,0.201819,MOVE,0,0,0.012242,1.000000,0.250000,1,51.082
3.792835,0.045116,0.033215,-0.001689,1.022552,1.023093,-0.000400,0.001474,0.000255,0.001548,0.000255,0.000000,0.202420,MOVE,0,0,0.012254,1.000000,0.250000,1,51.013
3.841371,0.048536,0.032730,0.061912,1.022308,1.024704,0.000813,0.001149,0.078416,0.078428,0.078416,0.000000,0.204412,MOVE,0,0,0.016060,1.000000,0.250000,1,51.072
3.886795,0.045424,0.034912,-0.001206,1.020846,1.021444,0.002944,0.000205,0.000788,0.003055,0.000788,0.000000,0.203270,MOVE,0,0,0.016095,1.000000,0.250000,1,51.160
3.928213,0.041418,0.033215,-0.000965,1.020602,1.021143,-0.000086,-0.000388,0.000151,0.000425,0.000151,0.000000,0.201972,MOVE,0,0,0.016102,1.000000,0.250000,1,51.167
3.973338,0.045125,0.032245,-0.002171,1.023527,1.024037,0.001089,0.000207,0.000379,0.001172,0.000379,0.000000,0.203408,MOVE,0,0,0.016119,1.000000,0.250000,1,51.165
4.022218,0.048879,0.032973,-0.001447,1.019871,1.020405,-0.000757,0.001088,0.001556,0.002044,0.001556,0.000000,0.201432,MOVE,0,0,0.016195,1.000000,0.250000,1,51.160
4.067248,0.045030,0.034670,-0.001447,1.021821,1.022410,-0.000724,0.001029,0.000919,0.001558,0.000919,0.000000,0.201457,MOVE,0,0,0.016236,1.000000,0.250000,1,51.155
4.108652,0.041404,0.034185,-0.000965,1.022796,1.023367,-0.000718,0.000692,0.001769,0.002031,0.001769,0.000000,0.202342,MOVE,0,0,0.016309,1.000000,0.250000,1,51.149
4.153543,0.044891,0.032973,-0.000965,1.022065,1.022597,0.001094,-0.000233,0.000200,0.001136,0.000200,0.000000,0.202445,MOVE,0,0,0.016318,1.000000,0.250000,1,51.147
4.202264,0.048722,0.033942,-0.001689,1.021821,1.022386,0.001089,0.001270,0.077346,0.077365,0.077346,0.000000,0.202348,MOVE,0,0,0.020087,1.000000,0.250000,1,51.220
4.247151,0.044887,0.033700,-0.000482,1.023039,1.023594,-0.003124,-0.000550,0.000064,0.003172,0.000064,0.000000,0.203348,MOVE,0,0,0.020090,1.000000,0.250000,1,51.214
4.290165,0.043014,0.034670,-0.000965,1.023039,1.023627,0.000830,0.000653,0.000336,0.001109,0.000336,0.000000,0.204278,MOVE,0,0,0.020104,1.000000,0.250000,1,51.206
4.340016,0.049851,0.033700,-0.000482,1.022065,1.022620,-0.000082,-0.000225,-0.000247,0.000344,-0.000247,0.000000,0.204208,MOVE,0,0,0.020092,1.000000,0.250000,1,51.199
4.385528,0.045512,0.034427,-0.002653,1.022308,1.022891,-0.001599,-0.002371,-0.001461,0.003212,-0.001461,0.000000,0.204389,MOVE,0,0,0.020025,1.000000,0.250000,1,51.209
4.435026,0.049499,0.034185,-0.001689,1.024014,1.024586,0.002064,0.001285,-0.000222,0.002441,-0.000222,0.000000,0.206078,MOVE,0,0,0.020014,1.000000,0.250000,1,51.224
4.489320,0.054293,0.031276,-0.001689,1.021821,1.022301,0.001416,-0.001116,0.000705,0.001936,0.000705,0.000000,0.205541,MOVE,0,0,0.020053,1.000000,0.250000,1,51.239
4.532382,0.043062,0.034670,-0.000724,1.023527,1.024114,0.001942,0.000130,-0.001773,0.002633,-0.001773,0.000000,0.206689,MOVE,0,0,0.019976,1.000000,0.250000,1,51.314
4.574066,0.041684,0.033215,-0.000482,1.023039,1.023579,0.000624,0.000439,-0.000789,0.001098,-0.000789,0.000000,0.207241,MOVE,0,0,0.019943,1.000000,0.250000,1,51.362
4.615433,0.041367,0.036124,-0.001689,1.021821,1.022461,0.000228,-0.001054,-0.004358,0.004489,-0.004358,0.000000,0.206732,MOVE,0,0,0.019763,1.000000,0.250000,1,51.300
4.660448,0.045015,0.032973,0.000486,1.021577,1.022109,-0.003052,0.000770,-0.002334,0.003918,-0.002334,0.000000,0.205957,MOVE,0,0,0.019658,1.000000,0.250000,1,51.171
4.708905,0.048458,0.034427,-0.000241,1.024502,1.025080,-0.002355,-0.000730,-0.001953,0.003145,-0.001953,0.000000,0.207933,MOVE,0,0,0.019563,1.000000,0.250000,1,51.120
4.746746,0.037841,0.033458,-0.001447,1.021821,1.022370,-0.001922,-0.000689,-0.000400,0.002081,-0.000400,0.000000,0.207272,MOVE,0,0,0.019548,1.000000,0.250000,1,51.093
4.795232,0.048486,0.032973,0.061427,1.023770,1.026141,0.000890,0.000519,-0.000383,0.001099,-0.000383,0.000000,0.210072,MOVE,0,0,0.019530,1.000000,0.250000,1,51.087
4.840123,0.044892,0.034185,-0.001206,1.022796,1.023368,-0.000036,-0.000098,-0.003117,0.003119,-0.003117,0.000000,0.210096,MOVE,0,0,0.019390,1.000000,0.250000,1,51.100
4.882493,0.042369,0.032488,-0.001206,1.021821,1.022338,0.001503,-0.001637,0.001777,0.002845,0.001777,0.000000,0.209190,MOVE,0,0,0.019465,1.000000,0.250000,1,51.113
4.924775,0.042283,0.034670,-0.001206,1.022796,1.023384,0.001498,-0.001597,0.000231,0.002202,0.000231,0.000000,0.209317,MOVE,0,0,0.019475,1.000000,0.250000,1,51.170
4.978068,0.053293,0.033458,-0.000724,1.024014,1.024561,-0.002445,-0.000057,-0.002177,0.003275,-0.002177,0.000000,0.210490,MOVE,0,0,0.019359,1.000000,0.250000,1,51.234
5.028037,0.049968,0.034185,-0.001930,1.023039,1.023612,-0.000637,0.001748,-0.001774,0.002570,-0.001774,0.000000,0.210692,MOVE,0,0,0.019270,1.000000,0.250000,1,51.307
5.070303,0.042266,0.032245,-0.002171,1.020846,1.021357,0.000916,-0.001567,-0.077427,0.077448,-0.077427,0.000000,0.208844,MOVE,0,0,0.015998,1.000000,0.250000,1,51.293
5.112834,0.042531,0.035397,-0.000482,1.023527,1.024139,0.001231,0.002945,0.002538,0.004078,0.002538,0.000000,0.209685,MOVE,0,0,0.016105,1.000000,0.250000,1,51.330
5.156075,0.043241,0.036852,-0.060306,1.025720,1.028152,0.000946,0.001119,-0.078103,0.078117,-0.078103,0.000000,0.214053,MOVE,0,0,0.012728,1.000000,0.250000,1,51.319
5.198640,0.042565,0.030548,0.001700,1.018409,1.018869,-0.003515,0.000163,0.076630,0.076711,0.076630,0.000000,0.209630,MOVE,0,0,0.015990,1.000000,0.250000,1,51.433
5.241421,0.042780,0.037822,0.002428,1.021577,1.022280,-0.003672,0.003799,-0.077759,0.077939,-0.077759,0.000000,0.208719,MOVE,0,0,0.012663,1.000000,0.250000,1,51.387
5.287372,0.045951,0.027881,-0.001447,1.022065,1.022446,-0.002081,-0.003414,-0.000831,0.004084,-0.000831,0.000000,0.208048,MOVE,0,0,0.012625,1.000000,0.250000,1,51.419
5.330145,0.042773,0.036124,-0.001447,1.026695,1.027331,-0.005040,0.005278,0.000126,0.007299,0.000126,0.000000,0.211841,MOVE,0,0,0.012631,1.000000,0.250000,1,51.454
5.379898,0.049753,0.034185,-0.000965,1.023770,1.024341,-0.002053,-0.000615,0.000409,0.002181,0.000409,0.000000,0.212564,MOVE,0,0,0.012651,1.000000,0.250000,1,51.536
5.430272,0.050374,0.021335,-0.057412,1.031569,1.033385,0.006860,0.010258,0.018631,0.022347,0.018631,0.000000,0.221355,MOVE,0,0,0.013589,1.000000,0.250000,1,51.747
5.475703,0.045431,0.050914,-0.011820,0.949930,0.951367,0.004417,-0.058770,0.000916,0.058943,0.000916,0.000000,0.155450,MOVE,0,0,0.013631,1.000000,0.250000,1,52.069
5.517473,0.041770,0.039276,0.000486,1.029375,1.030125,0.004943,0.014590,-0.001202,0.015451,-0.001202,0.000000,0.167017,MOVE,0,0,0.013581,1.000000,0.250000,1,52.464
5.562410,0.044937,0.028366,0.004127,1.041560,1.041955,-0.004290,-0.014570,-0.001752,0.015289,-0.001752,0.000000,0.188074,MOVE,0,0,0.013502,1.000000,0.250000,1,52.872
5.610871,0.048461,0.042670,-0.061271,1.016703,1.019441,-0.005247,0.005194,-0.005098,0.008972,-0.005098,0.000000,0.186764,MOVE,0,0,0.013255,1.000000,0.250000,1,53.204
5.655838,0.044966,0.021820,0.002671,0.962115,0.962366,0.003305,-0.009772,0.001927,0.010494,0.001927,0.000000,0.134217,MOVE,0,0,0.013342,1.000000,0.250000,1,53.574
5.697402,0.041564,0.063278,-0.048969,0.997939,1.001141,0.000861,0.040624,0.001927,0.040679,0.001927,0.000000,0.121823,MOVE,0,0,0.013422,1.000000,0.250000,1,53.886
5.742265,0.044863,0.027881,0.003156,1.045947,1.046323,-0.002173,-0.019258,0.002787,0.019580,0.002787,0.000000,0.151331,MOVE,0,0,0.013547,1.000000,0.250000,1,54.177
5.792252,0.049987,0.036609,-0.001689,1.027913,1.028566,0.005076,-0.000747,0.000847,0.005200,0.000847,0.000000,0.161908,MOVE,0,0,0.013589,1.000000,0.250000,1,54.438
5.845414,0.053162,0.033215,-0.003136,1.019871,1.020417,-0.000931,-0.002934,0.000815,0.003184,0.000815,0.000000,0.164092,MOVE,0,0,0.013632,1.000000,0.250000,1,54.677
5.895999,0.050585,0.031033,0.002914,1.004275,1.004758,0.007402,0.000344,0.000447,0.007423,0.000447,0.000000,0.151966,MOVE,0,0,0.013655,1.000000,0.250000,1,54.925
5.939473,0.043474,0.037337,-0.003136,1.010855,1.011549,-0.002354,0.000063,0.002193,0.003218,0.002193,0.000000,0.147163,MOVE,0,0,0.013750,1.000000,0.250000,1,55.169
5.990353,0.050880,0.030548,0.000971,1.021577,1.022034,-0.002601,-0.002074,0.003067,0.004524,0.003067,0.000000,0.152278,MOVE,0,0,0.013906,1.000000,0.250000,1,55.386
6.034053,0.043700,0.036124,0.005584,1.021821,1.022475,0.000163,-0.000283,0.001778,0.001808,0.001778,0.000000,0.157277,MOVE,0,0,0.013984,1.000000,0.250000,1,55.593
6.084713,0.050660,0.028366,-0.000965,1.022552,1.022946,-0.003953,0.003930,0.001680,0.005821,0.001680,0.000000,0.162200,MOVE,0,0,0.014069,1.000000,0.250000,1,55.766
6.128042,0.043329,0.039034,-0.003618,1.025964,1.026712,0.000902,0.002694,0.001892,0.003414,0.001892,0.000000,0.170022,MOVE,0,0,0.014151,1.000000,0.250000,1,56.002
6.171342,0.043300,0.026427,-0.003136,1.022552,1.022898,-0.002385,-0.001018,-0.000283,0.002609,-0.000283,0.000000,0.173628,MOVE,0,0,0.014139,1.000000,0.250000,1,56.161
6.215605,0.044264,0.032730,-0.008202,1.024989,1.025544,0.006962,0.001695,-0.001430,0.007306,-0.001430,0.000000,0.179255,MOVE,0,0,0.014076,1.000000,0.250000,1,56.240
6.258995,0.043389,0.028124,-0.001447,1.020846,1.021234,-0.000646,-0.001332,-0.000794,0.001679,-0.000794,0.000000,0.180440,MOVE,0,0,0.014041,1.000000,0.250000,1,56.192
6.309647,0.050652,0.037822,-0.003618,1.020846,1.021553,-0.004543,0.005921,0.001928,0.007708,0.001928,0.000000,0.181794,MOVE,0,0,0.014139,1.000000,0.250000,1,56.054
6.352990,0.043343,0.031033,0.003642,1.015972,1.016453,-0.011374,-0.001686,-0.001708,0.011624,-0.001708,0.000000,0.178422,MOVE,0,0,0.014065,1.000000,0.250000,1,55.895
