t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,state,step,heading_rad,pos_x_m,pos_y_m,walkable
6.530873,0.031320,0.128254,-0.049693,0.999644,1.009063,-0.101504,0.161347,0.021475,MOVE,0,-0.004350,1.000000,0.250000,1
6.562186,0.031312,0.092614,-0.085394,1.026451,1.034153,-0.008182,0.009136,0.000820,MOVE,0,-0.004324,1.000000,0.250000,1
6.593498,0.031312,0.102555,-0.054517,1.010611,1.017263,0.048478,-0.086220,-0.010997,MOVE,0,-0.004668,1.000000,0.250000,1
6.624813,0.031315,0.102797,-0.054035,1.006224,1.012904,-0.030839,0.041253,0.008962,MOVE,0,-0.004387,1.000000,0.250000,1
6.656144,0.031331,0.093584,-0.070920,1.021090,1.027819,0.003522,-0.015337,0.000586,MOVE,0,-0.004369,1.000000,0.250000,1
6.687456,0.031312,0.096978,-0.065372,1.008905,1.015661,0.015189,-0.031564,-0.003567,MOVE,0,-0.004481,1.000000,0.250000,1
6.718797,0.031342,0.102555,-0.068026,1.011342,1.018802,-0.010850,0.008973,0.000955,MOVE,0,-0.004451,1.000000,0.250000,1
6.750110,0.031312,0.107404,-0.077192,1.013291,1.021887,0.000171,-0.009732,-0.002034,MOVE,0,-0.004515,1.000000,0.250000,1
6.781420,0.031310,0.104252,-0.065372,1.013535,1.020978,-0.013563,0.015000,0.000741,MOVE,0,-0.004491,1.000000,0.250000,1
6.812731,0.031311,0.100858,-0.120372,1.010855,1.022980,-0.010814,0.022635,-0.003535,STILL,0,-0.004602,1.000000,0.250000,1
6.844045,0.031315,0.080977,-0.046557,1.018897,1.023169,-0.010398,0.012012,-0.000775,STILL,0,-0.004626,1.000000,0.250000,1
6.875357,0.031312,0.091887,-0.057653,1.005493,1.011328,0.001582,-0.009205,0.003415,STILL,0,-0.004519,1.000000,0.250000,1
6.906678,0.031321,0.105222,-0.068749,1.014754,1.022508,-0.007568,0.000403,0.005093,STILL,0,-0.004360,1.000000,0.250000,1
6.938001,0.031323,0.105464,-0.073815,1.010367,1.018535,0.006001,-0.013212,-0.000707,STILL,0,-0.004382,1.000000,0.250000,1
6.969315,0.031314,0.102797,-0.063925,1.016216,1.023400,-0.011129,0.009362,-0.000088,STILL,0,-0.004385,1.000000,0.250000,1
7.000630,0.031315,0.095766,-0.064407,1.008174,1.014758,0.007017,-0.017058,-0.001846,STILL,0,-0.004443,1.000000,0.250000,1
7.031943,0.031313,0.106919,-0.066820,1.010367,1.018203,-0.004103,0.004756,0.000557,STILL,0,-0.004425,1.000000,0.250000,1
7.063255,0.031312,0.097706,-0.078881,1.025476,1.033136,0.022803,-0.041475,-0.007484,STILL,0,-0.004659,1.000000,0.250000,1
7.094566,0.031312,0.100858,-0.061030,1.002813,1.009718,0.052343,-0.084315,-0.007373,STILL,0,-0.004890,1.000000,0.250000,1
7.125879,0.031312,0.103282,-0.063442,1.014266,1.021483,-0.025143,0.038070,0.002412,STILL,0,-0.004815,1.000000,0.250000,1
7.157193,0.031314,0.086068,-0.060306,1.019628,1.025029,0.005592,-0.014706,-0.004821,STILL,0,-0.004966,1.000000,0.250000,1
7.188504,0.031311,0.107161,-0.057171,1.010367,1.017641,0.006538,-0.016755,0.001371,STILL,0,-0.004923,1.000000,0.250000,1
7.219864,0.031360,0.094069,-0.056206,1.006955,1.012900,-0.017224,0.017972,0.004288,STILL,0,-0.004788,1.000000,0.250000,1
7.251179,0.031315,0.092857,-0.064649,1.017434,1.023706,0.011071,-0.019291,-0.000909,STILL,0,-0.004817,1.000000,0.250000,1
7.282492,0.031313,0.108131,-0.069714,1.006468,1.014658,-0.005698,0.003708,-0.000288,STILL,0,-0.004826,1.000000,0.250000,1
7.313805,0.031312,0.097948,-0.063442,1.013779,1.020474,-0.000989,-0.004029,-0.001485,STILL,0,-0.004872,1.000000,0.250000,1
7.345117,0.031312,0.102070,-0.068749,1.008174,1.015657,0.005290,-0.008263,-0.002036,STILL,0,-0.004936,1.000000,0.250000,1
7.376432,0.031315,0.099403,-0.069473,1.004275,1.011571,0.004089,-0.000392,-0.000767,STILL,0,-0.004960,1.000000,0.250000,1
7.407747,0.031315,0.101827,-0.068508,1.013291,1.020697,0.000195,-0.001961,-0.003694,STILL,0,-0.005076,1.000000,0.250000,1
7.439071,0.031324,0.096978,-0.061513,1.014754,1.021231,0.003888,-0.006201,-0.004482,STILL,0,-0.005216,1.000000,0.250000,1
7.470384,0.031313,0.095039,-0.058135,1.014754,1.020851,-0.003648,0.002248,-0.000144,STILL,0,-0.005221,1.000000,0.250000,1
7.501696,0.031312,0.096251,-0.056688,1.014023,1.020157,-0.003266,0.002178,0.001047,STILL,0,-0.005188,1.000000,0.250000,1
7.533039,0.031343,0.094796,-0.056929,1.010611,1.016642,-0.001411,0.000374,0.000702,STILL,0,-0.005166,1.000000,0.250000,1
7.564352,0.031312,0.100130,-0.065131,1.012317,1.019340,-0.001084,0.003064,0.005158,STILL,0,-0.005004,1.000000,0.250000,1
7.595664,0.031312,0.103040,-0.069232,1.011829,1.019416,-0.002244,-0.002347,0.001728,STILL,0,-0.004950,1.000000,0.250000,1
7.626984,0.031320,0.104009,-0.070197,1.013779,1.021515,0.001704,0.000683,0.000184,STILL,0,-0.004945,1.000000,0.250000,1
7.658314,0.031331,0.097221,-0.057171,1.012073,1.018338,-0.002542,-0.002522,0.003176,STILL,0,-0.004845,1.000000,0.250000,1
7.689629,0.031314,0.098918,-0.082740,1.009880,1.018080,-0.002280,0.003465,-0.002946,STILL,0,-0.004937,1.000000,0.250000,1
7.720961,0.031333,0.100373,-0.078157,1.028157,1.035997,0.050787,-0.089806,-0.015364,STILL,0,-0.005419,1.000000,0.250000,1
7.752275,0.031313,0.106676,-0.050416,0.999644,1.006584,0.012036,-0.017497,-0.005823,STILL,0,-0.005601,1.000000,0.250000,1
7.783588,0.031314,0.112737,-0.118683,1.010367,1.023541,-0.052104,0.079020,0.008838,STILL,0,-0.005324,1.000000,0.250000,1
7.814900,0.031312,0.098675,-0.072368,1.013535,1.020896,0.015093,-0.020293,-0.000365,STILL,0,-0.005336,1.000000,0.250000,1
7.846213,0.031313,0.107888,-0.042697,0.998670,1.005388,-0.047297,0.079265,0.006458,STILL,0,-0.005134,1.000000,0.250000,1
7.879820,0.033607,0.082917,-0.063442,1.016703,1.022050,0.024484,-0.028493,-0.006035,STILL,0,-0.005336,1.000000,0.250000,1
7.911134,0.031313,0.102070,-0.060065,1.005981,1.012928,-0.005958,0.007721,0.003676,STILL,0,-0.005221,1.000000,0.250000,1
7.942449,0.031315,0.094796,-0.061030,1.017922,1.024146,-0.017372,0.026627,0.000831,STILL,0,-0.005195,1.000000,0.250000,1
7.973762,0.031313,0.098433,-0.071403,1.005006,1.012336,0.015826,-0.022656,-0.002760,STILL,0,-0.005282,1.000000,0.250000,1
8.005076,0.031314,0.106919,-0.067784,1.008661,1.016575,-0.003954,0.002986,-0.002012,STILL,0,-0.005345,1.000000,0.250000,1
8.036389,0.031313,0.104009,-0.065613,1.013048,1.020485,-0.000529,-0.000992,0.075517,STILL,0,-0.002980,1.000000,0.250000,1
8.067702,0.031313,0.101100,-0.060306,1.010611,1.017444,-0.000857,-0.000404,-0.001678,STILL,0,-0.003032,1.000000,0.250000,1
8.099013,0.031312,0.099403,-0.059100,1.016216,1.022775,-0.006804,0.010390,0.001686,STILL,0,-0.002980,1.000000,0.250000,1
8.130327,0.031314,0.099645,-0.070438,1.015241,1.022548,0.001468,-0.002983,-0.002274,STILL,0,-0.003051,1.000000,0.250000,1
8.161640,0.031313,0.104979,-0.069714,1.009880,1.017712,0.006367,-0.008973,-0.005156,STILL,0,-0.003212,1.000000,0.250000,1
8.192951,0.031311,0.098675,-0.062478,0.948956,0.956116,-0.000658,0.017905,-0.004240,STILL,0,-0.003345,1.000000,0.250000,1
8.224267,0.031316,0.088493,-0.061754,1.022552,1.028230,0.023154,-0.037770,-0.005014,STILL,0,-0.003502,1.000000,0.250000,1
8.257796,0.033529,0.101100,-0.070679,1.014266,1.021740,0.001225,-0.003427,-0.000959,STILL,0,-0.003534,1.000000,0.250000,1
8.289107,0.031311,0.093342,-0.060306,1.017191,1.023243,-0.001198,-0.001868,-0.001244,STILL,0,-0.003573,1.000000,0.250000,1
8.320420,0.031312,0.093342,-0.060065,1.013048,1.019111,0.000919,0.003524,0.000605,STILL,0,-0.003554,1.000000,0.250000,1
8.351732,0.031313,0.103767,-0.078881,1.011342,1.019707,-0.004106,0.000108,-0.003579,STILL,0,-0.003666,1.000000,0.250000,1
8.383048,0.031315,0.108858,-0.063684,1.005737,1.013613,-0.033290,0.047398,-0.005022,STILL,0,-0.003824,1.000000,0.250000,1
8.414360,0.031312,0.090190,-0.054276,1.013779,1.019229,0.004757,-0.011917,-0.003994,STILL,0,-0.003949,1.000000,0.250000,1
8.445674,0.031314,0.095039,-0.064649,1.014266,1.020758,-0.004421,0.006147,-0.002370,STILL,0,-0.004023,1.000000,0.250000,1
8.476987,0.031313,0.109101,-0.065131,1.011586,1.019534,0.006837,-0.009363,-0.001594,STILL,0,-0.004073,1.000000,0.250000,1
8.508301,0.031314,0.094554,-0.053311,1.012073,1.017877,-0.003896,0.004387,0.001782,STILL,0,-0.004017,1.000000,0.250000,1
8.539612,0.031312,0.105464,-0.068991,1.014510,1.022308,-0.016959,0.023730,0.001387,STILL,0,-0.003974,1.000000,0.250000,1
8.570928,0.031315,0.114919,-0.063201,1.016703,1.025127,-0.011627,0.000601,0.000771,STILL,0,-0.003949,1.000000,0.250000,1
8.604424,0.033496,0.092129,-0.053311,1.054964,1.060320,0.007721,0.067855,0.001643,MOVE,0,-0.003894,1.000000,0.250000,1
8.635775,0.031351,0.095039,-0.071162,1.008174,1.015141,0.000320,-0.006133,0.003665,MOVE,0,-0.003779,1.000000,0.250000,1
8.667126,0.031351,0.103524,-0.072609,1.014754,1.022602,0.016621,-0.029539,-0.003858,MOVE,0,-0.003900,1.000000,0.250000,1
8.700368,0.033242,0.101100,-0.063442,1.008905,1.015941,-0.003185,0.006581,0.000654,MOVE,0,-0.003879,1.000000,0.250000,1
8.731732,0.031364,0.105706,-0.069232,1.020846,1.028637,-0.002779,0.003268,-0.003832,MOVE,0,-0.003999,1.000000,0.250000,1
8.763065,0.031334,0.094069,-0.004342,1.010855,1.015231,0.002414,0.002046,-0.003527,MOVE,0,-0.004109,1.000000,0.250000,1
8.794515,0.031450,0.093584,-0.059824,1.009392,1.015485,-0.007501,0.011598,-0.004096,MOVE,0,-0.004238,1.000000,0.250000,1
8.825846,0.031331,0.090190,-0.054517,1.012317,1.017788,0.011658,-0.018811,-0.002463,MOVE,0,-0.004315,1.000000,0.250000,1
8.857163,0.031317,0.098433,-0.119889,1.015485,1.027264,-0.004835,0.008067,0.001813,MOVE,0,-0.004259,1.000000,0.250000,1
8.888479,0.031315,0.102797,-0.070197,1.010611,1.018248,-0.002901,0.004820,-0.002467,MOVE,0,-0.004336,1.000000,0.250000,1
8.919794,0.031315,0.095281,-0.057412,1.008661,1.014777,0.005256,-0.002768,0.000277,MOVE,0,-0.004327,1.000000,0.250000,1
8.951111,0.031317,0.101100,-0.067784,1.014023,1.021302,-0.005564,0.007378,0.001123,MOVE,0,-0.004292,1.000000,0.250000,1
8.982429,0.031317,0.101585,-0.068026,1.010855,1.018221,0.007078,-0.008847,-0.003048,STILL,0,-0.004387,1.000000,0.250000,1
9.013748,0.031320,0.102312,-0.063925,1.010123,1.017302,-0.003562,0.005675,-0.003557,STILL,0,-0.004499,1.000000,0.250000,1
9.045065,0.031316,0.088493,-0.052587,1.014997,1.020204,0.015079,-0.018467,-0.001932,STILL,0,-0.004559,1.000000,0.250000,1
9.076379,0.031314,0.094311,-0.050657,1.016703,1.022324,-0.008905,0.011815,0.007071,STILL,0,-0.004338,1.000000,0.250000,1
9.107698,0.031319,0.100373,-0.072850,1.012804,1.020369,0.001842,-0.002832,0.003287,STILL,0,-0.004235,1.000000,0.250000,1
9.139016,0.031318,0.113465,-0.079846,1.007930,1.017434,0.000213,0.001237,-0.000651,STILL,0,-0.004255,1.000000,0.250000,1
9.170340,0.031324,0.099888,-0.065131,1.007930,1.014960,-0.002176,0.000575,-0.002691,STILL,0,-0.004340,1.000000,0.250000,1
9.201741,0.031401,0.095524,-0.056929,1.015972,1.022040,-0.003375,0.003799,-0.001105,STILL,0,-0.004374,1.000000,0.250000,1
9.233124,0.031383,0.098433,-0.062236,1.005737,1.012457,0.007222,-0.005917,0.000098,STILL,0,-0.004371,1.000000,0.250000,1
9.264477,0.031353,0.100373,-0.059583,1.010367,1.017087,0.002767,-0.001455,0.000395,STILL,0,-0.004359,1.000000,0.250000,1
9.295815,0.031338,0.094311,-0.058135,1.013535,1.019573,-0.005917,0.006830,0.005411,STILL,0,-0.004189,1.000000,0.250000,1
9.327191,0.031376,0.096493,-0.058618,1.014510,1.020773,0.004944,-0.008841,0.004951,STILL,0,-0.004034,1.000000,0.250000,1
9.358537,0.031347,0.103282,-0.061030,1.007686,1.014802,-0.000015,0.003675,0.007178,STILL,0,-0.003809,1.000000,0.250000,1
9.389883,0.031346,0.099888,-0.000724,1.013048,1.017961,-0.002764,0.005813,0.006262,STILL,0,-0.003613,1.000000,0.250000,1
9.421244,0.031361,0.093584,-0.054758,1.014754,1.020530,0.001767,-0.004480,0.006659,STILL,0,-0.003404,1.000000,0.250000,1
9.452603,0.031359,0.099160,-0.048969,1.010123,1.016159,0.000757,-0.001333,0.010270,STILL,0,-0.003082,1.000000,0.250000,1
9.484695,0.032092,0.107888,-0.068267,1.008417,1.016467,-0.003453,0.000208,0.009297,STILL,0,-0.002783,1.000000,0.250000,1
9.516090,0.031395,0.109343,-0.077434,1.008417,1.017280,-0.004910,0.006838,0.005378,STILL,0,-0.002615,1.000000,0.250000,1
9.547433,0.031342,0.100373,-0.076951,1.011098,1.018978,-0.003265,0.003668,0.001325,STILL,0,-0.002573,1.000000,0.250000,1
9.578795,0.031363,0.094554,-0.077192,1.013291,1.020617,0.001323,-0.002716,-0.004364,STILL,0,-0.002710,1.000000,0.250000,1
9.610178,0.031383,0.104252,-0.069473,1.012560,1.020281,-0.002095,0.000784,-0.003613,STILL,0,-0.002823,1.000000,0.250000,1
9.641550,0.031372,0.100130,-0.065613,1.012073,1.019129,0.000413,0.000097,-0.003772,STILL,0,-0.002942,1.000000,0.250000,1
9.673596,0.032046,0.096493,-0.060065,1.012317,1.018678,0.000374,-0.001042,0.071779,STILL,0,-0.000641,1.000000,0.250000,1
9.707717,0.034121,0.095039,-0.056929,1.015485,1.021510,-0.000519,0.003477,-0.001719,STILL,0,-0.000700,1.000000,0.250000,1
9.744208,0.036491,0.095766,-0.058618,1.014266,1.020462,0.000038,-0.001348,-0.001056,STILL,0,-0.000739,1.000000,0.250000,1
9.777165,0.032958,0.096493,-0.064649,1.013535,1.020169,-0.000910,-0.001908,0.000150,STILL,0,-0.000734,1.000000,0.250000,1
9.808480,0.031315,0.104737,-0.068267,1.009880,1.017589,0.000307,-0.001244,-0.000165,STILL,0,-0.000739,1.000000,0.250000,1
9.839798,0.031318,0.104252,-0.069714,1.010611,1.018363,-0.000584,0.001179,-0.001315,STILL,0,-0.000780,1.000000,0.250000,1
9.871107,0.031309,0.102555,-0.066820,1.013535,1.020900,-0.004453,0.001160,-0.004229,STILL,0,-0.000912,1.000000,0.250000,1
9.902421,0.031313,0.098675,-0.061030,1.014266,1.020881,0.001544,-0.000324,-0.003783,STILL,0,-0.001031,1.000000,0.250000,1
9.933753,0.031332,0.097463,-0.061513,1.014023,1.020551,0.001223,-0.001525,-0.001880,STILL,0,-0.001090,1.000000,0.250000,1
9.965067,0.031314,0.100130,-0.063684,1.013048,1.019974,0.000887,0.001254,-0.002123,STILL,0,-0.001156,1.000000,0.250000,1
9.996379,0.031312,0.100615,-0.064890,1.011586,1.018646,-0.002095,-0.000279,-0.001426,STILL,0,-0.001201,1.000000,0.250000,1
10.027697,0.031318,0.098433,-0.063442,1.012804,1.019552,0.001853,-0.001146,-0.002845,STILL,0,-0.001290,1.000000,0.250000,1
10.059011,0.031314,0.098675,-0.062478,1.012560,1.019274,-0.001497,0.000949,-0.001259,STILL,0,-0.001329,1.000000,0.250000,1
10.090322,0.031312,0.097706,-0.062478,1.011829,1.018454,0.003923,-0.001179,-0.003639,STILL,0,-0.001443,1.000000,0.250000,1
10.121638,0.031316,0.098191,-0.062719,1.012073,1.018758,0.000565,0.002128,-0.001757,STILL,0,-0.001498,1.000000,0.250000,1
10.152953,0.031316,0.100858,-0.063684,1.012804,1.019804,-0.001546,-0.002102,-0.001678,STILL,0,-0.001551,1.000000,0.250000,1
10.184264,0.031311,0.100373,-0.064407,1.011342,1.018349,0.001478,-0.001151,-0.000421,STILL,0,-0.001564,1.000000,0.250000,1
10.215577,0.031312,0.101342,-0.064166,1.012560,1.019640,0.001169,0.000073,-0.002484,STILL,0,-0.001642,1.000000,0.250000,1
10.246891,0.031314,0.099888,-0.064890,1.012317,1.019300,-0.000677,0.000051,-0.003337,STILL,0,-0.001746,1.000000,0.250000,1
10.278203,0.031312,0.099645,-0.064166,1.012073,1.018989,-0.000929,-0.000221,-0.002004,STILL,0,-0.001809,1.000000,0.250000,1
10.309515,0.031312,0.100373,-0.064166,1.012560,1.019544,-0.000883,-0.000824,-0.003109,STILL,0,-0.001906,1.000000,0.250000,1
10.340830,0.031315,0.100615,-0.063925,1.011342,1.018343,0.001284,0.000084,-0.001814,STILL,0,-0.001963,1.000000,0.250000,1
10.372141,0.031312,0.098918,-0.063442,1.010855,1.017662,0.003093,0.001277,-0.001158,STILL,0,-0.001999,1.000000,0.250000,1
10.403452,0.031311,0.098675,-0.062960,1.012560,1.019303,0.000949,0.000914,-0.002020,STILL,0,-0.002063,1.000000,0.250000,1
10.434779,0.031327,0.099403,-0.062719,1.012317,1.019117,0.000357,-0.000017,0.000139,STILL,0,-0.002058,1.000000,0.250000,1
10.466094,0.031315,0.099888,-0.064407,1.013291,1.020238,-0.002332,-0.000632,-0.001973,STILL,0,-0.002120,1.000000,0.250000,1
10.499525,0.033432,0.101827,-0.064890,1.009880,1.017073,-0.000193,-0.000937,-0.001006,STILL,0,-0.002154,1.000000,0.250000,1
10.530855,0.031330,0.101342,-0.065131,1.012317,1.019459,-0.000802,-0.002437,-0.000077,STILL,0,-0.002156,1.000000,0.250000,1
10.562172,0.031316,0.100130,-0.064407,1.012073,1.019052,-0.000470,-0.000625,-0.003047,STILL,0,-0.002252,1.000000,0.250000,1
10.593486,0.031314,0.100615,-0.064890,1.013048,1.020098,-0.000465,0.001177,-0.003256,STILL,0,-0.002354,1.000000,0.250000,1
10.624801,0.031316,0.099645,-0.063684,1.011098,1.017990,-0.000159,-0.000023,-0.001946,STILL,0,-0.002414,1.000000,0.250000,1
10.656116,0.031314,0.098918,-0.060789,1.013535,1.020164,-0.001050,-0.001468,0.072588,STILL,0,-0.000141,1.000000,0.250000,1
10.687432,0.031316,0.097706,-0.063442,1.012317,1.018998,0.003205,0.000078,0.000239,STILL,0,-0.000134,1.000000,0.250000,1
10.718746,0.031315,0.098433,-0.063201,1.013779,1.020505,0.000446,-0.002317,-0.000965,STILL,0,-0.000164,1.000000,0.250000,1
10.750063,0.031316,0.099403,-0.064407,1.013291,1.020191,0.001317,0.001013,-0.002729,STILL,0,-0.000250,1.000000,0.250000,1
10.781379,0.031316,0.101585,-0.067543,1.013048,1.020366,-0.001450,0.000129,-0.002073,STILL,0,-0.000315,1.000000,0.250000,1
10.812693,0.031314,0.101827,-0.065372,1.010611,1.017829,-0.000266,0.001060,-0.001719,STILL,0,-0.000368,1.000000,0.250000,1
10.844009,0.031316,0.100373,-0.063925,1.012317,1.019287,-0.001123,0.002532,-0.001977,STILL,0,-0.000430,1.000000,0.250000,1
10.877421,0.033412,0.099645,-0.061271,1.011829,1.018569,-0.000529,-0.001405,-0.003155,STILL,0,-0.000536,1.000000,0.250000,1
10.908744,0.031323,0.100130,-0.063201,1.012804,1.019702,-0.002322,-0.000480,-0.002201,STILL,0,-0.000605,1.000000,0.250000,1
10.940063,0.031319,0.100858,-0.062719,1.012317,1.019260,0.001589,-0.000474,-0.003019,STILL,0,-0.000699,1.000000,0.250000,1
10.971378,0.031315,0.098433,-0.062960,1.011586,1.018312,0.000650,0.000738,-0.002053,STILL,0,-0.000763,1.000000,0.250000,1
11.002693,0.031315,0.098675,-0.062719,1.011342,1.018078,0.000328,0.001629,-0.001394,STILL,0,-0.000807,1.000000,0.250000,1
11.034007,0.031314,0.100858,-0.066337,1.012804,1.019973,0.000923,-0.001403,-0.001663,STILL,0,-0.000859,1.000000,0.250000,1
11.065322,0.031315,0.102312,-0.067302,1.013291,1.020665,0.002409,-0.000490,-0.002788,STILL,0,-0.000946,1.000000,0.250000,1
11.096637,0.031315,0.100858,-0.064407,1.013048,1.020091,0.000837,0.000381,-0.002105,STILL,0,-0.001012,1.000000,0.250000,1
11.127953,0.031316,0.099645,-0.062236,1.011342,1.018143,-0.000377,0.000053,-0.003811,STILL,0,-0.001132,1.000000,0.250000,1
11.159266,0.031313,0.099888,-0.062719,1.013048,1.019891,-0.002515,0.001275,-0.002894,STILL,0,-0.001222,1.000000,0.250000,1
11.190581,0.031315,0.098675,-0.064166,1.012804,1.019621,-0.000072,-0.000253,-0.002894,STILL,0,-0.001313,1.000000,0.250000,1
11.221894,0.031312,0.099160,-0.062960,1.010123,1.016930,0.000234,-0.000253,-0.001366,STILL,0,-0.001356,1.000000,0.250000,1
11.253208,0.031314,0.101100,-0.063442,1.011342,1.018361,0.000845,-0.002085,-0.002893,STILL,0,-0.001446,1.000000,0.250000,1
11.284522,0.031314,0.103282,-0.065855,1.014266,1.021636,-0.000682,0.003718,-0.001976,STILL,0,-0.001508,1.000000,0.250000,1
11.315835,0.031314,0.088978,-0.048245,1.016703,1.021729,0.001456,0.000663,0.000162,STILL,0,-0.001503,1.000000,0.250000,1
11.347149,0.031314,0.088250,-0.047280,1.014266,1.019196,0.001761,-0.001169,0.004132,STILL,0,-0.001374,1.000000,0.250000,1
11.378463,0.031314,0.102070,-0.065855,1.013048,1.020304,0.000539,0.001580,0.005352,STILL,0,-0.001206,1.000000,0.250000,1
11.409791,0.031327,0.107646,-0.080569,1.008174,1.017101,0.001149,-0.001780,0.000465,STILL,0,-0.001192,1.000000,0.250000,1
11.441130,0.031340,0.114677,-0.079122,1.005250,1.014858,0.000844,-0.004223,-0.004116,STILL,0,-0.001321,1.000000,0.250000,1
11.472447,0.031316,0.110313,-0.070679,1.008905,1.017376,-0.000072,0.001275,-0.005031,STILL,0,-0.001478,1.000000,0.250000,1
11.503761,0.031314,0.100373,-0.062236,1.012804,1.019667,-0.002515,-0.001779,-0.007473,STILL,0,-0.001712,1.000000,0.250000,1
11.535082,0.031321,0.099403,-0.060789,1.012317,1.019000,-0.000988,-0.003611,-0.007777,STILL,0,-0.001956,1.000000,0.250000,1
11.566398,0.031317,0.093584,-0.059583,1.014997,1.021043,-0.005874,0.003107,-0.004722,STILL,0,-0.002104,1.000000,0.250000,1
11.597716,0.031318,0.090917,-0.055482,1.016947,1.022509,0.002678,-0.003306,-0.000751,STILL,0,-0.002127,1.000000,0.250000,1
11.629031,0.031315,0.095039,-0.055241,1.015728,1.021660,0.000540,-0.001168,0.001997,STILL,0,-0.002065,1.000000,0.250000,1
11.660347,0.031316,0.101827,-0.066096,1.013535,1.020780,0.001150,-0.002390,0.000470,STILL,0,-0.002050,1.000000,0.250000,1
11.691664,0.031317,0.105949,-0.070920,1.011098,1.019105,0.000845,-0.002695,-0.000141,STILL,0,-0.002054,1.000000,0.250000,1
11.723026,0.031362,0.104494,-0.068991,1.011098,1.018822,-0.002820,0.003109,-0.003806,STILL,0,-0.002174,1.000000,0.250000,1
11.754341,0.031315,0.097948,-0.059583,1.013291,1.019757,-0.000071,-0.000556,0.001081,STILL,0,-0.002140,1.000000,0.250000,1
11.787751,0.033410,0.093827,-0.061513,1.013048,1.019241,-0.004652,0.000665,0.001387,STILL,0,-0.002093,1.000000,0.250000,1
11.819066,0.031315,0.099403,-0.062478,1.012560,1.019344,0.002983,-0.006359,0.001081,STILL,0,-0.002060,1.000000,0.250000,1
11.850382,0.031316,0.104252,-0.070438,1.011829,1.019622,-0.001293,0.000360,-0.001973,STILL,0,-0.002121,1.000000,0.250000,1
11.881696,0.031314,0.104494,-0.069956,1.015241,1.022999,-0.000682,0.000054,-0.004110,STILL,0,-0.002250,1.000000,0.250000,1
11.913062,0.031365,0.099403,-0.062960,1.013048,1.019858,0.000540,0.000971,-0.004116,STILL,0,-0.002379,1.000000,0.250000,1
11.944376,0.031315,0.097221,-0.058618,1.014997,1.021327,-0.002819,0.003719,-0.000451,STILL,0,-0.002393,1.000000,0.250000,1
11.975690,0.031313,0.097463,-0.062236,1.014266,1.020837,-0.000070,0.000054,-0.001367,STILL,0,-0.002436,1.000000,0.250000,1
12.007005,0.031316,0.098191,-0.063201,1.008417,1.015156,-0.003430,0.000665,-0.001367,STILL,0,-0.002479,1.000000,0.250000,1
12.038324,0.031319,0.100858,-0.066337,1.013048,1.020215,-0.004346,-0.000251,-0.001061,STILL,0,-0.002512,1.000000,0.250000,1
12.069638,0.031314,0.102797,-0.066096,1.015972,1.023296,-0.004040,0.002497,-0.001061,STILL,0,-0.002545,1.000000,0.250000,1
12.100953,0.031315,0.101100,-0.066578,1.010367,1.017593,-0.003123,0.001886,-0.003504,STILL,0,-0.002655,1.000000,0.250000,1
12.132266,0.031312,0.103040,-0.062719,1.015241,1.022382,-0.000374,0.003108,-0.004725,STILL,0,-0.002803,1.000000,0.250000,1
12.163581,0.031315,0.098918,-0.062719,1.013291,1.020038,-0.000374,0.002191,-0.002892,STILL,0,-0.002894,1.000000,0.250000,1
12.194895,0.031314,0.099160,-0.062960,1.013291,1.020077,-0.000069,0.000969,-0.000448,STILL,0,-0.002908,1.000000,0.250000,1
12.226246,0.031352,0.099645,-0.065131,1.012317,1.019292,0.000236,0.000664,-0.002281,STILL,0,-0.002979,1.000000,0.250000,1
12.257562,0.031316,0.101342,-0.064890,1.014266,1.021380,0.001763,0.000358,-0.001059,STILL,0,-0.003012,1.000000,0.250000,1
12.288878,0.031316,0.099403,-0.064890,1.010367,1.017317,-0.003123,-0.001169,-0.002891,STILL,0,-0.003103,1.000000,0.250000,1
12.320191,0.031313,0.099645,-0.064166,1.014510,1.021409,-0.002817,0.000664,-0.002585,STILL,0,-0.003184,1.000000,0.250000,1
12.351506,0.031315,0.098675,-0.063442,1.012804,1.019575,0.000848,-0.000558,-0.002279,STILL,0,-0.003255,1.000000,0.250000,1
12.382820,0.031314,0.100858,-0.065613,1.013535,1.020652,-0.002207,0.001580,-0.000446,STILL,0,-0.003269,1.000000,0.250000,1
12.414253,0.031433,0.100615,-0.063925,1.013048,1.020037,0.001764,-0.001779,-0.002584,STILL,0,-0.003350,1.000000,0.250000,1
12.445569,0.031317,0.100373,-0.065372,1.013291,1.020347,-0.000985,0.002802,-0.003194,STILL,0,-0.003450,1.000000,0.250000,1
12.476904,0.031334,0.100373,-0.064407,1.013535,1.020528,-0.000984,0.002191,-0.003194,STILL,0,-0.003550,1.000000,0.250000,1
12.508233,0.031329,0.099645,-0.063925,1.010611,1.017521,0.000848,0.000969,-0.002888,STILL,0,-0.003641,1.000000,0.250000,1
12.539568,0.031335,0.101100,-0.063925,1.012073,1.019117,-0.000068,-0.001169,-0.001361,STILL,0,-0.003684,1.000000,0.250000,1
12.570884,0.031316,0.099160,-0.061754,1.013535,1.020245,-0.000068,-0.000558,-0.000750,STILL,0,-0.003707,1.000000,0.250000,1
