t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_rate_used,gyro_bias,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable,sf_yaw_deg
26.327568,0.044296,-0.003456,0.027921,1.010123,1.010515,-0.075257,-0.033526,0.042576,0.092738,0.042576,0.000000,0.195719,MOVE,0,9,-1.918523,2.150265,-0.745977,0,93.153
26.375512,0.047944,0.005576,-0.030877,1.021577,1.022059,-0.037060,-0.152915,-0.079900,0.176467,-0.079900,0.000000,0.196000,MOVE,0,9,-1.922354,2.150265,-0.745977,0,92.928
26.419638,0.044126,0.071522,0.029135,1.044728,1.047579,0.026776,-0.228052,-0.173362,0.287713,-0.173362,0.000000,0.219221,MOVE,0,9,-1.930004,2.150265,-0.745977,0,92.612
26.463447,0.043808,0.063763,0.131836,1.075190,1.085118,0.097014,0.078928,0.399007,0.418149,0.399007,0.000000,0.273905,MOVE,0,9,-1.912524,2.150265,-0.745977,0,93.471
26.513981,0.050535,-0.049614,-0.074539,1.075678,1.079398,0.161155,-0.165418,0.075249,0.242891,0.075249,0.000000,0.317973,MOVE,0,9,-1.908721,2.150265,-0.745977,0,93.648
26.557564,0.043582,0.034670,-0.047280,0.921661,0.923524,0.295545,-0.219785,-0.174901,0.407728,-0.174901,0.000000,0.217348,MOVE,0,9,-1.916344,2.150265,-0.745977,0,93.137
26.608130,0.050566,0.113707,0.012868,0.945300,0.952201,0.210635,0.059992,-0.121755,0.250580,-0.121755,0.000000,0.152594,MOVE,0,9,-1.922500,2.150265,-0.745977,0,92.863
26.651913,0.043784,0.084856,0.048073,1.170963,1.175018,0.160849,0.124743,0.119842,0.236211,0.119842,0.000000,0.294851,MOVE,0,9,-1.917253,2.150265,-0.745977,0,93.010
26.695356,0.043443,0.057217,-0.023158,1.104190,1.105914,-0.018138,0.017524,-0.079620,0.083519,-0.079620,0.000000,0.360689,MOVE,0,9,-1.920712,2.150265,-0.745977,0,92.738
26.746214,0.050858,0.096251,-0.013267,0.994039,0.998777,0.110144,-0.041425,-0.239667,0.266998,-0.239667,0.000000,0.323519,MOVE,0,9,-1.932901,2.150265,-0.745977,0,92.109
26.789647,0.043433,0.089220,-0.049693,0.962602,0.968005,0.106479,-0.018517,-0.460495,0.473007,-0.460495,0.000000,0.262371,MOVE,0,9,-1.952902,2.150265,-0.745977,0,90.770
26.840455,0.050807,0.071522,-0.032083,1.019871,1.022879,0.106784,0.014164,-0.642838,0.651801,-0.642838,0.000000,0.256725,MOVE,0,9,-1.985563,2.150265,-0.745977,0,89.272
26.884414,0.043960,0.059157,0.005584,1.073728,1.075371,0.056388,0.008055,-0.696594,0.698919,-0.696594,0.000000,0.298887,MOVE,0,9,-2.016185,2.150265,-0.745977,0,87.426
26.935058,0.050643,0.069097,0.018938,1.025720,1.028219,0.082655,-0.046923,-0.735690,0.741804,-0.735690,0.000000,0.294396,MOVE,0,9,-2.053443,2.150265,-0.745977,0,85.889
26.978467,0.043409,0.062066,0.050744,1.059838,1.062866,0.036229,-0.080826,-0.680712,0.686450,-0.680712,0.000000,0.321535,MOVE,0,9,-2.082992,2.150265,-0.745977,0,84.126
27.029505,0.051038,0.052853,0.036176,0.976981,0.979078,-0.054790,0.015080,-0.776923,0.778998,-0.776923,0.000000,0.270551,MOVE,0,9,-2.122645,2.150265,-0.745977,0,82.578
27.072897,0.043392,0.048732,0.014082,1.051796,1.053018,0.004770,0.123814,-0.936664,0.944824,-0.936664,0.000000,0.291213,MOVE,0,9,-2.163288,2.150265,-0.745977,0,80.355
27.123581,0.050684,0.059399,-0.003860,0.999888,1.001658,0.001715,0.137864,-1.059143,1.068079,-1.059143,0.000000,0.263584,MOVE,0,9,-2.216970,2.150265,-0.745977,0,78.467
27.165196,0.041615,0.052611,-0.046798,1.026939,1.029350,0.102508,0.219109,-1.345944,1.367509,-1.345944,0.000000,0.263640,MOVE,0,9,-2.272981,2.150265,-0.745977,0,75.817
27.208970,0.043774,0.043155,-0.059100,1.031081,1.033675,-0.158637,-0.013325,-1.464452,1.473079,-1.464452,0.000000,0.267584,MOVE,0,9,-2.337086,2.150265,-0.745977,0,72.428
27.259766,0.050796,0.063763,-0.044386,1.023527,1.026471,-0.083500,0.191009,-1.498966,1.513392,-1.498966,0.000000,0.264649,MOVE,0,9,-2.413228,2.150265,-0.745977,0,69.711
27.303266,0.043499,0.016971,-0.053793,1.055451,1.056957,0.012711,0.000114,-1.411917,1.411975,-1.411917,0.000000,0.289446,MOVE,0,9,-2.474646,2.150265,-0.745977,0,67.266
27.347134,0.043869,0.032003,-0.044386,1.063980,1.065387,0.042338,-0.133055,-1.417415,1.424276,-1.417415,0.000000,0.319349,MOVE,0,9,-2.536826,2.150265,-0.745977,0,64.883
27.390743,0.043609,0.043640,-0.030877,1.031812,1.033196,-0.160164,-0.132138,-1.457732,1.472446,-1.457732,0.000000,0.317291,MOVE,0,9,-2.600396,2.150265,-0.745977,0,61.742
27.442026,0.051283,-0.019006,-0.065131,1.058619,1.060791,-0.090220,-0.173983,-1.621750,1.633549,-1.621750,0.000000,0.340274,MOVE,0,9,-2.683564,2.150265,-0.745977,0,58.995
27.485450,0.043424,-0.029620,0.003885,1.021577,1.022014,-0.166272,-0.167874,-1.578073,1.595663,-1.578073,0.000000,0.326059,MOVE,0,9,-2.752090,2.150265,-0.745977,0,55.724
27.536047,0.050596,-0.050848,0.043217,1.047409,1.049533,-0.280504,-0.139469,-1.517903,1.549891,-1.517903,0.000000,0.338033,MOVE,0,9,-2.828891,2.150265,-0.745977,0,53.298
27.579901,0.043855,-0.029373,0.047587,1.004275,1.005831,-0.151917,-0.039592,-1.218273,1.228347,-1.218273,0.000000,0.309477,MOVE,0,9,-2.882318,2.150265,-0.745977,0,51.110
27.630771,0.050870,-0.037025,0.050015,1.063249,1.065069,-0.235606,0.028519,-1.185897,1.209411,-1.185897,0.000000,0.337091,MOVE,0,9,-2.942644,2.150265,-0.745977,0,49.467
27.674244,0.043473,-0.012835,0.052929,1.068854,1.070241,-0.087471,-0.095792,-1.223466,1.230323,-1.223466,0.000000,0.366599,MOVE,0,9,-2.995832,2.150265,-0.745977,0,47.356
27.724798,0.050555,-0.037025,0.097603,1.073728,1.078791,-0.074337,-0.102206,-0.921393,0.930020,-0.921393,0.000000,0.400851,MOVE,0,9,-3.042412,2.150265,-0.745977,0,46.411
27.768273,0.043475,-0.033076,-0.027500,0.936040,0.937027,0.178256,-0.112896,-0.689569,0.721129,-0.689569,0.000000,0.304090,MOVE,0,9,-3.072391,2.150265,-0.745977,0,45.917
27.811814,0.043540,0.019153,0.009226,0.981855,0.982085,0.103730,-0.014241,-0.753405,0.760645,-0.753405,0.000000,0.257558,MOVE,0,9,-3.105195,2.150265,-0.745977,0,44.953
27.862852,0.051038,0.000242,-0.020504,0.991602,0.991814,0.173063,-0.054558,-0.850227,0.869375,-0.850227,0.000000,0.224435,MOVE,0,9,3.134597,2.150265,-0.745977,0,43.551
27.914611,0.051759,0.048732,0.005827,0.919712,0.921021,0.013933,0.042569,-1.011801,1.012792,-1.011801,0.000000,0.130910,MOVE,0,9,3.082227,2.150265,-0.745977,0,41.966
27.965258,0.050647,0.028609,0.048801,1.031081,1.032632,0.313868,0.148554,-0.725305,0.804145,-0.725305,0.000000,0.147188,MOVE,0,9,3.045492,2.150265,-0.745977,0,41.197
28.008305,0.043047,0.007758,-0.035701,1.048871,1.049507,0.113198,0.093271,-0.879548,0.891694,-0.879548,0.000000,0.177026,MOVE,0,9,3.007630,2.150265,-0.745977,0,40.198
28.051087,0.042782,0.036124,0.042489,1.067880,1.069335,0.135190,0.180625,-0.746380,0.779733,-0.746380,0.000000,0.221725,MOVE,0,9,2.975699,2.150265,-0.745977,0,39.491
28.093836,0.042749,0.054550,-0.017127,1.021090,1.022689,-0.005004,0.059979,-0.928723,0.930671,-0.928723,0.000000,0.219972,MOVE,0,9,2.935997,2.150265,-0.745977,0,37.939
28.149064,0.055228,0.069582,-0.019539,0.987216,0.989858,0.009351,-0.082964,-0.913451,0.917259,-0.913451,0.000000,0.188847,MOVE,0,9,2.885549,2.150265,-0.745977,0,37.037
28.188165,0.039101,0.097706,0.022094,0.980149,0.985254,-0.022108,-0.030429,-0.972094,0.972822,-0.972094,0.000000,0.156692,MOVE,0,9,2.847539,2.150265,-0.745977,0,35.747
28.233109,0.044944,0.082189,0.002185,1.021333,1.024637,0.038367,-0.036843,-0.975149,0.976599,-0.975149,0.000000,0.163196,MOVE,0,9,2.803712,2.150265,-0.745977,0,34.255
28.281525,0.048417,0.084614,0.009954,1.063006,1.066414,0.056693,0.059368,-1.006914,1.010254,-1.006914,0.000000,0.206649,MOVE,0,9,2.754961,2.150265,-0.745977,0,33.299
28.319534,0.038008,-0.000494,0.002671,1.148543,1.148546,0.051501,-0.077160,-1.006914,1.011178,-1.006914,0.000000,0.319676,MOVE,0,9,2.716689,2.150265,-0.745977,0,32.109
28.361104,0.041570,-0.025424,-0.014715,1.013291,1.013717,0.063718,-0.273554,-1.203307,1.235653,-1.203307,0.000000,0.300054,MOVE,0,9,2.666668,2.150265,-0.745977,0,30.531
28.402514,0.041410,-0.000000,0.024279,0.933359,0.933675,0.111366,-0.230488,-1.210027,1.236807,-1.210027,0.000000,0.210356,MOVE,0,9,2.616561,2.150265,-0.745977,0,28.942
28.444082,0.041569,0.027396,0.041032,0.957485,0.958755,0.088764,-0.121448,-1.131836,1.141788,-1.131836,0.000000,0.152200,MOVE,0,9,2.569512,2.150265,-0.745977,0,27.742
28.481992,0.037910,0.015032,0.070167,1.016460,1.018989,-0.037685,-0.016685,-1.082661,1.083445,-1.082661,0.000000,0.154070,MOVE,0,9,2.528468,2.150265,-0.745977,0,26.045
28.530411,0.048419,-0.014316,0.059727,1.078602,1.080350,-0.035853,-0.126335,-0.953768,0.962767,-0.953768,0.000000,0.210978,MOVE,0,9,2.482288,2.150265,-0.745977,0,25.220
28.568334,0.037923,-0.025424,0.078665,1.011342,1.014715,-0.108240,-0.108009,-1.008441,1.019968,-1.008441,0.000000,0.203124,MOVE,0,9,2.444045,2.150265,-0.745977,0,23.692
28.616719,0.048385,-0.009627,0.055599,0.986241,0.987854,-0.092969,0.079526,-1.017604,1.024932,-1.017604,0.000000,0.171880,MOVE,0,9,2.394808,2.150265,-0.745977,0,22.307
28.661722,0.045003,0.008243,0.051472,1.052527,1.053817,-0.012640,0.190399,-1.110150,1.126430,-1.110150,0.000000,0.203127,MOVE,0,9,2.344848,2.150265,-0.745977,0,21.019
28.703143,0.041420,0.011395,0.085949,1.094442,1.097871,-0.066396,0.116789,-1.126338,1.134321,-1.126338,0.000000,0.270899,MOVE,0,9,2.298194,2.150265,-0.745977,0,19.442
28.748063,0.044920,0.017941,0.073323,1.022065,1.024848,0.075019,-0.104039,-1.180094,1.187044,-1.180094,0.000000,0.266172,MOVE,0,9,2.245184,2.150265,-0.745977,0,18.079
28.789446,0.041383,0.017699,0.080850,0.946762,0.950373,0.146796,-0.097624,-1.125727,1.139448,-1.125727,0.000000,0.194891,MOVE,0,9,2.198598,2.150265,-0.745977,0,16.566
28.834340,0.044894,0.005819,0.077451,0.969913,0.973018,0.055777,0.041958,-1.043566,1.045897,-1.043566,0.000000,0.151118,MOVE,0,9,2.151749,2.150265,-0.745977,0,15.038
28.882836,0.048496,-0.025918,0.022580,1.031325,1.031898,0.014238,-0.007216,-1.124200,1.124313,-1.124200,0.000000,0.164714,MOVE,0,9,2.097229,2.150265,-0.745977,0,13.518
28.927779,0.044943,-0.027646,0.042731,1.051308,1.052539,-0.010807,0.010499,-1.294937,1.295024,-1.294937,0.000000,0.195528,MOVE,0,9,2.039031,2.150265,-0.745977,0,11.906
28.969215,0.041436,-0.028880,0.053657,1.034493,1.036286,-0.006837,-0.080826,-1.374960,1.377351,-1.374960,0.000000,0.208633,MOVE,0,9,1.982058,2.150265,-0.745977,0,9.762
29.014318,0.045104,-0.052576,0.084249,1.015485,1.020329,0.160540,-0.176426,-1.421691,1.441564,-1.421691,0.000000,0.206066,MOVE,0,9,1.917935,2.150265,-0.745977,0,7.885
29.055927,0.041608,-0.015057,0.104644,0.973082,0.978808,0.059748,-0.123892,-1.257369,1.264869,-1.257369,0.000000,0.166386,MOVE,0,9,1.865618,2.150265,-0.745977,0,6.417
29.097426,0.041499,-0.045418,0.078665,1.007443,1.011529,-0.054484,-0.052726,-1.246068,1.248372,-1.246068,0.000000,0.160124,MOVE,0,9,1.813907,2.150265,-0.745977,0,5.272
29.135470,0.038044,-0.034063,0.063612,1.002081,1.004676,0.036535,-0.038371,-1.161157,1.162365,-1.161157,0.000000,0.148320,MOVE,0,9,1.769732,2.150265,-0.745977,0,3.998
29.178206,0.042736,-0.014810,0.087163,1.034006,1.037779,-0.045932,0.013858,-0.958350,0.959550,-0.958350,0.000000,0.167489,MOVE,0,9,1.728775,2.150265,-0.745977,0,2.807
29.226652,0.048445,-0.013823,0.025493,1.079821,1.080210,-0.054179,-0.034094,-0.976981,0.979076,-0.976981,0.000000,0.222929,MOVE,0,9,1.681445,2.150265,-0.745977,0,1.875
29.271530,0.044878,0.008243,0.052200,1.009392,1.010775,-0.076475,-0.151075,-0.955601,0.970487,-0.955601,0.000000,0.210334,MOVE,0,9,1.638559,2.150265,-0.745977,0,1.153
29.313057,0.041527,0.004606,0.098088,0.957729,0.962750,-0.095107,-0.129695,-0.878937,0.893531,-0.878937,0.000000,0.155775,MOVE,0,9,1.602060,2.150265,-0.745977,0,0.407
29.358116,0.045059,0.030548,0.097845,0.938720,0.944300,-0.125039,0.139086,-0.732330,0.755835,-0.732330,0.000000,0.090067,MOVE,0,9,1.569062,2.150265,-0.745977,0,359.940
29.406572,0.048456,-0.021722,0.061912,1.055451,1.057488,-0.049292,0.090827,-0.704841,0.712376,-0.704841,0.000000,0.132800,MOVE,0,9,1.534908,2.150265,-0.745977,0,359.942
29.444826,0.038254,-0.003456,0.067011,0.989897,0.992168,-0.068839,-0.014547,-0.661775,0.665505,-0.661775,0.000000,0.112472,MOVE,0,9,1.509593,2.150265,-0.745977,0,359.835
29.486251,0.041425,0.032488,0.107800,1.000863,1.007176,0.000799,0.013553,-0.530439,0.530613,-0.530439,0.000000,0.107683,MOVE,0,9,1.487619,2.150265,-0.745977,0,359.960
29.527683,0.041432,0.073704,0.099788,1.015485,1.023034,0.069827,0.005001,-0.389024,0.395272,-0.389024,0.000000,0.117645,MOVE,0,9,1.471501,2.150265,-0.745977,0,0.392
29.572592,0.044909,0.047519,0.122853,1.073728,1.081778,-0.085333,-0.007216,-0.227144,0.242752,-0.227144,0.000000,0.179481,MOVE,0,9,1.461300,2.150265,-0.745977,0,1.175
29.613976,0.041385,0.039276,0.055114,0.990140,0.992451,-0.166883,0.085941,-0.129100,0.227822,-0.129100,0.000000,0.154738,MOVE,0,9,1.455958,2.150265,-0.745977,0,2.147
29.658946,0.044970,0.015032,0.000971,1.014023,1.014134,0.044167,0.080436,-0.137641,0.165426,-0.137641,0.000000,0.151985,MOVE,0,9,1.449768,2.150265,-0.745977,0,3.043
29.707334,0.048388,0.030548,0.057542,1.024502,1.026571,-0.040747,0.021789,-0.155625,0.162340,-0.155625,0.000000,0.160701,MOVE,0,9,1.442238,2.150265,-0.745977,0,3.913
29.745250,0.037917,0.053823,0.041760,1.019384,1.021658,-0.124741,0.091428,-0.242673,0.287767,-0.242673,0.000000,0.164122,MOVE,0,9,1.433036,2.150265,-0.745977,0,4.478
29.793618,0.048368,0.039761,0.032291,1.016703,1.017993,0.055770,0.004074,-0.218238,0.225288,-0.218238,0.000000,0.163904,MOVE,0,9,1.422481,2.150265,-0.745977,0,5.125
29.838484,0.044865,0.052368,0.063369,0.996964,1.000347,0.075623,0.056914,-0.175172,0.199106,-0.175172,0.000000,0.147826,MOVE,0,9,1.414621,2.150265,-0.745977,0,5.899
29.879986,0.041502,0.084856,0.056571,0.996233,1.001439,0.046903,0.044989,-0.066412,0.092922,-0.066412,0.000000,0.134339,MOVE,0,9,1.411865,2.150265,-0.745977,0,6.852
29.924912,0.044926,0.099160,0.027436,1.002813,1.008077,0.193816,0.178463,0.053317,0.268805,0.053317,0.000000,0.128174,MOVE,0,9,1.414261,2.150265,-0.745977,0,7.964
29.973360,0.048449,0.052368,0.036904,1.056182,1.058123,0.094226,0.044062,-0.009908,0.104490,-0.009908,0.000000,0.167667,MOVE,0,9,1.413780,2.150265,-0.745977,0,8.994
30.011338,0.037978,0.053096,0.068468,1.089569,1.093008,-0.071016,0.072145,-0.075245,0.126135,-0.075245,0.000000,0.234608,MOVE,0,9,1.410923,2.150265,-0.745977,0,9.765
30.059752,0.048413,0.073219,0.029135,1.047653,1.050612,0.014514,0.095030,-0.021175,0.098436,-0.021175,0.000000,0.256698,MOVE,0,9,1.409898,2.150265,-0.745977,0,10.639
30.104637,0.044885,0.067642,0.007041,1.031812,1.034051,0.015731,0.034238,-0.154623,0.159147,-0.154623,0.000000,0.261675,MOVE,0,9,1.402957,2.150265,-0.745977,0,11.308
30.147503,0.042866,0.093342,0.026950,1.005981,1.010661,-0.004427,0.039422,-0.134739,0.140458,-0.134739,0.000000,0.245102,MOVE,0,9,1.397182,2.150265,-0.745977,0,11.869
30.188955,0.041452,0.092614,0.032777,0.992334,0.997185,0.049930,-0.000594,-0.108748,0.119664,-0.108748,0.000000,0.218058,MOVE,0,9,1.392674,2.150265,-0.745977,0,12.419
30.233886,0.044930,0.114677,0.047345,0.951392,0.959448,0.122903,-0.043344,-0.045195,0.137936,-0.045195,0.000000,0.159755,MOVE,0,9,1.390643,2.150265,-0.745977,0,13.180
30.275282,0.041397,0.111040,0.034962,0.994283,1.001075,0.124400,0.009490,0.091312,0.154607,0.091312,0.000000,0.144747,MOVE,0,9,1.394423,2.150265,-0.745977,0,14.175
30.320337,0.045055,0.104009,0.025736,1.054720,1.060148,0.128656,-0.067473,0.009146,0.145563,0.009146,0.000000,0.184406,MOVE,0,9,1.394835,2.150265,-0.745977,0,14.971
30.368871,0.048534,0.090917,0.045402,1.054233,1.059119,0.055636,-0.173428,-0.120957,0.218639,-0.120957,0.000000,0.219173,MOVE,0,9,1.388965,2.150265,-0.745977,0,15.437
30.413780,0.044909,0.081947,0.036662,1.080065,1.083789,0.073351,-0.197557,-0.156999,0.262788,-0.156999,0.000000,0.272666,MOVE,0,9,1.381914,2.150265,-0.745977,0,15.799
30.455465,0.041685,-0.032829,0.024522,1.194602,1.195304,0.069075,-0.351495,-0.280393,0.454907,-0.280393,0.000000,0.421173,MOVE,0,9,1.370226,2.150265,-0.745977,0,15.847
30.500364,0.044899,0.025942,0.093961,1.177543,1.181571,-0.025912,-0.101032,-0.051009,0.116107,-0.051009,0.000000,0.542470,MOVE,0,9,1.367936,2.150265,-0.745977,0,16.462
30.541740,0.041376,-0.033323,0.052686,1.163409,1.165078,0.096264,0.212340,0.288928,0.371260,0.288928,0.000000,0.636793,MOVE,0,9,1.379890,2.150265,-0.745977,0,17.906
30.586609,0.044869,-0.115766,0.060213,1.107115,1.114778,0.269445,-0.050332,0.373227,0.463068,0.373227,0.000000,0.676414,MOVE,0,9,1.396637,2.150265,-0.745977,0,19.523
30.635038,0.048429,-0.127367,0.033263,1.022796,1.031232,0.033345,0.035800,0.464246,0.466817,0.464246,0.000000,0.636881,MOVE,0,9,1.419120,2.150265,-0.745977,0,21.039
30.679990,0.044951,-0.162912,0.027436,0.997695,1.011280,0.005856,-0.158455,0.189662,0.247212,0.189662,0.000000,0.583346,MOVE,0,9,1.427645,2.150265,-0.745977,0,21.957
30.721376,0.041387,-0.107374,0.075023,0.943594,0.952642,0.089850,-0.185333,0.173779,0.269482,0.173779,0.000000,0.482389,MOVE,0,9,1.434837,2.150265,-0.745977,0,22.912
30.766288,0.044912,-0.078000,0.115326,0.958703,0.968760,0.033345,-0.096758,0.413544,0.426020,0.413544,0.000000,0.406034,MOVE,0,9,1.453410,2.150265,-0.745977,0,24.146
30.807707,0.041419,-0.071829,0.089105,0.912401,0.919551,0.064805,-0.019789,0.306948,0.314338,0.306948,0.000000,0.293027,MOVE,0,9,1.466124,2.150265,-0.745977,0,25.229
30.852728,0.045021,-0.052576,0.078908,0.916056,0.920951,0.187589,-0.003601,0.269685,0.328531,0.269685,0.000000,0.192580,MOVE,0,9,1.478265,2.150265,-0.745977,0,26.194
30.901216,0.048488,-0.015797,0.180880,0.967233,0.984127,0.146355,0.057486,0.177139,0.236860,0.177139,0.000000,0.159037,MOVE,0,9,1.486854,2.150265,-0.745977,0,26.822
30.946202,0.044986,0.009940,0.112899,0.979418,0.985953,0.059918,0.138425,0.158813,0.219028,0.158813,0.000000,0.130491,MOVE,0,9,1.493999,2.150265,-0.745977,0,27.289
30.987560,0.041358,0.017941,0.117026,1.024745,1.031562,0.147882,0.127124,0.187218,0.270334,0.187218,0.000000,0.145847,MOVE,0,9,1.501742,2.150265,-0.745977,0,27.843
31.032606,0.045046,-0.000987,0.131594,1.032544,1.040896,0.071518,0.030605,0.114821,0.138692,0.114821,0.000000,0.168069,MOVE,0,9,1.506914,2.150265,-0.745977,0,28.217
31.074024,0.041418,0.045822,0.107557,1.004031,1.010815,0.016226,-0.077811,0.053715,0.095933,0.053715,0.000000,0.160995,MOVE,0,9,1.509139,2.150265,-0.745977,0,28.370
31.118972,0.044949,0.055035,0.122367,0.943107,0.952603,-0.060129,-0.130633,-0.016231,0.144720,-0.016231,0.000000,0.102239,MOVE,0,9,1.508409,2.150265,-0.745977,0,28.333
31.168754,0.049782,0.112252,0.140091,0.971619,0.988064,-0.019806,-0.134871,0.007595,0.136529,0.007595,0.000000,0.081272,MOVE,0,9,1.508787,2.150265,-0.745977,0,28.275
31.213893,0.045139,0.136982,0.141548,0.996720,1.015997,-0.085151,-0.102775,0.048209,0.141907,0.048209,0.000000,0.087543,MOVE,0,9,1.510963,2.150265,-0.745977,0,28.369
31.262460,0.048567,0.127527,0.133293,0.995502,1.012449,-0.051841,-0.149171,0.024989,0.159887,0.024989,0.000000,0.089993,MOVE,0,9,1.512177,2.150265,-0.745977,0,28.327
31.307460,0.045000,0.121223,0.139120,1.059594,1.075541,-0.024648,-0.179075,-0.043116,0.185835,-0.043116,0.000000,0.148981,MOVE,0,9,1.510237,2.150265,-0.745977,0,28.134
31.348974,0.041514,0.087523,0.157330,1.009149,1.025082,-0.029842,-0.381254,-0.107253,0.397175,-0.107253,0.000000,0.156657,MOVE,0,9,1.505784,2.150265,-0.745977,0,27.660
31.393983,0.045009,0.050914,0.152231,1.035955,1.048318,0.087139,-0.278629,-0.238894,0.377224,-0.238894,0.000000,0.184477,MOVE,0,9,1.495032,2.150265,-0.745977,0,26.813
31.442775,0.048792,-0.018266,0.125038,1.244316,1.250716,0.083779,0.238774,0.286450,0.382211,0.286450,0.000000,0.391674,MOVE,0,9,1.509008,2.150265,-0.745977,0,27.236
31.487651,0.044876,-0.142671,0.104886,1.121005,1.134905,0.091415,0.053377,0.114491,0.155930,0.114491,0.000000,0.473921,MOVE,0,9,1.514146,2.150265,-0.745977,0,27.462
31.529055,0.041404,-0.139709,0.172868,1.041804,1.065250,0.083168,0.032607,0.340511,0.352034,0.340511,0.000000,0.485254,MOVE,0,9,1.528245,2.150265,-0.745977,0,28.097
31.573911,0.044856,-0.162665,0.121639,1.012317,1.032493,-0.035645,0.165470,0.417175,0.450207,0.417175,0.000000,0.465972,MOVE,0,9,1.546958,2.150265,-0.745977,0,28.796
31.615342,0.041431,-0.166861,0.099788,1.054233,1.072011,-0.050611,0.096443,0.483759,0.495869,0.483759,0.000000,0.484184,MOVE,0,9,1.567000,2.150265,-0.745977,0,29.711
31.660408,0.045066,-0.194506,0.082307,1.031569,1.052968,-0.064050,-0.031839,0.515830,0.520765,0.515830,0.000000,0.483437,MOVE,0,9,1.590247,2.150265,-0.745977,0,30.745
31.708927,0.048519,-0.176981,0.150289,1.030594,1.056425,-0.046946,-0.068185,0.766590,0.771047,0.766590,0.000000,0.485875,MOVE,0,9,1.627441,2.150265,-0.745977,0,32.123
31.753893,0.044966,-0.150817,0.164128,0.964065,0.989497,-0.150793,-0.062077,0.952904,0.966756,0.952904,0.000000,0.427835,MOVE,0,9,1.670289,2.150265,-0.745977,0,33.705
31.795261,0.041368,-0.148842,0.164856,0.993796,1.018313,-0.119028,-0.084373,1.263223,1.271621,1.263223,0.000000,0.401533,MOVE,0,9,1.722546,2.150265,-0.745977,0,36.231
31.840197,0.044936,-0.130576,0.137178,0.948712,0.967431,-0.194775,-0.018705,1.542389,1.554751,1.542389,0.000000,0.332067,MOVE,0,9,1.791855,2.150265,-0.745977,0,39.705
31.888965,0.048768,-0.079481,0.102944,0.980880,0.989464,-0.323668,0.134011,1.730535,1.765636,1.730535,0.000000,0.289379,MOVE,0,9,1.876250,2.150265,-0.745977,0,43.329
31.933899,0.044935,-0.042209,-0.000000,0.998426,0.999318,-0.169424,0.159973,1.775434,1.790659,1.775434,0.000000,0.259827,MOVE,0,9,1.956028,2.150265,-0.745977,0,46.636
31.975344,0.041445,-0.018019,0.044431,1.061787,1.062869,-0.007545,0.015503,1.823692,1.823774,1.823692,0.000000,0.290426,MOVE,0,9,2.031610,2.150265,-0.745977,0,50.475
32.020333,0.044989,0.001697,0.033020,1.021577,1.022112,0.016889,0.048490,2.028332,2.028982,2.028332,0.000000,0.281285,MOVE,0,9,2.122863,2.150265,-0.745977,0,54.214
32.061809,0.041476,-0.018019,0.022580,1.024502,1.024909,0.053541,0.051239,2.121183,2.122478,2.121183,0.000000,0.275574,MOVE,0,9,2.210841,2.150265,-0.745977,0,58.476
32.106717,0.044908,-0.019500,-0.024605,1.038880,1.039354,0.070646,-0.021149,2.035968,2.037303,2.035968,0.000000,0.283435,MOVE,0,9,2.302272,2.150265,-0.745977,0,62.921
32.155599,0.048882,-0.047639,-0.000241,1.053745,1.054822,-0.210963,-0.026341,1.734811,1.747790,1.734811,0.000000,0.304431,MOVE,0,9,2.387073,2.150265,-0.745977,0,66.023
32.200536,0.044937,-0.005677,-0.053070,0.962359,0.963838,-0.184696,-0.059939,1.451981,1.464907,1.451981,0.000000,0.241442,MOVE,0,9,2.452321,2.150265,-0.745977,0,68.171
32.242049,0.041513,-0.000494,-0.020504,0.917031,0.917261,-0.152626,-0.019622,1.321255,1.330186,1.321255,0.000000,0.142832,MOVE,0,9,2.507170,2.150265,-0.745977,0,70.307
32.286942,0.044893,0.043155,-0.032565,0.990384,0.991859,-0.258916,0.261682,1.116310,1.175442,1.116310,0.000000,0.121222,MOVE,0,9,2.557285,2.150265,-0.745977,0,72.242
32.335610,0.048668,0.032003,-0.083705,1.002081,1.006080,-0.157818,0.109882,0.874408,0.895304,0.874408,0.000000,0.114572,MOVE,0,9,2.599841,2.150265,-0.745977,0,73.377
32.380642,0.045032,0.151529,-0.037390,0.990384,1.002606,0.034605,0.112020,0.812405,0.820821,0.812405,0.000000,0.105461,MOVE,0,9,2.636424,2.150265,-0.745977,0,74.293
32.422060,0.041419,0.118556,-0.066096,1.034249,1.043118,-0.170035,0.149588,0.563477,0.607285,0.563477,0.000000,0.133721,MOVE,0,9,2.659763,2.150265,-0.745977,0,74.698
32.467097,0.045036,0.180865,-0.058377,1.005250,1.023057,0.113712,-0.038559,0.435195,0.451456,0.435195,0.000000,0.141101,MOVE,0,9,2.679362,2.150265,-0.745977,0,74.944
32.508511,0.041414,0.140376,-0.065131,1.009392,1.021186,0.026663,-0.176003,0.720470,0.742135,0.720470,0.000000,0.146058,MOVE,0,9,2.709200,2.150265,-0.745977,0,75.886
