timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
0.00098,0.00098,1.962522,0.010668,0.090562,0.999157,1.00331,-0.022556,0.004896,-0.018864,0,-0.022499749436974525,0.004883790388703346,-0.018816957250237465,-1.848672e-05,-1.8440618105232714e-05
0.150684,0.149704,1.96197,0.029094,0.089833,0.999157,1.003609,-0.008925,-0.0138,-0.001308,0,-0.015707815065979958,-0.004464380443096161,-0.010056598111987114,-0.000214299552,-0.0015239535818621518
0.192443,0.041759,1.960956,0.02279,0.091047,0.999157,1.003556,-0.005867,-0.035807,-0.006647,0,-0.012409339658915997,-0.014969897456467152,-0.008913758210837841,-0.000491871625,-0.0018961832109885292
0.238479,0.046036,1.960334,0.032003,0.098331,0.940913,0.946579,0.021267,-0.02815,-0.026772,0,-0.003882971592247486,-0.0183069109916687,-0.013435209169983864,-0.001724347417,-0.0025146865003379064
0.281529,0.04305,1.95909,0.015032,0.083035,0.989897,0.993487,0.025684,0.01937,-0.034627,0,0.0021625864319503307,-0.010603114031255245,-0.017768293619155884,-0.003215039767,-0.003279611540642567
0.323459,0.04193,1.957805,0.02279,0.08522,0.991602,0.995519,0.013046,0.037297,-0.025348,0,0.0040388465858995914,-0.0023453114554286003,-0.019075006246566772,-0.0042778814069999995,-0.004079426552561112
0.368593,0.045135,1.956951,0.025942,0.094204,1.002813,1.007562,-0.00708,-0.002404,-0.015008,0,0.002372919348999858,-0.002354104770347476,-0.018465649336576462,-0.0049552674869999995,-0.00491287363536749
0.410121,0.041528,1.956431,0.027154,0.095417,0.984292,0.989278,-0.017042,-0.016057,0.019108,0,-0.0002131229266524315,-0.004179312847554684,-0.013460887596011162,-0.004161750463,-0.005471877375454642
0.455144,0.045023,1.955996,0.032488,0.08692,0.97625,0.98065,-0.040668,0.052003,0.026167,0,-0.005088777747005224,0.002591825556010008,-0.00868490245193243,-0.002983633622,-0.005862897738547996
0.496655,0.041511,1.955579,0.020365,0.085463,0.997451,1.001313,-0.044846,0.050425,0.027701,0,-0.009486088529229164,0.007882369682192802,-0.004660473205149174,-0.001833737411,-0.006056358641766943
0.534643,0.037988,1.955758,0.015032,0.084006,1.002325,1.005952,-0.010787,-0.026484,0.035832,0,-0.009619679301977158,0.004353290889412165,-0.0005023055709898472,-0.00047255139500000003,-0.006075440225797705
0.584981,0.050338,1.955707,0.024002,0.088619,0.983804,0.988079,0.00435,0.022982,0.028164,0,-0.008274788968265057,0.006146715953946114,0.0022574595641344786,0.000945168037,-0.005961804226258303
0.630411,0.045429,1.955818,0.026911,0.092747,0.999157,1.003813,-0.035316,0.002295,-0.04553,0,-0.010735537856817245,0.005796209909021854,-0.002091196132823825,-0.001123214333,-0.006056805175376357
0.681369,0.050958,1.953799,0.016244,0.080364,1.001594,1.004944,0.006192,-0.067127,0.025231,0,-0.009269229136407375,-0.0005205930210649967,0.00027552549727261066,0.00016250696500000003,-0.006042764947086339
0.722951,0.041582,1.95366,0.024002,0.084977,0.989897,0.993827,0.006045,-0.045072,0.023029,0,-0.007998817600309849,-0.004216411150991917,0.002163068624213338,0.001120098843,-0.0059528202275543
0.7688,0.045849,1.953838,0.035882,0.087405,0.991846,0.996336,0.001607,-0.028575,0.025661,0,-0.007231672760099173,-0.006161749362945557,0.004039672203361988,0.002296630032,-0.0057676052967023566
0.810527,0.041726,1.953113,0.021578,0.088862,0.999401,1.003576,-0.035351,-0.07103,0.003365,0,-0.009403488598763943,-0.011171894147992134,0.00398756330832839,0.002437038022,-0.005601220230099046
0.855648,0.045121,1.951259,0.028609,0.084006,0.997207,1.001148,-0.014399,-0.041348,0.017571,0,-0.009778119623661041,-0.013434907421469688,0.0050062332302331924,0.003229859113,-0.005375333980517694
0.897152,0.041505,1.950003,0.030548,0.085706,1.000132,1.004262,-0.092189,-0.016897,0.019578,0,-0.015799973160028458,-0.01368788629770279,0.006071008276194334,0.004042444003,-0.005123356782014248
0.935157,0.038005,1.949873,0.033942,0.078908,0.999401,1.003085,0.017167,-0.026408,0.018768,0,-0.013445591554045677,-0.014596310444176197,0.0069777811877429485,0.004755721843,-0.004858166207974078
0.983687,0.04853,1.949208,0.037822,0.079636,0.985266,0.989203,0.006161,0.002896,0.017157,0,-0.012073378078639507,-0.013372069224715233,0.007690197788178921,0.0055883510529999994,-0.004484960909313755
1.021696,0.038009,1.947644,0.033942,0.082549,1.057401,1.061161,-0.085163,0.012365,0.00219,0,-0.01709827221930027,-0.011602652259171009,0.007312060333788395,0.005671590763,-0.004207036808086792
1.063226,0.04153,1.945374,0.032245,0.067739,0.993552,0.996381,0.009184,0.002419,-0.001491,0,-0.015319613739848137,-0.01065373420715332,0.006716311443597078,0.0056096695329999995,-0.003928108393834205
1.108556,0.04533,1.942511,0.029094,0.070895,0.93604,0.939171,0.021041,0.001177,-0.004169,0,-0.012892897240817547,-0.009864147752523422,0.0059898230247199535,0.005420688763,-0.00365658971612365
1.150257,0.041701,1.940049,0.032245,0.088376,0.997939,1.002363,-0.03257,0.010504,0.005737,0,-0.01419011503458023,-0.008521373383700848,0.005973155610263348,0.0056599274,-0.003407503154020058
1.195349,0.045091,1.938367,0.03273,0.08085,0.990384,0.994218,0.023365,0.041072,0.018597,0,-0.011741012334823608,-0.005287212785333395,0.006796401459723711,0.006498484727,-0.003101046615799656
1.237035,0.041687,1.937217,0.025214,0.084492,0.999157,1.00304,-0.019396,0.025801,0.042726,0,-0.012235458008944988,-0.003279185388237238,0.00911714043468237,0.008279603489,-0.002720980382499052
1.280997,0.043962,1.937132,0.032003,0.082549,0.985997,0.989964,-0.001221,0.061391,0.049135,0,-0.011530021205544472,0.0008627120405435562,0.01168014295399189,0.010439676359,-0.0022074979379556603
1.326651,0.045654,1.93658,0.029336,0.079393,1.043023,1.046451,0.012843,0.00797,0.004967,0,-0.00998065248131752,0.0013145151315256953,0.01125339511781931,0.010666439777,-0.0016937354372467375
1.375256,0.048605,1.933132,0.009213,0.067011,0.998426,1.000715,-0.000641,-0.01917,-0.03662,0,-0.00939085241407156,2.0916457287967205e-05,0.008230186998844147,0.008886524677000001,-0.0012937071981679177
1.413377,0.038121,1.929118,0.031033,0.075994,0.989897,0.993294,-0.025667,0.01863,-0.004825,0,-0.010412706062197685,0.001189237111248076,0.007410552818328142,0.008702590852000001,-0.0010112095141804305
1.461829,0.048452,1.926564,0.037579,0.082064,1.002569,1.006624,-0.021839,-0.003613,0.018736,0,-0.011126382276415825,0.0008892937330529094,0.00811793003231287,0.009610387524000001,-0.0006178795682548074
1.499876,0.038047,1.924754,0.03564,0.090319,0.936771,0.941789,-0.012162,-0.041991,0.00701,0,-0.01119077205657959,-0.0017767847748473287,0.008049044758081436,0.009877096994,-0.000311637562344083
1.54144,0.041563,1.922698,0.022547,0.077694,0.985754,0.989068,0.025389,-0.013269,0.00912,0,-0.008925572037696838,-0.0024884394370019436,0.00811536330729723,0.010256151554,2.5661282797111802e-05
1.58648,0.04504,1.920772,0.022547,0.077208,0.985754,0.98903,-0.009057,0.024986,-0.009894,0,-0.00893368199467659,-0.000793132116086781,0.007004097569733858,0.009810525794,0.00034112583733792476
1.628274,0.041795,1.918588,0.034912,0.07648,0.993552,0.997103,-0.026252,0.02908,0.008724,0,-0.009998951107263565,0.0010443979408591986,0.007109890691936016,0.010175145374,0.0006382837188073905
1.673484,0.045209,1.916373,0.026911,0.075508,1.000132,1.003339,0.023386,-0.016584,-0.017742,0,-0.007951103150844574,-3.693578764796257e-05,0.005585464648902416,0.009373047296,0.0008907969901196199
1.71531,0.041826,1.912682,0.032488,0.075508,0.991602,0.995004,0.012372,0.011444,-0.024984,0,-0.006707531865686178,0.00066558294929564,0.0037149181589484215,0.008328066512,0.0010461771570357966
1.760764,0.045455,1.908923,0.0337,0.083035,0.993552,0.997585,0.015804,-0.00043,-0.014075,0,-0.0053330352529883385,0.0005986894830130041,0.0026287115179002285,0.007688287387,0.0011656652390819515
1.803061,0.042296,1.906832,0.031033,0.081821,0.988678,0.992543,0.065236,0.010623,-0.020106,0,-0.0010325214825570583,0.0012095761485397816,0.0012432463699951768,0.006837884011,0.0012182495875472674
1.848224,0.045164,1.90492,0.026184,0.082792,1.046191,1.049788,-0.050133,0.029755,-0.003361,0,-0.004019667860120535,0.0029462059028446674,0.0009631359134800732,0.006686087807,0.0012617486579436813
1.891109,0.042885,1.902571,0.045095,0.09299,1.000132,1.005457,0.011582,-0.071497,-0.031427,0,-0.0030719214119017124,-0.0015759565867483616,-0.0010044507216662169,0.005338340912,0.0012186727887450255
1.932761,0.041652,1.898201,0.039519,0.08522,0.968939,0.973482,0.066793,0.043808,-0.01475,0,0.001166519708931446,0.001177316764369607,-0.0018383413553237915,0.004723973912,0.001142102194613079
1.97792,0.045158,1.894441,0.02376,0.114598,1.011586,1.018333,-0.018749,-0.078914,-0.0217,0,-4.02695732191205e-05,-0.003675849875435233,-0.0030418667010962963,0.003744045312,0.0010047375781249725
2.019565,0.041645,1.889228,0.019638,0.093961,0.97893,0.983625,0.004368,-0.009776,-0.035789,0,0.00022657588124275208,-0.0040451097302138805,-0.0050241462886333466,0.002253612407,0.0007955070059348368
2.064666,0.045101,1.880857,0.045822,0.105372,0.976981,0.983714,-0.012705,0.065815,-0.0818,0,-0.0005554970121011138,0.0001798737794160843,-0.009667377918958664,-0.001435649393,0.0003594985944118821
2.106718,0.042052,1.869037,-0.016538,0.168012,0.947737,0.962656,0.051472,-0.068323,-0.070215,0,0.0025884765200316906,-0.003959691617637873,-0.013326214626431465,-0.004388330573,-0.00020089538305881382
2.152182,0.045465,1.858635,0.069582,0.125767,0.967233,0.977854,-0.053516,0.01823,-0.010585,0,-0.0007994531188160181,-0.0026197428815066814,-0.01316068321466446,-0.004869577598,-0.0007992458454135334
2.193861,0.041679,1.849157,0.056005,0.10173,0.989653,0.996443,-0.04343,0.019663,-0.074992,0,-0.0033721274230629206,-0.0012750206515192986,-0.0168920885771513,-0.007995169166,-0.0015032912052206225
2.23958,0.045719,1.834199,0.042913,0.109985,0.999401,1.00635,-0.070716,0.017358,-0.131594,0,-0.00743394810706377,-0.00015117705333977938,-0.023810291662812233,-0.014011515252,-0.002591873929752735
2.294997,0.055417,1.822367,0.010668,0.093475,0.977712,0.982228,-0.540622,-0.095128,1.400438,0,-0.03957720845937729,-0.005876857787370682,0.06205056607723236,0.063596557394,0.0008467822905492508
2.335307,0.04031,1.854855,-0.265595,0.368802,1.153174,1.239502,-0.060482,0.012079,0.328064,1,-0.04083690792322159,-0.00479485746473074,0.07808024436235428,0.076820817234,0.003994196940795752
2.385218,0.049912,1.859377,-0.070101,0.042003,1.034737,1.037959,-0.594907,0.25941,-0.218202,0,-0.07421177625656128,0.011119739152491093,0.06023344025015831,0.06592991901,0.007000568410561654
2.428618,0.043399,1.858984,0.032245,0.053172,0.942376,0.944425,-0.008476,-0.210651,-0.064875,0,-0.07025346904993057,-0.0022342829033732414,0.0526999793946743,0.063114408885,0.009287694816311124
2.471756,0.043138,1.863778,0.127527,0.130622,0.952855,0.970184,0.019294,0.016012,0.139819,0,-0.0648629367351532,-0.001135903294198215,0.057944320142269135,0.069145920907,0.01178729689860833
2.517454,0.045699,1.873239,0.06643,0.160486,0.988434,1.003579,-0.153887,0.201104,0.119049,0,-0.07022054493427277,0.011035207659006119,0.06162169575691223,0.074586341158,0.014603346773003461
2.561807,0.044353,1.884127,0.025942,0.115084,0.968939,0.976094,0.008128,0.032749,0.299802,0,-0.06550651043653488,0.01234167255461216,0.07595241069793701,0.087883459264,0.01797206404468906
2.616683,0.054876,1.905808,0.030063,0.122853,0.961384,0.969668,-0.091443,0.241054,0.187403,0,-0.0670667216181755,0.026099886745214462,0.08265673369169235,0.098167386292,0.02250793496275437
2.681638,0.064955,1.916904,-0.011354,0.048559,0.982098,0.983364,0.102416,0.059601,0.106965,0,-0.05687332898378372,0.02811478264629841,0.08411873131990433,0.105115297867,0.027971867155638756
2.727663,0.046026,1.926121,0.040488,0.050501,0.999644,1.001738,0.123505,0.008181,0.087633,0,-0.04602637514472008,0.026916075497865677,0.08433005958795547,0.10914869432499999,0.031853242478234
2.778637,0.050974,1.938083,0.089463,0.053657,0.994527,0.999983,-0.038345,0.199858,0.194289,0,-0.045564524829387665,0.037314366549253464,0.09094144403934479,0.11905238181099999,0.03648889164669556
2.831051,0.052414,1.954063,0.08025,0.002428,1.000619,1.003835,-0.030098,0.189473,0.18818,0,-0.044634703546762466,0.04646189510822296,0.09678726643323898,0.128915648331,0.04156189942952735
2.885523,0.054472,1.969673,0.092129,-0.007719,0.962359,0.96679,-0.117147,0.237426,0.231246,0,-0.048993539065122604,0.057941071689128876,0.10486980527639389,0.141512080443,0.04727436746254308
2.934249,0.048726,1.990154,0.07637,0.011654,0.995745,0.998738,0.010047,0.075178,0.176609,0,-0.04544486105442047,0.05897711217403412,0.10918174684047699,0.150117530577,0.05259435725909216
3.002051,0.067802,2.001892,0.047277,0.056328,0.972838,0.975613,-0.014377,0.11266,0.108564,0,-0.043577663600444794,0.062203485518693924,0.10914462059736252,0.157478386905,0.05999458082483453
3.065938,0.063887,2.012053,0.075886,0.066282,0.96309,0.968346,0.036559,0.022295,0.05589,0,-0.038761772215366364,0.05980514734983444,0.10594423115253448,0.16104903133499998,0.0667630399204765
3.112593,0.046655,2.020359,0.11201,0.069196,0.959435,0.968426,0.000157,0.031258,0.215033,0,-0.03642306849360466,0.058089692145586014,0.11249958723783493,0.17108139595,0.07201170816305769
3.165088,0.052495,2.036119,0.117586,0.04346,0.97235,0.980398,0.077432,0.066077,0.306968,0,-0.0295817069709301,0.058569636195898056,0.12418486922979355,0.18719568110999998,0.0785307928732757
3.215769,0.050681,2.049831,0.060854,0.041275,1.05009,1.052661,0.06679,-0.11037,0.188681,0,-0.023791195824742317,0.04841886833310127,0.12806013226509094,0.19675822287099998,0.08502100843660278
3.263461,0.047691,2.056483,0.068612,0.046859,1.077627,1.080826,0.031428,-0.10816,0.045148,0,-0.02047349512577057,0.039011236280202866,0.12307857722043991,0.19891137613899998,0.09089074886282278
3.309189,0.045728,2.056414,0.075401,0.018938,1.076896,1.079699,0.172201,-0.086112,0.081116,0,-0.0088976314291358,0.03149384632706642,0.12055747210979462,0.202620648587,0.09640360094745946
3.361427,0.052238,2.059821,0.039276,0.059484,1.187778,1.189915,0.036894,0.244672,0.075312,1,-0.006146574392914772,0.0443011038005352,0.11783922463655472,0.206554796843,0.10255928636402381
3.425385,0.063957,2.067874,-0.04838,0.060941,1.151955,1.15458,0.068659,0.000631,0.206343,0,-0.001652571838349104,0.04167758673429489,0.12315616011619568,0.219751876094,0.11043598489657534
3.479115,0.05373,2.075709,-0.094291,0.068468,1.058863,1.065255,0.067438,-0.060455,0.309885,0,0.0024979799054563046,0.035542067140340805,0.1343737244606018,0.23640199714399998,0.11765588511184348
3.518802,0.039687,2.084535,-0.14119,0.102701,0.99014,1.005415,-0.148198,-0.180185,0.173051,0,-0.006554713007062674,0.02258278988301754,0.1366971731185913,0.243269872181,0.123080985821401
3.562958,0.044156,2.092843,-0.041715,0.086434,0.873897,0.879151,-0.163469,-0.193318,0.465044,0,-0.01598074659705162,0.009613364934921265,0.15642136335372925,0.263804355045,0.12998792754164828
3.606767,0.043809,2.112985,-0.045665,0.083521,0.876578,0.881731,-0.008004,-0.161553,0.593326,0,-0.015501582995057106,-0.0006686076521873474,0.18266624212265015,0.289797373779,0.13799035294279946
3.649924,0.043157,2.141482,-0.062943,0.086677,0.936527,0.942633,0.085764,-0.08825,0.637003,0,-0.009418659843504429,-0.005929534789174795,0.2099578082561493,0.31728851225,0.1470515020737101
3.702446,0.052522,2.164073,-0.067633,0.102944,0.975031,0.98278,0.074768,-0.09222,0.549955,0,-0.004361728206276894,-0.011112838052213192,0.23038078844547272,0.34617324876,0.1591515618444432
3.751292,0.048847,2.179388,0.007273,0.131108,0.923855,0.93314,-0.166218,0.150904,0.502307,0,-0.01408399362117052,-0.001380927860736847,0.24671465158462524,0.370709438789,0.17120283243039738
3.796998,0.045706,2.198514,0.038064,0.098574,0.813216,0.820053,-0.262124,0.13716,0.294308,0,-0.02898290380835533,0.006940749473869801,0.24957342445850372,0.38416108023699996,0.18260983536869776
3.850619,0.053621,2.203505,0.068855,0.083763,0.856107,0.862946,-0.102078,-0.090999,0.199623,0,-0.033373426645994186,0.0010579079389572144,0.24657310545444489,0.39486506511999997,0.19583133185627055
3.904519,0.0539,2.206226,0.093342,0.06434,0.89193,0.899106,-0.007644,-0.064729,0.005452,0,-0.031827978789806366,-0.0028936066664755344,0.2320900857448578,0.39515892791999996,0.20834098747791838
3.952848,0.04833,2.199686,0.094796,0.086191,0.979905,0.988245,-0.084232,-0.025536,-0.074755,0,-0.03497561812400818,-0.004253619350492954,0.21365948021411896,0.39154601876999995,0.21866715015666674
3.99525,0.042402,2.187349,0.071037,0.048559,1.012317,1.015967,0.081313,-0.300731,-0.257404,0,-0.027990806847810745,-0.022061366587877274,0.18536531925201416,0.38063157436199996,0.22652701042359064
4.040302,0.045051,2.165657,0.105464,0.054871,1.066174,1.072781,0.14637,-0.327303,-0.461433,0,-0.017517991364002228,-0.04039541259407997,0.14651599526405334,0.35984355627899994,0.2331277025262315
4.091244,0.050942,2.137476,0.075158,0.074537,1.149031,1.153896,-0.002376,-0.259803,-0.571389,0,-0.016608506441116333,-0.0535738468170166,0.10339595377445221,0.33073585784099996,0.23839489920340964
4.144204,0.05296,2.108184,0.059884,0.032534,1.122955,1.125021,-0.110805,-0.028285,-0.546343,0,-0.022266268730163574,-0.052054911851882935,0.06437042355537415,0.30180153256099995,0.24180395683490225
4.188141,0.043937,2.079348,0.018668,-0.022675,1.094686,1.09508,0.197682,-0.123885,-0.605597,0,-0.00905548594892025,-0.05636925250291824,0.02413007616996765,0.27519341717199997,0.24286415999158212
4.234026,0.045885,2.052403,-0.020981,0.016267,1.1444,1.144708,0.362311,-0.196884,-0.618731,0,0.013249866664409637,-0.06480897963047028,-0.014482032507658005,0.24680294523699997,0.24219965192996823
4.275954,0.041928,2.022615,-0.021228,0.034234,1.086888,1.087634,0.065125,-0.198716,-0.730519,0,0.01636562868952751,-0.07285179942846298,-0.05748915299773216,0.21617374460499997,0.2397892467230793
4.325018,0.049064,1.991112,0.029578,0.020152,0.921174,0.921869,0.018699,-0.14496,-0.639805,0,0.016505775973200798,-0.07718279957771301,-0.09246450662612915,0.18478235208499996,0.2352525681699749
