timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
2.191665,0.04419,2.038585,-0.030854,0.084006,0.995745,0.999759,0.013979,0.020631,-0.008367,0,-0.0008510496118105948,0.001055304892361164,0.00504486495628953,-0.009018876308000003,-0.02828037894486235
2.242161,0.050495,2.037989,-0.035297,0.089105,1.006224,1.010778,0.008285,-0.034489,0.018768,0,-0.0002977827098220587,-0.0010972104500979185,0.005875919479876757,-0.008071186148000002,-0.027983674390725972
2.286627,0.044466,2.038025,-0.042949,0.086434,0.981855,0.986587,0.001608,0.034563,0.00356,0,-0.00018243395606987178,0.0010611473117023706,0.005735747050493956,-0.007912887188000001,-0.02772862866237871
2.338578,0.051952,2.03905,-0.03357,0.099788,1.000376,1.0059,0.011239,0.025458,0.032301,0,0.0005085230804979801,0.0025370721705257893,0.0073428526520729065,-0.006234785636000001,-0.027347152781398217
2.38215,0.043572,2.040251,-0.03826,0.082792,0.990871,0.99506,0.053033,0.108478,0.002898,0,0.003684721188619733,0.008943406865000725,0.007074068766087294,-0.006108513980000002,-0.02703892145712226
2.425491,0.043341,2.040367,-0.054551,0.082307,1.001838,1.006692,0.018111,0.06132,-0.002426,0,0.004556762520223856,0.01210947334766388,0.006499807350337505,-0.0062136592460000015,-0.026757213306751283
2.468566,0.043075,2.040472,-0.037025,0.099302,1.006224,1.01179,0.026381,-0.042323,-0.001285,0,0.005875559523701668,0.008820222690701485,0.006029386539012194,-0.006269010621000002,-0.02649749748158333
2.511729,0.043163,2.040973,-0.043196,0.079879,0.991602,0.995752,-0.017868,0.005633,0.005586,0,0.004441201686859131,0.00862768106162548,0.006002601236104965,-0.006027902103000002,-0.026238407204429333
2.565936,0.054207,2.042032,-0.033076,0.08692,0.983317,0.987705,-0.029965,0.04173,0.021824,0,0.0023632466327399015,0.01062688883394003,0.0069581312127411366,-0.004844888535000001,-0.025861227785780275
2.609521,0.043585,2.042952,-0.047639,0.084249,1.0033,1.007957,0.00177,-0.001558,0.021342,0,0.0023274258710443974,0.009891153313219547,0.007826643995940685,-0.003914697465000001,-0.0255201035072172
2.653325,0.043804,2.043302,-0.036532,0.09129,0.99672,1.001558,0.006458,0.018754,-0.001417,0,0.0025767837651073933,0.010426193475723267,0.007268615998327732,-0.003976767733000001,-0.025201709052026452
2.697023,0.043698,2.042663,-0.048627,0.082792,1.005737,1.01031,-0.040206,0.017164,0.016155,0,-5.503417924046516e-06,0.010832875035703182,0.007804981432855129,-0.003270826543000001,-0.02486064697337355
2.740862,0.04384,2.042444,-0.04912,0.087405,0.995258,1.000295,0.010279,0.008696,-0.024184,0,0.0006151520065031946,0.0107039175927639,0.005874491296708584,-0.0043310531030000005,-0.024603109274925844
2.789129,0.048266,2.040682,-0.060968,0.085463,0.99867,1.004172,-0.055422,-0.0095,-0.013106,0,-0.0027661423664540052,0.009484808892011642,0.0047292038798332214,-0.004963627299,-0.024374849520461813
2.832765,0.043637,2.038993,-0.061462,0.100031,0.999157,1.006031,-0.054218,-0.019286,-0.053463,0,-0.005870378576219082,0.007748984731733799,0.0012183033395558596,-0.00729659223,-0.024321686417633614
2.876209,0.043444,2.03677,-0.035791,0.093232,0.986485,0.991527,-0.025117,-0.008421,4.3e-05,0,-0.007031456101685762,0.0067735095508396626,0.0011474016355350614,-0.007294724138,-0.024271838700979428
2.921251,0.045042,2.037049,-0.033076,0.081093,0.990628,0.994491,-0.007561,0.010363,0.016112,0,-0.007063398603349924,0.006990029476583004,0.0020500740502029657,-0.006569007434,-0.024179499265610187
2.964719,0.043468,2.037361,-0.049614,0.086434,0.991359,0.996356,0.065085,0.011155,0.017289,0,-0.0027117361314594746,0.007241241633892059,0.0029692165553569794,-0.0058174891820000005,-0.02405043336038193
3.008171,0.043452,2.038845,-0.077753,0.067254,0.995014,1.000311,0.03785,0.028863,0.045873,0,-0.00026541948318481445,0.008545270189642906,0.005556784570217133,-0.003824215586000001,-0.023808979957236853
3.051532,0.043361,2.040314,-0.088861,0.050015,0.991359,0.996589,-0.046302,0.083511,0.007608,0,-0.0030417460948228836,0.013066226616501808,0.005680487025529146,-0.003494325098000001,-0.023562668359322882
3.094974,0.043442,2.040186,-0.057019,0.050744,1.041804,1.044596,-0.062921,0.110454,0.003433,0,-0.006652672775089741,0.018939048051834106,0.005544955842196941,-0.003345188712000001,-0.023321784387626162
3.136961,0.041986,2.04144,-0.031595,0.064583,1.008417,1.010977,-0.155881,-0.014401,0.057797,0,-0.015651196241378784,0.01692862994968891,0.008695773780345917,-0.0009185238700000005,-0.02295668362968456
3.180828,0.043867,2.044217,-0.035051,0.094932,1.014997,1.02003,-0.069347,-0.093531,0.032691,0,-0.01888892613351345,0.010268175974488258,0.010142629034817219,0.0005155322269999995,-0.022511756921814233
